,s-,l-r,e-k,a-d
83,0.644122376832339,1.5185185031485768,0.0,1.6296296168895748
84,0.6466666581431666,0.0,0.8571929712733605,0.159999997888
85,0.0,0.2727272701239669,0.1818181800826446,0.4545454502066115
86,0.0,0.0,0.0,0.0915750910534825
87,0.1288888895546666,0.3371428588032107,0.2082539692485441,0.3371428588032107
88,0.0,0.0,0.0,1.9999999809920004
89,0.0,1.3418803266567638,0.2222222196982167,0.6666666590946502
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,1.6685714166635102,0.1666666644791666,0.7657142790413061,0.4523809477444727
93,0.4972129189356899,0.3333333289583334,0.0833333311458334,0.0833333311458334
94,0.2861471809709375,0.38095237514739233,0.0999999982,0.0
95,0.8783068708098878,1.1746031645821786,0.2962962937722909,0.5925925875445818
96,0.2142857113520408,0.9857142741354875,0.4285714227040816,0.0
97,2.120370355008788,0.7407407347050754,1.1111111020576132,0.3703703673525377
98,0.296296292345679,0.296296292345679,0.296296292345679,0.592592584691358
99,0.0,0.0,0.0,0.0
100,0.2727272677685949,0.3636363570247932,0.0,0.0909090892561983
101,0.0,0.3478260837807182,0.40920715746129344,1.0434782513421548
102,0.0,0.0,0.0,0.0
103,0.2307692287278107,2.0427350266407336,0.2307692287278107,0.2307692287278107
104,0.3224080304087392,0.0974358987434581,0.0,0.5846153924607486
105,0.5925925875445818,0.5925925875445818,1.023752002183313,0.5925925875445818
106,0.0,0.3076923050887574,1.6200466064829848,1.2564102458218278
107,0.0,0.0,0.0,0.188172042520089
108,1.1851851750891635,0.0,1.1851851750891635,0.5925925875445818
109,0.160714286312181,0.2300000018697498,0.0,0.6900000056092495
110,1.8910256188525225,0.0,0.0,0.0
111,0.0,0.0,0.0,0.0
112,0.4171122942032943,0.44848484292947655,0.3636363589256198,0.8493506387225587
113,0.0,0.0,0.0,2.5187970019256305
114,0.142857142527636,0.0,0.0,0.0
115,0.0833333318055555,0.1739130418903591,0.0,0.6050724574766329
116,0.4615384574556214,0.6923076861834321,0.6923076861834321,0.4615384574556214
117,0.0,0.0,0.0,0.012987011975038
118,0.0,0.159999998528,0.4933333288057778,0.0
119,0.346716466716515,0.346716466716515,0.1786492386071832,0.8509181510445104
120,0.0,2.5641025385443292,0.0,0.0
121,0.6666666622222223,0.7999999936,3.0090908875822318,0.6666666622222223
122,0.30814814530440604,0.639999994112,0.159999998528,0.4628571385866122
123,0.0,0.0,0.0,0.0
124,0.22419355165461846,0.3161290350882642,0.0580645170996877,0.0580645170996877
125,0.0830039526341608,0.0,0.0,0.0
126,0.0,0.1923076974334317,0.1466666699426664,0.36743590562097667
127,0.0,0.0,0.0,0.0
128,0.6190476077664396,0.0,0.0,0.2857142805442176
129,0.0,0.0,0.0,0.0
130,0.0,0.0,1.3299232774861487,0.0
131,0.3076923050887574,0.9790209708386719,0.6153846101775148,0.6153846101775148
132,0.1465587081527412,0.0500000020124999,0.309340664344392,0.2307692386028103
133,0.1739130434782608,0.26086956521739124,0.0,0.7453416124131014
134,0.0,0.8695652094517956,1.0931676930180163,0.5714285673469389
135,0.6886446829572381,1.3754578621143447,0.3809523778684807,0.3809523778684807
136,2.5714285523469393,0.0,0.4999999962500001,1.551724126435791
137,0.0,0.0,0.0,0.0
138,0.5217391256710773,0.1739130418903591,0.8695652094517956,0.1739130418903591
139,0.0,0.0740740706172841,2.874074047321284,0.0740740706172841
140,0.1250000008593749,0.0,0.0,0.8569301756706661
141,0.2352941154325258,0.32620320547384807,0.2352941154325258,0.32620320547384807
142,0.0,0.0,0.0,0.0
143,0.5208791242526021,1.1318681380974511,0.0,1.0989011053133673
144,0.1739130418903591,0.3478260837807182,0.0,0.0
145,0.576190465773696,0.0,0.0952380935147392,0.29047618522947843
146,0.0,0.0769230785798815,0.0,1.0769230918343184
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.719999993664,0.239999997888,0.0,1.19999998944
150,0.1739130418903591,0.3478260837807182,0.5478260819807181,0.3478260837807182
151,0.0,0.0,0.0,0.0558258386160827
152,0.0,0.0,0.0,0.0
153,0.0952380943310657,0.5714285659863941,0.1111111100617284,0.0
154,0.9066666601102222,0.5127272682599008,1.935238080003193,0.0
155,3.3030946628615663,0.0,0.0,0.0909090873966943
156,0.7499999934375,0.7499999934375,0.499999995625,0.499999995625
157,0.3218717456665089,0.1786492385473772,0.0,1.1088377441186585
158,0.9342857060364489,0.47076922661581067,0.239999997888,0.479999995776
159,0.3478260837807182,0.1739130418903591,0.6956521675614364,0.1739130418903591
160,0.0,0.9531772491323924,0.683760677702535,0.491638791676771
161,0.53999999305,0.8999999887500001,0.8142857038520408,0.5999999925
162,0.186147184372388,0.2727272701239669,0.1818181800826446,0.2770562744137103
163,0.9629629548834021,1.1851851750891635,0.0,0.8888888813168727
164,0.0,0.0,0.0,0.0
165,0.788405790026633,0.6956521675614364,0.0,0.3478260837807182
166,0.0,0.0,0.0,0.0833333311458334
167,0.159999997056,0.23999999558399998,0.0833333318055555,0.24333332886155548
168,0.5824175703372179,0.285714273979592,0.071428568494898,0.0
169,1.1999999903999998,0.7999999936,1.5703703577525379,0.0
170,0.0,0.0,0.0,0.0
171,0.3418181773508099,0.719999991552,0.399999995776,0.479999995776
172,0.339999995338,0.0,0.0,0.9230769149112428
173,0.0,0.0,2.218302255662871,0.0
174,2.628205105441733,0.0,0.0,0.0
175,0.0,0.932307684071432,0.6923076861834321,0.6758241698280703
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.9624080403783793
178,0.5217391256710773,0.3478260837807182,0.6956521675614364,0.1739130418903591
179,1.0492577451509981,0.0,1.1563369853579955,0.159999997312
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.4220779252605834,0.4497607661875871,0.4497607661875871,1.4805194900674643
183,2.3999999808,0.3999999968,0.7999999936,0.3999999968
184,0.5072463724459146,0.6410256356443129,1.2644927427043295,0.1739130418903591
185,0.1739130418147448,0.0869565209073724,0.0,0.0869565209073724
186,0.0,0.319999997312,1.7010526175028478,0.7842857057360363
187,0.0,0.1771428585364896,0.0879120893901701,0.682637369943324
188,1.1355498624108948,0.5108695607614603,0.6138107365129741,0.6138107365129741
189,0.1818181801652892,0.33566433140789276,0.6493506435958845,0.7045454473992767
190,0.0,0.0,0.0,0.0
191,0.5454545404958676,0.3478260837807182,0.5296442639460074,0.1818181801652892
192,0.0,0.0,0.0,0.2422213984462197
193,0.8484848407208447,0.3333333302777778,0.3333333302777778,0.1666666651388889
194,0.0343915343728828,0.0,0.0687830687457656,0.0
195,0.0,0.4285714252040816,0.0,0.0
196,0.2758620656837098,0.5517241313674196,0.5517241313674196,1.4964245825860694
197,0.1298701309765557,0.0,0.0879120893901701,0.965674336586771
198,0.1057692317746856,0.34500000280462473,0.2300000018697498,0.2207692327095605
199,0.0296296310167353,0.5816764205648175,0.0296296310167353,0.0296296310167353
200,0.2915600986377639,0.1739130418903591,0.8695652094517956,0.3478260837807182
201,0.4780952375138502,0.43428571529665294,0.1447619050988843,0.2895238101977686
202,0.5633333248098334,0.0,0.6599999935130001,0.0
203,0.0227272725134871,0.0,0.0,0.0
204,0.2105263120221606,0.1852631545390803,0.43478260393194695,0.1739130403024574
205,0.4615384684985202,0.5708898985611371,0.0,0.0
206,0.5217391256710773,0.1739130418903591,0.8695652094517956,0.1739130418903591
207,0.9821909032196396,0.46491832663722077,0.1739130406049149,0.0
208,0.2615384658806208,0.0,0.1307692329403104,0.3256410301292648
209,0.0,0.719999993664,0.959999991552,0.239999997888
210,0.319999997056,0.319999997056,0.159999998528,0.7999999926400001
211,0.0,0.6262626211529436,0.7272727206611568,1.0199134118677837
212,0.959999991936,1.59999998656,0.639999994624,0.0
213,0.0,0.0,0.0,0.0
214,0.1002849043666724,0.0296296310167353,0.1002849043666724,0.0592592620334706
215,0.8888888809876544,0.48309178319587387,0.7053140034427875,0.2222222202469136
216,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,0.5217391256710773,0.4575163358178479,0.1739130418903591,0.6896442624740073
220,0.0,0.3735909817003896,0.5603864725505845,0.9588221745673198
221,1.1349206356135044,0.0,1.181718665243561,3.665024632370468
222,0.0,0.7121212056347564,0.0,1.075757565965335
223,0.0,0.0,0.0,0.0
224,0.366666674856666,0.0733333349713332,0.32333333965883276,0.0
225,0.0,0.0,0.0,0.0
226,0.5056818186700993,1.7607298164067604,0.6038961041256958,0.5529376081553687
227,1.279999989248,1.59999998656,0.319999997312,0.0
228,0.8153846083775148,0.5999999946,0.3999999964,0.3999999964
229,0.719999993664,0.719999993664,0.0,0.959999991552
230,0.1739130403024574,0.26086956045368614,0.3478260806049148,0.0869565201512287
231,0.0,0.0,0.080000005909333,0.0
232,1.0640229244020771,0.0,0.19999999745,0.29999999745
233,0.0238095247307256,0.2091460563007958,0.0,0.0310559014821958
234,0.0,0.1739130418903591,0.6414455053209545,0.1739130418903591
235,0.1999999982,0.3333333302777778,0.6999999936166665,0.5333333284777777
236,0.5127272682599008,0.479999995776,0.959999991552,0.479999995776
237,0.416666668611111,0.2083333343055555,0.7361111133487652,0.5675287389485069
238,0.2091503289466062,0.571682299802177,0.2091503289466062,0.2091503289466062
239,0.0,0.2307692287278107,1.4339464756727032,0.4615384574556214
240,0.0,0.0,0.0,0.0
241,0.3571428538917234,0.5714285662585035,0.3571428538917234,0.5238095190306122
242,1.4999999887500002,0.4999999962500001,0.4999999962500001,2.479999981352
243,0.3478260837807182,0.5217391256710773,0.5217391256710773,0.3478260837807182
244,0.3076923050887574,1.2427572330968533,1.4645887326416376,0.7076923018887573
