,High,Low,Medium-Low,Medium-High
61,0.0,0.0,0.0,0.0
62,0.0,0.9999999850000002,1.857142847244898,2.047619032823129
63,0.0,1.4999999999999996,3.4999999999999996,0.0
64,4.999999975,1.99999999,0.0,0.999999995
65,0.0,0.0714285720344388,0.3888888886381173,0.0
66,0.0,3.99999998,4.999999975,0.999999995
67,0.0,0.1999999997999999,0.0,0.0
68,0.0,2.666666648888889,3.9999999733333333,0.0
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,9.999999949999998,0.0,0.0
72,0.0,0.0,0.0,0.0
73,3.99999998,1.99999999,2.999999985,0.999999995
74,0.0714285712181123,0.5714285697448984,0.0714285712181123,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.9999999974999998,0.0,1.4999999962499997,1.4999999962499997
78,7.066666626755554,0.1666666618055557,0.0,0.999999995
79,0.0,0.0,0.0,0.0
80,0.7142857117346939,0.3809523789569161,0.0,0.0
81,0.7999999982,1.8857142796326531,0.9999999965999999,0.3999999968
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.0,6.285714253265305,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.1428571427551019,0.1428571427551019,0.0
88,0.0,0.5714285710204076,0.1428571427551019,0.1428571427551019
89,0.0,3.130952361218191,0.8571428522448981,1.7142857044897961
90,0.4999999987499999,0.4999999987499999,0.9999999974999998,2.9999999924999994
91,0.0,8.999999954999998,0.999999995,0.0
92,0.0952380951360544,0.0,0.0952380951360544,0.523809523605442
93,0.0,0.0,0.0,0.0
94,0.0,1.1666666572222224,1.1666666572222224,1.6666666522222224
95,0.0,0.0,0.0,0.0
96,0.0,1.9999999851851853,3.316666642665895,1.416666657040895
97,0.0,0.0909090908677685,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.999999995,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,3.8571428488775505,0.4285714276530611,0.0
102,0.0,0.0,0.1111111110493826,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.25,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,1.3333333288888887,1.999999993333333,1.190476186043084,1.999999993333333
108,0.0,1.4999999962499997,1.4999999962499997,0.0
109,0.0,1.818181814049587,0.9090909070247934,0.0
110,0.0,1.133333334533333,0.46666666686666647,0.1333333335333333
111,0.0,3.190476190578231,2.0,0.5238095239115647
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.1333333332716051,0.1333333332716051,0.0
115,0.0,0.0,0.0,0.0
116,0.999999995,3.42857140877551,2.999999985,0.999999995
117,0.0,0.0,0.0,0.0
118,0.0,0.1999999997999999,0.0,0.0
119,0.0,0.3555555558024688,0.2666666668518516,0.0888888889506172
120,0.0,3.2380952282267574,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.1960784313774701,0.2016806724383872,0.2016806724383872,0.4033613448767744
125,0.0,0.0,0.4999999999999999,0.0
126,0.0,6.142857108469389,1.7499999903124999,0.8571428522448981
127,0.0,0.3999999995999998,0.0,0.1999999997999999
128,0.0,0.0,0.0,0.0
129,1.472527472540756,0.2769230772639054,0.5384615384319527,1.2109890113727089
130,0.0,0.0,0.0,0.0
131,1.99999999,0.999999995,3.49999998,0.999999995
132,0.0,0.0,0.0,0.0
133,0.0,8.999999954999998,0.999999995,0.0
134,0.0,3.5999999891999996,2.3999999927999998,0.0
135,0.0,5.199999993466667,0.3666666655777777,1.114285714024036
136,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.24999999625,1.5158729990306123,2.7301587061224493,0.0
140,0.0,0.0,0.0,0.0
141,0.0,2.999999985,3.99999998,1.99999999
142,0.0,0.9999999983333332,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.999999995
145,0.0,0.0,0.0,0.0
146,0.0,0.1587301585285965,0.0317460317057193,0.0
147,0.0,2.7857142806244903,0.714285712889796,0.357142856444898
148,0.0,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,5.599999970400001,1.5999999904000002,1.7999999902000001
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,0.0,0.8333333317361107,1.6666666638888885,0.3333333327777777
157,0.0,0.0,0.0,0.0
158,0.0,1.7499999903124999,2.7499999853125,0.8571428522448981
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,0.0,2.6111110918595677,2.83333331408179,1.416666657040895
162,0.0,0.0,0.0,0.0
163,0.0,0.5555555552469129,0.5555555552469129,0.0
164,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,0.3999999952,1.1071428411479594,0.5714285632653062,0.9357142730826531
168,0.0,1.462121211286763,1.499999999375,0.0
169,0.0,0.0,0.0,0.0
170,0.0,0.0,0.9999999900000002,0.0
171,0.0,2.6666666516666666,2.214285690216837,0.8214285618431123
172,0.0,0.999999995,1.99999999,0.999999995
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.0,1.1428571420408151,0.0,0.0
178,0.0,1.9999999966666662,0.6666666655555554,0.6666666655555554
179,0.0,0.0,0.0,0.0
180,0.0,0.6999999986,0.2999999994,0.0
181,0.0,0.0,0.0,0.0
182,0.0,0.5584415495766573,2.838383812038568,1.5384615285207102
183,0.0,0.0,0.0,0.0
184,0.0,0.3999999995999998,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.0,0.0,0.1111111110493826,0.0
187,0.0,1.730158726347947,0.0,0.0
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.0,1.3999999985999994,0.5999999993999997,0.0
191,0.0,7.199999956800002,0.7999999952000001,0.0
192,0.0,7.599999955155557,0.999999995,0.0
193,0.0,0.0,0.0,0.0
194,0.0,0.0,0.9999999964498726,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.1999999997999999,0.0,0.0
197,0.0,0.0,0.6666666662962955,0.1111111110493826
198,0.8571428522448981,1.2222222127777778,0.0,1.857142847244898
199,0.0,0.9999999999999998,1.688888889150617,1.9999999999999996
200,0.0,4.846153829378697,2.076923069733728,0.0
201,0.999999995,5.107142827557398,0.999999995,1.2499999903125
202,0.0,2.666666646666667,3.3333333083333336,0.6666666616666668
203,2.777777762901235,2.8888888739506173,2.4888888739506174,0.999999995
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,0.0,4.999999975,3.99999998,0.999999995
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.1428571427551019,0.0
209,0.0,4.846153833106509,0.5384615370118344,0.0
210,0.0,0.0,0.0,0.0
211,0.0,6.999999964999999,1.99999999,0.999999995
212,0.0,1.4444444399382717,2.2222222160493823,1.5555555509876542
213,0.0,0.0,0.0,0.0
214,0.0,5.888888858950617,2.8888888739506173,0.0
215,0.0,0.0,0.0,0.0
216,0.0,0.4285714276530611,0.8571428553061222,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,0.5999999981999999,1.1999999963999999,2.3999999927999998,1.1999999963999999
220,0.0,0.1428571427551019,0.0,0.0
221,0.0,3.5555555553086413,3.5555555553086413,1.7777777776543207
222,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0
224,0.5238095239115647,2.0952380956462586,2.0952380956462586,0.5238095239115647
225,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0
228,1.99999999,6.371428537546938,0.999999995,0.0
229,0.0,7.9999999599999985,0.999999995,0.999999995
230,0.0,0.0,0.0,0.0
231,0.0,3.014285713404337,0.0,0.0
232,0.0,0.0,0.0,0.0
233,1.99999999,0.0,2.999999985,4.999999975
234,1.272727268677686,2.545454537355372,1.272727268677686,0.636363634338843
235,0.0,0.8999999968500001,1.7999999937,0.29999999895
236,0.0,5.380952361099773,1.4285714234693878,0.0
237,0.0,0.0,0.0,0.0
238,0.0,0.2857142855102038,0.0,0.0
239,0.0,0.9999999992857131,0.2857142855102038,0.1428571427551019
240,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0
242,0.9090909090082644,0.9090909090082644,1.8181818180165288,0.9090909090082644
243,0.7999999952000001,4.999999971000001,1.5999999904000002,0.0
244,0.1118881115203678,0.7832167806425746,0.1118881115203678,0.1118881115203678
