,20th century,Pre-1900s,Unknown,21st century
94,2.833333309444445,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,2.566666647353395,0.7499999953125,3.499999975810185,0.0
97,0.0909090908677685,0.0909090908677685,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.0,4.285714276530611,0.0
102,0.1111111110493826,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.107142857244898,0.107142857244898,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,3.2424242313544536,0.0,1.9682539594381454,0.6666666644444443
108,1.4999999962499997,0.0,0.0,0.4999999987499999
109,2.272727267561984,0.0,2.272727267561984,0.0
110,0.0,0.0,2.3333333343333322,0.0
111,0.6666666666666666,0.0,2.6666666666666665,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,2.857142838877551,0.0,3.99999998,0.5357142761288266
117,0.0,0.0,0.0,0.0
118,0.1999999997999999,0.0,0.0,0.0
119,0.0,0.6222222226543204,0.0888888889506172,0.0
120,3.380952370981859,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.1008403362191936,0.0,0.6344537825592985,0.0
125,0.0,0.0,0.4999999999999999,0.0
126,3.607142837557398,0.0,5.714285684489797,0.0
127,0.0,0.0,0.3999999995999998,0.1999999997999999
128,0.0,0.0,0.0,0.0
129,0.0,0.2769230772639054,1.7692307700236691,0.0
130,0.0,0.0,0.0,0.0
131,0.49999999,0.0,3.999999965,0.0
132,0.0,0.0,0.0,0.0
133,0.0,0.999999995,8.999999954999998,0.0
134,3.5999999891999996,0.0,1.7999999945999998,0.0
135,2.099999996733333,0.8666666655777777,0.8666666655777777,0.0
136,0.0,0.0,0.0,0.0
137,0.0,0.0,0.3333333333333332,0.0
138,0.0,0.0,0.0,0.0
139,0.8214285627806124,0.0,2.3928571143112247,0.5714285665306124
140,0.0,0.0,0.0,0.0
141,0.0,8.999999954999998,0.999999995,0.0
142,0.6666666655555554,0.0,0.3333333327777777,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,4.999999975,0.0
145,0.0,0.0,0.0999999998,0.0
146,0.0,0.0,0.0634920634114386,0.09523809511715792
147,2.7857142806244903,0.0,0.357142856444898,0.0
148,0.0,0.2857142855102038,0.0,0.0
149,0.0,0.0,0.0,0.0
150,3.1999999808000004,0.0,4.999999975,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,0.3333333327777777,0.0,2.9999999949999996,0.0
157,0.0,0.0,0.0,0.0
158,2.999999985,0.0,0.0,6.071428537359695
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,1.499999990625,0.0,2.2499999859375,3.499999975810185
162,0.0,0.0,0.0,0.0
163,0.5555555552469129,0.0,0.4444444441975304,0.1111111110493826
164,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,1.7928571179806125,0.0,1.2999999854000002,0.2857142816326531
168,3.7954545434935527,0.0,0.0,0.0
169,0.0,0.0,0.0,0.0
170,0.3333333283333334,0.3333333283333334,0.0,0.0
171,0.999999995,0.999999995,5.2857142511224495,0.2499999953125
172,1.99999999,0.0,5.999999969999999,1.99999999
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.0,0.4285714282653057,0.1428571427551019,0.0
178,1.3333333311111109,1.6666666638888885,0.0,0.0
179,0.0,0.0,0.0,0.0
180,0.0,0.7999999983999999,0.1999999996,0.0
181,0.0,0.0,0.0,0.0
182,0.7692307642603551,0.0,5.908091865378408,0.0
183,0.0,0.0,0.0,0.0
184,0.5999999993999997,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.1111111110493826,0.0,0.0,0.0
187,0.0,0.0,1.1587301562799195,0.634920633479466
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.0,1.5999999983999993,0.3999999995999998,0.0
191,0.7999999952000001,7.199999956800002,0.0,0.0
192,0.0,0.0,9.19999995008889,0.0
193,0.0,0.0,0.0,0.0
194,1.4285714246906889,0.0,0.749999998046875,0.3214285698060587
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.777777777345678,0.0,0.0
198,0.999999995,0.0,3.904761880068028,0.5555555461111112
199,0.0,0.0,4.3000000002,0.0
200,0.0,5.53846151928994,0.6923076899112426,0.0
201,4.999999975,0.0,4.2499999753125,0.0
202,6.666666616666666,0.0,0.0,0.0
203,5.19999997,0.0,0.8888888839506174,2.6666666518518523
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,7.9999999599999985,0.0,0.999999995,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.2857142855102038,0.0
209,5.384615370118343,0.0,0.0,0.0
210,0.0,0.0,0.0,0.0
211,4.999999975,0.999999995,0.0,2.999999985
212,0.0,0.0,3.6666666559876537,0.9999999969753086
213,0.0,0.0,0.0,0.0
214,4.888888863950617,0.0,4.777777752901235,0.0
215,0.0,0.0,0.0,0.0
216,1.2857142829591832,0.0,0.0,0.4285714276530611
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,4.1999999874,0.0,0.5999999981999999,0.0
220,0.0,0.0,0.1428571427551019,0.1428571427551019
221,6.222222221790122,0.0,0.0,2.666666666481481
222,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0
224,4.190476191292517,0.0,0.5238095239115647,0.5238095239115647
225,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0
228,9.142857094693877,0.0,0.0,0.0
229,2.999999985,1.99999999,4.999999975,0.0
230,0.0,0.0,0.0,0.0
231,0.0,0.0,3.3214285699681128,0.0
232,0.0,0.0,0.0,0.0
233,0.0,0.0,9.999999949999998,0.0
234,5.727272709049587,0.0,0.636363634338843,0.0
235,0.0,1.7999999937,1.1999999958,0.0
236,0.0,5.0476190283219955,1.09523809069161,0.0
237,0.0,0.0,0.0,0.0
238,0.0,0.0,0.1428571427551019,0.1428571427551019
239,0.7142857137755094,0.0,0.7142857137755094,0.0
240,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0
242,0.4545454545041322,0.0,0.0,4.090909090537189
243,7.599999956400001,0.0,0.999999995,0.0
244,0.8951048921629424,0.2237762230407356,0.0,0.0
