,e-k,l-r,s-,a-d
64,0.999999995,2.999999985,1.99999999,1.99999999
65,0.3888888886381173,0.3888888886381173,0.0,0.7777777772762346
66,0.999999995,3.99999998,1.99999999,2.999999985
67,0.0,0.0,0.0,0.0
68,3.333333311111111,0.0,0.0,3.333333311111111
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,9.999999949999998
72,0.0,0.0,0.0,0.0
73,0.999999995,0.999999995,0.999999995,3.99999998
74,0.0714285712181123,0.0714285712181123,0.0714285712181123,0.4999999985267861
75,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0
77,0.0,3.999999989999999,0.4999999987499999,0.0
78,0.8571428521428571,7.523809478898414,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.7142857117346939,0.0,0.3809523789569161,0.3809523789569161
81,1.5999999964,1.085714281432653,1.5999999964,1.085714281432653
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0,0.0,0.0
85,0.999999995,3.99999998,0.0,1.99999999
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.1428571427551019
88,0.0,0.0,0.1428571427551019,0.8571428565306113
89,0.8571428522448981,3.238095218463089,0.0,0.749999995
90,1.9999999949999996,0.9999999974999998,1.4999999962499997,0.0
91,0.999999995,1.99999999,2.7999999852000004,3.99999998
92,0.523809523605442,0.0,0.2857142854081632,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.6666666622222223,2.1666666472222227,0.0
95,0.0,0.0,0.0,0.0
96,0.3999999950000001,2.916666647665895,1.416666657040895,2.08333331876929
97,0.0,0.0,0.0909090908677685,0.0909090908677685
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.4285714276530611,0.4285714276530611,0.4285714276530611,2.999999993571428
102,0.0,0.1111111110493826,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.214285714489796
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,1.2424242380211201,1.190476186043084,0.6666666644444443,2.777777766728395
108,0.9999999974999998,0.0,0.4999999987499999,0.4999999987499999
109,0.9090909070247934,0.4545454535123967,0.0,3.1818181745867777
110,0.0,0.0,2.3333333343333322,0.0
111,0.6666666666666666,2.6666666666666665,0.0,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.5714285665306124,2.999999985,3.2857142658163268,0.5357142776594388
117,0.0,0.0,0.0,0.0
118,0.1999999997999999,0.0,0.0,0.0
119,0.0,0.0888888889506172,0.0888888889506172,0.5333333337037032
120,0.0,3.380952370981859,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.1008403362191936,0.1302521014633305,0.504201681095968,0.0
125,0.0,0.0,0.4999999999999999,0.0
126,0.0,0.8571428522448981,3.99999998,4.464285689802296
127,0.0,0.1999999997999999,0.3999999995999998,0.0
128,0.0,0.0,0.0,0.0
129,0.1384615386319527,1.4923076927597636,0.0,0.4153846158958581
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,4.499999955
132,0.0,0.0,0.0,0.0
133,0.999999995,1.99999999,1.99999999,4.999999975
134,1.1999999963999999,1.1999999963999999,2.3999999927999998,0.5999999981999999
135,0.0,0.8666666655777777,1.2333333311555554,1.7333333311555554
136,0.0,0.0,0.0,0.0
137,0.0,0.0,0.3333333333333332,0.0
138,0.0,0.0,0.0,0.0
139,1.7142856995918372,1.24999998125,0.24999999625,0.5714285665306124
140,0.0,0.0,0.0,0.0
141,0.0,5.999999969999999,0.999999995,2.999999985
142,0.6666666655555554,0.0,0.3333333327777777,0.0
143,0.0,0.0,0.0,0.0
144,0.999999995,0.999999995,0.999999995,1.99999999
145,0.0,0.0,0.0,0.0999999998
146,0.0317460317057193,0.0317460317057193,0.0,0.09523809511715792
147,0.0,0.0,0.357142856444898,2.7857142806244903
148,0.0,0.0,0.2857142855102038,0.0
149,0.0,0.0,0.0,0.0
150,3.5999999804000002,1.99999999,0.0,2.5999999854
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,0.9999999983333332,0.9999999983333332,0.9999999983333332,0.3333333327777777
157,0.0,0.0,0.0,0.0
158,1.857142847244898,0.999999995,2.6071428425573977,3.6071428375573977
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,2.2499999859375,2.166666652353395,2.08333331876929,0.7499999953125
162,0.0,0.0,0.0,0.0
163,0.1111111110493826,0.3333333331481478,0.4444444441975304,0.2222222220987652
164,0.0,0.0,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,1.1857142718326532,0.64999999145,0.3999999952,1.1428571265306124
168,0.7499999996875,0.2954545451833678,1.58333333251929,1.1666666661033949
169,0.0,0.0,0.0,0.0
170,0.0,0.0,0.3333333283333334,0.3333333283333334
171,2.5714285565306123,2.1428571280612245,0.999999995,1.8214285568431123
172,0.999999995,1.99999999,5.999999969999999,0.999999995
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.5714285710204076
178,0.6666666655555554,0.6666666655555554,0.3333333327777777,1.3333333311111109
179,0.0,0.0,0.0,0.0
180,0.0999999998,0.2999999994,0.49999999900000003,0.0999999998
181,0.0,0.0,0.0,0.0
182,0.0,2.3076922927810655,1.8241758093370368,2.5454545275206613
183,0.0,0.0,0.0,0.0
184,0.5999999993999997,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0
186,0.1111111110493826,0.0,0.0,0.0
187,0.7460317445288487,0.2222222217283951,0.0,0.8253968235021418
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.5999999993999997,0.3999999995999998,0.0,0.9999999989999996
191,0.7999999952000001,3.1999999808000004,3.1999999808000004,0.7999999952000001
192,0.0,0.0,0.0,9.19999995008889
193,0.0,0.0,0.0,0.0
194,1.7499999944967475,0.0,0.749999998046875,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.0,0.0,0.1111111110493826,0.6666666662962955
198,0.3333333283333334,1.7142857044897961,0.999999995,2.4126983933560093
199,0.0,4.3000000002,0.0,0.0
200,0.6923076899112426,0.6923076899112426,1.3846153798224852,3.4615384495562127
201,2.999999985,2.999999985,1.99999999,1.2499999903125
202,1.3333333233333335,2.666666646666667,1.9999999850000003,0.6666666616666668
203,0.0,0.8888888839506174,4.377777752901235,3.4888888689506175
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,4.999999975,0.999999995,0.999999995,1.99999999
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.2857142855102038
209,1.0769230740236688,2.692307685059172,0.5384615370118344,1.0769230740236688
210,0.0,0.0,0.0,0.0
211,3.99999998,0.999999995,0.999999995,2.999999985
212,2.2222222160493823,1.1111111080246912,1.333333328888889,0.0
213,0.0,0.0,0.0,0.0
214,2.8888888739506173,0.8888888839506174,2.8888888739506173,2.999999985
215,0.0,0.0,0.0,0.0
216,0.4285714276530611,0.0,0.4285714276530611,0.8571428553061222
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,0.5999999981999999,1.1999999963999999,0.5999999981999999,2.3999999927999998
220,0.0,0.0,0.0,0.2857142855102038
221,2.666666666481481,0.0,3.5555555553086413,2.666666666481481
222,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0
224,3.142857143469388,1.0476190478231293,1.0476190478231293,0.0
225,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0
228,1.99999999,1.99999999,2.571428557346939,2.571428557346939
229,0.999999995,1.99999999,1.99999999,4.999999975
230,0.0,0.0,0.0,0.0
231,2.2499999990625,0.0,0.3214285712181123,0.7499999996875
232,0.0,0.0,0.0,0.0
233,0.999999995,5.999999969999999,1.99999999,0.999999995
234,1.272727268677686,2.545454537355372,0.0,2.545454537355372
235,1.49999999475,0.29999999895,0.8999999968500001,0.29999999895
236,3.238095225895692,1.8095238024263038,0.3809523789569161,0.7142857117346939
237,0.0,0.0,0.0,0.0
238,0.1428571427551019,0.1428571427551019,0.0,0.0
239,0.4285714282653057,0.2857142855102038,0.1428571427551019,0.5714285710204076
240,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0
242,0.0,0.0,0.0,4.545454545041322
243,3.3999999806000005,2.5999999854,2.5999999854,0.0
244,0.3356643345611034,0.2237762230407356,0.2237762230407356,0.3356643345611034
