,21st century,Pre-1900s,20th century,Unknown
63,0.0,0.2487144108483588,0.0,2.101915051224225
64,0.0,0.0,0.0,0.0
65,0.023682087692495,0.0168141124802141,0.0,0.0440411932896393
66,0.0,0.0,0.447501444326315,0.0889139489312846
67,0.0,0.0,0.0,0.3542868947014117
68,0.0,0.0,0.0,1.3702392903833727
69,0.0,0.009560420723239,0.0412040460732252,0.12596477270746181
70,0.0,0.0342015956422744,0.0019704416517946,0.0469364689410357
71,0.8160396457781123,0.9120495706372398,1.5197864475481866,0.0431753142274629
72,0.6829449759250614,0.4655118599914194,0.634888888547554,0.024483436105869803
73,0.0,0.1113830567765464,0.13660751120245718,0.0351734996132078
74,0.0,0.0,0.0454980842333657,0.0046817579007463
75,0.0,0.0,0.0,0.0159420285526066
76,0.0,0.0,0.0163217029724624,0.0
77,0.0,0.0,0.0,0.0
78,0.0,0.0,0.0,0.0
79,0.0,0.0,0.0,5.112009855854966
80,0.0,0.0,0.0,0.12524451897536198
81,0.1849567090277996,0.0,0.0,0.9853632986770939
82,0.0,0.0,0.0,1.2170322807882983
83,0.0,0.0,0.0,0.0
84,0.0,0.0955640267402474,0.0,0.175562788333318
85,0.0281754723516033,0.0,0.0,0.18650569597521952
86,0.0,0.0,0.0,0.4326978349916628
87,0.0,0.0,0.0,0.26494202012121404
88,0.0,0.070723683265787,0.0,0.0921167240085969
89,0.0,0.0,0.0,0.9107362970967916
90,0.0,0.0016674358174397,0.0,0.1337171643800991
91,0.0,0.0,0.0,0.35368552007569587
92,0.0,0.0002990997223646,0.0,0.0059905864892471
93,0.0,0.0,0.0,0.195969270428559
94,0.0,0.1194979888368102,0.0,1.2637228173212403
95,0.0,0.06968831484401719,0.0,0.07010250289202741
96,0.0,0.0098575050014625,0.0,0.954396283834786
97,0.0,0.0105633801298359,0.0,0.2908983318487508
98,0.0,0.0,0.0,1.6233391852665568
99,0.0,0.0,0.0,1.8342561051278854
100,0.0,0.0,0.7551841025694368,1.6373956070238753
101,0.0,0.0,0.0,0.1068696808149066
102,0.0,0.0,0.0,0.38826908259684445
103,0.0,0.245377955346237,0.4116019413735319,0.1795004139447757
104,0.0,0.0,0.0,0.1907064410897997
105,0.0,0.0,0.0,1.0492320299112572
106,0.0,0.0,0.0,0.6232440979662621
107,0.0,0.5201022818229488,0.0,0.9755191683823242
108,0.0,0.0,0.0375415282312108,0.1826983666220819
109,0.0,0.0,0.0,2.6122314848051342
110,0.0,0.0,0.0,0.23586146849655817
111,0.0,0.0,0.0192301352161025,0.49822092689818653
112,0.0,0.0309237957766914,0.0,0.0763280043192327
113,0.0,0.0,0.0,0.451415672928092
114,0.0,0.06834335660657641,0.0,0.340343044317994
115,0.0399972014499948,0.0,0.0,0.136837863290996
116,0.0,0.0,0.0138975960993092,0.0089379655234244
117,0.0,0.0092967974077035,0.0092967974077035,0.0251922095369234
118,0.0,0.0,0.0,2.2794460287942777
119,0.0,0.0,0.0,0.0
120,0.0,0.1203921933873805,0.0693280821661371,0.0005589084917373
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.11878827709839351
123,0.0,0.2104112569032597,0.0,0.0072572436330808
124,0.0,0.0,0.0495116734817775,0.0041350617267486
125,0.0,0.0,0.0,0.1168613061102953
126,0.0,0.1141096709045825,0.2144300643146648,0.1012819091951529
127,0.0,0.0,0.0,0.0
128,0.0,0.0206766919846794,0.0,0.29536397984494417
129,0.0,0.0,0.0,1.683510505216636
130,0.0,0.0545304925670537,0.0333729192845469,0.0519986730841963
131,0.0,0.2095654195509526,1.5127599352972505,0.1595581058939356
132,0.0,0.0,0.0,0.3977888838076266
133,0.0,0.0178605722279964,0.0,0.1308511939532027
134,0.0,0.0,0.0,0.6519605547192594
135,0.0,0.0,0.0,0.18980392116997458
136,0.0596736609979046,0.0,0.0,0.4302561531133669
137,0.0,0.0,0.0752902149071909,0.0086235486553391
138,0.0,0.0,0.0386958485457743,0.31963021488167126
139,0.0,0.0,0.0583871858882047,0.026803224874563
140,0.0,0.0,0.0,0.0066532043339271995
141,0.0,0.0230559173105418,0.0461220349213047,0.0018201496118712
142,0.0,0.0,0.0079865489380529,0.0571106340800192
143,0.0,0.4254893623476365,0.0,0.0258555245036418
144,0.0,0.0199075726014343,0.0223524601398234,0.0299758398580652
145,0.0,0.1213344143743801,0.0,0.0
146,0.0,0.0136196963382619,0.0,0.0
147,0.0,0.0,0.027272726802066,0.45012241353321913
148,0.0,0.24359850202564182,0.0,0.6698802653900764
149,0.0,0.0,0.0,0.7781503829248715
150,0.0,0.0,0.0,0.1125085423840316
151,0.0,0.0,0.0,0.5435320633455003
152,0.0,0.0,0.057249396642881,0.2094105645830611
153,0.0,0.0,0.0379139185785591,0.0136089267345062
154,0.0,0.0,0.0,0.11974708719547408
155,0.2234229983934227,0.0159452328380646,0.0,0.0
156,0.0,0.0,0.5422840237596506,0.021867858503851596
157,0.0,0.0,0.0,0.0187509881306785
158,0.0,0.0,0.0076834762159531,0.1523503497714046
