,a-d,e-k,s-,l-r
75,0.0,0.0,0.0,0.0303030301056013
76,0.0285714303346936,0.0142857151673468,0.0,0.0
77,0.0,0.0,0.0,0.0227272734187757
78,0.2857142829931971,0.0,0.5814536285528353,0.0952380943310657
79,0.3703703673525377,1.1003344382487332,0.9090909020661158,1.6944444305362656
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.6713286654193358,0.2352941155709343,0.2499999978125,0.7338567767200648
83,0.0952380943310657,0.0,0.5670995616966508,0.1904761886621314
84,0.0,0.0,0.0,0.0
85,0.41750278057065326,0.2435897393608234,0.5978260802321598,0.4239130390223299
86,0.0909090900413223,0.0909090900413223,0.0,0.1818181800826446
87,0.0,0.1307692314127217,0.0,1.992724522424409
88,1.391304334215501,0.2608695629489603,0.2608695629489603,0.2608695629489603
89,0.0725806438524323,0.2903225754097292,0.21774193155729693,0.1451612877048646
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.2727272701239669,0.1818181800826446
92,0.0,0.0,0.0,0.0
93,0.479999995776,0.719999993664,0.479999995776,0.719999993664
94,0.0,0.886128356314271,0.3076923050887574,0.8294314307598347
95,0.0,0.0,0.0,0.0
96,0.1818181800826446,0.0,0.4545454502066115,0.0909090900413223
97,0.0,0.0,0.0,0.1779904307073577
98,0.3372549022680506,0.2196078434445212,0.2196078434445212,2.5417123384609748
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.2222222201234568,0.3333333301851852,0.0,0.2222222201234568
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0952380943310657,0.3809523773242628,0.0952380943310657,0.2857142829931971
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.4460784320815611,0.0,0.0,0.2537707393370159
108,0.0,0.0869565209073724,0.3478260836294896,0.09999999905
109,0.15151515778236868,0.0,0.0854700863642339,0.06349206623582761
110,0.0,0.3174603145779793,0.0,0.0
111,0.0909090892561983,0.5078260823087182,0.3478260837807182,0.3478260837807182
112,0.0,1.249999992403161e-09,2.499999984806322e-09,2.499999984806322e-09
113,3.313609497901382e-09,1.656804748950691e-09,6.627218995802764e-09,0.06404122581416725
114,0.2857142829931971,0.0952380943310657,0.1904761886621314,0.0
115,0.4019607807098232,0.4444444404938272,0.1702898519567842,0.7094017029507269
116,0.0952380943310657,0.0952380943310657,0.47619047165532846,0.1904761886621314
117,0.0,1.3333333207133062,0.0,1.4814814688614544
118,0.0,0.0,0.0,0.0
119,0.29551266866495757,0.3596837910313393,0.0869565209073724,0.0
120,0.1818181800826446,0.2994652377989075,0.3636363601652892,0.0909090900413223
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0181818180347107
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,1.1746031645821788,0.8684546541319778,0.2962962937722909,0.5925925875445818
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0833333318055555,0.0,0.0
129,0.4705882314013841,0.4705882314013841,1.4117646942041524,2.453781492671863
130,0.2005012495258195,0.1052631560110803,0.1739130418903591,0.0952380935147392
131,0.0869565201512287,0.2870813345234769,0.3478260806049148,0.17786560940742702
132,0.0,0.1547619060007438,0.2500000030755734,0.1904761941496592
133,1.174444431618014,0.1111111083333334,0.239999997888,0.5911111041093334
134,0.0,1.1538461436390535,0.5415384553436213,0.2307692287278107
135,0.0,0.0,0.0,0.0
136,0.78260868657845,0.0,0.0,1.1304347712665406
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.5799999939446667,0.3333333302777778,0.0,0.3333333302777778
141,0.0,0.0,0.1058201063800006,0.0
142,0.0,0.0,0.0681818189695248,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.3833333288347222,0.27917619790143944,0.1739130418903591,0.1739130418903591
147,0.0,0.0952380943310657,0.0952380943310657,0.3809523773242628
148,0.26086956521739124,0.0,0.0,0.1739130434782608
149,0.0,0.0,0.0,0.0
150,0.3838383801856953,0.1818181800826446,0.1818181800826446,0.1818181800826446
151,0.0,0.1739130403024574,0.3643892290552919,0.5383022693577493
152,0.4545454502066115,0.1818181800826446,0.0,0.2727272701239669
153,0.0740740720987654,0.0,0.0,0.0
154,0.9615384537056215,0.4615384574556214,0.9230769149112428,0.2608695629489603
155,0.1323529418955449,0.1323529418955449,0.1131221728108556,0.0
156,0.3478260837807182,0.6817391241990773,0.49391303894635913,0.1739130418903591
157,0.0,0.0,0.0,0.0
158,0.5080213855564927,0.292929290144373,0.1818181800826446,0.0
