,Low,Medium-Low,High,Medium-High
98,0.0,0.2196078434445212,2.5417123384609748,0.5568627457125718
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.7777777704320987,0.0,0.0,0.0
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.8571428489795911,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.6998491714185769,0.0,0.0,0.0
108,0.4478260826794896,0.0869565209073724,0.0,0.0
109,0.3004773103824302,0.0,0.0,0.0
110,0.3174603145779793,0.0,0.0,0.0
111,0.3478260837807182,0.5987351715649165,0.1739130418903591,0.1739130418903591
112,4.999999969612644e-09,1.249999992403161e-09,0.0,0.0
113,0.064041234098191,3.313609497901382e-09,0.0,0.0
114,0.3809523773242628,0.0952380943310657,0.0,0.0952380943310657
115,0.7130248897686221,0.5555555505246914,0.0,0.4575163358178479
116,0.47619047165532846,0.3809523773242628,0.0,0.0
117,2.0740740564060363,0.5925925875445818,0.0,0.1481481456241427
118,0.0,0.0,0.0,0.0
119,0.3596837910313393,0.17786561094869469,0.0,0.2046035786236353
120,0.6363636302892561,0.1818181800826446,0.1176470577162629,0.0
121,0.0,0.0,0.0,0.0
122,0.0181818180347107,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.8684546541319778,1.1851851750891635,0.2857142832653061,0.5925925875445818
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0833333318055555,0.0,0.0,0.0
129,0.9411764628027682,2.924369724073247,0.4705882314013841,0.4705882314013841
130,0.401002499051639,0.1739130418903591,0.0,0.0
131,0.8997295446870474,0.0,0.0,0.0
132,0.45238095761373187,0.0,0.0,0.14285714561224439
133,1.5333333144400003,0.5833333275086806,0.0,0.0
134,1.2338461415270534,0.6923076861834321,0.0,0.0
135,0.0,0.0,0.0,0.0
136,1.4782608536862005,0.4347826041587902,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.5799999939446667,0.4999999954166667,0.0,0.1666666651388889
141,0.1058201063800006,0.0,0.0,0.0
142,0.0681818189695248,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,1.01033561051688,0.0,0.0,0.0
147,0.47619047165532846,0.0952380943310657,0.0,0.0
148,0.434782608695652,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.9292929204336291,0.0,0.0,0.0
151,0.3478260806049148,0.27743270890406324,0.0869565201512287,0.3643892290552919
152,0.909090900413223,0.0,0.0,0.0
153,0.0740740720987654,0.0,0.0,0.0
154,1.1538461436390535,0.9615384537056215,0.0,0.491638791676771
155,0.3778280566019454,0.0,0.0,0.0
156,1.523478246926155,0.1739130418903591,0.0,0.0
157,0.0,0.0,0.0,0.0
158,0.7474747403509845,0.0,0.0,0.2352941154325258
