,Medium-Low,Medium-High,High,Low
41,0.1329742197969947,0.0200612986600569,0.0,0.2195333467806445
42,0.0,0.0,0.0,0.0124293786116988
43,0.0,0.0,0.0,0.07289030760564709
44,0.21225478178148652,0.07051261868900949,0.0,0.0960660486921865
45,0.1548677512459354,0.21483639849578728,0.0,0.0
46,0.2953642375122265,0.0,0.0,0.9959592548342296
47,0.0,0.0,0.0,0.0067299173500244
48,0.0,0.0,0.0,0.1005502572392841
49,0.060243033122385006,0.0,0.0,0.2760210294481981
50,0.0,0.0,0.0,0.0
51,0.7055318041438186,0.0,0.0,0.7421286603147617
52,0.0621905326954206,0.0,0.0,0.0
53,0.0,0.0,0.0,0.36972448561065396
54,0.0968856502213901,0.0,0.0,0.22666623000698938
55,0.042518169345705195,0.0,0.0,0.1805563287871688
56,0.1168930608620856,0.0,0.0,0.12478456596153331
57,0.0,0.0,0.0,0.0080193091835643
58,0.0454247904743793,0.044487598128764,0.0,0.0
59,0.0043859664333343,0.0,0.0,0.0530183735197495
60,0.015022766673792801,0.0158978286908751,0.0,0.0168891861068259
61,0.0,0.0,0.0,0.2027827692271482
62,0.028547954299431,0.0662972086430856,0.0,0.0122355117619958
63,0.0064747124304397,0.0,0.0,0.0041518849788755
64,0.0,0.0,0.0,0.0
65,0.39219897465495346,0.0,0.0,0.1212441698732752
66,0.0,0.0,0.0,0.022675737362908
67,0.0,0.0,0.0,0.0
68,0.2753013223913169,0.0,0.0,0.2992575691702994
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.3149367762652068
72,0.0876011580896725,0.0,0.0,0.08703750732710519
73,0.0011288866214651,0.0,0.0,0.0006709608833368
74,0.0,0.0,0.0,0.0957877885733176
75,0.0371621623016621,0.0090482574933169,0.0,0.04517840761415941
76,0.0295463668004565,0.0,0.0,0.14652986038139848
77,0.0741005899567781,0.0,0.0,0.1170633484265859
78,0.0414448331838459,0.0124067326841986,0.0585138846494002,0.09455320502663558
79,0.0457297115697105,0.0,0.0,0.32818007573133295
80,0.0,0.0155074483385514,0.0974046297652178,0.0151097222182167
81,0.0029203514827614,0.057470968208718706,0.0611405442931164,0.0020795110896998
82,0.0057833351987494,0.0034859250996157,0.0072905391698513,0.0398317626892278
83,0.0853824876085821,0.0244712194247314,0.0369348667925455,0.08582158340563559
84,0.0562258691943161,0.0,0.0,0.1350139275049411
85,0.0,0.0,0.0,0.0
86,0.0403225808366573,0.0,0.0,0.0548176259487165
87,0.030803979737834,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0629669524550389
89,0.0,0.0,0.0,0.0083127306428111
90,0.1119811069877937,0.0,0.0,0.13141679879636559
91,0.0,0.0,0.0,0.5997262498055873
92,0.0,0.1810027314526258,0.0,0.0387320546042999
93,0.0724153385023818,0.0,0.0,0.1836716416720011
94,0.0,0.0,0.0,0.0461878186455782
95,0.0034100602354461,0.0,0.0,0.0
96,0.1530114585162194,0.0447271921874421,0.0,0.21348416365065292
97,0.0,0.0,0.0,0.3008295304722815
98,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0195105195872988
100,0.0151002931262603,0.0,0.0,0.20279170591998014
101,0.0,0.0,0.0,0.0209819228872875
102,0.0,0.0,0.0,0.0
103,0.0559045222869935,0.0,0.0353773581159339,0.24602623646901461
104,0.0,0.0,0.0,0.0382902705556746
105,0.0,0.0,0.0,0.048525987345414495
106,0.2167141497300037,0.0,0.0,0.3253637159086843
107,0.0,0.0002144999378103,0.0,0.27865924850130847
108,0.3020208205207405,0.0,0.0,0.0107901653569394
109,0.0,0.0,0.0,0.0299636806586365
110,0.1879947692006092,0.0,0.0,0.8158395342478386
111,0.0,0.0,0.0555555564840045,0.0776725760867476
112,0.057142857142857,0.0,0.0,0.1929963680174793
113,0.0,0.0,0.0,0.033479326796630696
114,0.0182256684411197,0.0,0.0,0.0516085743379644
115,0.1645102400387631,0.0,0.0,0.150441765743066
116,0.0476406533775903,0.0,0.0004452000755409,0.17703043586549821
117,0.007228388325634,0.0,0.0,0.051768806673976
118,0.0,0.0,0.0,0.0075519187672599
119,0.0,0.0,0.0,0.0101553619674123
120,0.0366400490179022,0.0,0.0,0.20954303394069224
121,0.0,0.0,0.0,0.24055092043356857
122,0.0,0.0,0.0,0.0
123,0.1232829508336284,0.0,0.0075828813030547,0.16122317047774648
124,0.0,0.0,0.0,0.0
125,0.09301492868125791,0.0180576414431586,0.0,0.0
126,0.0059239088238228,0.0,0.0446335862431776,0.011239055070015202
127,0.0991398508903678,0.0,0.0,0.0206723265781211
128,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
130,0.0,0.0208238288472589,0.0,0.12918588671550318
131,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0025010097828648
133,0.0737713250286858,0.0,0.0,0.1268943041128796
134,0.0,0.0435874546174208,0.0,0.0157282169641685
135,0.0722510243897085,0.0,0.0,0.0005659824833414
136,0.0,0.004861448999787,0.0,0.0
137,0.0,0.0,0.0,0.0229664281233632
138,0.0,0.0,0.0,0.0136257118710762
139,0.26236997516885013,0.0435701993218732,0.0,0.1630239288493214
140,0.0,0.0345454774588456,0.1104428959924557,0.0023365930877337
141,0.0312222201722011,0.0,0.0,0.09682961936479861
142,0.0,0.0,0.0,0.012507576544274
143,0.0235148513088529,0.0,0.0348998277996154,0.0063077981095116
144,0.0339053159916869,0.17304349120863408,0.0,0.0
145,0.0,0.0006265183542313,0.026401154635073802,0.0
146,0.0244526292298914,0.0,0.0,0.17971909599429858
147,0.0542669782738807,0.0,0.0,0.1854337177953506
148,0.0,0.0,0.0,0.5746397057469987
149,0.0,0.0,0.0,0.0184731523273038
150,0.0,0.0,0.0,0.0
151,0.0323653961397129,0.0346050378048305,0.0,0.1313427763672816
152,0.148584276492525,0.0,0.0,0.28666857023240017
153,0.0482040121942156,0.0390376335123898,0.0,0.000851224947239
154,0.0,0.0,0.0,0.029444486477928
155,0.0177422746506757,0.0218981742675268,0.0,0.2085698425591262
156,0.0,0.0,0.0,0.0074506820833611
157,0.0,0.0,0.0,0.0209665954710081
158,0.0,0.0,0.0,0.0
159,0.11133552521303099,0.0,0.0,0.2542384190004334
160,0.0348478318700991,0.0075284425104902,0.0,0.0061014511113238
161,0.2332993855662052,0.0,0.0,0.1283777086851589
162,0.5454545405715803,0.6464208193769087,0.0,0.3211281253664162
163,0.0,0.0,0.0,0.043299765427498804
164,0.161255347910138,0.0,0.0,0.3876165285579037
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.2579412274616103
167,0.0,0.0,0.0,0.1763290899365598
168,0.0,0.0292590154396403,0.0,0.3318215273295082
169,0.0,0.0,0.0,0.0
170,0.0,0.0796088294558655,0.0,0.2788706419087405
171,0.0,0.0,0.0,0.0
172,0.1710930559059674,0.0,0.0,0.021889169321301
173,0.0,0.0664717549222277,0.0,0.14380322010943938
174,0.0183086537317181,0.0,0.0,0.37800581567421115
175,0.0,0.0,0.0,0.0952231124002492
176,0.0355470415995393,0.0023730075986004,0.0,0.096542358102313
177,0.0729194898685656,0.1050965900266313,0.0,0.0879621993939459
178,0.0,0.0,0.0,0.0
179,0.0,0.0305775329917681,0.0,0.362032560186214
180,0.0,0.0,0.0,0.0128670563166311
181,0.1664773473004809,0.0252281184100642,0.0453737877261128,0.1731129034642119
182,0.5648561692350035,0.0717060724285272,0.0,0.1885502818067788
183,0.0,0.0,0.0,0.1286805124756497
184,0.0,0.0,0.0893873179327867,0.0
185,0.29561324413456547,0.0,0.0834160852629409,0.1081901834372091
186,0.0,0.0,0.0116170812644336,0.019672131147541
187,0.0,0.0,0.0,0.0607815761668505
188,0.0346335034219844,0.0124538437272161,0.0256191388256781,0.0
189,0.0077427955499033,0.0,0.0,0.2525919248410161
190,0.0,0.0,0.0,0.1101135223485867
191,0.0,0.0041416142439231,0.0,0.21195750199293467
192,0.6852954636142352,0.0,0.0,1.566608868506505
193,0.0154021621480091,0.0,0.0,0.0876724512129339
194,0.2518132333404966,0.2775509022256223,0.0,0.4316429919401808
195,0.0277242084620708,0.0,0.0,0.0290002360986711
196,0.0,0.0,0.0,0.0007842736287937
197,0.0,0.0,0.0,0.0
198,0.0,0.0269230772049239,0.0,0.0248063666309744
199,0.32919968673195094,0.191379386497989,0.0,0.1666959306431879
200,0.0,0.0,0.0,0.0299045596695998
201,0.0318856168526766,0.0286710095857032,0.0,0.18829146167072972
202,0.0,0.0076230500166213,0.0,0.0124468810967575
203,0.024592888503463,0.0,0.0,0.0327471195989421
204,0.0,0.0,0.0,0.26127865048750637
205,0.2852621250305092,0.5449332749191131,0.0325561384891708,0.0
206,0.0,0.0,0.0,0.0581007040720931
207,0.0021367524956344,0.0,0.0,0.0
208,0.0,0.0,0.0,0.05608338116831021
209,0.0488795517578456,0.0,0.0,0.2929295829473488
210,0.0388813543059528,0.0301167863162555,0.0,0.0797196582994909
211,0.0,0.0401740556231417,0.0,0.14251078198078712
212,0.0,0.0,0.0,0.0372499374997662
213,0.0683555908483173,0.0,0.0,0.17185310919661678
214,0.0189950524390237,0.0,0.0,0.0905362586584576
215,0.0,0.0,0.0,1.259332977625984
216,0.0,0.0,0.0,0.1067215441593206
217,0.0589687630442113,0.0,0.0,0.0243274129759697
218,0.0,0.0,0.0,0.0
219,0.0,0.0,0.0,0.046812011601278
220,0.0,0.0,0.0,0.0323963190334712
221,0.0,0.0,0.0,0.07181248770246469
222,0.0,0.0,0.0,0.0225038554938241
223,0.2180720267976743,0.0803558755104181,0.0,0.278278695075354
224,0.12595115800099022,0.0076712328478721,0.045842696903915,0.0752631579105916
225,0.0,0.0588184330803826,0.0,0.5307911634729818
226,0.0,0.0019376899396422,0.0,0.0216787000329151
227,0.0,0.0,0.0,0.16639795052105688
228,0.0567046456758347,0.0,0.12103290147861881,0.1074905729625914
229,0.0011994003570975,0.0,0.0,0.22597210769026482
230,0.0801534030310916,0.0,0.0,0.1138964979907203
231,0.0336728914084302,0.0,0.0,0.057578960769517795
232,0.0,0.0,0.0,0.1969820805131613
233,0.1312908785818271,0.0651752105167062,0.0,0.0988851073169514
234,0.0,0.0,0.0,0.0381785419097789
235,0.0,0.0,0.0,0.0
236,0.0,0.0,0.0,0.0393500558349098
237,0.0,0.0,0.0335045244685685,0.1842498795845602
238,0.0,0.0,0.0,0.0313767010966297
239,0.0,0.0,0.0,0.0055165702675233
240,0.0,0.0,0.0,0.0
241,0.0262355098899199,0.0,0.0,0.09361598367217198
242,0.0,0.0,0.0,0.1867634808730351
243,0.002886002937898,0.0,0.0,0.0206927573536954
244,0.0520358923026944,0.0,0.0,0.14305207402163111
