,21st century,Pre-1900s,20th century,Unknown
54,0.0,0.0,0.0,0.32355188022837944
55,0.0,0.14472441555176338,0.0,0.07835008258111059
56,0.0,0.0,0.0777243264690597,0.1639533003545592
57,0.0,0.0080193091835643,0.0,0.0
58,0.0,0.0,0.0001210843724707,0.08979130423067261
59,0.0043859664333343,0.0,0.0051148286272712,0.047903544892478306
60,0.0,0.0158978286908751,0.0014756519101139,0.0304363008705048
61,0.1205667043676215,0.0,0.0,0.08221606485952669
62,0.0002558069094543,0.0662972086430856,0.0,0.0405276591519725
63,0.0,0.0,0.0087066787769976,0.0019199186323176
64,0.0,0.0,0.0,0.0
65,0.274518916458277,0.0,0.2389242280699517,0.0
66,0.0,0.022675737362908,0.0,0.0
67,0.0,0.0,0.0,0.0
68,0.0,0.2030380830443648,0.0,0.3715208085172515
69,0.0,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.30150814216173927,0.0,0.0134286341034675
72,0.0,0.0174519667300343,0.0,0.1571866986867434
73,0.0,0.0,0.0,0.0017998475048019002
74,0.0274221248232491,0.0,0.0,0.0683656637500685
75,0.0,0.0,0.0747145751234414,0.016674252285697
76,0.0,0.0812147396065083,0.0008303065855415,0.0940311809898052
77,0.0,0.0487398081851977,0.0,0.14242413019816633
78,0.0,0.0,0.0949892642482019,0.1119293912958784
79,0.0737037052185602,0.0,0.1689754879005015,0.1312305941819817
80,0.0,0.0027992386453362,0.0,0.1252225616766497
81,0.0,0.0,0.0,0.1236113750742963
82,0.0,0.0,0.0398317626892278,0.016559799468216403
83,0.0525387965039391,0.0,0.09424977732191989,0.08582158340563559
84,0.0,0.0,0.0581995545359725,0.1330402421632847
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.0951402067853738,0.0
87,0.0,0.0,0.0,0.030803979737834
88,0.0,0.0,0.0198552117883815,0.0431117406666574
89,0.0,0.0,0.0083127306428111,0.0
90,0.0364583334095204,0.0,0.0026455027670874,0.2042940696075515
91,0.0,0.0,0.5997262498055873,0.0
92,0.0,0.0,0.1608573513611197,0.058877434695806
93,0.0,0.0372188935404968,0.035263858741079,0.1836042278928071
94,0.0,0.0461878186455782,0.0,0.0
95,0.0,0.0,0.0,0.0034100602354461
96,0.0,0.2524088946661475,0.1273386498016219,0.031475269886545
97,0.0,0.0479066018979569,0.0,0.2529229285743246
98,0.0,0.0,0.0,0.0
99,0.0195105195872988,0.0,0.0,0.0
100,0.0,0.0522917993107165,0.0170777989014124,0.1485224008341115
101,0.0,0.0,0.0,0.0209819228872875
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.337308116871942
104,0.0,0.0357749993195745,0.0,0.0025152712361001
105,0.0,0.0,0.0264048943614407,0.0221210929839738
106,0.0,0.0,0.0,0.542077865638688
107,0.0002144999378103,0.0,0.2675842639387191,0.0110749845625894
108,0.3020208205207405,0.0,0.0,0.0107901653569394
109,0.0,0.0,0.0,0.0299636806586365
110,0.0,0.0,0.0,1.0038343034484478
111,0.0,0.0,0.0,0.1332281325707521
112,0.0,0.1780659812666126,0.057142857142857,0.0149303867508667
113,0.0,0.0104924355721029,0.0,0.022986891224527798
114,0.0,0.0,0.0104260889575385,0.0594081538215456
115,0.0,0.021297602732800902,0.234774951109536,0.0588794519394922
116,0.0445724447710066,0.0,0.0537775753617629,0.1267662691858599
117,0.0,0.0,0.05899719499961,0.0
118,0.0,0.0,0.0,0.0075519187672599
119,0.0,0.0,0.0,0.0101553619674123
120,0.0,0.0,0.1607454396354089,0.0854376433231855
121,0.0,0.0195176170433713,0.0169064081327762,0.20412689525742106
122,0.0,0.0,0.0,0.0
123,0.1224446775738915,0.0,0.045425558453291,0.12421876658724709
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.11107257012441651
126,0.0,0.0,0.0,0.061796550137015606
127,0.0,0.0,0.0,0.11981217746848889
128,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0191186930683718,0.13089102249439027
131,0.0,0.0,0.0,0.0
132,0.0,0.0,0.0,0.0025010097828648
133,0.0,0.0,0.0,0.2006656291415654
134,0.0,0.0,0.059315671581589305,0.0
135,0.0,0.0,0.0728170068730499,0.0
136,0.004861448999787,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0229664281233632
138,0.0,0.0,0.0,0.0136257118710762
139,0.22901733299368504,0.0,0.0292051598138244,0.2107416105325353
140,0.0,0.0,0.0,0.147324966539035
141,0.0,0.0603174100356857,0.0,0.067734429501314
142,0.0,0.0,0.0,0.012507576544274
143,0.0,0.0235148513088529,0.0,0.041207625909127
144,0.0,0.0,0.0,0.206948807200321
145,0.0,0.0,0.0,0.027027672989305102
146,0.1821387432183335,0.0,0.0,0.0220329820058565
147,0.0,0.0,0.16944837489902248,0.0702523211702088
148,0.0,0.532535388882884,0.0,0.0421043168641147
149,0.0,0.0,0.0,0.0184731523273038
150,0.0,0.0,0.0,0.0
151,0.0,0.052238200279231095,0.0,0.14607501003259388
152,0.224571916589881,0.0,0.0400110661615671,0.1706698639734771
153,0.0,0.000851224947239,0.0390376335123898,0.0482040121942156
154,0.0,0.0,0.0,0.029444486477928
155,0.0,0.0,0.0,0.24821029147732873
156,0.0,0.0074506820833611,0.0,0.0
157,0.0,0.0,0.0,0.0209665954710081
158,0.0,0.0,0.0,0.0
159,0.0,0.0568730595703124,0.0,0.308700884643152
160,0.0,0.0,0.0061014511113238,0.0423762743805893
161,0.21732296240925209,0.0,0.1278764555517135,0.0164776762903985
162,0.0,0.0229885055181219,0.0,1.4900149797967832
163,0.0,0.0,0.0278255075449018,0.015474257882597
164,0.0,0.4234761382459456,0.0,0.12539573822209601
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.2579412274616103
167,0.0,0.0258172165644649,0.1126962362088985,0.0378156371631964
168,0.0,0.0509541801301989,0.0,0.31012636263894955
169,0.0,0.0,0.0,0.0
170,0.1084549831158856,0.0,0.0292093334780314,0.22081515477068903
171,0.0,0.0,0.0,0.0
172,0.1710930559059674,0.0,0.0,0.021889169321301
173,0.0,0.0,0.0,0.2102749750316671
174,0.0,0.0836147754872366,0.0,0.3126996939186927
175,0.0,0.0339023955806958,0.0041271572275406,0.0571935595920128
176,0.0,0.0,0.0047460151972008,0.12971639210325192
177,0.0,0.0,0.0,0.2659782792891428
178,0.0,0.0,0.0,0.0
179,0.0,0.0,0.0,0.3926100931779821
180,0.0,0.0080227650114409,0.0,0.0048442913051902
181,0.060643099001797804,0.0,0.181506005246537,0.168043052652535
182,0.0,0.0,0.0543900547944836,0.7707224686758258
183,0.0,0.0,0.0228383713537109,0.1058421411219388
184,0.0,0.0,0.0,0.0893873179327867
185,0.0,0.0,0.0,0.4872195128347155
186,0.0,0.0,0.0,0.0312892124119746
187,0.0,0.0,0.0,0.0607815761668505
188,0.0,0.0,0.0,0.0727064859748786
189,0.0,0.0088435371758781,0.1072938059823715,0.1441973772326698
190,0.0,0.073001902200448,0.0,0.0371116201481387
191,0.0,0.0854833254010722,0.076615179660541,0.0540006111752446
192,0.0,0.0,0.0,2.25190433212074
193,0.0,0.0876724512129339,0.0,0.0154021621480091
194,0.0,0.0,0.2094260691469238,0.7515810583593758
195,0.0,0.0,0.0,0.0567244445607419
196,0.0,0.0007842736287937,0.0,0.0
197,0.0,0.0,0.0,0.0
198,0.0,0.0,0.0517294438358983,0.0
199,0.087088957551424,0.0,0.19428213708567701,0.4059039092360268
200,0.0,0.0299045596695998,0.0,0.0
201,0.0286710095857032,0.0871325591034527,0.08483235049721591,0.048212168922737685
202,0.0,0.0,0.0076230500166213,0.0124468810967575
203,0.0,0.0327471195989421,0.0,0.024592888503463
204,0.0,0.0,0.0372924662089347,0.2239861842785717
205,0.0,0.0,0.08104098605263091,0.7817105523861622
206,0.0,0.0,0.056031738093687396,0.0020689659784057
207,0.0,0.0,0.0021367524956344,0.0
208,0.0,0.0,0.0,0.05608338116831021
209,0.0,0.19221139201724868,0.09006316410098239,0.0595345785869633
210,0.0,0.0599623267128162,0.0,0.088755472208883
211,0.11098715236483819,0.0283878679207741,0.0095192259645217,0.0337905913537948
212,0.0,0.0,0.0197400092271936,0.0175099282725726
213,0.0,0.0766421040609889,0.0,0.1635665959839452
214,0.0,0.0,0.0835985892922836,0.0259327218051977
215,0.0,0.6039044178234012,0.3481062492321823,0.3073223105704004
216,0.0,0.0,0.0142843072007504,0.0924372369585702
217,0.015414756764277102,0.0,0.020821715536381,0.0470597037195229
218,0.0,0.0,0.0,0.0
219,0.0,0.0042780748977895,0.0425339367034885,0.0
220,0.0,0.0,0.0,0.0323963190334712
221,0.0,0.0,0.0096552935453264,0.062157194157138294
222,0.0,0.0225038554938241,0.0,0.0
223,0.0,0.0,0.033699332608333,0.5430072647751134
224,0.0,0.0,0.25472824566336894,0.0
225,0.0,0.23440170534105842,0.2348937084494095,0.12031418276289649
226,0.0,0.002883316555651,0.0,0.0207330734169063
227,0.0,0.0,0.1039515617607439,0.062446388760313
228,0.0,0.0,0.1842545943958812,0.10097352572116369
229,0.0,0.1526672560608085,0.010636788874568601,0.0638674631119852
230,0.0,0.0957680203739296,0.0278388272091623,0.07044305343872
231,0.0,0.0,0.0124253293869479,0.07882652279100011
232,0.0,0.0502761487551033,0.0865247548580397,0.0601811769000183
233,0.0,0.0,0.0,0.2953511964154847
234,0.0,0.0,0.0027649771418306,0.035413564767948304
235,0.0,0.0,0.0,0.0
236,0.0,0.0283446713355032,0.0024414677468408,0.0085639167525658
237,0.0,0.0,0.0,0.2177544040531287
238,0.0,0.0,0.0,0.0313767010966297
239,0.0,0.0,0.0,0.0055165702675233
240,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0777374439608968,0.0421140496011951
242,0.0,0.0176616594950587,0.1042468767258768,0.0648549446520996
243,0.0,0.0206927573536954,0.002886002937898,0.0
244,0.0436323734788592,0.059908536308569904,0.0285714311850519,0.0629756253518445
