,s-,e-k,a-d,l-r
51,0.5046822673876405,0.0869565194706995,0.6923076861834321,0.4615384574556214
52,0.2962962932784637,0.2857142827806122,0.9350649256851913,1.4391534244009125
53,0.3999999898,0.29999999235,0.0,0.0
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.5217391256710773,0.3478260837807182,0.1739130418903591,0.5217391256710773
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.479999995776,0.0,0.959999991552,0.9927272640359008
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.2352941155709343,0.639999994112,0.319999997056,0.5552941126269344
64,0.4999999954166667,0.3333333302777778,0.3333333302777778,0.3333333302777778
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.1518716624569646
68,0.215686275330642,0.8114630503889716,1.1191553564244745,0.0361990960176899
69,0.1666666651388889,0.1666666651388889,0.7499999923611111,0.4999999954166667
70,0.0,0.0689655139595721,0.0,2.8689654883595725
71,0.0,1.6266666530471112,0.0,1.639999986290667
72,0.159999995776,0.6036363533334215,0.0,0.6817391216739206
73,2.644628127601578e-09,2.644628127601578e-09,2.644628127601578e-09,0.008658011232173263
74,0.9999999916666668,0.0,0.6666666611111112,0.9999999916666668
75,0.239999997888,0.239999997888,0.479999995776,1.439999987328
76,0.4039886047827014,0.0,0.859946951271794,0.3522546425285987
77,0.2727272701239669,0.2222222201234568,0.2853535326377729,0.1818181800826446
78,0.0,0.0,0.0,0.0
79,0.727272721322314,0.1481481456241427,0.363636360661157,0.2962962912482854
80,0.5117845062852997,0.3586744580895167,0.363636360661157,0.8080807975335851
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.35573122040275573,0.1739130418903591,0.2648221311465574,0.6956521675614364
84,0.0,0.3478260837807182,0.5217391256710773,0.0
85,0.0,0.0,0.0,0.0
86,0.0,0.0,0.2444444441876543,0.0
87,0.2608695629489603,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0
89,0.1818181800826446,0.2447552424673578,0.0909090900413223,0.0
90,0.0,0.0,0.0,0.0
91,0.1990950232681558,0.4307692379607095,0.0861538475921419,0.1723076951842838
92,0.0,1.3376623263611065,0.4137931001664685,1.2402597295581042
93,0.8432748502585476,0.0,0.0,0.0
94,0.0,0.0952380943310657,0.0,0.5714285659863941
95,0.0,0.159999997888,0.7999999894400001,0.47999999366400004
96,0.2307692287278107,0.6923076861834321,1.1538461436390535,0.2307692287278107
97,0.0,0.719999993664,1.439999987328,0.0
98,0.1804511286946689,1.2949039323836362,0.1804511286946689,0.1804511286946689
99,0.1481481451303155,0.1481481451303155,0.7380952261080667,0.8205128083528137
100,0.479999995776,0.959999991552,0.0,0.959999991552
101,0.1268181837837892,0.0918181830682892,0.0568181823527892,0.1268181837837892
102,3.1999999731200006,0.0,0.0,0.0
103,0.0,0.0769230769230768,0.0,1.396530673412542
104,0.0,0.5925925875445818,1.1647509479042686,1.2017879846875335
105,0.14470669889230553,0.0171428585364896,0.0653416189023838,0.0
106,0.0,0.0,0.0350000007155,0.140000002862
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.3333333302777778,0.8333333256944444,0.1666666651388889,0.3333333302777778
110,0.6758241698280703,0.7362637283543653,0.0,0.5989010929049933
111,0.1739130418903591,0.0,0.1739130418903591,0.6445012730322277
112,0.0,0.0,0.2685185168651405,2.542753607597692
113,0.0833333325347222,0.0833333325347222,0.24999999760416658,0.24999999760416658
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.8888888813168727,1.4814814688614544,0.5925925875445818,0.0
117,0.0,0.0,0.0,0.0
118,0.3657142811533061,0.9472527365209276,0.4615384574556214,0.5714285665306122
119,0.26086956045368614,0.26086956045368614,0.1739130403024574,0.1739130403024574
120,0.0952380943310657,0.3809523773242628,0.0952380943310657,0.0
121,0.4999999954166667,0.3333333302777778,0.3333333302777778,0.4999999954166667
122,0.0,0.0,0.0,0.0
123,0.19523809338106568,0.1904761886621314,0.1904761886621314,0.3809523773242628
124,0.0952380943310657,0.0952380943310657,0.0,0.0
125,0.0,0.2060606081719008,0.0666666670888889,0.0
126,0.0,0.2287581642502884,0.3157894710249307,0.3157894710249307
127,4.999999969612644e-09,1.249999992403161e-09,2.499999984806322e-09,2.499999984806322e-09
128,0.0,0.0,0.0,0.0
129,0.968944098928282,0.968944098928282,1.0641821938035654,1.4083033661978388
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.2884615425499257,0.0,0.1923076950332838,0.1923076950332838
133,0.0,0.2142857142857142,0.0,2.914285715835714
134,0.6307692240189349,0.0,0.0,1.5862068834244947
135,0.5297619040931476,0.1547619050914114,0.0,2.648809520465738
136,0.5217391258979206,0.2499999978125,0.499999995625,1.2499999890625
137,0.0,0.0,0.0,0.0
138,0.2894736843386427,0.5789473686772854,0.2894736843386427,0.2894736843386427
139,0.3961352621372727,0.743961345917991,0.1739130418903591,0.2352941134948096
140,0.719999993664,0.479999995776,0.719999993664,0.479999995776
141,0.42966752109601586,0.0,0.0,0.7161125351600264
142,0.0,0.0,0.0,0.0
143,0.479999995776,0.239999997888,0.719999993664,0.719999993664
