,Unknown,20th century,21st century,Pre-1900s
119,0.26883919148659613,0.0,0.0,0.0
120,0.7028924549734467,0.0,0.0,0.0428212004595716
121,0.0,0.0,0.0,0.0
122,0.20892748906194963,0.0209176787589434,0.0,0.0666334704303747
123,0.055489101972059494,0.0,0.0,0.0
124,0.3699235046129461,0.0,0.0,0.1606166239932721
125,3.4152384547721115,0.0,0.0,0.0
126,3.7603545475731432,0.0,0.0,0.0
127,0.5079038533785687,0.0,0.0,0.0
128,0.48171967587660536,0.0404761907345804,0.0,0.0
129,1.7886217519175744,0.0,0.0,0.0
130,1.953820250996658,0.0,0.0,0.0020568755840787
131,1.1916272670040278,0.0,0.0,0.3977248773428155
132,0.0661487289118436,0.0029601028940713,0.0,0.0
133,0.6565929009322256,0.0,0.0,0.0
134,0.0021065937690583,0.0,0.0,0.0
135,1.378184685044496,0.0,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.6438972885303494,0.0,0.0,0.1955128198350837
138,4.77701120162725,0.0,0.0,0.0
139,5.086013425042292,0.0,0.0,0.0
140,0.43746930595954964,0.0,0.0,0.0
141,0.0025649503272534,0.0,0.003829275364334,0.0
142,0.196428570676419,0.0,0.3718434325637206,0.0
143,0.6953293519958199,0.0,0.0,0.0
