,Medium-Low,Low,High,Medium-High
134,0.0,0.0021065937690583,0.0,0.0
135,0.0,1.378184685044496,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.1456456519476931,0.6937644564177401,0.0,0.0
138,0.0,4.77701120162725,0.0,0.0
139,0.0,5.086013425042292,0.0,0.0
140,0.0,0.43746930595954964,0.0,0.0
141,0.0,0.0063942256915874,0.0,0.0
142,0.0,0.5682720032401396,0.0,0.0
143,0.529330457703827,0.165998894291993,0.0,0.0
