,s-,e-k,a-d,l-r
125,0.2411995792477875,0.1236142034321779,0.0,0.0820244771043906
126,0.0,0.0026410119266131,0.0610341860925563,0.0354228455200311
127,0.0299580620842657,0.13186862320847242,0.0112130474384195,0.0284647425117569
128,0.0554501978936231,0.0,0.0522317766123671,0.031088501435438003
129,0.0,0.0,0.0,0.13324706584111468
130,0.0,0.1426669459952777,0.0,0.0
131,0.0,0.0181983619775558,0.0,0.0131858311637872
132,0.0648162147162653,0.0566507195275745,0.0056561952006435,0.002814918931173
133,0.0,0.0,0.0684351114400227,0.057751157622944
134,0.0,0.0845576630864069,0.0,0.0277949759648968
135,0.0352133915963279,0.0,0.0045465407764279,0.08514522480384311
136,0.0008145609411139,0.0505218316757865,0.029247321776206,0.0390676929647743
137,0.0582395415736755,0.0119150354216599,0.0,0.0
138,0.1293911519573617,0.1416796532743622,0.0,0.0391683127648917
139,0.0384248674349409,0.47721334511641156,0.1323005093445957,0.0897069177932033
140,0.0,0.0494208481358543,0.1345426572753527,0.0197706599249672
141,0.0343421781245929,0.0020923424937397,0.004998929367971,0.0168199252206807
142,0.0,0.0,0.0,0.0
143,0.0287998681530125,0.0330636463391919,0.034818801440406104,0.0
144,0.0836864739505954,0.0292306977253071,0.0,0.1429867379310649
145,0.0,0.022132583919422702,0.0020851359864837,0.0
146,0.0192307686792547,0.0,0.2561139419726705,0.0310108734195078
147,0.0,0.0,0.5949214357498496,0.0469369749909627
148,0.2481897635586752,0.34655661350254685,0.0,0.0243944145578481
149,0.0336990886880447,0.0,0.09841591707679381,0.0
150,0.0,0.19939449092196132,0.106593404422971,0.12381140753032349
151,0.0,0.0,0.2539575385586166,0.0177732516299394
152,0.1008952887496894,0.045813607561635696,0.1232232620515422,0.0
153,0.0,0.049037123244902,0.0,0.48418713867902763
154,0.013960292552977,0.0227630626159133,0.0,0.0
155,1.3297406647850165,0.0,0.0,0.0699140724121753
156,0.0061219737013473,0.0,0.0,0.0
157,0.25407594195113903,0.0,0.0628724123708896,0.1715118815971266
158,0.0,0.2394865695157959,0.1384352560851274,0.0
159,0.1286057690919773,0.0,0.0,0.0
160,0.0,0.0,0.0634877318056287,0.031029570541771797
161,0.1084608174228815,0.051678366984746,0.0,0.0885226691550283
162,0.0,0.0,0.8365431098341153,0.0
163,0.0234567900668362,0.0435856145748946,0.1493444804269198,0.09939060973518621
164,0.0776602775509781,0.1753109840726648,0.015103338520031,0.2162193333638192
165,0.0,0.0,0.055661190318153794,0.0236885840844527
166,0.0411945810993661,0.0278062563634471,0.0,0.0584564874368307
167,0.0186343063986809,0.2073979370459921,0.0,0.0156722710551385
168,0.1071221804221549,0.038775029715769696,0.0,0.0
169,0.1627738568416653,0.066623809056344,0.0097825444464794,0.0
170,0.0516461643017292,0.0470624617460082,0.0,0.0090909093599172
171,0.0,0.0064991235769852,0.0243790493621308,0.1315767406212994
172,0.0654296959675514,0.0382498920595613,0.0,0.0
173,0.0,1.7137212099059593,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0050430278914758
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.11263376537470732,0.0
178,0.0309318324791268,0.0251966810098112,0.000797750603584,0.0
179,0.0547399779148056,0.0,0.0,0.0
180,0.1585597953047435,0.0514341859940453,0.0,0.070721145430404
181,0.0,0.0,0.08429982974318259,0.0
182,0.0130331754873553,0.0,0.36568413621254714,0.0
183,0.0538011682231387,0.0594477784265366,0.0276143790186105,0.0
184,0.0989868106941456,0.2741694576965224,0.0,0.0463021230088022
185,0.0,0.0206808714215165,0.0076168940295169,0.0
186,0.053435801374550895,0.0825069709129871,0.0,0.0
187,0.0,0.0879855763727956,0.1495988171624976,0.0
188,0.2406797856308875,0.0883420466710835,0.0,0.0
189,0.0,0.0,0.0076162401717527,0.0
190,0.0,0.0,0.0363900038379668,0.0257982370251314
191,0.0070473003263728,0.0065637950879713,0.0137917628414592,0.0552109171355343
192,0.0,0.0,2.8217725203630923,0.0
193,0.0279418664925644,0.0362850283668638,0.0048696134756022,0.0371210742372771
194,0.2919029176665775,0.0719089840769171,8.409542707393802e-05,0.0244795225810475
195,0.0,0.0,0.0,0.059382497987762295
196,0.0321617483275856,0.11242021435948621,0.1354408647959106,0.0
197,0.0263661074681818,0.0684676294619244,0.18954899482830342,0.0
198,0.0,0.026266348093936298,0.0,0.0
199,0.0,0.0,0.0,0.2870466340912441
200,0.0,0.0259629965943194,0.0,0.0207533760154047
201,0.0692042124418912,0.0151312863400207,0.0040526849816301,0.07995657934582881
202,0.0331493135906854,0.015336743042635,0.0138914723932835,0.0
203,0.0342234363166276,0.0760586773324769,0.0,0.0097847731169988
204,0.0,0.0,0.0,0.0
205,0.5528869377767686,0.0377331076999594,0.0,0.0857163169416398
206,0.07929094928992389,0.0201923615775171,0.0290990190570195,0.0
207,0.0,0.0491819244394228,0.0,0.0
208,0.0371503621655324,0.0,0.0072567885649048,0.0073172127220588
209,0.01048466438108,0.0436655937454202,0.0,0.0279152227968648
210,0.10851427189755698,0.0388078331220095,0.0556211764310197,0.0503339100471626
211,0.0,0.0,0.0080506037827851,0.042440864657768904
212,0.0,0.0,0.11669583236539051,0.0224547635071142
213,0.0006365312912355,0.1572564256938426,0.0589007346727009,0.0707165437822426
214,0.1419578139233036,0.10635099809405721,0.0658039154859657,0.12017140374690478
215,0.0843240751691604,0.3914916005936826,0.064853751126786,0.3153234529329846
216,0.0530490647857295,0.139026780375746,0.130808342951419,0.215674327947291
217,1.0040949631918643,0.4414470814003919,0.4306086760412239,0.2773265253064546
218,0.059242679084589495,0.0,0.0,0.0
219,0.0683084755894792,0.0,0.0,0.0
220,0.0,0.040556900670566,0.16732872626004358,0.0
221,0.030877319206584,0.189462071974762,0.109777520181898,0.0
222,0.0600145595521187,0.0,0.0343466343954495,0.0247468784213682
223,0.007209405600498,0.0536758172568651,0.0681545346092768,0.1673844064383484
224,0.0248676404026032,0.1133458102085455,0.0,0.0
225,0.0228387105271654,0.0,0.1116385491256382,0.0095785447189559
226,0.0,0.1163690377673141,0.0,0.0355512385049159
227,0.0,0.0799607031019508,0.061418933625946,0.20302191732302438
228,0.3326666148126504,0.0142252943964816,0.1003401354667358,0.1272632123768494
229,0.0108303608925572,0.0,0.033193739652096196,0.0
230,0.0121072475636303,0.0517786560095445,0.0880847101376443,0.0229090911891033
231,0.1049746453592653,0.0446782073160892,0.0,0.0
232,0.1691162956192592,0.1338909711820147,0.0353990527474643,0.1410083370216995
233,0.0,0.0,0.0,0.0645271342459159
234,0.2538402049593639,0.0197903099699412,0.0,0.0
235,0.0,0.0,0.0295541202626503,0.0
236,0.0653657555338704,0.41276146895148197,0.0,0.0
237,0.0601092896174862,0.18189955091460422,0.121089814058279,0.09936785028501441
238,0.235135126210837,0.0884157749250582,0.22305067198452672,0.3153453928021504
239,0.0,0.0283663327380797,0.0532439110187709,0.0263739103446399
240,0.0,0.0,0.0,0.0
241,0.057165688985644905,0.0,0.0,0.0180507308040711
242,0.0,0.0,0.0533665027098801,0.0
243,0.07750462003155201,0.1491170776022745,0.041035543587034,0.0
244,0.0,0.0402448194941356,0.0082974955430566,0.0
