,Medium-Low,High,Medium-High,Low
39,0.0,0.0,0.0,0.0368695041820087
40,0.0420313385193916,0.0,0.0,0.3222768428208384
41,0.0,0.0,0.0,0.0
42,0.0208348567238945,0.0,0.0,0.11088351370996949
43,0.0371373713578732,0.0,0.0,0.10248547552376659
44,0.2807059574569256,0.0,0.1900787795076272,0.0349189004722091
45,0.0,0.0,0.0,0.0
46,0.0151729013204414,0.0,0.0,0.2120493598893428
47,0.0,0.0,0.0,0.0
48,0.0011672960468551,0.0,0.0,0.1505183058232829
49,0.1567253878419748,0.0,0.0,0.0
50,0.018817309057033,0.0,0.0,0.0705814608842616
51,0.908516857584677,0.0,0.0,0.6798244149110044
52,0.2893878935601102,0.0,0.0,0.0490029692889834
53,0.0,0.0,0.0,0.29423702165433313
54,0.0122655128122189,0.0,0.0,0.9287814042890179
55,0.0281105991251671,0.0,0.0,0.014501686460873001
56,0.2083997209951728,0.0,0.0,0.2889418184408951
57,0.0300659603071722,0.0,0.0,0.0063470081092569
58,0.0118665688018258,0.0845659853350477,0.024436226950609402,0.0
59,0.0505217028967953,0.0,0.0,0.0720491636266819
60,0.19847042393210731,0.0,0.0,0.014069146204157
61,0.0653892700355639,0.0,0.0,0.4589413440053603
62,0.0,0.0,0.0,0.0063711909302311
63,0.0478600541018931,0.0,0.0,0.0965935911802928
64,0.0,0.0,0.0079081444236937,0.0149936496717187
65,0.0193660067028519,0.0,0.0,0.0419492142892753
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.1685548472230009
68,0.0,0.0,0.0,0.0
69,0.0124471752352341,0.0,0.0,0.066721981656082
70,0.0178859802956305,0.0,0.0950780786640324,0.0544265914359435
71,0.0,0.0,0.0,1.1657773435815753
72,0.2259721367197803,0.0,0.0,0.121953069610196
73,0.0,0.0,0.0,0.0
74,0.0103503368222358,0.0,0.0,0.0031237005091291
75,0.6586645422293196,0.0,0.1193470766888581,0.3119147319084401
76,0.095262863715634,0.0,0.0,0.1270624368377329
77,0.0094230767003007,0.0081521736576932,0.008376288435601,0.0
78,0.0,0.6343981963659799,0.27704166823838916,0.0450980405566895
79,0.0894308944243579,0.0,0.0,0.1579370771250369
80,0.0032744505438247,0.0,0.0,0.0
81,0.0,0.0,0.0008947298521289,0.0
82,0.0,0.0,0.0,0.0908085959868563
83,0.1195593483496975,0.0,0.1365794165047852,0.0387000828710262
84,0.0238298738964488,0.0,0.0,0.3264414154172794
85,0.0,0.0,0.0,0.0
86,0.0498241584985483,0.0,0.0511059068536058,0.0467624647036441
87,0.1398650132833593,0.0,0.0079119530579331,0.1496000001879729
88,0.0426952814664297,0.0,0.0,0.1604016424822581
89,0.0193342367531983,0.0,0.0,0.0562757246177468
90,0.2121464016422856,0.0413794747753404,0.0,0.0544611641192958
91,0.1938034861219138,0.0,0.0,0.7203614369840585
92,0.0,0.0,0.5011164229502487,0.23858600949161238
93,0.1262254933066575,0.0559578669818971,0.0,0.0372640507056115
94,0.025078369905956,0.0,0.0,0.072453162738454
95,0.012342751231198199,0.0,0.0048329781448981,0.0165079363044751
96,0.07977806496344761,0.0134381339690553,0.0184356351432885,0.0206792023822241
97,0.0,0.0,0.0,0.26142092773926495
98,0.0,0.0,0.0,0.0716777265018197
99,0.2606376430272044,0.4905261601736492,0.5486286149755357,1.282048035011626
100,0.174632671782233,0.0,0.0,0.1268674029769986
101,0.0095157039623206,0.0,0.0,0.09563609669914969
102,0.0,0.0,0.0,0.0
103,0.0016501647802094,0.0,0.0124982914834596,0.0192838395819527
104,0.0,0.0,0.0,0.0923292405858555
105,0.0,0.0,0.0,0.0
106,0.2232170076366089,0.0,0.0,0.1129126938366254
107,0.1749175664812293,0.0,0.0,0.1935601311918454
108,0.3435460763434677,0.0,0.0,0.09845400380348361
109,0.0189171555605452,0.0,0.0,0.0
110,0.0174257429317999,0.0,0.0,0.2019449168455018
111,0.0,0.0,0.0,0.11503161528694231
112,0.0,0.0,0.0,0.10110879705940981
113,0.0,0.0,0.0,0.8452782662658708
114,0.0084581623230552,0.0,0.0,0.2960385901963906
115,0.18037576699642702,0.0,0.0,0.023945869633493398
116,0.1372024984417578,0.0090245025609492,0.0,0.059710924699703
117,0.0033004752593811,0.0,0.0,0.0
118,0.0,0.0,0.0,0.3471646169696063
119,0.1079673089207734,0.0,0.0,0.3191620916885257
120,0.2332425346681275,0.0,0.0,0.7901460002725431
121,0.0,0.0,0.0,0.110984260078449
122,0.0281031983078938,0.0,0.0,0.0436545592156061
123,0.1778083237121392,0.0,0.0,0.1473581633845088
124,0.0,0.0478764936026752,0.1554258637184602,0.0
125,0.2440590656988334,0.0,0.20277919408552258,0.0
126,0.0196714159385484,0.0,0.0,0.0794266276006521
127,0.0189908254780244,0.0,0.1010695744758384,0.0814440752890517
128,0.0260416666666666,0.0,0.0119912791720079,0.10073753010275371
129,0.0095263391102068,0.0492215258810599,0.074499200849848,0.0
130,0.0,0.0,0.0,0.1426669459952777
131,0.0131858311637872,0.0,0.0,0.0181983619775558
132,0.0206056982707974,0.0,0.0474609376159088,0.06187141248895009
133,0.0,0.0,0.0,0.1261862690629667
134,0.0,0.0,0.0,0.1123526390513037
135,0.0911014948830978,0.0,0.0,0.0338036622935011
136,0.0390676929647743,0.0,0.0008145609411139,0.0797691534519925
137,0.0,0.0,0.0,0.0701545769953354
138,0.127017244262704,0.0,0.0,0.18322187373391158
139,0.4496647860641705,0.0897069177932033,0.0,0.1982739358317776
140,0.0,0.0,0.0,0.2037341653361742
141,0.0,0.0,0.0,0.0582533752069843
142,0.0,0.0,0.0,0.0
143,0.0330636463391919,0.0,0.056613838658407606,0.007004830935011
144,0.0836864739505954,0.0,0.0664913712824653,0.10572606437390669
145,0.022132583919422702,0.0,0.0020851359864837,0.0
146,0.0310108734195078,0.0,0.0,0.27534471065192523
147,0.0,0.0,0.0205765730551443,0.6212818376856679
148,0.0,0.0,0.0,0.6191407916190701
149,0.0161874193239824,0.0,0.0,0.1159275864408561
150,0.0437928406954852,0.0,0.056136311056551,0.32987015112321955
151,0.1140729830613526,0.0,0.1099285374163547,0.0477292697108487
152,0.1475943744152062,0.0,0.0,0.1223377839476611
153,0.1816382537288976,0.0,0.2348571223945514,0.1167288858004806
154,0.0,0.0,0.0,0.036723355168890304
155,0.1976644828209047,0.0,0.0,1.201990254376287
156,0.0010705178849578,0.0,0.0,0.0050514558163895
157,0.14424800620988,0.0,0.0860249972027603,0.25818723250651493
158,0.0,0.0,0.0501752443989968,0.32774658120192646
159,0.0,0.0,0.0,0.1286057690919773
160,0.09274597433425659,0.0,0.0,0.0017713280131439
161,0.14407031707119589,0.0,0.0,0.1045915364914599
162,0.3677686813347854,0.0,0.4687744284993299,0.0
163,0.0435856145748946,0.0,0.0,0.2721918802289422
164,0.0468805697114485,0.1113681420696977,0.0,0.32604522172634687
165,0.0009210769616089,0.0,0.0236885840844527,0.0547401133565449
166,0.0,0.0,0.0,0.1274573248996439
167,0.0,0.0,0.0,0.2417045144998115
168,0.0413322607365818,0.0,0.0,0.1045649494013428
169,0.03299541393477021,0.0,0.0,0.20618479640971848
170,0.0,0.0,0.0345454546631239,0.0732540807445307
171,0.0243790493621308,0.0,0.0,0.1380758641982846
172,0.0378022198128906,0.0,0.0,0.0658773682142221
173,0.0,0.0,0.0,1.7137212099059593
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0050430278914758
176,0.0,0.0,0.0,0.0
177,0.0,0.0,0.0,0.11263376537470732
178,0.0,0.0,0.0,0.056926264092522
179,0.0,0.0,0.0,0.0547399779148056
180,0.0180120313864233,0.0,0.0,0.26270309534276953
181,0.0,0.0,0.0741102220073238,0.0101896077358588
182,0.1845207787271599,0.0,0.0,0.1941965329727425
183,0.0,0.0,0.0,0.1408633256682858
184,0.0469163028178004,0.0,0.0,0.37254208858166976
185,0.0076168940295169,0.0,0.0,0.0206808714215165
186,0.0356757870454491,0.0,0.0,0.1002669852420889
187,0.0,0.0,0.0601222155852061,0.1774621779500871
188,0.204976282193516,0.0,0.0899524009260188,0.0340931491824362
189,0.0076162401717527,0.0,0.0,0.0
190,0.0066285179293271,0.0,0.0,0.055559722933771094
191,0.0137917628414592,0.0,0.0070473003263728,0.0617747122235056
192,0.3765753896484303,0.0,0.0,2.445197130714662
193,0.0,0.0,0.0,0.1062175825723075
194,0.08480997625016563,0.0,0.1484118341052841,0.1551537093961663
195,0.0,0.0,0.0,0.059382497987762295
196,0.0,0.0,0.0,0.2800228274829824
197,0.2189152880092686,0.0,0.054602153726046904,0.0108652900230941
198,0.0,0.0,0.0,0.026266348093936298
199,0.21659653706161708,0.0,0.0,0.070450097029627
200,0.0,0.0,0.0,0.0467163726097241
201,0.0791487064659318,0.0045238091734512,0.0,0.0846722474699878
202,0.0,0.0,0.0,0.0623775290266039
203,0.0166458366161711,0.0,0.0,0.10342105014993219
204,0.0,0.0,0.0,0.0
205,0.051974012487789,0.0081736910144478,0.616188658916131,0.0
206,0.0068081039666664,0.0,0.0,0.12177422595779411
207,0.0,0.0,0.0,0.0491819244394228
208,0.0216852288799984,0.0,0.0,0.0300391345724976
209,0.0,0.0,0.0,0.082065480923365
210,0.0,0.0,0.0212529581931911,0.23202423330455768
211,0.0,0.0,0.0,0.050491468440554
212,0.0224547635071142,0.0,0.0,0.11669583236539051
213,0.1065366514508684,0.0,0.0153460141119691,0.1656275698771841
214,0.1239553107323168,0.0,0.0,0.3103288205179145
215,0.064853751126786,0.0,0.0,0.7911391286958276
216,0.22396995388183588,0.0,0.0,0.3145885621783496
217,0.4494598937996408,0.3212570996245107,0.2006018987719599,1.1821583537438234
218,0.0,0.0,0.0,0.059242679084589495
219,0.0,0.0,0.0,0.0683084755894792
220,0.0665137613503236,0.0,0.0,0.141371865580286
221,0.16671789181695212,0.0,0.0669106404950436,0.0964883790512483
222,0.0,0.08981194340082771,0.0,0.0292961289681087
223,0.0826329404715854,0.0,0.1813408299330978,0.0324503935003051
224,0.046178317466638405,0.0920351331445103,0.0,0.0
225,0.0,0.0,0.0215053762875605,0.122550428084199
226,0.0,0.0,0.0,0.15192027627222998
227,0.0,0.0,0.061418933625946,0.28298262042497524
228,0.0012835329008625,0.1272632123768494,0.047463349901869296,0.398485161873136
229,0.0125572672802419,0.0,0.0,0.0314668332644115
230,0.0517786560095445,0.0,0.0229090911891033,0.1001919577012746
231,0.0121806297819157,0.0,0.0339366505525321,0.10353557234090668
232,0.0,0.0,0.0,0.47941465657043764
233,0.060587441826312496,0.0,0.0,0.0039396924196034
234,0.0,0.0,0.0,0.2736305149293051
235,0.0295541202626503,0.0,0.0,0.0
236,0.0,0.0,0.0,0.4781272244853524
237,0.12567125969546122,0.0,0.0904161418661494,0.24637910331377322
238,0.0660547132307954,0.0,0.0,0.7958922526917769
239,0.0403107768756582,0.0,0.0283663327380797,0.0393070444877526
240,0.0,0.0,0.0,0.0
241,0.0030480556348966,0.0,0.0,0.0721683641548194
242,0.0458448689993575,0.0,0.0,0.0075216337105226
243,0.0115493425662258,0.0,0.0,0.2561078986546347
244,0.0402448194941356,0.0,0.0,0.0082974955430566
