,Unknown,20th century,21st century,Pre-1900s
65,0.999999995,0.0,0.0,0.0
66,0.0,0.0,0.999999995,0.999999995
67,3.3333333277777775,0.0,0.0,0.0
68,3.9999999999999996,0.0,0.1666666672222221,0.0
69,1.999999993333333,2.6666666577777773,0.0,1.999999993333333
70,0.0,0.0,0.0,0.0
71,0.0,6.999999964999999,0.999999995,0.999999995
72,0.0,0.0,0.0,0.999999995
73,2.999999985,0.0,0.0,0.0
74,1.9999999850000003,0.4999999962500001,0.0,1.9999999850000003
75,0.26666666625185165,0.5777777771012342,0.0,0.0888888887506172
76,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,1.99999999
78,5.999999969999999,0.0,0.0,2.999999985
79,0.0,0.0,0.0,0.0
80,1.9838383867265774,0.3232323235424955,0.0,0.0
81,9.999999949999998,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,7.9999999599999985,0.0,0.0,1.99999999
85,0.0,0.0,0.0,0.0
86,3.99999998,0.0,0.0,0.0
87,9.0999999503125,0.0,0.0,0.0
88,4.999999987499999,0.0,0.0,0.0
89,6.794871795964824,0.0,0.0,0.0
90,0.3999999952,0.0,0.0,0.0
91,3.999999989999999,0.0,0.9999999974999998,0.0
92,4.999999975,0.0,0.0,1.99999999
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,1.7999999854,0.0,0.0,1.7499999903124999
98,3.7110538370364563,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,9.333333284444443,0.0,0.0,0.0
102,2.6666666622222217,0.3333333327777777,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.7999999904,0.0,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,4.0333333308083335,0.0,0.0,0.0
110,1.4285714234693878,0.0,0.0,0.0
111,1.4999999962499997,1.4999999962499997,0.0,0.4999999987499999
112,9.999999949999998,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,9.999999949999998,0.0,0.0,0.0
119,1.99999999,4.999999975,0.0,0.0
120,4.1999999874,0.0,0.0,1.7999999945999998
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.999999995,0.0,0.0,3.99999998
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
127,5.99999998,0.6666666644444443,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.3137254902998837,0.0,0.0,0.0
130,0.4999999950000001,0.0,0.0,0.0
131,0.0,5.333333297777778,0.0,0.6666666622222223
132,6.380952331258505,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0
134,5.298701258139653,0.0,0.0,0.0
135,6.323076878336096,0.0,0.0,0.0
136,4.999999975,0.0,4.999999975,0.0
137,0.0,0.0,0.0,0.0
138,0.999999995,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
147,6.999999964999999,0.0,0.0,0.0
148,6.733333287977778,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.7857142883163266,1.00000000375,0.0,0.0
154,8.999999954999998,0.8571428522448981,0.0,0.0
155,3.3999999802,0.0,1.7999999854,0.3999999952
156,2.999999985,5.999999969999999,0.999999995,0.0
157,7.199999992799999,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0
