,Medium-Low,Low,Medium-High,High
65,0.0,0.0,0.999999995,0.0
66,0.999999995,0.0,0.999999995,0.0
67,0.3333333327777777,2.9999999949999996,0.0,0.0
68,0.0,4.166666667222222,0.0,0.0
69,1.999999993333333,3.9999999866666665,0.0,0.6666666644444443
70,0.0,0.0,0.0,0.0
71,0.999999995,7.9999999599999985,0.0,0.0
72,0.0,0.999999995,0.0,0.0
73,0.0,2.999999985,0.0,0.0
74,1.9999999850000003,2.4999999812500002,0.0,0.0
75,0.3777777773012343,0.4666666660518515,0.0,0.0888888887506172
76,0.0,0.0,0.0,0.0
77,0.999999995,0.999999995,0.0,0.0
78,1.99999999,6.999999964999999,0.0,0.0
79,0.0,0.0,0.0,0.0
80,0.3232323235424955,0.0,1.0141414160990911,0.9696969706274865
81,0.0,9.999999949999998,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,5.999999969999999,1.99999999,1.99999999,0.0
85,0.0,0.0,0.0,0.0
86,0.0,3.99999998,0.0,0.0
87,1.99999999,0.4999999953125,2.7999999850000004,3.7999999800000004
88,0.0,4.999999987499999,0.0,0.0
89,0.0,6.794871795964824,0.0,0.0
90,0.3999999952,0.0,0.0,0.0
91,0.0,4.999999987499999,0.0,0.0
92,0.0,6.999999964999999,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.999999995,2.5499999807125,0.0,0.0
98,0.0,0.0,1.2256144368664057,2.485439400170051
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,9.333333284444443,0.0,0.0
102,0.3333333327777777,2.6666666622222217,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.7999999904,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,4.0333333308083335,0.0,0.0
110,0.0,1.4285714234693878,0.0,0.0
111,1.4999999962499997,0.9999999974999998,0.4999999987499999,0.4999999987499999
112,0.999999995,8.999999954999998,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,9.999999949999998,0.0,0.0
119,1.99999999,2.999999985,1.99999999,0.0
120,0.0,5.9999999819999985,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,2.999999985,0.0,0.999999995,0.999999995
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
127,0.6666666644444443,5.99999998,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.26143790858323646,0.0,0.0522875817166473,0.0
130,0.0,0.4999999950000001,0.0,0.0
131,0.0,5.99999996,0.0,0.0
132,1.3333333233333335,1.9999999850000003,3.0476190229251703,0.0
133,0.0,0.0,0.0,0.0
134,0.8571428522448981,2.896103877341036,0.999999995,0.5454545335537191
135,1.3999999902,0.0,0.9615384515680474,3.961538436568048
136,0.999999995,8.999999954999998,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.999999995,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
147,0.999999995,5.999999969999999,0.0,0.0
148,0.0,6.733333287977778,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.7500000028125,0.5357142873788265,0.0,0.500000001875
154,0.8571428522448981,6.999999964999999,1.99999999,0.0
155,0.0,5.5999999608,0.0,0.0
156,0.0,9.999999949999998,0.0,0.0
157,2.3999999976,3.9999999959999997,0.7999999992,0.0
158,0.0,0.0,0.0,0.0
