,21st century,20th century,Pre-1900s,Unknown
116,0.0060331822744552,0.0026143789961694,0.0,0.0680788069520076
117,0.0,0.0,0.0,0.08454685216114691
118,0.0,0.0,0.0,1.6146365137347718
119,0.0,0.0418228567418743,0.0,0.12105858161706612
120,0.0,0.0,0.0272844290217417,0.0
121,0.0128166908821037,0.0,0.0,0.0208890506221698
122,0.0,0.0,0.0058645097730182,0.0
123,0.0,0.0,0.1165311657531068,0.1063703457968412
124,0.0,0.0001784845693119,0.0,0.0774968918096055
125,0.0,0.0179185015134391,0.0,0.046215286526642
126,0.0,0.1197218963072027,0.0890521818346172,0.19090616713682113
127,0.0,0.0449999992210078,0.0609523805490339,0.42552015551648514
128,0.0,0.0,0.0,3.2488541952511616
129,0.0,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0294676541042989
131,0.0,0.3375565604815257,0.1008980527669293,0.1644293625245538
132,0.0124044948673527,0.0,0.0,0.5050978387925686
133,0.0,0.0,0.101901340709739,0.9273605534987821
134,0.0,0.0,0.0866666655836608,0.9174764537190543
135,0.0276052450269932,0.0,0.0042625745940052,0.0318678196209984
136,0.1880124214367426,0.0257605170253356,0.0,0.2102667369698259
137,0.0,0.0,0.0049689432464488,0.3548778207242529
138,0.0,0.0472599299379727,0.0,0.3652156406480258
139,0.0,0.0530653755300567,0.0212411854190143,0.015328116782730501
140,0.0,0.0,0.0,0.00709157511826
141,0.0,0.0,0.0,0.0076219655172651
142,0.0,0.0,0.0,0.15495512449174811
143,0.0,0.0,1.633817673855746,0.0548456234417354
144,0.0,0.045199621387822006,0.0,0.1326588676701535
145,0.0,0.30187247771284975,0.0,1.091469937072731
146,0.0,0.0,0.0,0.29013434008834116
147,0.0,0.0,0.0,0.9238033510680449
148,0.0,0.0,0.0,0.6963726960657389
149,0.0,0.0,0.0,0.3399041842965394
150,0.0,0.0,0.0,0.4553467106282087
151,0.0,0.0,0.0,0.30345900886518856
152,0.0,0.0,0.0,0.18436416359422442
153,0.0,0.0,0.0,0.0
154,0.0414265976524184,0.0,0.0,0.07720635199385739
155,0.49700549228976837,0.0,0.0089391570173595,0.0578546689352752
156,0.1047655949741673,0.4685990332510986,0.0,0.0210574163215963
157,0.0,0.0,0.0,0.0
158,0.0,0.0032439174584426,0.0,0.07645054142739349
