,Medium-High,Low,High,Medium-Low
39,0.0,0.177254774616436,0.0031227244038247,0.0310193043262472
40,0.0,0.0,0.0,0.0185947793850112
41,0.0,0.0,0.0,0.0
42,0.0,0.36963678985403153,0.0,0.0
43,0.0,0.20566859888989558,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.8817909284254738,0.0,0.0403389425212563
46,0.0,0.18299185682109892,0.0,0.0575032319810732
47,0.0539682537600907,0.42609402762960674,0.0,0.0
48,0.0,1.4389882284066222,0.0,0.6553464631144278
49,0.0,0.0306334430206219,0.0,0.0324467083911829
50,0.0,0.45547097003886416,0.0,0.0
51,0.0,1.8933627609257047,0.0,0.2645394171978672
52,0.24130434838853448,0.5325997217787818,0.0,0.0
53,0.0,0.3814468776466314,0.0,0.1293578533306231
54,0.0,0.0,0.0,0.0
55,0.0,0.1815788197320955,0.0,0.1746334518045804
56,0.0,0.1371106571820144,0.0,0.0
57,0.0,0.0180078080082908,0.0,0.0
58,0.0,2.8794827597108172,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.0,0.0,0.0
61,0.0554190397658057,0.0637935550651488,0.0,0.0165440452099998
62,0.0,0.49185512756336547,0.0,0.0
63,0.0,2.356621117355792,0.0,0.0
64,0.0,0.0382759568163456,0.0,0.0
65,0.0,0.020378340089769402,0.0,0.0
66,0.0,0.1169642638403694,0.0,0.0
67,0.0,0.039376465359766605,0.0,0.0
68,0.0,1.5623581802281241,0.0,0.0
69,0.0,0.4982670979692778,0.0,0.0070380560473624
70,0.0,0.0,0.0,0.0130279490295519
71,0.0,3.089227089335587,0.0,0.345560889592792
72,0.0,0.7556358567193302,0.0,0.1159330600445875
73,0.0,0.1291218436032908,0.0,0.0
74,0.0,0.0168515781876429,0.0,0.0
75,0.0,0.0106258687925846,0.0049202181953809,0.06724723423038691
76,0.048252640005714,0.4994939328367469,0.0,0.09430222815069769
77,0.0,0.8116609400566137,0.0,0.0021801349168637
78,0.0,0.020601997957095,0.0,0.0
79,0.0,4.841176468379206,0.0,0.0
80,0.1530890132068491,0.034347531209853496,0.0626262603775125,0.0063492062270093
81,0.0,0.34504786941421745,0.0,0.019586805691982002
82,0.0,0.7029488746234427,0.0,0.0077748981733951
83,0.0,0.0,0.0,0.0
84,0.0,0.0139852406101346,0.0,0.0332699826237397
85,0.0,0.0996555688642918,0.0,0.0155728589360979
86,0.0,3.4666568065132073,0.0,0.0
87,0.0267773462263812,0.0041312485345111,0.0227813424225925,0.007608323764078
88,0.0,0.49971866234916307,0.0,0.0
89,0.0,0.16464237210318677,0.0444622153136184,0.0219625070196517
90,0.0,0.0,0.0,0.0
91,0.0,0.2194655883942854,0.0,0.048529624810556
92,0.0,0.316576006631369,0.0,0.1149537440009386
93,0.0,0.0,0.0,0.0
94,0.0,3.5302281415995584,0.0,0.0
95,0.0,0.052186526613556605,0.0,0.0347391631334485
96,0.0,0.4580185438603557,0.0,0.07824956879114439
97,0.0,0.0030601958462949,0.0,0.0
98,0.09708457704580029,0.0,0.5130232084676422,0.0536130534947103
99,0.0,0.0,0.0,0.0
100,0.0121951218209049,0.6782875760840288,0.0,0.0
101,0.0,0.0061076326417924,0.0,0.0
102,0.0,0.3173217062727926,0.0,0.0396419440588025
103,0.0,0.9001429771447339,0.0,0.0
104,0.0,0.0805065835840526,0.0,0.0
105,0.0,0.0211143693554836,0.0,0.0
106,0.0013562393768816,0.0168654264916328,0.0,0.032400416994316394
107,0.0,0.0632037571929658,0.0,0.0
108,0.0314481619838624,0.14672123758547229,0.0,0.0
109,0.0,0.493515279504409,0.0,0.0
110,0.0,1.0552949881189355,0.0,0.0
111,0.0,0.3154307422688385,0.0,0.0
112,0.0,0.5289069871966767,0.0,0.0901875898075985
113,0.0,0.6537974152959195,0.0,0.33833678189158833
114,0.0,0.20356165582793193,0.0,0.0
115,0.0,0.0631734377014993,0.0,0.0
116,0.0,0.070693185948177,0.0,0.0060331822744552
117,0.0065267350797129,0.0268505251474201,0.0,0.0511695919340139
118,0.0,1.6146365137347718,0.0,0.0
119,0.0,0.11409061326557202,0.0,0.0487908250933684
120,0.0,0.0272844290217417,0.0,0.0
121,0.0128166908821037,0.0208890506221698,0.0,0.0
122,0.0,0.0058645097730182,0.0,0.0
123,0.0,0.1063703457968412,0.0,0.1165311657531068
124,0.0,0.0776753763789174,0.0,0.0
125,0.0,0.047146805326369,0.0024463983030763,0.0145405844106358
126,0.0,0.2504970508598453,0.0,0.14918319441879568
127,0.0,0.42361539381119245,0.0,0.10785714147533429
128,0.0,3.1180130780915842,0.0,0.1308411171595774
129,0.0,0.0,0.0,0.0
130,0.0,0.0294676541042989,0.0,0.0
131,0.0,0.5207195702647816,0.0,0.0821644055082273
132,0.059890734207217,0.0746026937368964,0.0419217358297879,0.3410871698860201
133,0.0,0.596601859702809,0.0,0.4326600345057122
134,0.0,0.7421517806155837,0.0,0.2619913386871315
135,0.0,0.0552104900539864,0.0042625745940052,0.0042625745940052
136,0.0520218574486419,0.21820829450498042,0.0233333324773646,0.1304761910009172
137,0.0,0.3598467639707017,0.0,0.0
138,0.0,0.3652156406480258,0.0,0.0472599299379727
139,0.0,0.08228855089777949,0.0,0.007346126834022
140,0.0,0.0,0.0,0.00709157511826
141,0.0,0.0076219655172651,0.0,0.0
142,0.0,0.15495512449174811,0.0,0.0
143,0.0,1.6883316216863542,0.0,0.0003316756111272
144,0.0387835864907152,0.1390749025672603,0.0,0.0
145,0.0,1.1982660486699601,0.1950763661156208,0.0
146,0.0,0.29013434008834116,0.0,0.0
147,0.0,0.9238033510680449,0.0,0.0
148,0.0,0.6179634179738985,0.0,0.0784092780918403
149,0.0,0.3016757459957477,0.0,0.0382284383007917
150,0.0,0.4553467106282087,0.0,0.0
151,0.13044808909224892,0.1193442495236344,0.0268333351246526,0.0268333351246526
152,0.0,0.18436416359422442,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.070030912029276,0.0,0.0486020376169998
155,0.0,0.5461577562452941,0.0,0.017641561997109
156,0.0,0.5551447988816537,0.0,0.0392772456652085
157,0.0,0.0,0.0,0.0
158,0.0,0.0796944588858361,0.0,0.0
