,l-r,a-d,s-,e-k
152,0.0,0.0,0.0,0.0
153,0.5079365031166538,0.0909090900413223,0.1904761886621314,0.0952380943310657
154,0.3333333305555556,0.0,0.5999999958,2.5877782486375835
155,0.0,0.0,2.941499371898354,0.0
156,0.7499999934375,0.7499999934375,0.7499999934375,0.2499999978125
157,0.0,0.0,0.500520984213886,1.144264475546904
158,0.8846822657136405,0.9507692223918106,0.2307692287278107,0.0
159,0.1739130418903591,0.6956521675614364,0.3478260837807182,0.1739130418903591
160,0.48309178319587387,1.6153846010946749,0.0,0.0
161,0.5999999925,0.29999999625,0.7542857044020408,1.1342857006520408
162,0.1818181800826446,0.2727272701239669,0.186147184372388,0.1818181800826446
163,1.8547008344292664,0.2962962937722909,0.2962962937722909,0.0
164,0.0,0.0,0.0313725487846213,0.431372546651288
165,0.6956521675614364,0.6956521675614364,0.2666666643555556,0.1739130418903591
166,0.0,0.0,0.0,0.0
167,0.1633333303335555,0.0,0.1633333303335555,0.0
168,0.285714273979592,0.071428568494898,0.5054944965206498,0.40476189905045357
169,0.3999999968,0.3999999968,2.370370351352538,0.7703703641525377
170,0.0,0.0,0.0,0.0
171,0.9599999852159999,0.0,0.239999995776,0.239999997888
172,0.0,0.0,1.1459828958374487,0.4622222181349136
173,0.0,0.0,0.0,2.495024131319893
174,0.2499999978125,0.0,2.4999999785416667,0.0
175,1.8553845989826747,0.2307692287278107,0.0,0.0
176,0.0,0.0,0.0256410254667981,0.0
177,0.0,1.7573279438423501,0.0,0.0
178,0.8695652094517956,0.1739130418903591,0.6956521675614364,0.0
179,0.5076923018887574,0.363636360661157,0.6743589657776463,0.7753846074895148
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.8769651408211012,0.9870129933783096,0.0,0.0
183,0.0,0.0,2.7999999776,1.1999999903999998
184,0.0,0.1739130418903591,0.3333333305555556,1.7789854916239367
185,0.0869565209073724,0.0869565209073724,0.0869565209073724,0.0
186,1.323636352597157,0.6153846111242604,0.319999997312,1.383589731165749
187,0.1771428585364896,0.5054945114068344,0.0,0.1771428585364896
188,0.0,0.2608695629489603,2.2602301596853294,0.3529411735640139
189,0.1818181801652892,1.0909090809917352,0.1818181801652892,0.3636363603305784
190,0.0,0.0,0.0,0.0
191,0.0,0.7114624441112967,0.7114624441112967,0.1818181801652892
192,0.0,0.3419913423767993,0.0,0.0
193,0.3333333302777778,0.0,0.6666666605555556,0.6666666605555556
194,0.0343915343728828,0.0687830687457656,0.0343915343728828,0.0
195,0.4285714252040816,0.0,0.0,0.0
196,0.2580645130072841,0.0,1.3615127757421233,1.0856507100584136
197,0.0,1.4485514604638337,0.1771428585364896,0.0
198,0.0972222232937885,0.2627272743536506,0.2115384635493712,0.6077272771582753
199,0.42607023590220305,0.0,0.0296296310167353,0.0
200,0.1739130418903591,0.9558679231431152,0.0,0.9872122661992004
201,0.2895238101977686,0.43428571529665294,0.2895238101977686,0.2895238101977686
202,0.159999997888,0.0,0.5842424154000524,0.40999999570050005
203,0.0,0.0,0.0357142853847788,0.0
204,0.0869565201512287,0.27917619631353774,0.1052631560110803,0.5583523942149771
205,0.46794872280962324,0.0,0.399510497740972,0.0
206,0.1739130418903591,0.0,1.0434782513421548,0.5217391256710773
207,0.6111111032853225,0.49068322161799294,0.7891737784906778,0.0
208,0.0,0.8861538565104842,0.0,0.0974358985944772
209,0.959999991552,0.719999993664,0.0,0.239999997888
210,0.319999997056,0.7999999926400001,0.159999998528,0.319999997056
211,0.3636363603305784,1.2987012880080957,0.0,0.5454545404958676
212,0.9476922997127575,0.319999997312,0.959999991936,0.959999991936
213,0.0,0.0,0.0,0.0
214,0.0888888930502059,0.1185185240669412,0.0706552733499371,0.0410256423332018
215,0.4444444404938272,0.598290592298561,0.30222221813491357,0.4444444404938272
216,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,0.3478260837807182,0.5217391256710773,0.3478260837807182,0.3478260837807182
220,0.0,1.2640901754055223,0.0,0.5603864725505845
221,0.578544061722523,0.6435185194342633,1.1102900938149896,1.7380952391345423
222,0.4484848445208448,0.909090900826446,0.2857142832653061,0.1818181801652892
223,0.0,0.0,0.0,0.0
224,0.1466666699426664,0.0,0.1466666699426664,0.4322222321114128
225,0.0,0.0,0.0,0.0
226,1.1095779227957951,1.2328705784486675,1.0557184759161857,1.3025627952797976
227,0.639999994624,0.319999997312,1.59999998656,0.639999994624
228,0.999999991,0.0,0.6153846101775148,0.1999999982
229,0.239999997888,1.6799999852160001,0.479999995776,0.0
230,0.1739130403024574,0.0869565201512287,0.3478260806049148,0.26086956045368614
231,0.0,0.0177777801102221,0.0,0.0444444456888888
232,0.239999997888,0.6999999942499999,0.8285714210040815,0.9968253848246396
233,0.0931677044465874,0.523809521814059,0.0,0.038961039757126
234,0.0,0.3961352621372727,0.42577030432376883,0.3478260837807182
235,0.1666666651388889,0.1999999982,0.8666666587555556,0.5333333284777778
236,0.959999991552,0.719999993664,0.0,0.719999993664
237,0.5879629661334017,0.3591954046429514,0.1712962975222907,0.5879629661334017
238,0.4671071353288739,0.1786492385473772,0.42483660427724823,0.2091503289466062
239,0.6923076861834321,0.9230769149112428,0.2307692287278107,0.4615384574556214
240,0.0,0.0,0.0,0.0
241,0.5714285662585035,0.7380952313973923,0.0,0.3571428538917234
242,0.0,4.036923043576781,0.0,0.4999999962500001
243,0.0,0.7322654395768946,0.0,0.8695652094517956
244,0.5714285673469389,1.5507692176670296,0.6276923024007575,0.7809523746684807
