,20th century,Unknown,Pre-1900s,21st century
62,0.0,0.0,0.0,0.0
63,0.159999998528,0.38914026799696977,1.1199999896960002,0.0
64,0.0,1.6666666513888886,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.34010696204450774,0.0,0.0
68,0.0,0.2262443458815337,1.447125865064431,0.096638656611821
69,0.0,1.4999999862499998,0.0,0.0
70,0.0,3.7999999680000003,0.0,0.0
71,2.933333308782223,0.0,0.0,0.319999997312
72,0.6608695523889603,0.0,0.0,0.319999991552
73,0.0,0.01731602643128872,0.0,0.0
74,0.0,2.6666666444444442,0.0,0.6666666611111112
75,0.0,2.39999997888,0.0,0.0
76,0.0,1.403536696262721,0.0,0.0
77,0.0,0.7398989828443845,0.0909090900413223,0.0909090900413223
78,0.0,0.0,0.0,0.0
79,0.1481481456241427,0.1481481456241427,0.0,1.8316498101041845
80,0.1481481456241427,0.1481481456241427,0.0,1.8940279769454158
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,1.2411067030986265,0.0,0.0
84,0.0,0.6956521675614364,0.0,0.0
85,0.0,0.757575749029441,0.0,0.0
86,0.0,0.0,0.3111111117432099,0.0
87,0.0,0.0,0.2608695629489603,0.0
88,0.0,0.0,0.0,0.0
89,0.0,0.707251075621593,0.0,0.0
90,0.0,0.3694139223939084,0.0,0.0
91,0.0,0.6030769331449932,0.0,0.3714027184524396
92,1.2254814045204911,0.0,0.4545454505785124,0.0
93,0.0,1.610526309305817,0.0,0.0
94,0.0,0.630036624081364,0.0,0.0
95,1.2099999851405001,0.40999999570050005,0.0,0.0
96,0.0,2.012820494301652,0.0,0.2307692287278107
97,0.0,2.4208695439409604,0.0,0.0
98,1.2843219218766515,0.1910331392016536,0.0,0.3820662784033072
99,0.5052909964058258,1.1774521593406644,0.0,0.0
100,0.239999997888,2.1808695460529606,0.0,0.0
101,0.0568181823527892,0.354090913194946,0.0568181823527892,0.0
102,3.1999999731200006,0.0,0.0,0.0
103,0.0,1.3281546049477977,0.0,0.0
104,0.0,2.6832694535489874,0.0,0.275862066587396
105,0.0653416189023838,0.0481987603658942,0.1136507970629009,0.0
106,0.0350000007155,0.1750000035775,0.0,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.6666666605555556,0.0,0.9999999908333332,0.0
110,0.2499999978125,0.9320679218031891,0.2307692287278107,0.6758241698280703
111,0.0,1.6265984506938074,0.0,0.0
112,0.9086956467922862,0.5166666624958333,1.125362312068675,0.0
113,0.0,0.24999999760416658,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.2962962937722909,1.4814814688614544,0.0,0.8888888813168727
117,0.0,0.0820512817619987,0.0,0.0
118,0.0,1.6986813000395395,0.0,0.2857142832653061
119,0.26086956045368614,0.6086956410586009,0.0,0.0
120,0.0,0.2857142829931971,0.2857142829931971,0.0
121,0.515151510443067,0.9393939299770431,0.0,0.1666666651388889
122,0.0,0.0,0.0,0.0
123,0.0,0.8571428489795911,0.0952380943310657,0.0
124,0.0,0.0952380943310657,0.0,0.0
125,0.0,0.20000000126666667,0.0,0.0
126,0.117647055916955,1.25071143549558,0.0,0.0
127,0.0,1.124999993162845e-08,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.0,1.8967279847213308,0.0,0.0
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.0,0.7692307801331352,0.0,0.0
133,0.0,3.2380952398174596,0.0,0.0
134,0.0,3.4482758292508913,0.0,0.0
135,0.0,3.1785714245588856,0.0,0.0
136,2.032608677909381,0.2499999978125,0.0,0.2499999978125
137,0.0,0.0,0.0,0.0
138,0.0,1.2631578952493077,0.0,0.0
139,0.0,1.700807842098126,0.0,0.0
140,0.0,2.4099999788045,0.0,0.0
141,0.7161125351600264,0.42966752109601586,0.0,0.1432225070320053
142,0.0,0.0,0.0,0.0
143,0.0,2.39999997888,0.0,0.0
