,a-d,s-,l-r,e-k
51,0.5484949769263209,0.40468226993764056,0.6923076861834321,0.4615384574556214
52,0.8571428483418366,0.2857142827806122,0.8677248588396882,0.5714285655612245
53,0.0,0.5833333183958334,0.1999999949,0.1999999949
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.5217391256710773,0.340579707029248,0.5217391256710773,0.3478260837807182
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.479999995776,0.239999997888,1.8109090751516033,0.0
61,0.0,0.0833333318055555,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.1538461524260355,0.2352941155709343,0.479999995584,0.7999999926400001
64,0.6666666605555556,0.3333333302777778,0.3333333302777778,0.3333333302777778
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0470588248968858,0.0,0.24598931225073617,0.0470588248968858
68,0.9901122889363488,0.3485240279601529,0.215686275330642,0.215686275330642
69,0.4999999954166667,0.3333333302777778,0.4999999954166667,0.1666666651388889
70,0.0,0.0,3.7999999680000003,0.0
71,0.639999994624,0.3333333305555556,0.9866666584231112,1.2933333224915557
72,0.079999997888,0.3408695608369603,0.239999993664,0.319999991552
73,0.008658012554487327,1.322314063800789e-09,0.0086580099098592,2.644628127601578e-09
74,0.3333333305555556,0.6666666611111112,0.3333333305555556,1.9999999833333333
75,0.0,0.959999991552,0.959999991552,0.479999995776
76,0.3384615391621302,0.3384615391621302,0.7266136179384606,0.0
77,0.2853535326377729,0.1818181800826446,0.1818181800826446,0.2727272701239669
78,0.0,0.0,0.0,0.0
79,0.363636360661157,0.8754208669464567,0.2962962912482854,0.5925925824965708
80,0.363636360661157,0.5117845062852997,0.8080807975335851,0.5068226037136594
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.446640309658954,0.1818181785123966,0.1739130418903591,0.4387351730369165
84,0.6956521675614364,0.0,0.0,0.0
85,0.0,0.0,0.4718614667618673,0.2857142822675737
86,0.2444444441876543,0.0,0.0666666675555556,0.0
87,0.0,0.0,0.2608695629489603,0.0
88,0.0,0.0,0.0,0.0
89,0.0909090900413223,0.3068181789107696,0.3095238066695011,0.0
90,0.0732600750204618,0.0,0.14230769352729278,0.1538461538461538
91,0.4307692379607095,0.1990950232681558,0.0861538475921419,0.2584615427764257
92,0.8683385507449809,0.0,0.3571428537755102,0.4545454505785124
93,0.0,0.0,1.610526309305817,0.0
94,0.0,0.0952380943310657,0.1904761886621314,0.3443223410881669
95,0.0,0.40999999570050005,0.7299999914765001,0.47999999366400004
96,0.4615384574556214,0.8589743506625986,0.2307692287278107,0.6923076861834321
97,0.7408695587249603,0.959999991552,0.719999993664,0.0
98,0.5519353965909914,0.1804511286946689,0.1804511286946689,0.9445836855012832
99,0.4417989358474357,0.5820105730412433,0.5820105730412433,0.0769230738165681
100,0.239999997888,1.2208695545009602,0.479999995776,0.479999995776
101,0.1136363647055784,0.0568181823527892,0.2622727301266568,0.0350000007155
102,0.0,3.1999999731200006,0.0,0.0
103,0.0769230769230768,0.0769230769230768,1.174308451101644,0.0
104,1.1647509479042686,0.0,1.2017879846875332,0.5925925875445818
105,0.0,0.14470669889230553,0.0310559018294046,0.0514285756094688
106,0.140000002862,0.0,0.0350000007155,0.0350000007155
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.3333333302777778,0.4999999954166667,0.8333333256944444
110,0.0,0.6785714225573978,1.1023975920047049,0.3076923036094675
111,0.3478260837807182,0.5217391256710773,0.7570332412420115,0.0
112,0.0,0.0,2.5507246213567947,0.0
113,0.1666666650694444,0.0,0.0,0.0833333325347222
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.2962962937722909,0.8888888813168727,0.0,1.4814814688614544
117,0.0,0.0,0.0820512817619987,0.0
118,0.0,0.9514285593186121,0.2857142832653061,0.7472527407209275
119,0.3478260806049148,0.0,0.3478260806049148,0.1739130403024574
120,0.0952380943310657,0.0952380943310657,0.0,0.3809523773242628
121,0.0,0.1666666651388889,1.1212121101423322,0.3333333302777778
122,0.0,0.0,0.0,0.0
123,0.47619047165532846,0.0952380943310657,0.1904761886621314,0.1904761886621314
124,0.0,0.0,0.0952380943310657,0.0
125,0.1333333341777778,0.0,0.0,0.0666666670888889
126,0.3157894710249307,0.0,0.3157894710249307,0.7367795493626736
127,3.749999977209483e-09,2.499999984806322e-09,2.499999984806322e-09,2.499999984806322e-09
128,0.0,0.0,0.0,0.0
129,0.484472049464141,0.484472049464141,0.9238313167336978,0.003952569059351
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.2884615425499257,0.0961538475166419,0.3846153900665676,0.0
133,0.0,0.0,3.2380952398174596,0.0
134,0.0,0.0,3.4482758292508913,0.0
135,0.5297619040931476,0.5297619040931476,1.5892857122794428,0.5297619040931476
136,1.0108695563864603,0.7717391237104205,0.2499999978125,0.499999995625
137,0.0,0.0,0.0,0.0
138,0.5789473686772854,0.0,0.39473684223337946,0.2894736843386427
139,0.3478260837807182,0.2222222202469136,0.465473140528123,0.6652863975423711
140,1.2099999893645,0.239999997888,0.719999993664,0.239999997888
141,0.2864450140640106,0.42966752109601586,0.5728900281280211,0.0
142,0.0,0.0,0.0,0.0
143,0.479999995776,0.239999997888,0.959999991552,0.719999993664
