,20th century,Pre-1900s,Unknown,21st century
49,0.0,0.0,0.0,0.0
50,0.0,0.0,0.0,0.0
51,0.0,0.0,9.857142807244896,0.0
52,0.0,0.0,0.1999999999999998,0.0
53,0.0,0.0,0.0,0.0
54,0.0,0.0,6.999999964999999,0.0
55,0.0,0.0,0.0,0.0
56,0.0,0.0,0.7999999991999996,0.0
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.999999995,0.0
59,0.0,0.0,0.0,0.0
60,0.999999995,0.0,8.999999954999998,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,9.999999949999998,0.0
63,2.999999985,5.7999999702,0.0,0.0
64,0.0,0.0,9.3999999506,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,7.142857141836734,0.0
67,0.0,0.0,4.999999999999999,0.0
68,0.0,0.0,0.0,0.0
69,0.0,0.0,5.579999968528,0.0
70,0.0,0.0,5.609323959865826,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0
73,0.4999999987499999,0.0,2.5999999928999995,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.0,0.0,0.0
76,0.0,0.0,9.051282001518738,0.0
77,0.999999995,0.999999995,5.999999969999999,0.0
78,0.0,0.0,0.0,0.0
79,0.6666666622222223,0.0,2.666666648888889,4.333333309444445
80,0.0,0.0,0.0,1.3333333311111109
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,8.799999950399998,0.0
84,0.0,0.0,0.0,0.0
85,0.0,0.0,0.4999999950000001,0.0
86,0.0,0.0,0.0,0.0
87,0.0,0.0,0.0,0.0
88,0.0,0.0,4.499999997187499,0.0
89,0.0,0.0,0.0,0.0
90,0.0,0.0,1.4285714267346938,0.0
91,0.0,0.0,0.0,0.0
92,0.49999999999999944,0.0,0.8333333333333325,0.2564102564398418
93,0.0,0.0,3.8888888780864184,0.0
94,0.0,0.0,5.666666637222223,0.0
95,1.3714285720163262,0.0,1.1142857144775506,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.1111111110493826,0.0,0.0,0.1111111110493826
99,0.0,0.0,1.1999999987500014,0.1333333331944446
100,0.0,0.0,0.0,0.0
101,0.0,0.0,8.333333289444443,0.999999995
102,0.0,0.0,0.0,0.0
103,0.0,0.0,2.314285714540816,0.0
104,0.0,0.0,8.999999954999998,0.999999995
105,0.0,0.0952380956916099,0.0,0.0
106,1.7333333279555556,0.0,6.933333311822223,0.0
107,0.1999999997999999,0.1999999997999999,1.1999999987999994,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,1.99999999,0.999999995,4.999999975,0.999999995
111,0.4999999999999999,0.0,2.4999999999999996,0.0
112,1.499999994375,3.7499999859375,2.2499999915625,0.0
113,0.0,0.0,6.999999964999999,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.1999999999999998,0.0
118,0.0,0.0,4.500000001339285,0.5238095239115647
119,0.0,0.0,1.8999999866000001,0.0
120,0.0,1.4999999962499997,1.4999999962499997,0.0
121,2.076923069733728,0.6923076899112426,2.7692307596449703,0.6923076899112426
122,0.0,0.0,0.0,0.0
123,0.0,0.0,8.999999954999998,0.999999995
124,0.0,0.0,5.999999969999999,0.0
125,0.0,0.0,0.5714285710204076,0.0
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.0,0.0,2.990476187444898,0.0
130,0.0,0.0,4.999999987499999,0.0
131,0.0,0.4999999987499999,3.4999999912499993,0.0
132,0.0,0.0,9.999999949999998,0.0
133,0.0,0.0,1.9052631551468755,0.0
134,0.0,0.0,7.142857093877551,0.0
135,0.0,0.0,2.4999999984374996,0.0
136,5.99999998,0.0,0.6666666644444443,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,2.24999999875,0.0
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,9.999999949999998,0.0
