,e-k,s-,a-d,l-r
50,0.5072463721681368,0.0,0.6344393527406207,0.543859644183595
51,0.0,0.6354514986654513,0.6923076861834321,0.7015384553436214
52,0.5714285655612245,0.2857142827806122,0.8571428483418366,1.1534391416203003
53,0.3666666571916668,0.2833333260458334,0.09999999745,0.09999999745
54,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0
56,0.1739130418903591,0.5217391256710773,0.5217391256710773,0.5217391256710773
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0,0.239999997888,0.959999991552,0.9927272640359007
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,1.0352941082109344,0.0,0.159999998528,0.5771122942642235
64,0.6666666605555556,0.1666666651388889,0.3333333302777778,0.3333333302777778
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.27400051721837015
68,0.1900452498638438,0.647058825991926,0.5957767750583296,0.6214178005251279
69,0.1666666651388889,0.3333333302777778,0.6666666605555556,0.24999999694444439
70,0.0,0.0,0.0,3.7999999680000003
71,1.2933333224915557,0.3333333305555556,0.959999991936,0.6533333278675556
72,0.7617391195619205,0.3408695608369603,0.2608695629489603,0.3408695608369603
73,2.644628127601578e-09,1.322314063800789e-09,0.008658011232173263,0.008658012554487327
74,1.3333333222222223,0.3333333305555556,1.3333333222222223,0.3333333305555556
75,0.239999997888,0.9415384532316213,0.719999993664,0.479999995776
76,0.0,0.0,0.1692307695810651,1.5368700295960542
77,0.1818181800826446,0.1818181800826446,0.20202020010305072,0.1818181800826446
78,0.0,0.0,0.0,0.0
79,0.4444444368724281,0.8754208669464567,0.7054545368161322,0.1481481456241427
80,0.6162962885602854,0.5117845062852997,0.7054545368161322,0.683636357973157
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.1739130418903591,0.2648221311465574,0.5296442622931148,0.5217391256710773
84,0.0,0.0,1.391304335122873,0.0
85,0.0952380935147392,0.0,0.0909090892561983,0.0
86,0.0500000010125,0.0,0.0500000010125,0.0666666675555556
87,0.0,0.2608695629489603,0.0,0.0
88,0.0,0.0,0.0,0.1609730864491141
89,0.0909090900413223,0.3068181789107696,0.0909090900413223,0.1428571415306122
90,0.0,0.0,0.0732600750204618,0.0
91,0.3446153903685676,0.2852488708602977,0.1723076951842838,0.0861538475921419
92,0.9090909011570248,0.883116875782594,0.0,1.3376623263611065
93,0.0105263157058171,0.0105263157058171,0.0,0.8105263125058171
94,0.2957393455596383,0.0,0.0952380943310657,0.3809523773242628
95,0.47999999366400004,0.1904761880272109,0.2499999978125,0.7009523718304218
96,0.9230769149112428,0.4615384574556214,0.6923076861834321,0.2307692287278107
97,0.719999993664,0.239999997888,0.959999991552,0.239999997888
98,0.9340016749942985,0.1804511286946689,0.3714842678963225,0.3714842678963225
99,0.3626373565971803,1.1139600987822744,0.2250712189468836,0.3703703673525377
100,1.2417391195619207,0.239999997888,0.0,1.0017391216739207
101,0.20545454777386762,0.1136363647055784,0.0,0.1268181837837892
102,0.0,3.1999999731200006,0.0,0.0
103,0.0,0.0769230769230768,0.0,1.3226845194728973
104,0.5925925875445818,0.0,1.4610472416765594,0.9054916909152424
105,0.0481987603658942,0.12756384035581592,0.0,0.0310559018294046
106,0.0,0.0,0.140000002862,0.10500000214650002
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.8333333256944444,0.0,0.4999999954166667,0.3333333302777778
110,0.4615384574556214,0.8901098822005191,0.0,0.6758241698280703
111,0.0,0.7058823467128029,0.879795388603162,0.1739130418903591
112,0.0,0.0,0.0,2.567391287605406
113,0.1666666650694444,0.0,0.1666666650694444,0.1666666650694444
114,0.0190476189097504,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,1.4814814688614544,0.5925925875445818,0.0,0.5925925875445818
117,0.0,0.0,0.0,0.0
118,0.7164835077931169,0.4657142786033061,0.21666666127916678,0.36904761441113954
119,0.1739130403024574,0.1739130403024574,0.5296442607052131,0.0869565201512287
120,0.3809523773242628,0.0952380943310657,0.0952380943310657,0.0
121,0.1666666651388889,0.3148148119152949,0.6666666605555556,0.4999999954166667
122,0.0,0.0,0.0,0.0
123,0.2857142829931971,0.0,0.0952380943310657,0.3809523773242628
124,0.0,0.1904761886621314,0.0,0.0952380943310657
125,0.1393939410830119,0.0,0.0,0.0
126,0.5014854346221892,0.0,0.0,0.0
127,1.249999992403161e-09,0.023809528613945478,3.749999977209483e-09,1.249999992403161e-09
128,0.0,0.0,0.0,0.0
129,0.8593919572092987,0.0,0.5797101443394244,0.968944098928282
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.0961538475166419,0.2884615425499257,0.1923076950332838,0.3846153900665676
133,0.647619047963492,0.0,0.0,2.5238095251873016
134,0.0,0.6307692240189349,0.3999999968,1.5862068834244947
135,1.5892857122794428,0.0,0.0,1.0595238081862952
136,1.0108695563864603,0.5108695607614603,0.5108695607614603,0.9166666600347223
137,0.0,0.0,0.0,0.0
138,0.8978947379045707,0.0,0.0,0.2894736843386427
139,0.1739130418903591,0.5216874571596076,0.1739130418903591,0.5044452488999079
140,0.719999993664,1.19999998944,0.0,0.479999995776
141,0.0,0.8593350421920316,0.1432225070320053,0.42966752109601586
142,0.0,0.0,0.0,0.0
143,0.719999993664,0.239999997888,0.719999993664,0.719999993664
