,Unknown,Pre-1900s,20th century,21st century
60,1.952727255587901,0.0,0.239999997888,0.0
61,0.0,0.0,0.0,0.0
62,0.0,0.0,0.0,0.0
63,0.0,1.2171122883762238,0.5552941126269344,0.0
64,1.4999999862499998,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.27400051721837015,0.0,0.0,0.0
68,1.0527903511864118,1.0015083002528156,0.0,0.0
69,1.4166666529166665,0.0,0.0,0.0
70,3.7999999680000003,0.0,0.0,0.0
71,0.0,0.0,2.919999975538667,0.319999997312
72,0.0,0.0,1.7043478041848015,0.0
73,0.017316027753602782,0.0,0.0,0.0
74,3.333333305555555,0.0,0.0,0.0
75,1.9015384447836217,0.239999997888,0.239999997888,0.0
76,1.7061007991771193,0.0,0.0,0.0
77,0.5656565602683399,0.0909090900413223,0.0909090900413223,0.0
78,0.0,0.0,0.0,0.0
79,0.6381144674032606,0.0,0.1481481456241427,1.3872053732317564
80,0.8099663190911179,0.0,0.1481481456241427,1.5590572249196137
81,0.0,0.0,0.0,0.0
82,0.0,0.0,0.0,0.0
83,1.490118561001109,0.0,0.0,0.0
84,1.391304335122873,0.0,0.0,0.0
85,0.1861471827709375,0.0,0.0,0.0
86,0.0500000010125,0.1166666685680556,0.0,0.0
87,0.2608695629489603,0.0,0.0,0.0
88,0.1609730864491141,0.0,0.0,0.0
89,0.5405844104827041,0.0,0.0,0.0909090900413223
90,0.0732600750204618,0.0,0.0,0.0
91,0.5169230855528514,0.0,0.0,0.3714027184524396
92,2.2467532275181314,0.0,0.883116875782594,0.0
93,0.8315789439174512,0.0,0.0,0.0
94,0.7719298172149667,0.0,0.0,0.0
95,0.6004761837277109,0.0,1.0209523676064218,0.0
96,2.076923058550296,0.0,0.0,0.2307692287278107
97,2.159999980992,0.0,0.0,0.0
98,0.3714842678963225,0.0,1.2949039323836362,0.1910331392016536
99,1.9238908965485604,0.0,0.0,0.1481481451303155
100,1.982608678286881,0.5008695608369603,0.0,0.0
101,0.4109090955477352,0.0,0.0,0.0350000007155
102,0.0,0.0,3.1999999731200006,0.0
103,1.3996075963959742,0.0,0.0,0.0
104,2.6832694535489874,0.0,0.0,0.275862066587396
105,0.07925466219529881,0.0965079385264113,0.0310559018294046,0.0
106,0.210000004293,0.0,0.0350000007155,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,0.4999999954166667,1.166666655972222,0.0
110,1.3516483396561405,0.0,0.4615384574556214,0.2142857123724489
111,1.52429666163539,0.0,0.2352941155709343,0.0
112,0.5166666624958333,1.475362309706175,0.5753623154033973,0.0
113,0.49999999520833316,0.0,0.0,0.0
114,0.0190476189097504,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.8888888813168727,0.0,0.8888888813168727,0.8888888813168727
117,0.0,0.0,0.0,0.0
118,1.4821977788214231,0.0,0.0,0.2857142832653061
119,0.8774703413101279,0.0,0.0869565201512287,0.0
120,0.2857142829931971,0.2857142829931971,0.0,0.0
121,0.6666666605555556,0.1666666651388889,0.6481481421930727,0.1666666651388889
122,0.0,0.0,0.0,0.0
123,0.6666666603174598,0.0,0.0,0.0952380943310657
124,0.2857142829931971,0.0,0.0,0.0
125,0.1393939410830119,0.0,0.0,0.0
126,0.5014854346221892,0.0,0.0,0.0
127,0.02380953486394544,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,2.4080462004770053,0.0,0.0,0.0
130,0.0,0.0,0.0,0.0
131,0.0,0.0,0.0,0.0
132,0.961538475166419,0.0,0.0,0.0
133,3.171428573150793,0.0,0.0,0.0
134,2.6169761042434296,0.0,0.0,0.0
135,2.648809520465738,0.0,0.0,0.0
136,0.2499999978125,0.0,2.6992753401316034,0.0
137,0.0,0.0,0.0,0.0
138,1.1873684222432133,0.0,0.0,0.0
139,1.1921406096749447,0.1818181801652892,0.0,0.0
140,2.39999997888,0.0,0.0,0.0
141,0.1432225070320053,0.0,1.0025575492240368,0.2864450140640106
142,0.0,0.0,0.0,0.0
143,2.39999997888,0.0,0.0,0.0
