,Medium-Low,Low,Medium-High,High
93,0.4285714284693876,0.0,0.0,0.0
94,0.6666666622222223,2.499999981666667,0.6666666622222223,0.6666666622222223
95,0.0,0.0,0.0,0.0
96,1.899999985625,2.749999980497685,2.08333331876929,0.0
97,0.0,0.0909090908677685,0.0,0.0
98,0.0,0.0,0.0,0.0
99,0.999999995,0.999999995,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.4285714276530611,3.8571428488775505,0.0,0.0
102,0.1111111110493826,0.0,0.1111111110493826,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.107142857244898,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.6666666644444443,2.6190476101700675,1.2424242380211201,0.6666666644444443
108,0.9999999974999998,0.4999999987499999,0.0,0.0
109,1.818181814049587,1.675324671294485,0.1212121207346189,0.0
110,0.6000000003999998,1.5333333341333328,0.0,0.0
111,1.3333333333333333,0.0,0.6666666666666666,0.0
112,0.0,0.0,0.0,0.0
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,2.999999985,3.142857123061225,0.0,0.999999995
117,0.0,0.0,0.0,0.0
118,0.0,0.5999999993999997,0.0,0.0
119,0.1777777779012344,0.5333333337037032,0.0,0.0
120,0.0,3.2380952282267574,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.1008403362191936,0.7058823535343552,0.1008403362191936,0.0
125,0.9999999999999998,0.0,0.0,0.0
126,5.321428542047195,2.714285699489796,0.999999995,0.0
127,0.0,0.0,0.1999999997999999,0.0
128,0.0,0.0,0.0,0.0
129,0.5340659343088034,0.2769230772639054,0.9340659341088033,0.0
130,0.0,0.0,0.0,0.0
131,1.99999999,1.99999999,1.74999999,0.999999995
132,0.0,0.0,0.0,0.0
133,0.999999995,7.9999999599999985,0.999999995,0.0
134,1.7999999945999998,4.1999999874,0.0,0.0
135,1.6222222201061727,2.4888888856839504,0.0,0.0
136,0.0,0.0,0.0,0.0
137,0.0,0.6666666666666664,0.0,0.0
138,0.0,0.0,0.0,0.0
139,2.214285692091837,0.4999999925,0.24999999625,0.4999999925
140,0.0,0.0,0.0,0.0
141,4.999999975,1.99999999,1.99999999,0.0
142,0.0,1.3333333311111109,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.999999995,0.0,1.99999999,0.0
145,0.0,0.0999999998,0.0,0.0
146,0.0317460317057193,0.09523809511715792,0.0,0.0
147,1.071428569334694,1.4999999976,0.0,0.0
148,0.0,0.2857142855102038,0.0,0.0
149,0.0,0.0,0.0,0.0
150,4.7999999752,4.5999999754,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0,0.0,0.0
155,0.0,0.0,0.0,0.0
156,1.9999999966666662,0.9999999983333332,0.3333333327777777,0.0
157,0.0,0.0,0.0,0.0
158,3.8571428372448984,4.7499999753125,0.0,0.0
159,0.0,0.0,0.0,0.0
160,0.0,0.0,0.0,0.0
161,3.58333330939429,2.2499999859375,1.416666657040895,0.0
162,0.0,0.0,0.0,0.0
163,0.1111111110493826,0.9999999994444431,0.0,0.0
164,0.0,0.1999999997999999,0.0,0.0
165,0.0,0.0,0.0,0.0
166,0.0,0.0,0.0,0.0
167,0.0,3.2785713852132656,0.0,0.0
168,0.7499999996875,2.2121212109742627,0.0,0.0
169,0.0,0.0,0.0,0.0
170,0.0,0.6666666616666668,0.0,0.0
171,0.999999995,4.071428542155612,1.0714285571556124,0.0
172,2.999999985,5.999999969999999,0.0,0.0
173,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0
177,0.2857142855102038,0.8571428565306113,0.0,0.0
178,1.6666666638888885,1.3333333311111109,0.0,0.0
179,0.0,0.0,0.0,0.0
180,0.0999999998,0.7999999983999999,0.0,0.0
181,0.0,0.0,0.0,0.0
182,5.180419547341396,1.0419580330206857,0.0,0.0
183,0.0,0.0,0.0,0.0
184,0.0,0.1999999997999999,0.1999999997999999,0.0
185,0.0,0.0,0.0,0.0
186,0.0,0.2222222220987652,0.0,0.0
187,0.0,1.7936507897593854,0.0,0.0
188,0.0,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0
190,0.0,1.7999999981999992,0.1999999997999999,0.0
191,1.5999999904000002,6.399999961600002,0.0,0.0
192,2.799999985022222,6.399999965066666,0.0,0.0
193,0.0,0.0,0.0,0.0
194,0.4047619012209893,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0
197,0.5555555552469129,0.0,0.3333333331481478,0.0
198,0.3333333283333334,2.714285699489796,2.999999985,0.0
199,2.012121212878298,0.0,1.3888888889506172,0.0
200,0.0,6.9230768991124245,0.0,0.0
201,1.99999999,7.107142817557397,0.0,0.0
202,3.3333333083333336,2.666666646666667,0.6666666616666668,0.0
203,2.999999985,3.99999998,0.0,2.999999985
204,0.0,0.0,0.0,0.0
205,0.0,0.0,0.0,0.0
206,0.0,9.999999949999998,0.0,0.0
207,0.0,0.0,0.0,0.0
208,0.0,0.0,0.0,0.0
209,1.0769230740236688,4.307692296094675,0.0,0.0
210,0.0,0.0,0.0,0.0
211,2.999999985,4.999999975,1.99999999,0.0
212,2.44444443691358,1.5555555509876542,0.9999999969753086,0.0
213,0.0,0.0,0.0,0.0
214,5.777777747901235,3.8888888689506174,0.0,0.0
215,0.0,0.0,0.0,0.0
216,0.0,0.8571428553061222,0.4285714276530611,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,1.1999999963999999,2.9999999909999997,0.5999999981999999,0.0
220,0.0,0.4285714282653057,0.0,0.0
221,1.7777777776543207,4.444444444135802,1.7777777776543207,0.0
222,0.0,0.0,0.0,0.0
223,0.0,0.0,0.0,0.0
224,3.142857143469388,0.5238095239115647,1.0476190478231293,0.5238095239115647
225,0.0,0.0,0.0,0.0
226,0.0,0.0,0.0,0.0
227,0.0,0.0,0.0,0.0
228,1.99999999,3.571428552346939,0.999999995,2.999999985
229,0.0,8.333333289583333,0.999999995,0.0
230,0.0,0.0,0.0,0.0
231,0.0,2.264285713116837,0.0,0.0
232,0.0,0.0,0.0,0.0
233,5.999999969999999,0.0,2.999999985,0.999999995
234,1.272727268677686,3.818181806033058,0.0,1.272727268677686
235,1.49999999475,1.1999999958,0.29999999895,0.0
236,0.0,7.142857117346938,0.0,0.0
237,0.0,0.0,0.0,0.0
238,0.0,0.4285714282653057,0.0,0.0
239,0.1428571427551019,0.9999999992857131,0.2857142855102038,0.0
240,0.0,0.0,0.0,0.0
241,0.0,0.0,0.0,0.0
242,1.3636363635123967,1.8181818180165288,0.9090909090082644,0.4545454545041322
243,1.7999999902000001,7.399999960600001,0.0,0.0
244,0.0,1.0069930036833101,0.1118881115203678,0.0
