,20th century,21st century,Pre-1900s,Unknown
88,0.4999999996875,0.0,0.4999999996875,0.999999999375
89,0.0,0.0,0.0,0.0
90,0.0,0.0,0.0,1.3571428534693875
91,0.0,0.0,0.0,0.0
92,0.8333333333333325,0.2564102564398418,0.0,0.49999999999999944
93,0.0,0.0,0.0,4.444444432098764
94,0.0,0.0,0.0,6.999999964999999
95,2.6857142862938765,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0
98,0.1111111110493826,0.0,0.0,0.0
99,0.1333333331944446,0.1333333331944446,0.0,1.0666666655555568
100,0.0,0.0,0.0,0.0
101,0.0,0.0,0.999999995,8.666666622222222
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,1.3142857151658163
104,0.0,0.999999995,0.0,8.999999954999998
105,0.0,0.0,0.0952380956916099,0.0952380956916099
106,0.0,0.0,0.0,8.666666639777779
107,0.0,0.0,0.0,1.7999999981999992
108,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0
110,3.99999998,0.999999995,0.0,4.999999975
111,1.4999999999999996,0.0,0.9999999999999998,1.4999999999999996
112,2.2499999915625,0.0,2.99999998875,2.2499999915625
113,0.0,0.0,0.0,8.999999954999998
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.1999999999999998
118,0.0,0.5238095239115647,0.0,4.607142858271684
119,0.1999999984,0.0,0.0,1.5999999896000001
120,0.0,0.0,1.9999999949999996,0.9999999974999998
121,1.3846153798224852,0.0,0.6923076899112426,4.846153829378697
122,0.0,0.0,0.0,0.0
123,0.0,0.0,2.999999985,6.999999964999999
124,0.0,0.0,0.0,3.99999998
125,0.0,0.0,0.0,0.2857142855102038
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.555555555,0.0,0.0,4.301587297244897
130,0.0,0.0,0.0,4.999999987499999
131,0.0,0.0,0.0,2.4999999937499995
132,0.0,0.0,0.8571428522448981,7.9999999599999985
133,0.0,0.0,0.0,2.3637218011267986
134,0.0,0.0,0.0,7.142857093877551
135,0.0,0.0,0.0,3.2499999981249994
136,6.666666644444445,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,2.4999999984374996
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,6.999999964999999
