docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
122215,s-,2001-2006,Unknown,Medium-Low,Unknown,['Northern America'],"{122214, 138823, 119816, 138985, 136715, 110130, 139091, 122292, 117432, 137276}"
3060759,a-d,2001-2006,Unknown,High,Unknown,['Northern America'],"{47693632, 1292258, 414247, 1585609, 63180393, 51275116, 538004, 2722168, 627164, 2811326}"
328636,e-k,2001-2006,20th century,Low,Unknown,['Eastern Asia'],"{1509825, 898074, 925289, 328622, 1157105, 328631, 3895834, 1677756, 877438, 3744223}"
6515609,s-,2001-2006,20th century,Low,Unknown,['South America'],"{1044451, 1019237, 6515558, 1068391, 6515623, 1068425, 1020493, 5938519, 6515577, 6496827}"
127705,l-r,2001-2006,20th century,Low,Unknown,['Northern America'],"{134565, 138694, 110412, 110383, 127347, 110291, 107285, 109974, 106903, 118837}"
5227885,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"{760545, 426403, 2866789, 4479494, 17501543, 2286149, 57284054, 44405591, 5462491, 2351775}"
7897682,s-,2001-2006,20th century,Medium-Low,Unknown,['Southern Europe'],"{39501121, 43351977, 31464170, 10683373, 32610413, 28498289, 63446962, 32747832, 6126204, 29829887}"
329704,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{328928, 3133953, 328960, 329700, 572740, 925322, 329067, 329709, 877650, 328473}"
115401,a-d,2001-2006,20th century,Low,Unknown,['Northern America'],"{115456, 115457, 115139, 110051, 118855, 130120, 115111, 130087, 118072, 111546}"
4998323,e-k,2001-2006,Pre-1900s,Low,Unknown,['Northern Europe'],"{4420096, 4934497, 5546179, 4398534, 4913259, 5546317, 5545809, 5546453, 2935835, 5517247}"
1342072,e-k,2001-2006,Unknown,High,Unknown,"['Antarctica', 'Northern Europe']","{4431844, 1442123, 13434540, 25995981, 4082703, 3884180, 20737846, 29160408, 66318874, 417663}"
131926,l-r,2001-2006,Pre-1900s,Low,Unknown,['Northern America'],"{133766, 131943, 131946, 131951, 131793, 132755, 118170, 132765, 132926, 131231}"
5465886,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Caribbean'],"{10484802, 13565571, 13554438, 66553417, 2468811, 13545260, 1886798, 5326352, 1918012, 3888478}"
2452038,a-d,2001-2006,20th century,Medium-High,Unknown,['Southern Asia'],"{68704098, 68666790, 63469772, 63487277, 68723312, 63489041, 68672532, 63707988, 69111318, 68718047}"
996747,a-d,2001-2006,20th century,Medium-Low,Unknown,['South America'],"{656771, 650596, 3538213, 21082378, 1044619, 2388527, 48430479, 997782, 21311740, 592861}"
145195,s-,2001-2006,Unknown,High,Unknown,['Northern Europe'],"{100449, 3190913, 38387143, 4263305, 16008394, 1080331, 3141745, 3626417, 3833559, 3141658}"
878772,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Asia'],"{1509825, 328388, 860552, 601737, 894575, 878737, 878775, 878750, 878717, 328318}"
3031207,a-d,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{735331, 1432228, 5268100, 426403, 2622539, 1360081, 4247796, 2176920, 2350904, 1841791}"
1502610,l-r,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{860544, 860514, 860483, 3584774, 601703, 860530, 5175638, 601560, 327993, 12466105}"
3906653,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Europe'],"{20922144, 5851874, 1070787, 3083394, 44293349, 5480965, 6881585, 4481810, 2949653, 5298871}"
5361201,s-,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{1956256, 329216, 874373, 328393, 799978, 328398, 874446, 874352, 871959, 328446}"
874320,e-k,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{1956256, 874276, 328393, 799978, 5361260, 328398, 874446, 874352, 5361334, 871959}"
1585609,s-,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"{2067680, 1292258, 414247, 8683272, 339081, 482088, 214445, 21284653, 56917, 414237}"
121091,a-d,2001-2006,21st century,Low,Unknown,['Western Europe'],"{118753, 120197, 118631, 121134, 61801652, 120156, 120188, 118714, 20963612, 121215}"
178184,s-,2001-2006,Pre-1900s,High,Unknown,['Southern Europe'],"{34689921, 6862181, 43765898, 2330858, 2562572, 19465546, 2592753, 1849842, 1215867, 589148}"
1433480,l-r,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{3087424, 5851874, 735331, 2866789, 535849, 474065, 4481810, 2949653, 2368121, 3907292}"
6390902,e-k,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"{624517, 601734, 624518, 624520, 624421, 624459, 624529, 624531, 328951, 624473}"
155791,e-k,2001-2006,Pre-1900s,Medium-High,Unknown,['Northern America'],"{2067680, 5753475, 38697955, 42369066, 6416010, 21284653, 803248, 6033331, 1893495, 1500891}"
3583093,l-r,2001-2006,21st century,Medium-Low,Unknown,['Western Europe'],"{3116098, 675108, 3204199, 1145031, 2071111, 4367988, 17579382, 3210362, 3571003, 118684}"
482088,s-,2001-2006,20th century,High,Unknown,['Eastern Asia'],"{960259, 414247, 43584968, 1585609, 68042473, 7595837, 329704, 328951, 12843325, 414237}"
329207,e-k,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"{1956256, 6793313, 601698, 329251, 1193896, 877554, 329202, 5361334, 1190875, 329214}"
5852070,l-r,2001-2006,20th century,High,Unknown,['Eastern Europe'],"{5851874, 44293349, 2866789, 1433480, 1369949, 4479757, 5814481, 8160466, 3906653, 8202943}"
2126574,s-,2001-2006,20th century,Medium-High,Unknown,['South-eastern Asia'],"{2051333, 2051334, 1955246, 1456752, 43403121, 65258451, 884694, 3145079, 957853, 2051294}"
53144919,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{573856, 42554275, 44097158, 4021386, 49142703, 23192468, 34992181, 214454, 13853656, 497849}"
742159,e-k,2001-2006,Pre-1900s,High,Unknown,['Caribbean'],"{3649, 1561414, 618152, 2570858, 435500, 5570801, 558931, 2628340, 17614003, 670780}"
1020493,l-r,2001-2006,Pre-1900s,High,Unknown,['South America'],"{631168, 1184577, 5853411, 1014182, 5938471, 10124359, 958986, 1044619, 1011180, 1918012}"
3781695,a-d,2001-2006,21st century,Medium-Low,Unknown,"['Eastern Africa', 'Western Europe']","{2846146, 3968643, 1346056, 3272430, 5326352, 7526516, 2418420, 402075, 670780, 1331550}"
5182636,l-r,2001-2006,21st century,Medium-High,Unknown,['Southern Asia'],"{58000642, 36637572, 30991686, 3655430, 177991, 5810601, 3077748, 10121015, 5813342, 2378071}"
8687192,a-d,2001-2006,20th century,High,Unknown,['Eastern Europe'],"{20922144, 57801857, 1070787, 4431844, 329130, 4481810, 8160466, 5298871, 2458138, 951038}"
20988150,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{20988064, 20988152, 20988184, 20988138, 20988106, 20988172, 20988148, 20988151, 20988056, 20988062}"
9057068,s-,2007-2011,Unknown,Low,Unknown,['Northern America'],"{43196480, 5360062, 24021285, 6079525, 3509129, 12277171, 4053428, 6107315, 7040377, 31959070}"
25905749,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Southern Europe'],"{13170205, 2308133, 5537062, 5021322, 9225836, 1964495, 30491607, 4734072, 592861, 56140895}"
25700034,l-r,2007-2011,21st century,Low,Unknown,['Western Europe'],"{118753, 20528481, 118631, 118440, 121099, 118550, 118712, 118684, 118558, 118719}"
13845412,s-,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{18966537, 19020521, 4865993, 19028030, 1417776, 7049272, 3331451, 3907292, 21031485, 19003678}"
24218251,l-r,2007-2011,Unknown,Medium-High,Unknown,['Southern Asia'],"{15456388, 142277, 88325, 20691091, 23192468, 535541, 1804120, 18775995, 343356, 24764123}"
15875896,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"{15875872, 15875911, 15875880, 15875913, 15875915, 15875889, 15875894, 15875931, 15875933, 15875870}"
16489766,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{53979268, 24218251, 343412, 23192468, 9019510, 11065526, 13853656, 18775995, 23193022, 16478687}"
9338700,s-,2007-2011,20th century,Medium-Low,Unknown,['Northern America'],"{178273, 51437035, 1835601, 26150483, 6900179, 27339219, 66242361, 1530840, 11103897, 4304635}"
8967391,l-r,2007-2011,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{5851874, 5730405, 2997127, 1433480, 6112553, 1531468, 5065229, 3914285, 5852083, 4590365}"
19005332,a-d,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{19005347, 19005351, 19005356, 19005325, 19005367, 19005368, 19005370, 19005339, 19005372, 19005375}"
9217029,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Northern Europe'],"{7160320, 1008323, 2891686, 1764040, 7942122, 13357326, 987920, 46441139, 37770043, 1398620}"
25468664,a-d,2007-2011,20th century,Low,Unknown,['South America'],"{22368800, 30679487, 10223210, 24601487, 33656468, 1071350, 65952343, 6515004, 1044575, 25469375}"
10408398,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America'],"{10406723, 10408777, 10407434, 10406859, 10409876, 10406932, 10410102, 10410199, 10407608, 10406397}"
28958749,e-k,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"{4880256, 2370785, 760545, 1249409, 1131705, 4479757, 1998801, 558931, 2368121, 1550366}"
15497520,l-r,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"{4880256, 426403, 1312106, 8521644, 2499148, 528921, 8521521, 7242324, 529113, 2347484}"
25063357,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Europe'],"{2175936, 37770043, 60223271, 5951464, 5353514, 1048623, 5991536, 8759702, 5405658, 10325243}"
9615934,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{760545, 2370785, 1432228, 461225, 3031884, 53054015, 5065229, 6032048, 1914707, 2191487}"
15519199,s-,2007-2011,Pre-1900s,Low,Unknown,['Central America'],"{15476226, 395715, 15982982, 2388527, 2876304, 23120785, 6064369, 15663985, 735962, 18430397}"
11083040,l-r,2007-2011,20th century,Low,Unknown,['Southern Europe'],"{50798240, 4695427, 51651108, 33975815, 12369002, 44370870, 4139160, 10475961, 7892091, 26827261}"
8960830,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"{735938, 735971, 4521863, 6147532, 4263502, 1136655, 15122768, 31602772, 2731544, 21301305}"
21438399,e-k,2007-2011,20th century,Medium-Low,Unknown,['South America'],"{15982982, 2965386, 59925965, 25468594, 4145140, 17481749, 352790, 23744440, 6515004, 18593823}"
21284653,l-r,2007-2011,Unknown,High,Unknown,['Northern America'],"{1292258, 37875333, 414247, 249512, 1585609, 40972906, 28367242, 3060759, 627164, 414237}"
28862711,s-,2007-2011,Unknown,Medium-High,Unknown,['Southern Europe'],"{6230759, 6230765, 32975794, 8127730, 32975795, 32975801, 16716664, 6230777, 32975803, 6230749}"
9081989,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"{9067524, 9081605, 9080494, 9081295, 9081872, 9081680, 12017205, 9081941, 9081369, 9070779}"
15231621,e-k,2007-2011,Unknown,High,Unknown,['None'],"{48461477, 367623, 3928523, 6575179, 214445, 41799855, 250320, 40735158, 30864632, 964985}"
11285259,a-d,2007-2011,Unknown,Medium-High,Unknown,['Middle Africa'],"{3241472, 11918976, 333161, 1714154, 22345161, 9770570, 723599, 3953877, 18450997, 3893977}"
9263509,a-d,2007-2011,20th century,Medium-Low,Unknown,['Eastern Asia'],"{6793313, 20528481, 329251, 24275235, 556165, 1193896, 7203850, 6793363, 879092, 6793269}"
20145963,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Central America'],"{10288225, 2259618, 2082660, 2388648, 33050763, 24695694, 65670479, 15663985, 33368825, 4243196}"
11553014,l-r,2007-2011,21st century,Medium-Low,Unknown,['Eastern Asia'],"{860544, 2873701, 328650, 6793363, 13986965, 601525, 898072, 2873657, 898077, 329343}"
13756064,a-d,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"{624576, 624545, 624492, 624398, 3697072, 13699860, 3682741, 624438, 624573, 624543}"
25796873,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"{13248579, 13248552, 13248554, 13248429, 13248720, 13245585, 13248756, 13248662, 5022393, 25795931}"
12348156,e-k,2007-2011,20th century,Low,Unknown,['Western Europe'],"{11978082, 2044903, 12348106, 41669387, 12343309, 12341747, 12342101, 12348218, 12005371, 12343130}"
13699860,s-,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"{13756064, 328928, 624450, 601737, 868363, 624398, 3697072, 624596, 624573, 624575}"
12206455,a-d,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"{4174465, 1074733, 4510126, 36561937, 4915921, 6033331, 12206004, 1002482, 1107411, 5021937}"
20737846,e-k,2007-2011,20th century,Medium-High,Unknown,['Northern America'],"{4431844, 3811081, 4746889, 13767214, 8581711, 3884180, 3883862, 4426550, 8707255, 4795354}"
12958666,s-,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{14254913, 44293313, 4479939, 36693700, 4433256, 16632681, 1639948, 57804623, 4433202, 2791420}"
13509968,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{24178690, 2162052, 65852357, 4456390, 4431844, 1639948, 6906129, 4481810, 20737846, 2458138}"
14092072,l-r,2007-2011,Pre-1900s,Medium-High,Unknown,['Central America'],"{38669193, 15810860, 24695694, 407535, 4053428, 1043636, 15403895, 30701944, 2301467, 14701052}"
15311067,e-k,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"{6658116, 21289188, 14345221, 7074216, 1948553, 15302281, 21288620, 4263502, 15363765, 5668632}"
17579837,a-d,2007-2011,Unknown,High,Unknown,['Southern Europe'],"{24780321, 30716739, 33011780, 29095470, 32975794, 33011795, 33011764, 29103286, 32975804, 25877950}"
20982957,a-d,2007-2011,20th century,Medium-High,Unknown,"['Micronesia', 'Northern America']","{44380258, 36928968, 19317290, 16775116, 65449296, 53431161, 11103897, 5746906, 46397692, 1927710}"
25072456,e-k,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"{8984580, 4479045, 4478821, 36683240, 45496972, 4318740, 23660247, 59610264, 4478714, 4478750}"
39779144,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39779168, 39779138, 39779010, 39779046, 39779053, 39779186, 39779287, 39779124, 39779223, 39779295}"
39667075,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39666592, 39666594, 39667275, 39667821, 39667567, 39667667, 39667380, 39667096, 39667803, 39667038}"
41293650,l-r,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{41293636, 41300583, 41252267, 41293645, 41174448, 41250896, 41250802, 41300563, 35233076, 41293658}"
49457520,a-d,2012-2016,20th century,Low,Unknown,['Eastern Europe'],"{48479520, 49457475, 19271012, 1411844, 49457514, 48479024, 20529072, 972724, 48480024, 10987903}"
36130011,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{36129962, 36129771, 36129997, 36128910, 36129074, 36129972, 36130261, 36130071, 36130392, 36129981}"
52198974,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{52295168, 675264, 52361256, 52374027, 52362059, 52277582, 3254702, 54064599, 11342973, 52347295}"
41202472,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{24027491, 6167141, 7074728, 53701356, 13832666, 2206964, 108533, 38347030, 4423256, 21495738}"
52511918,s-,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{4373601, 5276139, 3881935, 4344656, 4432693, 5576215, 5003544, 5276025, 5003483, 4914622}"
45633559,l-r,2012-2016,Pre-1900s,Medium-Low,Unknown,['Southern Asia'],"{58000642, 4980685, 4436465, 32608689, 2582643, 5809268, 3709204, 13770550, 5811771, 58209468}"
40034764,e-k,2012-2016,20th century,Medium-Low,Unknown,['Northern Africa'],"{34629700, 30072390, 3897705, 41262186, 28201931, 18200044, 36701518, 24062415, 1738970, 9170686}"
45141318,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{27287301, 13736007, 9588455, 2289288, 6537196, 21535982, 7359505, 25451731, 6168341, 8891774}"
47938212,s-,2012-2016,20th century,Medium-Low,Unknown,['Northern America'],"{28972513, 27501829, 5365320, 3029610, 18982827, 44182158, 4281359, 1856528, 7755768, 40386554}"
40272348,s-,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{40275009, 54602754, 40606121, 41780073, 40271598, 41791251, 41779156, 41791444, 52741495, 41791322}"
36960290,e-k,2012-2016,20th century,Low,Unknown,['South America'],"{25551747, 36960772, 25551943, 15112505, 36961002, 21471859, 24430934, 25551705, 6664029, 36960383}"
40132760,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{40132865, 36370209, 40132963, 40132906, 18840268, 40132944, 40132785, 35768851, 41791251, 31216089}"
35849688,l-r,2012-2016,Unknown,High,Unknown,['None'],"{1328257, 21863332, 3666854, 43995757, 22327381, 9019510, 24813174, 13853656, 11065526, 52070527}"
38050247,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{44488453, 39251910, 51385894, 38076458, 38059338, 64396240, 53579664, 38058802, 1118620, 38060158}"
38854345,s-,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"{110726, 137894, 136361, 139338, 39003307, 1919472, 151220, 110717, 110167, 52806109}"
52203287,a-d,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"{52241344, 50547392, 52203045, 51622793, 5808270, 59799220, 4069878, 52205815, 5812412, 4369438}"
37209888,s-,2012-2016,21st century,Low,Unknown,['Western Europe'],"{4771426, 1333670, 29902921, 33390955, 4524626, 1016632, 10142105, 37403451, 37204508, 4510399}"
49070718,a-d,2012-2016,21st century,Low,Unknown,['None'],"{3212473, 53979268, 37069124, 63180393, 23233259, 21344559, 2722168, 15052313, 57280987, 43677341}"
39617001,e-k,2012-2016,21st century,Low,Unknown,['Western Asia'],"{39646851, 4048997, 39617064, 39623657, 33720845, 39617870, 33373265, 4171281, 39617913, 39647003}"
50275712,s-,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"{67229508, 38033956, 38050695, 52448396, 19901260, 63976080, 36438328, 14705881, 22752221, 30729631}"
37875404,l-r,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"{573856, 535649, 37875333, 28367242, 64331980, 21284653, 1436397, 31937874, 29054843, 23193022}"
38103728,l-r,2012-2016,21st century,Low,Unknown,['Western Europe'],"{118437, 121159, 117512, 53473513, 121163, 118484, 118741, 32563092, 118649, 120156}"
38262923,e-k,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{64099456, 64210977, 61244321, 69392676, 60870190, 9033456, 38278354, 60870195, 60866130, 64191711}"
48479520,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{49457475, 146506, 11448591, 48479024, 95472, 24428149, 48480024, 15052313, 49457466, 2481436}"
38824275,a-d,2012-2016,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{6793313, 42378082, 2286149, 42118599, 1193896, 24628013, 2961073, 21641524, 1801560, 2368121}"
40402709,l-r,2012-2016,Pre-1900s,Low,Unknown,['Southern Africa'],"{58946013, 42657282, 118504, 36216681, 38553259, 47963499, 69709453, 47093273, 26450745, 5814269}"
40735158,a-d,2012-2016,21st century,Medium-Low,Unknown,['Western Africa'],"{52155904, 23987744, 58397186, 2351078, 62440461, 59825711, 26424848, 342968, 67021946, 6136159}"
40797848,s-,2012-2016,Unknown,High,Unknown,['Eastern Asia'],"{9931778, 58942982, 1210408, 49247754, 56129548, 25134956, 267087, 65210547, 1606773, 53975769}"
42103537,e-k,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"{63377729, 5810660, 63343492, 22129092, 53334632, 66340073, 2100685, 2222800, 63377780, 63378110}"
48479024,a-d,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{48479520, 22105602, 209240, 37221595, 790779, 95472, 48480024, 49457466, 1425723, 2481436}"
59825073,l-r,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{59825152, 59825702, 60063239, 59825131, 59825168, 59825108, 59824534, 59839318, 59828573, 59825183}"
60074952,a-d,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{60139360, 60082531, 60138054, 60139110, 60090985, 60041356, 60137614, 60030001, 60893370, 58576318}"
61275576,e-k,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{61275488, 61275457, 61275498, 61275596, 61269388, 61275544, 61275641, 60062266, 61295132, 59854013}"
57960301,s-,2017-2022,Unknown,Low,Unknown,['Northern America'],"{17472801, 17472771, 17940547, 53968102, 57948455, 57907944, 57905134, 57960335, 57960317, 60842494}"
68322343,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{535743, 16571396, 17733669, 37121415, 452394, 5911697, 135092, 135094, 3959902, 27302239}"
52806109,s-,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"{138170, 125956, 15892453, 137894, 38854345, 39003307, 119635, 136276, 136949, 9936154}"
52894828,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"{52894880, 52898019, 52894985, 52895116, 150478, 52895055, 52883413, 115798, 52883353, 52895167}"
66188893,a-d,2017-2022,20th century,Low,Unknown,['Northern Europe'],"{145726, 145729, 146823, 146828, 145741, 2012080, 1825716, 144342, 145722, 20580158}"
52927881,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Northern Europe'],"{66412737, 64319620, 3666854, 2475398, 24776298, 782572, 30088596, 22327381, 57755355, 600957}"
54191339,e-k,2017-2022,Pre-1900s,Low,Unknown,['Western Europe'],"{39352960, 5801091, 18524682, 5831117, 36973177, 21491347, 2895958, 53904472, 381273, 27037722}"
65333993,l-r,2017-2022,Unknown,High,Unknown,['None'],"{21511104, 314372, 1044619, 9424044, 2629167, 474065, 1057298, 38824275, 209240, 6862587}"
53335442,l-r,2017-2022,21st century,Low,Unknown,['Western Europe'],"{673025, 63571208, 176104, 48245354, 59426074, 15822547, 673015, 658874, 43008028, 37737406}"
53522583,a-d,2017-2022,21st century,Low,Unknown,['Central America'],"{23741122, 22356933, 22356942, 56564047, 22356914, 66225235, 9500307, 22199794, 9743773, 22356959}"
61524289,l-r,2017-2022,20th century,Low,Unknown,['Western Asia'],"{61737889, 54147716, 33472422, 61525798, 61478376, 61692556, 61480686, 61296084, 61480636, 16709182}"
61316782,s-,2017-2022,20th century,Low,Unknown,['Western Asia'],"{61737889, 17663781, 61568008, 61576107, 61566828, 61557979, 61297046, 61584985, 61316827, 61566271}"
65740356,e-k,2017-2022,21st century,Low,Unknown,['Central America'],"{57221351, 66226632, 65670479, 65747823, 66201459, 57308375, 66234201, 56544506, 65732347, 69666302}"
56722520,l-r,2017-2022,Pre-1900s,Low,Unknown,['Central America'],"{21449154, 25765700, 56760716, 56769650, 56734516, 66215668, 56544506, 56718108, 69666302, 56744607}"
61523153,s-,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{7515436, 3451854, 5800815, 9086991, 69889233, 67582355, 69891764, 4775187, 5811732, 5812440}"
54131482,s-,2017-2022,21st century,Medium-Low,Unknown,['Western Asia'],"{18270692, 33373287, 28014507, 4116428, 4116336, 67943549, 27653975, 38390847, 34879998, 34396991}"
65561349,s-,2017-2022,21st century,Low,Unknown,['None'],"{53979268, 64267302, 33566568, 63180393, 40703774, 36849206, 40735158, 2722168, 3212473, 49070718}"
54848517,e-k,2017-2022,Unknown,Medium-High,Unknown,['Micronesia'],"{48650465, 3649, 618152, 1262222, 2678292, 43461685, 16055095, 15704729, 57838778, 1730812}"
56816671,s-,2017-2022,Pre-1900s,Low,Unknown,['Northern America'],"{8090341, 7023590, 4098855, 115109, 15810860, 19960528, 10525783, 1380056, 3350586, 5261435}"
69346873,a-d,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{50271235, 3320262, 33545638, 5743784, 5746906, 3677899, 5813648, 5809268, 3171479, 7816538}"
55790183,l-r,2017-2022,21st century,Medium-High,Unknown,['Northern America'],"{127104, 11053121, 68424905, 26183500, 11318737, 12277171, 39336437, 232342, 126427, 11794043}"
57024716,e-k,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{4479939, 4456390, 1131687, 1639948, 8160466, 6112306, 5790360, 6785721, 4479707, 9092990}"
