docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
131926,l-r,2001-2006,Pre-1900s,Low,Unknown,['Northern America'],"[131943, 131940, 131942, 131946, 131951, 131937, 131921, 131917, 131911, 131923]"
5465886,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Caribbean'],"[13554438, 6521971, 1886798, 2468811, 13591548, 1918012, 4446272, 5194473, 13585072, 3888478]"
2452038,a-d,2001-2006,20th century,Medium-High,Unknown,['Southern Asia'],"[48734933, 2452872, 5803623, 5801653, 4069878, 3644827, 5800958, 5006390, 4386591, 63335035]"
996747,a-d,2001-2006,20th century,Medium-Low,Unknown,['South America'],"[996748, 1090417, 1048374, 4396398, 2865221, 1061664, 1005105, 998701, 996773, 1041900]"
145195,s-,2001-2006,Unknown,High,Unknown,['Northern Europe'],"[3141658, 100449, 3441477, 12796844, 3124163, 3192085, 4108208, 3125675, 3141745, 3189112]"
878772,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Asia'],"[878702, 878710, 878775, 878717, 878748, 878754, 878737, 878750, 878783, 2209841]"
3031207,a-d,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"[3900865, 5288468, 3890623, 5851850, 3901099, 15426240, 2177679, 8521521, 4917418, 4920681]"
1502610,l-r,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"[860530, 601703, 860514, 3584774, 860553, 860552, 860544, 328674, 1501502, 330376]"
3906653,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Europe'],"[40773234, 8202943, 5852031, 44293349, 5852070, 5852083, 8066245, 40788042, 8501189, 11540942]"
5361201,s-,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"[328398, 874446, 5361334, 1956256, 872078, 874320, 1913095, 5361260, 874430, 799978]"
874320,e-k,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"[871959, 5361260, 5361334, 799978, 874276, 872078, 1913095, 874446, 328386, 874373]"
1585609,s-,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"[339081, 330616, 482088, 414237, 34992181, 1292258, 414247, 2879687, 538004, 56917]"
121091,a-d,2001-2006,21st century,Low,Unknown,['Western Europe'],"[20963612, 121134, 2200081, 2155347, 4220559, 121103, 120206, 12201974, 120156, 120143]"
178184,s-,2001-2006,Pre-1900s,High,Unknown,['Southern Europe'],"[2562572, 1955246, 43000780, 19159134, 5465811, 39538043, 2330858, 58155926, 51920742, 24813174]"
1433480,l-r,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"[3907292, 3899870, 6108436, 3852347, 16632681, 3031247, 3286841, 4917509, 3907388, 2167642]"
6390902,e-k,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"[624518, 624517, 624520, 624531, 624473, 624482, 624464, 624453, 624548, 624467]"
155791,e-k,2001-2006,Pre-1900s,Medium-High,Unknown,['Northern America'],"[51266731, 39035720, 6416010, 1980929, 5753475, 2068753, 23736105, 16191204, 34048150, 40689098]"
3583093,l-r,2001-2006,21st century,Medium-Low,Unknown,['Western Europe'],"[675108, 3108372, 3581136, 3894762, 3069291, 3596044, 2766627, 3216372, 2694957, 3156777]"
482088,s-,2001-2006,20th century,High,Unknown,['Eastern Asia'],"[330616, 329704, 329709, 329716, 1119484, 329700, 52780816, 1585609, 41729120, 13986965]"
329207,e-k,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"[329214, 329202, 329251, 329190, 329187, 799978, 12466767, 874276, 328398, 329130]"
5852070,l-r,2001-2006,20th century,High,Unknown,['Eastern Europe'],"[8202943, 5852031, 3906653, 5852083, 5814481, 44293349, 11540942, 40773234, 8066245, 40788624]"
2126574,s-,2001-2006,20th century,Medium-High,Unknown,['South-eastern Asia'],"[2051294, 2156539, 2051333, 1456752, 60062703, 260950, 2051334, 2043960, 468734, 2051338]"
53144919,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"[42554275, 34237553, 46950124, 4021386, 37012875, 34992181, 37374525, 61390458, 581248, 4039678]"
742159,e-k,2001-2006,Pre-1900s,High,Unknown,['Caribbean'],"[52776583, 15209835, 1001336, 27236, 9016422, 35760342, 1867106, 3897579, 9043149, 2628340]"
1020493,l-r,2001-2006,Pre-1900s,High,Unknown,['South America'],"[1044575, 1032114, 3120605, 958986, 1259399, 535445, 2521152, 6342806, 1071323, 44253176]"
3781695,a-d,2001-2006,21st century,Medium-Low,Unknown,"['Eastern Africa', 'Western Europe']","[2418420, 64685047, 63499081, 3781551, 1391565, 6388791, 28713991, 3781613, 1717156, 21404]"
5182636,l-r,2001-2006,21st century,Medium-High,Unknown,['Southern Asia'],"[4069878, 59799299, 59799264, 59799275, 57655270, 5800914, 5811700, 45633559, 38530120, 7814444]"
8687192,a-d,2001-2006,20th century,High,Unknown,['Eastern Europe'],"[57801857, 2458138, 17290266, 12958666, 8298225, 33406182, 51577948, 8160466, 36693700, 6384524]"
20988150,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"[20988164, 20988145, 20988070, 20988141, 20988151, 20988067, 20988158, 20988148, 20988106, 20988129]"
9057068,s-,2007-2011,Unknown,Low,Unknown,['Northern America'],"[260009, 24021285, 6149477, 4344399, 127075, 2656828, 2438762, 53092006, 36360408, 6862130]"
25905749,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Southern Europe'],"[5021322, 22885313, 38914468, 33337556, 5771237, 592803, 9932967, 2641998, 34159999, 4734072]"
25700034,l-r,2007-2011,21st century,Low,Unknown,['Western Europe'],"[8705348, 118528, 118704, 118416, 8705577, 118522, 118749, 118543, 118628, 118746]"
13845412,s-,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[19003393, 19003366, 19003395, 19003388, 19003385, 19003384, 19003369, 19003383, 19003378, 19003718]"
24218251,l-r,2007-2011,Unknown,Medium-High,Unknown,['Southern Asia'],"[35156212, 33317250, 10534079, 33607543, 34210901, 33317052, 21311246, 33668278, 32854181, 35264410]"
15875896,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"[15875913, 15875889, 15875870, 15875911, 15875917, 15875933, 15875894, 15875931, 15875915, 15875872]"
16489766,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None'],"[16478687, 23192468, 12502779, 69656521, 36676717, 12534441, 40955489, 101864, 1844432, 1440303]"
9338700,s-,2007-2011,20th century,Medium-Low,Unknown,['Northern America'],"[1310459, 38199882, 34490466, 23873219, 36706425, 20589527, 59249398, 110726, 63246262, 3953546]"
8967391,l-r,2007-2011,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"[8956484, 8967502, 1678969, 8988825, 9001043, 44336659, 9807604, 44336654, 6108436, 16632681]"
19005332,a-d,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"[19005337, 19005347, 19005352, 19005370, 19005351, 19005372, 19005375, 19005344, 19005354, 19005325]"
9217029,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Northern Europe'],"[64306195, 51521168, 1227648, 23457699, 18429698, 1436697, 59796295, 27339149, 2783065, 57676151]"
25468664,a-d,2007-2011,20th century,Low,Unknown,['South America'],"[20984132, 25468931, 25468654, 25468594, 32561444, 25468558, 28808076, 25468357, 25468767, 25468783]"
10408398,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America'],"[10407434, 10409876, 10406932, 10406859, 10409902, 10406723, 10410199, 10407608, 10409805, 10408659]"
28958749,e-k,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"[14717820, 529270, 8206131, 27086485, 27984509, 1337876, 27617937, 6056703, 27340991, 55014506]"
15497520,l-r,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"[8521521, 8956224, 4880308, 15497397, 9224768, 5463473, 9366904, 2459691, 8521644, 3911670]"
25063357,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Europe'],"[10881418, 2451600, 3197649, 8759702, 23512194, 23512210, 29398341, 1391618, 11058314, 685600]"
9615934,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"[3911221, 9616104, 9616264, 9597236, 4851937, 3911263, 9352484, 8208181, 44336649, 7903934]"
15519199,s-,2007-2011,Pre-1900s,Low,Unknown,['Central America'],"[6328634, 15178349, 23120848, 15476226, 15931067, 15982982, 3072246, 31767489, 2179017, 24636545]"
11083040,l-r,2007-2011,20th century,Low,Unknown,['Southern Europe'],"[20134756, 6366184, 34565192, 10687535, 5389195, 13554438, 6715000, 55629392, 33368825, 736880]"
8960830,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"[12579728, 735938, 3938138, 15302281, 12831883, 692786, 15311067, 4521863, 15229159, 17190498]"
21438399,e-k,2007-2011,20th century,Medium-Low,Unknown,['South America'],"[23744440, 1457961, 43346921, 8964770, 818076, 25496869, 30271671, 818071, 59925965, 25388885]"
21284653,l-r,2007-2011,Unknown,High,Unknown,['Northern America'],"[37875333, 12604853, 422273, 1436397, 28367242, 31937874, 1032614, 424276, 40972906, 535529]"
28862711,s-,2007-2011,Unknown,Medium-High,Unknown,['Southern Europe'],"[11556476, 8127730, 19922089, 27358099, 16716664, 29635914, 6230765, 6230759, 6230777, 25991060]"
9081989,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"[9081872, 9081680, 9081605, 9081941, 9081369, 9081834, 9081295, 9081775, 9081470, 9067524]"
15231621,e-k,2007-2011,Unknown,High,Unknown,['None'],"[41799855, 23657177, 48461477, 31133925, 1227337, 49598107, 30864632, 68709617, 4085437, 50920960]"
11285259,a-d,2007-2011,Unknown,Medium-High,Unknown,['Middle Africa'],"[68326077, 3953877, 3241472, 7720619, 5265643, 2966407, 2604635, 63874934, 409911, 1544238]"
9263509,a-d,2007-2011,20th century,Medium-Low,Unknown,['Eastern Asia'],"[329187, 329202, 55657491, 329190, 329251, 329207, 4199154, 10116972, 874276, 328323]"
20145963,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Central America'],"[2593250, 24636545, 31767489, 22440058, 27528650, 15931067, 17817709, 52035958, 15663985, 15882895]"
11553014,l-r,2007-2011,21st century,Medium-Low,Unknown,['Eastern Asia'],"[17614812, 329433, 6793242, 4960006, 601525, 329440, 479022, 5361334, 6793269, 328951]"
13756064,a-d,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"[624543, 624545, 624438, 624548, 16029489, 624547, 3682741, 6390902, 624503, 624467]"
25796873,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"[13248756, 13245613, 25796504, 13245693, 25797300, 13248579, 13248415, 13248720, 13248662, 13248716]"
12348156,e-k,2007-2011,20th century,Low,Unknown,['Western Europe'],"[12348106, 12348218, 41669387, 12008160, 12343424, 12342112, 12347784, 12347690, 12343248, 12342154]"
13699860,s-,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"[624398, 624407, 624422, 624442, 624488, 624482, 624459, 6390902, 624453, 624421]"
12206455,a-d,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"[23453960, 12206004, 5022377, 4959518, 23480151, 5144513, 5144037, 164519, 25797300, 5144011]"
20737846,e-k,2007-2011,20th century,Medium-High,Unknown,['Northern America'],"[8707255, 4426550, 8581711, 4431844, 35637699, 4369101, 3977812, 23423262, 3856845, 3883862]"
12958666,s-,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"[36693700, 57801857, 16632681, 57804623, 14254913, 4433173, 44293313, 16633245, 4433202, 8687192]"
13509968,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"[5020448, 2458138, 856898, 17290266, 49586048, 5094631, 4116793, 3025441, 4770752, 4537485]"
14092072,l-r,2007-2011,Pre-1900s,Medium-High,Unknown,['Central America'],"[10269565, 15943619, 4720183, 55448507, 32874726, 736612, 15812246, 15812655, 10458406, 16279751]"
15311067,e-k,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"[15302281, 15363765, 1948553, 692786, 21288620, 4263639, 12831883, 15319708, 8960830, 21289188]"
17579837,a-d,2007-2011,Unknown,High,Unknown,['Southern Europe'],"[29103286, 25886500, 14918460, 25877950, 29095470, 33011764, 6274772, 14918447, 6393025, 22459455]"
20982957,a-d,2007-2011,20th century,Medium-High,Unknown,"['Micronesia', 'Northern America']","[65449296, 65449532, 65449349, 65449390, 65449417, 65449497, 65458209, 15326901, 20973110, 2020757]"
25072456,e-k,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"[4478714, 45496972, 59610264, 4478821, 30321017, 4479428, 45258095, 11918277, 10164293, 5022377]"
39779144,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[39779138, 39778412, 39779308, 39778985, 39779309, 39779126, 39779295, 39779231, 39779107, 39779073]"
39667075,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[39666592, 34632904, 39667667, 39667503, 39667058, 39667534, 39667528, 39667093, 39667330, 39667654]"
41293650,l-r,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[41300583, 41250802, 41252267, 35233076, 41174448, 39833709, 41293636, 39833698, 41251687, 41293639]"
49457520,a-d,2012-2016,20th century,Low,Unknown,['Eastern Europe'],"[972724, 49457514, 49457475, 1659681, 49457510, 22105602, 46882411, 49457466, 11448591, 1411844]"
36130011,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[36129818, 36129757, 36130118, 36129009, 36129228, 36128910, 36129765, 36130261, 36129962, 36129816]"
52198974,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"[52277582, 11342973, 52374027, 52347295, 52295168, 52362059, 52361256, 14605576, 26383656, 10933800]"
41202472,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"[23085768, 25251219, 6081050, 48473187, 21495738, 48527820, 36261270, 1752311, 46792402, 8735167]"
52511918,s-,2012-2016,20th century,Low,Unknown,['Northern Europe'],"[5003544, 4373601, 4344656, 5003483, 4420096, 4934497, 7440634, 4934426, 4914548, 4854141]"
45633559,l-r,2012-2016,Pre-1900s,Medium-Low,Unknown,['Southern Asia'],"[55518043, 5799027, 5182636, 5797243, 48168697, 19362110, 58000642, 51235279, 57956862, 48572362]"
40034764,e-k,2012-2016,20th century,Medium-Low,Unknown,['Northern Africa'],"[24062415, 36701518, 9170686, 18200044, 30072390, 34629700, 32283559, 14984867, 3897705, 214449]"
45141318,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"[23338735, 61640946, 46349010, 61643664, 61641449, 61604607, 61608375, 61615618, 61640893, 61609551]"
47938212,s-,2012-2016,20th century,Medium-Low,Unknown,['Northern America'],"[1856528, 50268986, 22562576, 50069351, 3029610, 15278233, 32879515, 8567854, 26934105, 41995379]"
40272348,s-,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"[41791444, 41791322, 40271598, 40606121, 41791251, 41780073, 41771726, 41779156, 40275009, 41791125]"
36960290,e-k,2012-2016,20th century,Low,Unknown,['South America'],"[36961002, 36960772, 36960383, 21471859, 8664257, 18437344, 25551943, 25551705, 3449423, 25551747]"
40132760,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"[40132785, 40127365, 40127177, 40132906, 40132944, 40132963, 40856724, 40126924, 35641813, 16664379]"
35849688,l-r,2012-2016,Unknown,High,Unknown,['None'],"[1328257, 52070527, 13853656, 23182570, 2878434, 9019510, 214452, 18187087, 17193637, 31326587]"
38050247,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"[38058802, 38076458, 38060158, 38059338, 64396240, 44488453, 34771380, 64794565, 10196206, 7437602]"
38854345,s-,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"[39003307, 9936154, 9950668, 59116645, 53951512, 20925334, 110726, 13846825, 52806109, 110610]"
52203287,a-d,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"[52203045, 52205815, 52241344, 50881641, 50547392, 50880678, 59793064, 5706775, 59799220, 59793054]"
37209888,s-,2012-2016,21st century,Low,Unknown,['Western Europe'],"[37204508, 37221595, 55115901, 8606842, 54969713, 11980583, 10036163, 10142105, 10033891, 26613773]"
49070718,a-d,2012-2016,21st century,Low,Unknown,['None'],"[57280987, 54072069, 250320, 58416689, 9591457, 52974142, 417011, 56779254, 19568334, 20964601]"
39617001,e-k,2012-2016,21st century,Low,Unknown,['Western Asia'],"[39623657, 39617870, 33373265, 39617913, 35550446, 39617064, 39647003, 39646851, 4171281, 4050183]"
50275712,s-,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"[14825302, 34542277, 29776524, 11992422, 43460325, 68424009, 22701526, 27384891, 29432630, 1567695]"
37875404,l-r,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"[19583859, 25183430, 3615718, 18255611, 19239781, 14903444, 58733745, 69493337, 3289732, 18143700]"
38103728,l-r,2012-2016,21st century,Low,Unknown,['Western Europe'],"[32563092, 121100, 121116, 120155, 121175, 118632, 117524, 61801652, 120156, 20963612]"
38262923,e-k,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"[38278354, 3948575, 5490835, 5490868, 9033456, 3852347, 15999292, 9070417, 20945382, 8290892]"
48479520,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"[48479024, 48480024, 49457475, 11448591, 49457466, 95472, 67908943, 38306742, 1709113, 51995240]"
38824275,a-d,2012-2016,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"[6811137, 6874928, 6862181, 6863704, 1057298, 2318913, 6862193, 314372, 2048482, 59528406]"
40402709,l-r,2012-2016,Pre-1900s,Low,Unknown,['Southern Africa'],"[37049972, 1441173, 46559665, 39253940, 47777076, 47777099, 3285235, 47777132, 47785985, 31476442]"
40735158,a-d,2012-2016,21st century,Medium-Low,Unknown,['Western Africa'],"[58397186, 67272779, 169822, 54072069, 52974142, 61226272, 33545638, 57280987, 58000642, 48488119]"
40797848,s-,2012-2016,Unknown,High,Unknown,['Eastern Asia'],"[25134956, 46533528, 55980418, 58942982, 68382617, 67450901, 61297150, 48290134, 63772331, 59527555]"
42103537,e-k,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"[53334632, 40101101, 57119173, 51886330, 49485454, 53227741, 3275628, 18557019, 1438279, 36397047]"
48479024,a-d,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"[48480024, 48479520, 49457475, 11448591, 49457466, 209240, 1425723, 1709113, 95472, 49457510]"
59825073,l-r,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"[59825131, 59825183, 59825091, 59825152, 59825168, 59825108, 59903354, 59838450, 59926801, 59831514]"
60074952,a-d,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"[8820939, 59964137, 60020147, 50223795, 60139360, 58208654, 59945745, 59198488, 60275538, 60220963]"
61275576,e-k,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"[61275596, 61275488, 61275457, 61275641, 61275544, 59825152, 60065013, 59959517, 60064254, 61269388]"
57960301,s-,2017-2022,Unknown,Low,Unknown,['Northern America'],"[57960317, 57948455, 57960335, 57905035, 57905104, 57922570, 57905089, 57892341, 57848304, 57961251]"
68322343,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"[17733669, 37589866, 11539346, 12512402, 17247429, 16571396, 15265908, 47933018, 27302239, 1854880]"
52806109,s-,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"[39003307, 9936154, 13846825, 20925334, 9950668, 38854345, 15892453, 17226525, 20479818, 1077391]"
52894828,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"[52894880, 52895167, 52895055, 52894985, 52895116, 52883353, 52883413, 52895224, 52895270, 44408864]"
66188893,a-d,2017-2022,20th century,Low,Unknown,['Northern Europe'],"[20580158, 145722, 1825716, 144342, 2012080, 145741, 5479280, 20580221, 145506, 146829]"
52927881,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Northern Europe'],"[600957, 57755355, 3666854, 22327381, 23836181, 214452, 46767510, 45281862, 68509826, 18579433]"
54191339,e-k,2017-2022,Pre-1900s,Low,Unknown,['Western Europe'],"[18524682, 30253301, 4843292, 47213658, 42517669, 11806094, 5353250, 41870508, 60571122, 30258962]"
65333993,l-r,2017-2022,Unknown,High,Unknown,['None'],"[48478104, 1183279, 10592893, 10591795, 64463026, 8484510, 57944794, 1583373, 5716478, 3901617]"
53335442,l-r,2017-2022,21st century,Low,Unknown,['Western Europe'],"[673025, 658874, 60360253, 60403388, 60359942, 673015, 3272650, 486710, 16037401, 59426074]"
53522583,a-d,2017-2022,21st century,Low,Unknown,['Central America'],"[22356933, 22356914, 22356856, 22356942, 53873649, 22356959, 592803, 41711562, 10454481, 56148269]"
61524289,l-r,2017-2022,20th century,Low,Unknown,['Western Asia'],"[61227935, 61499781, 61478376, 61508450, 61509611, 61508578, 61319016, 61233080, 60987294, 60579898]"
61316782,s-,2017-2022,20th century,Low,Unknown,['Western Asia'],"[61316827, 61557979, 61574877, 61227884, 61319016, 62281984, 61227935, 61393285, 61508450, 61480636]"
65740356,e-k,2017-2022,21st century,Low,Unknown,['Central America'],"[65747823, 65672458, 65732347, 65670479, 69666302, 65680594, 66337224, 57308375, 66215668, 57316158]"
56722520,l-r,2017-2022,Pre-1900s,Low,Unknown,['Central America'],"[56726568, 56734516, 56718108, 56760716, 56769650, 56744607, 56705431, 21449154, 56768859, 56544506]"
61523153,s-,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"[67582355, 5802925, 32386605, 10174139, 69891764, 60610395, 5807923, 1179174, 23908875, 7646416]"
54131482,s-,2017-2022,21st century,Medium-Low,Unknown,['Western Asia'],"[54114374, 33384573, 28014507, 33248913, 33535856, 34396991, 52692497, 35369408, 29151822, 4778126]"
65561349,s-,2017-2022,21st century,Low,Unknown,['None'],"[36849206, 17335289, 31784606, 52262340, 41694215, 29564402, 19286134, 3212473, 2640046, 40703774]"
54848517,e-k,2017-2022,Unknown,Medium-High,Unknown,['Micronesia'],"[22269477, 64026274, 23799495, 64042108, 14239469, 48650465, 229865, 57875930, 88325, 1436278]"
56816671,s-,2017-2022,Pre-1900s,Low,Unknown,['Northern America'],"[69084179, 37027739, 39003307, 38854345, 25579860, 39265078, 40668349, 48662114, 31596187, 59116645]"
69346873,a-d,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"[43436211, 55235526, 48696662, 18068943, 64461136, 53144919, 53756518, 64470848, 5812074, 60610395]"
55790183,l-r,2017-2022,21st century,Medium-High,Unknown,['Northern America'],"[11318737, 11053121, 2249311, 53682365, 568707, 12277171, 53682418, 127421, 11010061, 55011324]"
