docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
5019081,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['South-eastern Asia'],"{6065859, 2985701, 6042053, 4938567, 8196521, 3825811, 2452371, 56063766, 5005401, 52959323}"
2298723,s-,2001-2006,20th century,Low,Man,['None'],"{62568131, 14505668, 36181737, 66511932, 5373135, 16453681, 14588789, 68916821, 2016700, 14671294}"
1383391,a-d,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"{1383392, 1382561, 1569124, 1382022, 1386347, 1392716, 1375627, 1393005, 1882546, 1881847}"
569140,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"{791296, 6273570, 791171, 791188, 1028724, 791157, 791224, 28855289, 791290, 791166}"
461032,a-d,2001-2006,21st century,Medium-High,Unknown,['Southern Europe'],"{2326722, 30724483, 1806179, 460890, 58792009, 461105, 1537684, 9857722, 11373339, 302623}"
7761657,e-k,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{58482081, 58481830, 58482118, 58474191, 58481583, 58474932, 58495903, 58485242, 58481980, 58475519}"
62636941,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{62636993, 62636962, 62636965, 62636999, 62637008, 62886291, 55448791, 62636984, 55299257, 62636958}"
791181,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{791267, 16989639, 791211, 9577010, 4298930, 791188, 791157, 569140, 791224, 791290}"
589047,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"{632673, 590917, 590921, 2581744, 44337919, 589044, 589013, 589077, 589148, 589087}"
2119302,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['None'],"{1846690, 66632963, 33269901, 68104111, 66619826, 4321151, 31486009, 55448507, 38829151, 15576575}"
7898941,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{7887814, 7034727, 4226858, 7429421, 7936718, 7901042, 7919378, 6753975, 4390874, 34827711}"
791153,a-d,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{11494114, 791267, 791144, 791211, 791249, 4298930, 11778295, 791224, 791353, 791290}"
8318491,s-,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{4829125, 4116454, 25849928, 4182026, 4182027, 8318223, 4105841, 8318386, 8318325, 8318424}"
2419729,a-d,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{63374425, 1873544, 6240460, 13005069, 40887532, 40864175, 2419731, 2419736, 21633561, 2419772}"
8318223,a-d,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{4050050, 4337893, 4829125, 64012300, 52727181, 8318386, 8318325, 7609943, 8318424, 8318491}"
1323117,s-,2001-2006,Pre-1900s,Medium-Low,Man,['Western Europe'],"{16146593, 10210626, 36181737, 34935785, 1658383, 8133845, 48251894, 15685400, 9640698, 46248120}"
1383392,l-r,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"{10112448, 1382561, 1569124, 118564, 1382022, 1386347, 1392716, 1882546, 1881847, 1383391}"
3941690,l-r,2001-2006,20th century,Low,Unknown,['Eastern Europe'],"{63413474, 24899303, 32659466, 9579117, 4139951, 5892752, 44293264, 61741397, 9653782, 3899542}"
2222461,e-k,2001-2006,21st century,Medium-Low,Unknown,['Southern Asia'],"{19134787, 1702724, 60690601, 19134797, 19135887, 906643, 5809268, 20670708, 60699927, 20015866}"
2445711,a-d,2001-2006,21st century,Medium-Low,Unknown,['Southern Europe'],"{31089505, 2445730, 30724483, 460902, 31089451, 2445715, 6184787, 31090298, 31080414, 31089599}"
7350274,s-,2001-2006,21st century,Low,Unknown,['Southern Asia'],"{20946560, 24443496, 7350281, 7350217, 32755499, 35994697, 32637307, 35994903, 32629019, 32755550}"
2419731,e-k,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{3175778, 1873544, 6240460, 2419740, 13005069, 40864175, 63374168, 2419736, 63374425, 2419772}"
3175778,l-r,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{1873544, 6240460, 13005069, 2419740, 40864175, 2419731, 63374168, 2419736, 63374425, 2419772}"
21424597,a-d,2007-2011,Unknown,Low,Unknown,['None'],"{21424416, 18491491, 21381859, 21440551, 20951081, 21440427, 21254356, 21254580, 21424473, 21424670}"
32876385,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia'],"{23455456, 40292516, 40327237, 23445318, 32857222, 40325903, 40697939, 32878836, 40448179, 40292566}"
12783597,a-d,2007-2011,Unknown,Medium-Low,Unknown,['Western Europe'],"{11730273, 1839363, 36385411, 69807046, 36382794, 36382572, 9784151, 36402612, 36385366, 36382807}"
28469555,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"{2067936, 1498695, 3147626, 6373962, 9765614, 8608017, 8980979, 1602717, 28992572, 1984573}"
20690689,l-r,2007-2011,Unknown,Low,Unknown,['Northern America'],"{20675201, 20690722, 20875748, 20860614, 20690696, 20604553, 20674793, 20619325, 20690717, 20875839}"
32659436,e-k,2007-2011,20th century,Low,Unknown,['Eastern Europe'],"{32659424, 32659456, 32659464, 32659466, 32659468, 5405553, 32659474, 32659477, 32659453, 32659454}"
12367938,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"{20736288, 56157732, 19168553, 3097643, 15519981, 6217294, 14908815, 9014006, 3115000, 24764123}"
18180717,a-d,2007-2011,Unknown,Medium-High,Unknown,"['Australia and New Zealand', 'South America']","{20902541, 18272303, 20923473, 20925363, 18180788, 18269812, 20923224, 20923516, 20923549, 20923262}"
22769850,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{24067776, 15994950, 1726189, 13008207, 28867506, 9265140, 31996789, 11917078, 9173593, 23242943}"
11890091,s-,2007-2011,Unknown,Medium-Low,Unknown,['Northern America'],"{21103527, 15690249, 3662153, 14883435, 26221163, 1787725, 3505843, 340535, 2272411, 3092252}"
14518938,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{1413090, 8348077, 21391378, 12609523, 5292818, 18413305, 16364729, 3895835, 21000253, 68113567}"
24285393,l-r,2007-2011,Unknown,High,Unknown,['None'],"{26500705, 5193355, 49987405, 27986191, 20417967, 19987574, 47566266, 16260765, 11885886, 41383679}"
23398599,s-,2007-2011,Unknown,Medium-High,Unknown,['None'],"{467875, 15822342, 58097959, 6864049, 38637843, 21492915, 28989907, 28903033, 61872027, 20611325}"
24688126,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"{24687972, 24687525, 24686726, 24686693, 24688136, 24686916, 24688110, 24687375, 24687991, 24687486}"
13872613,l-r,2007-2011,Pre-1900s,Low,Man,['None'],"{3189313, 650788, 67249028, 69267850, 8126411, 13724652, 11181903, 13879674, 40182334, 57039743}"
10420454,s-,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"{40348354, 10420677, 10420362, 42004427, 40174733, 12592529, 39354772, 10419768, 13296027, 27222527}"
30232307,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Asia'],"{863105, 4104514, 68395620, 14317160, 633421, 24457037, 10731853, 38190640, 31346930, 2544051}"
24664395,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"{24686916, 24686693, 24687525, 24687143, 24688046, 24687479, 24687991, 24686747, 24686684, 24687965}"
10271212,a-d,2007-2011,Unknown,High,Unknown,['Eastern Europe'],"{19611456, 47183041, 39317286, 41234151, 1139389, 3649678, 5809999, 6226354, 40654973, 3910175}"
10339070,a-d,2007-2011,20th century,Medium-Low,Man,['Northern America'],"{30775660, 19206681, 1245264, 1918642, 63850548, 16227993, 40340538, 3014139, 6531517, 64469723}"
11777222,e-k,2007-2011,Unknown,High,Unknown,['South America'],"{12260064, 11794471, 674090, 14594987, 12259946, 12259542, 12260089, 16088570, 14595003, 13704030}"
31080414,e-k,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{31089888, 31089505, 3362081, 460902, 31089451, 30724463, 31077552, 31089783, 31090298, 31089599}"
10843017,e-k,2007-2011,Pre-1900s,Low,Man,['None'],"{29653568, 362649, 58241218, 13616516, 51127878, 15255116, 1923281, 29154354, 3708820, 4700377}"
16988490,l-r,2007-2011,20th century,Low,Unknown,['Northern America'],"{17012196, 17012591, 5857551, 22789012, 17928117, 25521975, 19049048, 23790617, 38145213, 6066206}"
33399055,a-d,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{37238850, 37262981, 37264683, 37218446, 37262671, 37262931, 37262644, 37262838, 37264599, 37238841}"
11373339,a-d,2007-2011,20th century,Medium-High,Unknown,['Southern Europe'],"{30672736, 30724451, 30724483, 460890, 460902, 460904, 460907, 2445644, 461105, 9857722}"
26424028,s-,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{36617028, 36616805, 36617338, 33823691, 7350253, 36617014, 33823705, 36616634, 32696188, 1152703}"
20738533,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"{4747170, 28729928, 4746794, 3884044, 4747215, 4747024, 3977812, 20814326, 4746970, 10671517}"
15430027,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"{21351874, 1260131, 1582533, 10683822, 3581136, 3116884, 2369974, 58995831, 60403388, 12034623}"
30724463,s-,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 30724414, 30724451, 3834275, 31089451, 3834323, 30724473, 31090298, 31080414, 31089599}"
13697365,a-d,2007-2011,Pre-1900s,Low,Unknown,['Southern Asia'],"{35553058, 35568234, 33608588, 35554798, 35553680, 35554416, 35553713, 13700915, 35553433, 35554431}"
18183042,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"{100704, 46863842, 33180836, 49297574, 34140040, 36181737, 29366058, 29506071, 46248120, 26637147}"
15131800,s-,2007-2011,20th century,Medium-Low,Unknown,['Western Europe'],"{30992807, 24387784, 27742186, 27742090, 27742158, 49964590, 66258993, 52435963, 48571132, 27744030}"
15459948,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{32311433, 44344618, 22535881, 55001263, 26200143, 62227, 417011, 9950745, 9106970, 24794172}"
17839068,e-k,2007-2011,20th century,Medium-Low,Unknown,['Northern Europe'],"{27829568, 4558689, 4367340, 52516206, 1020078, 11083118, 35251215, 40797848, 67768603, 2393503}"
26130579,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{2744035, 9306951, 44364682, 46466731, 62223, 53951346, 40654973, 54989143, 39538043, 7669213}"
27509810,s-,2007-2011,20th century,Medium-High,Unknown,['None'],"{11915585, 11917955, 33809832, 24884489, 3925427, 64032439, 11978202, 4049179, 24498813, 7934335}"
23179157,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Southern Europe'],"{732450, 732485, 892519, 12648104, 22534825, 6702827, 11473905, 44618005, 28087353, 61726844}"
29385787,a-d,2007-2011,21st century,Medium-Low,Unknown,['Southern Asia'],"{2556608, 1119495, 1702759, 14937072, 63907281, 4461906, 906643, 13770550, 2849655, 2173945}"
30724414,l-r,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 1680002, 30724451, 1670531, 3834275, 1691855, 30724463, 1510225, 30724473, 1776316}"
38445554,l-r,2012-2016,Unknown,Low,Unknown,['None'],"{35629603, 35233003, 40734700, 35156047, 38445586, 40670742, 18877563, 36214204, 38310717, 35338335}"
34402278,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{40289988, 34270692, 34402058, 34402347, 34402316, 34402161, 34402517, 34402302, 34592409, 34402366}"
37009944,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{36998240, 37010058, 37016778, 37010284, 25050317, 37010162, 37010708, 37016535, 33391486, 35979583}"
37581793,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39985476, 40162278, 39906824, 37064616, 37624266, 37555355, 40053039, 38253653, 40052186, 60212027}"
42505529,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"{42942473, 143913, 42516811, 26263024, 42505586, 42505558, 3468985, 8983837, 32508219, 3794749}"
36426167,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{19305666, 4800262, 4380008, 10158505, 4815467, 44214061, 67219542, 40886778, 13294269, 4799998}"
35016834,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61233414, 61747402, 61233752, 69394830, 69231538, 64060149, 63964182, 61068504, 68868574, 61213631}"
40348354,e-k,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{39416417, 49191492, 37858372, 10420454, 11026603, 39431180, 40174733, 12936910, 12592529, 13296027}"
34936718,l-r,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"{25558053, 5117287, 3875210, 20745034, 44649742, 1579603, 24896947, 1058134, 22064087, 3039547}"
39416963,a-d,2012-2016,20th century,Low,Man,['None'],"{30758304, 39416417, 26081604, 4496360, 61337385, 48515502, 31372019, 6866040, 12951321, 66511932}"
39926611,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Southern Asia'],"{39904256, 33003618, 39936354, 33002213, 40045002, 33001708, 39983922, 40160053, 39946812, 39983837}"
47642505,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{27742090, 27742186, 27742158, 42370446, 49964590, 47630807, 52435963, 48571132, 40656861, 27744030}"
40349320,s-,2012-2016,Unknown,Medium-Low,Unknown,['South-eastern Asia'],"{37021092, 44349381, 25566056, 32311433, 22535881, 46691762, 8751253, 36468662, 37182811, 37182751}"
45073672,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern Africa'],"{67157440, 53030273, 20553891, 65625828, 63325347, 2634311, 674090, 1407764, 56732858, 8140797}"
49438140,e-k,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{25003074, 65227235, 12514149, 21153447, 39807819, 11800685, 35960622, 44649742, 61582874, 25113980}"
36855788,e-k,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{36845697, 36845063, 36855687, 36855911, 36855883, 36855729, 36855666, 36855800, 36855772, 36846143}"
48251894,e-k,2012-2016,Pre-1900s,Low,Man,['Western Europe'],"{100704, 28895136, 26645032, 29366058, 17216562, 49355957, 29506071, 15685400, 9640698, 46248120}"
37423534,l-r,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{37432418, 37423620, 37423557, 37432358, 37432425, 37432401, 33410994, 37415350, 37432345, 37432351}"
51999816,s-,2012-2016,21st century,Low,Unknown,['Eastern Europe'],"{51995589, 51999849, 51999695, 55639567, 51999763, 51999828, 51976694, 51999734, 55672764, 51999614}"
44383513,a-d,2012-2016,21st century,Low,Unknown,['None'],"{1881891, 44334731, 44292142, 44345455, 44353744, 44382735, 44359901, 44312505, 979580, 44377277}"
50734381,a-d,2012-2016,Unknown,Medium-High,Unknown,['Eastern Europe'],"{62399717, 8066245, 5480965, 32605578, 62342156, 40613519, 5892752, 8160466, 68231860, 68248030}"
44956057,s-,2012-2016,Pre-1900s,Low,Unknown,['Eastern Asia'],"{44997280, 43337122, 2405136, 716276, 18600180, 24112052, 18044951, 23611412, 1446458, 18129692}"
37504906,e-k,2012-2016,20th century,Medium-Low,Unknown,['Western Europe'],"{16034432, 53027393, 32665664, 11914531, 2810116, 66277317, 36916393, 19563691, 31464718, 33906198}"
41754885,s-,2012-2016,20th century,Low,Unknown,['Northern America'],"{43866401, 41858182, 41812326, 43764232, 41811371, 41749262, 41884848, 43727189, 41886970, 41810078}"
47329029,e-k,2012-2016,Unknown,Medium-High,Unknown,"['Southern Europe', 'Western Europe']","{739493, 2695207, 37848392, 55209, 55211, 3546923, 10505464, 62905, 5369374, 5157631}"
39629790,l-r,2012-2016,21st century,Medium-Low,Unknown,['None'],"{6990113, 43966403, 58246920, 1785482, 4914091, 46710863, 7500116, 12424347, 1785436, 7485373}"
51807646,l-r,2012-2016,Unknown,High,Unknown,['None'],"{53030273, 141828, 12685031, 35734668, 52727181, 25323086, 3594512, 29179634, 2029587, 8140797}"
41008669,a-d,2012-2016,Unknown,High,Unknown,['Northern America'],"{52090883, 271269, 28671504, 21421553, 40400245, 3709430, 16364729, 2211034, 54651323, 1950942}"
41575400,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"{3500674, 2659715, 2210438, 448235, 2462734, 4773490, 3446808, 56697, 57758586, 3726172}"
51563568,l-r,2012-2016,Pre-1900s,High,Unknown,['None'],"{49486273, 11485507, 49012646, 51626185, 49052651, 16028907, 6632364, 51020274, 49598391, 25104890}"
63323811,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{63313765, 63323782, 63323751, 63323850, 63323851, 63323755, 63313710, 63323886, 63313718, 63323743}"
60161587,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{60169922, 60200072, 60196360, 60161615, 60196432, 60196338, 60169753, 60199994, 60196443, 60161599}"
61047130,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{61041089, 61053379, 61046729, 61041097, 61053418, 61048397, 61053358, 61042414, 61053134, 61042420}"
63279467,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{63299457, 63279243, 63297392, 63296178, 63280435, 63279763, 63298358, 63296186, 63299388, 63299421}"
60335405,s-,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{15993824, 32621350, 46815207, 22210765, 60284014, 32589038, 8154225, 25097554, 21301491, 26020532}"
60284014,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{32621350, 46815207, 60335405, 6327085, 32589038, 8154225, 25097554, 32598513, 21301491, 14176313}"
58940136,l-r,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{49809474, 59199875, 59331141, 928806, 40728490, 60681204, 25759381, 3719574, 1451416, 8713980}"
55988396,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{24465925, 43190247, 16028907, 44760175, 14937072, 26026099, 6622547, 42367573, 670780, 47236735}"
64210992,s-,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{64210715, 64210977, 64210721, 64492035, 64210939, 64210503, 64210986, 64484302, 64210943, 64191711}"
61227270,e-k,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61233760, 61227496, 61215049, 61220072, 61227274, 61227311, 61220943, 61220081, 61234961, 61233689}"
59674087,a-d,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{59674176, 59675648, 59675555, 59890278, 59675528, 59674122, 59675599, 59682608, 59674105, 59674142}"
67061821,l-r,2017-2022,20th century,Low,Unknown,['Northern Europe'],"{3175778, 55921892, 66870681, 63373200, 63374168, 63374425, 4085083, 2419772, 63374493, 2419711}"
53921191,s-,2017-2022,21st century,Low,Unknown,['Western Asia'],"{4337893, 54673286, 13789161, 4566603, 49118731, 33555501, 53002445, 53694128, 52992657, 2930712}"
53251123,s-,2017-2022,Unknown,High,Unknown,['Western Africa'],"{24677601, 60942082, 43685316, 25223538, 10414102, 1695608, 50787065, 59204186, 20654300, 43141629}"
59898886,e-k,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{59897249, 59890278, 59898662, 59898700, 59951085, 59675599, 63254544, 59653553, 59881106, 60096915}"
66484926,l-r,2017-2022,21st century,Low,Unknown,['Northern America'],"{66502048, 62905024, 66465474, 3413122, 24662757, 43760166, 41811371, 43878900, 43709529, 24662747}"
64780734,a-d,2017-2022,21st century,Low,Unknown,['Northern America'],"{68433634, 63266790, 64730918, 64779657, 65654444, 65704720, 65720564, 64342873, 65108218, 65711581}"
62636958,l-r,2017-2022,Unknown,High,Unknown,['None'],"{62636993, 43761636, 62636965, 25573286, 21716170, 62636941, 11820848, 38373428, 62636984, 50787065}"
59191454,e-k,2017-2022,20th century,Medium-Low,Unknown,['None'],"{6999075, 45277673, 3523179, 8810413, 5853982, 30184222, 31374556, 28194876, 60176157, 55709502}"
63291071,s-,2017-2022,20th century,Low,Woman,['None'],"{61329157, 64049193, 59983113, 51307498, 55481680, 66258993, 19346578, 69841299, 57851670, 61633977}"
63591315,e-k,2017-2022,21st century,Low,Unknown,['Eastern Europe'],"{63593022, 63592553, 63591211, 63591310, 63591184, 63591219, 63591611, 63606909, 63593214, 63636511}"
62523416,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{44293349, 62399717, 8066245, 62518601, 1115529, 62342156, 68231860, 62207542, 48153148, 51146366}"
61741659,a-d,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61742368, 61741956, 61747335, 61747402, 61741707, 61741679, 61741616, 61747316, 61741654, 61747325}"
69891764,s-,2017-2022,Unknown,Medium-High,Unknown,['None'],"{69892452, 69892519, 5810152, 69891629, 61523153, 69889233, 5807923, 69892503, 69892088, 69891931}"
58246920,e-k,2017-2022,21st century,Medium-High,Unknown,['None'],"{6990113, 11637604, 2732615, 1785482, 4914091, 3663444, 7500116, 2279476, 12424347, 39629790}"
58277581,a-d,2017-2022,Pre-1900s,Medium-Low,Unknown,"['Southern Europe', 'Western Europe']","{10178499, 7946086, 18089318, 4659688, 11145420, 1215347, 29488566, 826680, 29486171, 21485724}"
58465609,l-r,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{7745762, 58438626, 58473701, 58473863, 58474087, 58438637, 58455475, 58473656, 58446553, 58446524}"
59328261,e-k,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{29378084, 67863684, 5806118, 61384375, 52894317, 654480, 31935920, 25996119, 7263192, 25478360}"
