docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
569140,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"[791166, 791267, 1028724, 791144, 791296, 791243, 791211, 791188, 791249, 791290]"
461032,a-d,2001-2006,21st century,Medium-High,Unknown,['Southern Europe'],"[30724483, 461105, 3834323, 2445715, 2322220, 59038017, 3834275, 51536914, 2307703, 2322074]"
7761657,e-k,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"[58474157, 58474346, 58481830, 58482118, 58475584, 58475519, 58475075, 58481583, 58474191, 58475542]"
62636941,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"[62636984, 62637018, 62636962, 62636931, 62636978, 62636882, 62636976, 62636985, 62636982, 62636996]"
791181,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"[791211, 791166, 791233, 791153, 791144, 791157, 791249, 791267, 791188, 569140]"
589047,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"[589013, 589087, 589077, 590921, 590917, 589009, 2581744, 632673, 589148, 589044]"
2119302,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['None'],"[66619826, 66632963, 38678459, 23179157, 10037870, 2593250, 63770085, 5969884, 65472019, 3010398]"
7898941,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"[7887814, 7919378, 7901042, 7034727, 7936718, 7429421, 4390874, 66366553, 6753975, 6472954]"
791153,a-d,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"[791353, 791233, 791144, 791249, 791171, 791267, 791181, 791157, 11494114, 791166]"
8318491,s-,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"[8318325, 8318424, 8318223, 8318386, 7609943, 34395920, 31444281, 20316339, 4116491, 4116870]"
2419729,a-d,2001-2006,21st century,Low,Unknown,['Northern Europe'],"[21633561, 67061821, 67062025, 2419731, 66870681, 56494046, 67061978, 67062104, 67062165, 2419772]"
8318223,a-d,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"[8318386, 8318424, 8318325, 8318491, 7609943, 52948089, 8046513, 4196771, 4103734, 52909050]"
1323117,s-,2001-2006,Pre-1900s,Medium-Low,Man,['Western Europe'],"[16088908, 16146593, 46248120, 60742183, 10210626, 49355957, 14798922, 11065246, 20393452, 29506071]"
1383392,l-r,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"[1569124, 1392716, 1882546, 1382022, 1383391, 1881847, 1382561, 1386347, 1393005, 1375627]"
3941690,l-r,2001-2006,20th century,Low,Unknown,['Eastern Europe'],"[8145950, 4139951, 25385236, 32659468, 32659462, 32659427, 32659432, 32659438, 32659481, 32659443]"
2222461,e-k,2001-2006,21st century,Medium-Low,Unknown,['Southern Asia'],"[19134787, 20015866, 41159660, 19134797, 19135887, 19999036, 20018763, 20001432, 19119973, 19119784]"
2445711,a-d,2001-2006,21st century,Medium-Low,Unknown,['Southern Europe'],"[2445715, 30294221, 6184787, 2445730, 3729613, 31089505, 31089451, 31090411, 31089888, 31089783]"
7350274,s-,2001-2006,21st century,Low,Unknown,['Southern Asia'],"[24563305, 26423888, 7350235, 7350205, 26424028, 32755550, 7350281, 7350259, 7350298, 32623444]"
2419731,e-k,2001-2006,21st century,Low,Unknown,['Northern Europe'],"[50480776, 2419740, 2419729, 2419772, 3175778, 2419736, 25971194, 67061821, 1873544, 20580158]"
3175778,l-r,2001-2006,21st century,Low,Unknown,['Northern Europe'],"[2419772, 2419736, 2419731, 2419740, 42334885, 25970921, 1422544, 25970823, 155065, 2419664]"
21424597,a-d,2007-2011,Unknown,Low,Unknown,['None'],"[21424473, 21400059, 18618281, 21400129, 21424886, 18491491, 21424670, 21399403, 21024616, 18614544]"
32876385,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia'],"[32878836, 40447925, 40325903, 40327237, 32857019, 32856608, 32857054, 32856839, 32876305, 32876238]"
12783597,a-d,2007-2011,Unknown,Medium-Low,Unknown,['Western Europe'],"[69807046, 13927580, 41054659, 41054464, 6364531, 41054771, 5511909, 36732674, 12141496, 11730273]"
28469555,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"[1984573, 46805446, 20604373, 3304506, 20532865, 20621450, 20835929, 61053706, 23869601, 20836385]"
20690689,l-r,2007-2011,Unknown,Low,Unknown,['Northern America'],"[20675201, 20604553, 20690717, 20690722, 20875839, 20674793, 20619164, 20619325, 20619032, 20875850]"
32659436,e-k,2007-2011,20th century,Low,Unknown,['Eastern Europe'],"[32659477, 32659454, 32659435, 32659460, 32659456, 32659453, 25048487, 32659447, 32659482, 32659465]"
12367938,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"[20736288, 3115000, 15519981, 24764123, 9014006, 56157732, 8732421, 17944994, 21059149, 5016315]"
18180717,a-d,2007-2011,Unknown,Medium-High,Unknown,"['Australia and New Zealand', 'South America']","[20902541, 20923473, 18272303, 20923516, 20771233, 18272185, 20923561, 20923549, 20923445, 20923573]"
22769850,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None'],"[31996789, 15994950, 9265140, 22770587, 36258703, 32891348, 9265016, 14705091, 9351191, 13008207]"
11890091,s-,2007-2011,Unknown,Medium-Low,Unknown,['Northern America'],"[340535, 3459635, 1787725, 4385957, 3505502, 2158742, 4819799, 20441681, 8082734, 26839313]"
14518938,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[12609523, 21000253, 21391378, 22354414, 32840275, 3867879, 52056377, 68113567, 427116, 16364729]"
24285393,l-r,2007-2011,Unknown,High,Unknown,['None'],"[47566266, 59795236, 20089853, 1387207, 39548449, 47485446, 16260765, 19987574, 26500705, 11885886]"
23398599,s-,2007-2011,Unknown,Medium-High,Unknown,['None'],"[15822342, 20611325, 467875, 61872027, 38637843, 911, 76483, 2539168, 41492481, 58097959]"
24688126,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"[24687375, 24687991, 24687479, 24688110, 24686747, 24688046, 24687192, 24686726, 24664384, 24688173]"
13872613,l-r,2007-2011,Pre-1900s,Low,Man,['None'],"[8126411, 3189313, 108645, 53258971, 57961251, 32174290, 8573569, 31777725, 1218742, 35891761]"
10420454,s-,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"[10420677, 10420362, 10419768, 13296027, 40348354, 39354772, 27222527, 10128567, 40174733, 39506992]"
30232307,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Asia'],"[38190640, 14317160, 38190642, 633421, 8504573, 863105, 58937050, 1451882, 12770170, 8281624]"
24664395,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"[24686684, 24687143, 24688110, 24688001, 24687486, 24686674, 24686747, 24687464, 24664496, 24664506]"
10271212,a-d,2007-2011,Unknown,High,Unknown,['Eastern Europe'],"[41234151, 40654973, 19611456, 1139389, 44364682, 19060493, 62105550, 19042653, 19058054, 67061720]"
10339070,a-d,2007-2011,20th century,Medium-Low,Man,['Northern America'],"[30775660, 61469969, 2655342, 7711317, 12424347, 771916, 43825298, 42302420, 28013910, 4035267]"
11777222,e-k,2007-2011,Unknown,High,Unknown,['South America'],"[11794471, 12260064, 16088570, 14595003, 11794183, 14594987, 12259542, 12259573, 12260089, 14594830]"
31080414,e-k,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"[31089505, 31089451, 31089599, 31089783, 31089888, 31090411, 31090298, 31071520, 31090499, 31077552]"
10843017,e-k,2007-2011,Pre-1900s,Low,Man,['None'],"[362649, 4700377, 56526740, 44283686, 1911707, 15258944, 66334713, 64562495, 1323117, 64988219]"
16988490,l-r,2007-2011,20th century,Low,Unknown,['Northern America'],"[38145213, 17012196, 17012591, 19049048, 22789012, 23790617, 27833710, 15581557, 16783848, 47843856]"
33399055,a-d,2007-2011,21st century,Low,Unknown,['Southern Asia'],"[37238850, 37238841, 37264599, 37218446, 37264741, 37264986, 37262671, 37264501, 37264677, 37264683]"
11373339,a-d,2007-2011,20th century,Medium-High,Unknown,['Southern Europe'],"[460907, 9857722, 460904, 460902, 30294221, 460890, 29946335, 2445715, 7899291, 2445730]"
26424028,s-,2007-2011,21st century,Low,Unknown,['Southern Asia'],"[26423888, 7350235, 7350205, 26423901, 26423931, 32623444, 7350217, 7350186, 7350172, 24563305]"
20738533,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"[20814326, 3977812, 28687705, 4747170, 10670671, 4747215, 28642487, 4747014, 21081466, 22761361]"
15430027,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"[5525280, 658874, 673025, 1917704, 60403388, 3116884, 9187333, 13770465, 9782012, 58995831]"
30724463,s-,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"[30724451, 30672736, 30724414, 30724473, 3834275, 3834323, 31080414, 31090411, 31089505, 31089599]"
13697365,a-d,2007-2011,Pre-1900s,Low,Unknown,['Southern Asia'],"[13700915, 35554416, 35553713, 33608722, 35555040, 35553591, 35554592, 35554360, 35553680, 35554205]"
18183042,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"[100704, 24572576, 6824788, 38245052, 32473343, 2063581, 3233389, 38686004, 9640698, 32411658]"
15131800,s-,2007-2011,20th century,Medium-Low,Unknown,['Western Europe'],"[24387784, 68101290, 66258993, 57214689, 47630807, 40656861, 27744030, 47642505, 59728982, 28529976]"
15459948,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"[2297176, 24823103, 32311433, 64333057, 1906081, 24816214, 25807131, 24331265, 64763124, 24794172]"
17839068,e-k,2007-2011,20th century,Medium-Low,Unknown,['Northern Europe'],"[1020078, 1269965, 63577203, 52516206, 4367340, 26392637, 5715638, 33813519, 130772, 54526794]"
26130579,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"[53951346, 7669213, 44364682, 23517813, 2744035, 54989143, 40654973, 62105550, 46466731, 67061720]"
27509810,s-,2007-2011,20th century,Medium-High,Unknown,['None'],"[48430479, 11915892, 4049179, 11915258, 11915845, 11915585, 11915824, 11964840, 11964185, 11963638]"
23179157,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Southern Europe'],"[63770085, 2119302, 43104585, 20900986, 1724906, 18123685, 66760263, 39193895, 4595773, 38798778]"
29385787,a-d,2007-2011,21st century,Medium-Low,Unknown,['Southern Asia'],"[63907281, 28286685, 4669322, 29999087, 2173945, 32608689, 6171483, 31120026, 5468408, 26733075]"
30724414,l-r,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"[30672736, 30724463, 30724451, 3834275, 30724473, 3834323, 31080414, 31089888, 31071520, 31089783]"
38445554,l-r,2012-2016,Unknown,Low,Unknown,['None'],"[35233003, 38445586, 38358153, 35268588, 35234540, 35338470, 35303826, 35338335, 35231951, 41152261]"
34402278,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[40289988, 34402517, 34402366, 34402302, 34402264, 34402430, 34402416, 34402218, 34369966, 34402454]"
37009944,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[37010325, 37010593, 37010722, 37010284, 37010356, 37009395, 37010687, 37010031, 37010008, 37010667]"
37581793,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"[37581730, 37581519, 37115726, 37581530, 37581704, 24988191, 37581778, 37581714, 37581287, 37581720]"
42505529,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"[42505586, 42505558, 42516811, 42942473, 143913, 3794749, 32508219, 17133413, 32873485, 31275214]"
36426167,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"[66796285, 59930581, 26720899, 21207275, 1175448, 21126210, 32461441, 12467765, 58900286, 60771884]"
35016834,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"[2837239, 59551717, 59551769, 32182757, 59562182, 607215, 11540942, 32659462, 59551010, 59553035]"
40348354,e-k,2012-2016,20th century,Low,Unknown,['Northern Europe'],"[39431180, 10419768, 2905576, 39416417, 40599312, 40174733, 46600973, 49368960, 38331380, 32877607]"
34936718,l-r,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"[41839490, 1920515, 1058134, 3875210, 3039547, 44904197, 30448277, 5642575, 24394551, 1579603]"
39416963,a-d,2012-2016,20th century,Low,Man,['None'],"[19909426, 26081604, 63291071, 39416417, 51307498, 48383651, 47119138, 37069124, 32665664, 57536573]"
39926611,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Southern Asia'],"[40114823, 39926619, 39926629, 39926589, 40044933, 40160007, 40044934, 39917693, 39926727, 39926695]"
47642505,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"[47630807, 27742158, 40656861, 27742186, 4496360, 42370446, 27742090, 48571132, 52435963, 27744030]"
40349320,s-,2012-2016,Unknown,Medium-Low,Unknown,['South-eastern Asia'],"[489913, 68620470, 57169252, 44355640, 49072176, 45204063, 39874151, 44349381, 29867118, 1109077]"
45073672,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern Africa'],"[882418, 53030273, 4130372, 60223271, 8140797, 20782881, 865765, 6869135, 864535, 674541]"
49438140,e-k,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"[35960622, 12514149, 31910526, 25003074, 27077251, 43658278, 1970671, 58222994, 1303332, 64274056]"
36855788,e-k,2012-2016,21st century,Low,Unknown,['Southern Asia'],"[36845697, 36845063, 36855911, 36855692, 36855614, 36855854, 36855687, 36855821, 36855904, 36855878]"
48251894,e-k,2012-2016,Pre-1900s,Low,Man,['Western Europe'],"[34935785, 46248120, 12648136, 51980313, 49355957, 58728470, 29435823, 42372462, 53111754, 49297574]"
37423534,l-r,2012-2016,21st century,Low,Unknown,['Southern Asia'],"[37423557, 37415350, 37423501, 37423310, 37423342, 37422594, 37423324, 33410994, 40055569, 37563155]"
51999816,s-,2012-2016,21st century,Low,Unknown,['Eastern Europe'],"[51999763, 51999828, 51999614, 51976694, 51999695, 55675406, 51986412, 51995501, 51975442, 51995652]"
44383513,a-d,2012-2016,21st century,Low,Unknown,['None'],"[44382735, 44292142, 44353744, 44345455, 44312505, 44377277, 44359901, 44334731, 1881891, 979580]"
50734381,a-d,2012-2016,Unknown,Medium-High,Unknown,['Eastern Europe'],"[1055837, 1131905, 62399717, 20900986, 2103881, 25224798, 2087110, 2687707, 1576202, 24590558]"
44956057,s-,2012-2016,Pre-1900s,Low,Unknown,['Eastern Asia'],"[44997280, 43337122, 37510078, 4600198, 960259, 716276, 37510089, 53901529, 37510102, 13653399]"
37504906,e-k,2012-2016,20th century,Medium-Low,Unknown,['Western Europe'],"[31464718, 53027393, 39220890, 67321505, 16034432, 14609028, 59676519, 30683065, 642378, 14311513]"
41754885,s-,2012-2016,20th century,Low,Unknown,['Northern America'],"[41749262, 41810078, 41886970, 41884848, 41858182, 43960677, 41811371, 43964994, 43936116, 41812326]"
47329029,e-k,2012-2016,Unknown,Medium-High,Unknown,"['Southern Europe', 'Western Europe']","[55211, 63818683, 58698540, 44082199, 65472019, 47287431, 59543549, 38605280, 64998429, 55209]"
39629790,l-r,2012-2016,21st century,Medium-Low,Unknown,['None'],"[12424347, 12484243, 58246920, 3700089, 7354687, 11637604, 1785436, 1785304, 43825298, 7500116]"
51807646,l-r,2012-2016,Unknown,High,Unknown,['None'],"[141828, 63378976, 25323086, 53196327, 60914298, 28753264, 51113300, 52727181, 4140712, 63594051]"
41008669,a-d,2012-2016,Unknown,High,Unknown,['Northern America'],"[63543579, 1950942, 17933042, 23593851, 59229300, 1737703, 3304904, 21421553, 4746420, 60592976]"
41575400,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"[2462734, 25833106, 343412, 37312018, 54468773, 56392343, 34624345, 26056625, 1718324, 892519]"
51563568,l-r,2012-2016,Pre-1900s,High,Unknown,['None'],"[51020274, 49598391, 49052651, 49012646, 49486273, 51626185, 54222242, 39707994, 11469542, 25104890]"
63323811,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"[63323782, 63313933, 63313710, 63323851, 63323743, 63323833, 63323822, 63313697, 63323801, 63323818]"
60161587,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"[60196432, 60196338, 60199994, 60196103, 60196443, 60196084, 60200072, 60178751, 60161599, 60161615]"
61047130,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"[61053379, 61042414, 61046154, 61046714, 61041101, 61048383, 61053134, 61041211, 61060719, 61052953]"
63279467,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"[63279243, 63299464, 63278638, 63260811, 63278997, 63279138, 63279246, 63279458, 63261363, 63279010]"
60335405,s-,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[60284014, 46815207, 8154225, 32621350, 15993824, 26020532, 25097554, 22210765, 14176313, 32589038]"
60284014,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[25097554, 60335405, 32621350, 46815207, 32589038, 8154225, 14176313, 15993824, 26020532, 17004121]"
58940136,l-r,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[60681204, 30818631, 62958042, 52155904, 59331141, 8362709, 48326608, 19913970, 733897, 19722315]"
55988396,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"[47236735, 68465834, 3550538, 36890916, 26026099, 42550021, 8122978, 6804234, 1054908, 14470480]"
64210992,s-,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"[64210943, 64210986, 64210977, 64210715, 64210503, 64210721, 64210733, 64210705, 64210740, 64210763]"
61227270,e-k,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"[61220081, 61215049, 61220072, 61234961, 61220962, 61215022, 61227510, 61220943, 61227311, 61227496]"
59674087,a-d,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"[59674176, 59674142, 59675599, 59675662, 59682620, 59682608, 59675648, 59675614, 59675555, 59674122]"
67061821,l-r,2017-2022,20th century,Low,Unknown,['Northern Europe'],"[67062025, 67062104, 67062165, 67062155, 66870681, 67062072, 67070633, 4085083, 67061978, 2419729]"
53921191,s-,2017-2022,21st century,Low,Unknown,['Western Asia'],"[53931334, 54674757, 51129373, 53694128, 52992657, 13789161, 54673286, 29344894, 53002445, 33555501]"
53251123,s-,2017-2022,Unknown,High,Unknown,['Western Africa'],"[1695608, 43685316, 4255673, 11804608, 62636881, 57283797, 55448791, 62636941, 55299257, 59204186]"
59898886,e-k,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"[59898662, 59890278, 59897249, 59898700, 59897184, 59881638, 59881106, 59890399, 59906278, 59907181]"
66484926,l-r,2017-2022,21st century,Low,Unknown,['Northern America'],"[66465474, 66502048, 66505603, 43760166, 24662757, 24662747, 43960677, 62905024, 24664422, 62901415]"
64780734,a-d,2017-2022,21st century,Low,Unknown,['Northern America'],"[64730918, 63266790, 64416474, 65711581, 64416821, 65654444, 64342873, 64779657, 68433634, 64361720]"
62636958,l-r,2017-2022,Unknown,High,Unknown,['None'],"[62636882, 62636976, 62636982, 62636985, 62636996, 62637015, 62637001, 62637022, 62636995, 62637017]"
59191454,e-k,2017-2022,20th century,Medium-Low,Unknown,['None'],"[4288762, 55709502, 50526313, 31374556, 61681176, 66629289, 1379325, 14358204, 5853982, 39617446]"
63291071,s-,2017-2022,20th century,Low,Woman,['None'],"[51307498, 66258993, 39416963, 67253667, 55481680, 61633977, 57214689, 48450915, 69841299, 68101290]"
63591315,e-k,2017-2022,21st century,Low,Unknown,['Eastern Europe'],"[63591611, 63606909, 63593214, 63591219, 63591310, 63591417, 63590275, 63590391, 63593205, 63590169]"
62523416,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"[62342156, 62518601, 62207542, 1115529, 62399717, 68626397, 15748592, 1219361, 48153148, 42445725]"
61741659,a-d,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"[61747335, 61747325, 61747402, 61747316, 61742368, 61742156, 61742349, 61747338, 61741616, 61741679]"
69891764,s-,2017-2022,Unknown,Medium-High,Unknown,['None'],"[69892503, 69892519, 69891975, 69892512, 69892452, 69892487, 69891931, 69891684, 69892088, 69889233]"
58246920,e-k,2017-2022,21st century,Medium-High,Unknown,['None'],"[39629790, 12484243, 12424347, 11637604, 6990113, 7354687, 7500116, 2279476, 1785304, 61469969]"
58277581,a-d,2017-2022,Pre-1900s,Medium-Low,Unknown,"['Southern Europe', 'Western Europe']","[1215347, 826680, 29488566, 67061720, 10178499, 44364682, 884688, 26130579, 7946086, 41234151]"
58465609,l-r,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"[58438637, 58446553, 58446524, 58473863, 58473701, 58458238, 58455446, 58446509, 58438626, 58474087]"
59328261,e-k,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"[654480, 61384375, 42545580, 25996119, 51464806, 42567154, 13912765, 36713598, 1245844, 24664104]"
