docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
3060759,a-d,2001-2006,Unknown,High,Unknown,['Northern America'],"{13436769, 1292258, 525349, 2879687, 414247, 37012875, 2722034, 24232503, 627164, 2811326}"
328636,e-k,2001-2006,20th century,Low,Unknown,['Eastern Asia'],"{11973443, 11973572, 11973510, 11973290, 328622, 1157105, 860817, 11973333, 1677756, 11973407}"
6515609,s-,2001-2006,20th century,Low,Unknown,['South America'],"{6515558, 1020493, 1044470, 1077975, 3606358, 6515577, 1068442, 1071323, 1041820, 6514230}"
127705,l-r,2001-2006,20th century,Low,Unknown,['Northern America'],"{63096995, 6045893, 13846825, 132940, 127821, 128400, 111316, 127445, 17319191, 13791999}"
5227885,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"{426403, 8423972, 5178341, 44293349, 640327, 5288396, 3083341, 8405045, 2949653, 3895835}"
7897682,s-,2001-2006,20th century,Medium-Low,Unknown,['Southern Europe'],"{6770816, 39501121, 31464170, 27439029, 1870973, 28883001, 6771419, 6126204, 14658237, 1077214}"
329704,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{1956256, 877507, 329700, 860483, 877543, 329709, 898036, 329716, 328472, 328473}"
115401,a-d,2001-2006,20th century,Low,Unknown,['Northern America'],"{12945280, 115109, 115111, 40704679, 766157, 40176015, 115378, 53668148, 115095, 38932445}"
4998323,e-k,2001-2006,Pre-1900s,Low,Unknown,['Northern Europe'],"{4998240, 8168673, 5546179, 5546403, 5546317, 7440974, 5546225, 5545875, 5546453, 4998266}"
1342072,e-k,2001-2006,Unknown,High,Unknown,"['Antarctica', 'Northern Europe']","{16787394, 1677926, 18791015, 1445288, 1442123, 28344974, 16786838, 2871158, 13958937, 417663}"
131926,l-r,2001-2006,Pre-1900s,Low,Unknown,['Northern America'],"{131937, 132132, 133572, 131942, 131943, 131940, 132846, 131951, 132755, 133567}"
5465886,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Caribbean'],"{13554438, 2468811, 13545260, 2613645, 1886798, 4428432, 6521971, 4433560, 5272763, 4452092}"
2452038,a-d,2001-2006,20th century,Medium-High,Unknown,['Southern Asia'],"{63479300, 63480263, 63481992, 63469772, 63487277, 63489487, 63489041, 5801653, 69564089, 63335035}"
996747,a-d,2001-2006,20th century,Medium-Low,Unknown,['South America'],"{1078017, 2865221, 1041900, 998701, 47993841, 1005105, 997782, 1050650, 3305310, 1068287}"
145195,s-,2001-2006,Unknown,High,Unknown,['Northern Europe'],"{100449, 3441477, 3152108, 1615504, 3141745, 14691958, 3833559, 3141658, 3199230, 3198623}"
878772,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Asia'],"{877539, 877446, 877543, 860552, 874507, 898036, 877556, 877560, 878748, 328318}"
3031207,a-d,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{52637765, 10962540, 2177679, 2475538, 2119027, 52534996, 9546132, 5288468, 9522519, 5852031}"
1502610,l-r,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{328674, 601703, 330376, 860553, 601706, 860530, 898036, 5175638, 929079, 327993}"
3906653,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Europe'],"{8066245, 5852070, 44293349, 40788042, 34261358, 8202943, 40773234, 5852083, 4481810, 5852031}"
5361201,s-,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{1956256, 3133953, 874373, 328393, 799978, 5361260, 328398, 874446, 874352, 874430}"
874320,e-k,2001-2006,21st century,Low,Unknown,['Eastern Asia'],"{1956256, 328393, 799978, 5361260, 874446, 328398, 5361201, 5361334, 871959, 874430}"
1585609,s-,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"{11973443, 482088, 339081, 11973290, 10749613, 51010005, 6793269, 330616, 6793242, 414237}"
121091,a-d,2001-2006,21st century,Low,Unknown,['Western Europe'],"{11733737, 121134, 4220559, 121168, 2155345, 12169138, 2155347, 12201974, 121176, 20963612}"
178184,s-,2001-2006,Pre-1900s,High,Unknown,['Southern Europe'],"{283904, 8607521, 12809924, 2330858, 2562572, 2883250, 5465811, 12810099, 924695, 15165976}"
1433480,l-r,2001-2006,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{9616104, 9033456, 9070417, 474065, 5490868, 3895835, 4082776, 1620571, 3907292, 3911263}"
6390902,e-k,2001-2006,21st century,Medium-Low,Unknown,['Eastern Asia'],"{624576, 624517, 624518, 624520, 328936, 624464, 624529, 624531, 624467, 624473}"
155791,e-k,2001-2006,Pre-1900s,Medium-High,Unknown,['Northern America'],"{1980929, 3034787, 318777, 3249100, 41533869, 2068753, 3026484, 137432, 21898457, 2035580}"
3583093,l-r,2001-2006,21st century,Medium-Low,Unknown,['Western Europe'],"{26087073, 3595970, 3116098, 675108, 3210362, 3596044, 54647538, 3108372, 59426074, 3571003}"
482088,s-,2001-2006,20th century,High,Unknown,['Eastern Asia'],"{16790336, 23767201, 12298562, 870402, 1044324, 54684108, 7269103, 8763315, 7964829, 12843325}"
329207,e-k,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"{6793313, 329187, 329251, 556165, 329190, 872038, 11973510, 11973572, 329202, 329214}"
5852070,l-r,2001-2006,20th century,High,Unknown,['Eastern Europe'],"{8066245, 44293349, 34261358, 5814481, 8202943, 8160466, 5852083, 61165910, 3906653, 5852031}"
2126574,s-,2001-2006,20th century,Medium-High,Unknown,['South-eastern Asia'],"{44751426, 39646851, 39617064, 39617913, 39623657, 2381836, 39617870, 9748665, 414237, 2051294}"
53144919,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{965153, 42554275, 3320262, 1341094, 37012875, 46950124, 2472881, 34237553, 5802109, 5810654}"
742159,e-k,2001-2006,Pre-1900s,High,Unknown,['Caribbean'],"{23547841, 650596, 9016422, 52776583, 382727, 667375, 5570801, 18450773, 670780, 16489630}"
1020493,l-r,2001-2006,Pre-1900s,High,Unknown,['South America'],"{2251552, 1014182, 3023466, 1044619, 5327412, 1061625, 25468667, 3120605, 3305310, 1044575}"
3781695,a-d,2001-2006,21st century,Medium-Low,Unknown,"['Eastern Africa', 'Western Europe']","{44559780, 3116490, 3781613, 9043149, 3781551, 2418420, 15316245, 3116475, 5366813, 1166655}"
5182636,l-r,2001-2006,21st century,Medium-High,Unknown,['Southern Asia'],"{37118274, 36972516, 57655270, 1702759, 5810601, 21257515, 5807438, 3729457, 45633559, 41592183}"
8687192,a-d,2001-2006,20th century,High,Unknown,['Eastern Europe'],"{57801857, 1070787, 36693700, 17290266, 12958666, 3016718, 57804623, 13509968, 6785721, 2458138}"
20988150,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{20988129, 20988098, 20988138, 20988075, 20988148, 20988630, 20988152, 20988121, 20988059, 20988062}"
9057068,s-,2007-2011,Unknown,Low,Unknown,['Northern America'],"{127104, 26153889, 24021285, 13441639, 260009, 2438762, 4344399, 9332112, 19969071, 126686}"
25905749,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Southern Europe'],"{22885313, 2007746, 29342915, 8120900, 4745378, 5021322, 10037870, 12680535, 5798391, 398558}"
25700034,l-r,2007-2011,21st century,Low,Unknown,['Western Europe'],"{118528, 118534, 7225865, 118538, 4025812, 118550, 118552, 616569, 118526, 88350}"
13845412,s-,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{18966537, 19020521, 18966473, 13052110, 18968562, 2424727, 7049272, 18775419, 18772797, 19003678}"
24218251,l-r,2007-2011,Unknown,Medium-High,Unknown,['Southern Asia'],"{14552774, 25008843, 24988397, 3600141, 20100207, 33317052, 7031187, 6157364, 33450907, 3739036}"
15875896,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"{15875911, 15875880, 15875913, 15875915, 15875917, 15875889, 15981334, 15875894, 15875931, 15875933}"
16489766,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{11485507, 71994, 683693, 47062706, 23192468, 24813174, 6399318, 41062584, 536762, 16478687}"
9338700,s-,2007-2011,20th century,Medium-Low,Unknown,['Northern America'],"{40089477, 24323303, 24879623, 36723530, 9258188, 47607600, 6403355, 11252663, 57710552, 9010683}"
8967391,l-r,2007-2011,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{8956484, 3906809, 8066245, 2162534, 8521801, 3083341, 8967502, 4545425, 1678969, 9167579}"
19005332,a-d,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{18775491, 19005347, 21204612, 18327943, 18671210, 18968495, 18773106, 18968562, 19008406, 18671288}"
9217029,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Northern Europe'],"{60460737, 46833826, 23457699, 39209028, 4581640, 31592816, 33539122, 33862675, 1964916, 41687417}"
25468664,a-d,2007-2011,20th century,Low,Unknown,['South America'],"{17716704, 25468931, 20984132, 19455239, 3023466, 25469584, 14761170, 25468594, 25468245, 30786392}"
10408398,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America'],"{10406723, 10408777, 10407434, 10406859, 10392653, 10409902, 10409876, 10406932, 10410199, 10407608}"
28958749,e-k,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"{3087488, 4565865, 7840169, 4479757, 1617006, 27340945, 1131705, 9167579, 8581117, 2351775}"
15497520,l-r,2007-2011,Pre-1900s,Low,Unknown,['Eastern Europe'],"{8956224, 6080290, 2489708, 8501357, 8521521, 9486577, 8956050, 2422998, 44344664, 1369949}"
25063357,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Europe'],"{1432032, 11038376, 24251018, 3523179, 5853982, 14715120, 22137682, 14716626, 1220659, 10988894}"
9615934,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{9616104, 9616264, 69178761, 8323279, 9033456, 4093685, 3911221, 6785721, 7696827, 15999292}"
15519199,s-,2007-2011,Pre-1900s,Low,Unknown,['Central America'],"{10288225, 15476226, 395715, 15982982, 2179017, 23243882, 11141101, 6064369, 15663985, 3072246}"
11083040,l-r,2007-2011,20th century,Low,Unknown,['Southern Europe'],"{48146369, 6517702, 34565192, 47019544, 3596234, 12369002, 7822321, 48228696, 5690458, 2593119}"
8960830,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"{735938, 735971, 21289188, 735974, 15229159, 4263502, 1136655, 15122768, 692786, 1995836}"
21438399,e-k,2007-2011,20th century,Medium-Low,Unknown,['South America'],"{1259399, 1485003, 25469584, 5659314, 4145140, 818071, 23744440, 1292793, 1044506, 26484570}"
21284653,l-r,2007-2011,Unknown,High,Unknown,['Northern America'],"{6698211, 26698660, 37875333, 28367242, 37875404, 1436397, 14342092, 2126574, 31937874, 12604853}"
28862711,s-,2007-2011,Unknown,Medium-High,Unknown,['Southern Europe'],"{6274329, 6230759, 6230729, 6230765, 29095470, 8127730, 27358099, 25711351, 6230777, 6230749}"
9081989,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"{9533954, 9067524, 9081605, 9081834, 9081295, 9081872, 9081680, 111986, 9081369, 9070779}"
15231621,e-k,2007-2011,Unknown,High,Unknown,['None'],"{48461477, 35626921, 13356269, 61059085, 50675538, 3481907, 29398133, 6964698, 2268221, 34964414}"
11285259,a-d,2007-2011,Unknown,Medium-High,Unknown,['Middle Africa'],"{1560289, 2173505, 5265643, 4524172, 1544238, 3840494, 2783377, 3844468, 3800087, 25460507}"
9263509,a-d,2007-2011,20th century,Medium-Low,Unknown,['Eastern Asia'],"{329251, 329187, 11570086, 11973290, 17481393, 329202, 6793363, 6793269, 17614812, 329214}"
20145963,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Central America'],"{31767489, 6083874, 68557188, 2179017, 17817709, 12772847, 2388596, 57308375, 22440058, 24647484}"
11553014,l-r,2007-2011,21st century,Medium-Low,Unknown,['Eastern Asia'],"{6793313, 13056003, 2873701, 11570086, 328231, 2873672, 479023, 17481393, 6793363, 2873657}"
13756064,a-d,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"{624545, 624547, 624548, 624492, 16029489, 624467, 624438, 624407, 624573, 624543}"
25796873,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"{13248579, 13248552, 13248554, 13248716, 13248720, 13245585, 25797300, 25796504, 5022393, 25795931}"
12348156,e-k,2007-2011,20th century,Low,Unknown,['Western Europe'],"{12347831, 12347942, 2044903, 41669387, 9326551, 4708441, 12347518, 12005371, 12341694, 4447295}"
13699860,s-,2007-2011,21st century,Low,Unknown,['Eastern Asia'],"{624422, 868327, 624459, 624492, 624398, 3697072, 624402, 898036, 624407, 624573}"
12206455,a-d,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"{23453960, 5601896, 50001672, 36564588, 41601583, 2675696, 36561937, 6033331, 5021851, 4959518}"
20737846,e-k,2007-2011,20th century,Medium-High,Unknown,['Northern America'],"{35637699, 4431844, 3884198, 4746732, 4369101, 4747215, 3884180, 3067477, 3883862, 4426550}"
12958666,s-,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{36693700, 62399717, 3915655, 4479595, 1639948, 5065229, 8687192, 1510713, 2458138, 8287644}"
13509968,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{49586048, 4479939, 8298473, 1989482, 4479595, 8348077, 5975765, 8687192, 6785721, 2458138}"
14092072,l-r,2007-2011,Pre-1900s,Medium-High,Unknown,['Central America'],"{54089632, 20031171, 736612, 319939, 10458406, 24647484, 15812655, 19760469, 14701052, 10269565}"
15311067,e-k,2007-2011,Pre-1900s,Medium-Low,Unknown,['South America'],"{735938, 21289188, 14345221, 15229159, 4394702, 4263502, 1136655, 18797428, 5668632, 21301305}"
17579837,a-d,2007-2011,Unknown,High,Unknown,['Southern Europe'],"{6274272, 6392866, 25886500, 6242598, 29095526, 6230759, 6230765, 29095470, 29103286, 6274714}"
20982957,a-d,2007-2011,20th century,Medium-High,Unknown,"['Micronesia', 'Northern America']","{32909473, 4547938, 1493091, 4369101, 1391565, 65449296, 3224372, 2020757, 20973110, 20529564}"
25072456,e-k,2007-2011,21st century,Medium-Low,Unknown,['Western Europe'],"{4478821, 4414054, 45496972, 41601583, 1572432, 11915154, 59610264, 30321017, 4478714, 4478750}"
39779144,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39779168, 39779138, 39779010, 39779012, 39778887, 39778600, 40550250, 39779247, 39779186, 40615222}"
39667075,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39666592, 39666594, 39666595, 39522212, 39666915, 39701896, 39667821, 39667503, 39667667, 40122648}"
41293650,l-r,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{40768227, 40550083, 41300583, 35233065, 41293645, 41293359, 40671127, 38455095, 40736664, 40640703}"
49457520,a-d,2012-2016,20th century,Low,Unknown,['Eastern Europe'],"{40728611, 1411844, 19271012, 49457510, 51919046, 51908521, 40728490, 49457514, 51959859, 972724}"
36130011,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{39601184, 39648164, 39775657, 41865645, 38004526, 39703894, 39589050, 39842235, 39648154, 39669343}"
52198974,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{675264, 10351527, 13788394, 52374027, 52277582, 3254702, 3254799, 9484952, 4491485, 11342973}"
41202472,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{48473187, 23085768, 116318, 42951599, 25251219, 109204, 6301877, 21495738, 18495260, 21211870}"
52511918,s-,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{4420096, 4934497, 4373601, 5003523, 5975704, 7438638, 4344656, 5610838, 5003544, 5003483}"
45633559,l-r,2012-2016,Pre-1900s,Medium-Low,Unknown,['Southern Asia'],"{5805282, 55518043, 5743325, 50674061, 2582643, 5809268, 55973141, 5797243, 5808765, 68355006}"
40034764,e-k,2012-2016,20th century,Medium-Low,Unknown,['Northern Africa'],"{14984867, 34629700, 30072390, 32283559, 3897705, 18200044, 36701518, 24062415, 1738970, 9170686}"
45141318,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{6863744, 43327523, 42854468, 69624261, 6874086, 13736007, 34439119, 23338735, 34439191, 6863610}"
47938212,s-,2012-2016,20th century,Medium-Low,Unknown,['Northern America'],"{4431844, 49348903, 3029610, 36040398, 1240526, 1856528, 15756401, 44782576, 44182158, 32879515}"
40272348,s-,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{41780257, 40275009, 125831, 40606121, 125996, 125998, 41779156, 41791444, 41791125, 41791322}"
36960290,e-k,2012-2016,20th century,Low,Unknown,['South America'],"{16046785, 25551747, 5853478, 1485003, 21471859, 1017299, 1014200, 15112505, 3853947, 36960383}"
40132760,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern America'],"{40132963, 40127365, 40127177, 40132906, 108491, 40132944, 40132785, 40126801, 40856724, 43252988}"
35849688,l-r,2012-2016,Unknown,High,Unknown,['None'],"{1328257, 9677730, 21863332, 17193637, 6056691, 214452, 21224339, 24813174, 38314140, 8484510}"
38050247,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{44488453, 39251910, 51385894, 38076458, 38059338, 64396240, 38058802, 56074547, 48542514, 38060158}"
38854345,s-,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"{13846825, 20164874, 39003307, 9950668, 17226525, 20925334, 53951512, 9936154, 52806109, 63344671}"
52203287,a-d,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"{52241344, 5809059, 33008324, 52203045, 5799815, 5806071, 4069878, 5810679, 52205815, 5797084}"
37209888,s-,2012-2016,21st century,Low,Unknown,['Western Europe'],"{10042496, 52451180, 4722060, 54969713, 1427506, 40636180, 37221595, 37204508, 55115901, 17668447}"
49070718,a-d,2012-2016,21st century,Low,Unknown,['None'],"{6872193, 64079454, 46712301, 5178287, 29042385, 20094515, 956408, 57280987, 13405340, 52974142}"
39617001,e-k,2012-2016,21st century,Low,Unknown,['Western Asia'],"{39646851, 39617064, 39623657, 4104749, 39617870, 4171281, 33373265, 39617913, 54131482, 39647003}"
50275712,s-,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"{36438328, 67229508, 54191339, 25908203, 18788075, 5192469, 30253301, 5951605, 20535224, 50871775}"
37875404,l-r,2012-2016,Unknown,Medium-High,Unknown,['Northern America'],"{37875333, 28367242, 14342092, 1436397, 21284653, 1260656, 31937874, 12604853, 41300250, 44337919}"
38103728,l-r,2012-2016,21st century,Low,Unknown,['Western Europe'],"{4684130, 121157, 4694469, 121159, 11720615, 4695084, 907950, 32563092, 121116, 4694397}"
38262923,e-k,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{67914017, 68927010, 69118249, 68870286, 68830896, 38278354, 5490868, 69574870, 64210750, 69030751}"
48479520,s-,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{40728832, 49457475, 53885092, 49457510, 11448591, 48479024, 95472, 48480024, 49457466, 1425723}"
38824275,a-d,2012-2016,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{2318913, 2048482, 43327523, 314372, 6862181, 13736007, 55417449, 1801482, 6874928, 1057298}"
40402709,l-r,2012-2016,Pre-1900s,Low,Unknown,['Southern Africa'],"{2429099, 19092430, 18984893, 3285235, 1407764, 37049972, 1259225, 3459290, 5413817, 13751997}"
40735158,a-d,2012-2016,21st century,Medium-Low,Unknown,['Western Africa'],"{30427648, 13277766, 67272779, 46965871, 1264596, 19368853, 2602071, 37771319, 62559893, 2137978}"
40797848,s-,2012-2016,Unknown,High,Unknown,['Eastern Asia'],"{17850787, 2100327, 25133866, 25134956, 14321517, 957774, 22217358, 65210547, 2847477, 959093}"
42103537,e-k,2012-2016,Unknown,Medium-High,Unknown,['Southern Asia'],"{63333473, 53334632, 3275628, 66485997, 44760175, 2222800, 63333359, 6636084, 63344629, 63344669}"
48479024,a-d,2012-2016,Pre-1900s,Medium-Low,Unknown,['Eastern Europe'],"{48479520, 22105602, 209240, 51995589, 733897, 95472, 972724, 51976694, 48480024, 1425723}"
59825073,l-r,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{59825152, 59825091, 59825702, 59825131, 59825168, 59825108, 59824534, 59839318, 38676479, 59825183}"
60074952,a-d,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{26952739, 59167237, 60138054, 60090985, 59924594, 50223795, 31590581, 59198488, 60893370, 60530365}"
61275576,e-k,2017-2022,Unknown,Low,Unknown,['Southern Europe'],"{61275488, 61275457, 59824520, 61275498, 61275596, 65211096, 61275544, 61275641, 60062266, 59854013}"
57960301,s-,2017-2022,Unknown,Low,Unknown,['Northern America'],"{17472801, 17472771, 57905005, 57960335, 57922543, 17472783, 16456434, 17472824, 17472793, 57960317}"
68322343,l-r,2017-2022,Unknown,Medium-Low,Unknown,['None'],"{17733669, 15284902, 47614700, 52710860, 51628943, 6444143, 5911697, 1408765, 3959902, 1843613}"
52806109,s-,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"{259362, 116291, 38854345, 39003307, 13713996, 13713965, 16086574, 7167537, 13700185, 18197339}"
52894828,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Northern America'],"{52894880, 52898019, 52894985, 52895116, 150478, 52895055, 115798, 43268503, 52895224, 52895167}"
66188893,a-d,2017-2022,20th century,Low,Unknown,['Northern Europe'],"{146506, 146828, 145741, 2012080, 1825716, 2646964, 144342, 145722, 20580221, 20580158}"
52927881,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Northern Europe'],"{642720, 66412737, 243458, 64319620, 45281862, 2475398, 47148693, 774391, 57755355, 600957}"
54191339,e-k,2017-2022,Pre-1900s,Low,Unknown,['Western Europe'],"{11914531, 67229508, 18524682, 55137547, 36416876, 50888426, 22988619, 21491347, 5961599, 50871775}"
65333993,l-r,2017-2022,Unknown,High,Unknown,['None'],"{30067040, 12928257, 6862181, 21082378, 8484510, 1583373, 2629167, 1057298, 10591795, 47414142}"
53335442,l-r,2017-2022,21st century,Low,Unknown,['Western Europe'],"{673025, 53993218, 54058210, 8359686, 63571208, 15822547, 15934579, 3069365, 486710, 45421757}"
53522583,a-d,2017-2022,21st century,Low,Unknown,['Central America'],"{46865056, 22356933, 32210533, 22241421, 22356942, 53873649, 22356914, 66225235, 22356856, 22356959}"
61524289,l-r,2017-2022,20th century,Low,Unknown,['Western Asia'],"{61737889, 61499781, 61478376, 61227884, 61480686, 61479568, 61555190, 61557979, 61480636, 61227935}"
61316782,s-,2017-2022,20th century,Low,Unknown,['Western Asia'],"{61584544, 61568008, 61319016, 61557979, 61479568, 61297046, 61316827, 61574877, 60987294, 61566271}"
65740356,e-k,2017-2022,21st century,Low,Unknown,['Central America'],"{20031171, 66337224, 65672458, 65670479, 65747823, 65680594, 57308375, 66234201, 65732347, 66206462}"
56722520,l-r,2017-2022,Pre-1900s,Low,Unknown,['Central America'],"{56708136, 57226281, 56726568, 56760716, 56769650, 56734516, 56705431, 56544506, 56718108, 56744607}"
61523153,s-,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{51503511, 5810152, 60295562, 3451854, 9086991, 5807923, 69891764, 67582355, 53849172, 34523572}"
54131482,s-,2017-2022,21st century,Medium-Low,Unknown,['Western Asia'],"{4048997, 39617001, 4116428, 4106141, 4105966, 4104080, 3079479, 4116539, 33384573, 34879998}"
65561349,s-,2017-2022,21st century,Low,Unknown,['None'],"{52974142, 3510859, 38620428, 46731696, 57916885, 36849206, 47003032, 3212473, 17335289, 40703774}"
54848517,e-k,2017-2022,Unknown,Medium-High,Unknown,['Micronesia'],"{48650465, 4492164, 22269477, 23799495, 37081034, 1262222, 1769524, 13986999, 64042108, 2381565}"
56816671,s-,2017-2022,Pre-1900s,Low,Unknown,['Northern America'],"{21706443, 39003307, 1380056, 13315762, 60645522, 25579860, 24777143, 22995544, 37027739, 14923614}"
69346873,a-d,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{51002182, 55235526, 4368935, 68511243, 51407954, 43436211, 68342197, 48696662, 51544759, 5031482}"
55790183,l-r,2017-2022,21st century,Medium-High,Unknown,['Northern America'],"{11053121, 127329, 568707, 732549, 127454, 25980910, 259956, 2440566, 259833, 127550}"
