,Medium-High,Low,High,Medium-Low
62,0.2857142829931971,0.0952380943310657,0.0,0.2857142829931971
63,0.0,3.7213322748792286,0.0,0.0
64,0.0,0.5478260817294897,0.0,0.09999999905
65,0.0,0.0786749483756199,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.09999999905,0.3428571396306122,0.0,0.29999999715
68,0.0,2.1976707856104976,0.0,0.0
69,0.0,0.0909090900413223,0.0,0.4545454502066115
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0952380943310657,0.0,0.0
73,0.0,0.5217391254442344,0.0,0.2046035786236353
74,0.31313131016477913,0.2222222201234568,0.0,0.4444444402469136
75,0.0,0.0,0.0,0.0
76,0.0,0.1428571467687075,0.0,0.0619047640902493
77,0.0,0.0227272734187757,0.0,0.0
78,0.0,0.5814536285528353,0.0,0.1904761886621314
79,0.0,4.296369457758887,0.0,0.0
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.0,2.4431303767583348,0.0,0.0
83,0.0,0.3809523773242628,0.0,0.5627705574069073
84,0.0,0.0,0.0,0.0
85,0.4166666622916666,1.0978260758571599,0.0,0.7499999934375
86,0.0,0.6898395656391373,0.0,0.0
87,0.1666666676388887,0.0,0.8977401940808047,0.3285714310204074
88,0.0,1.9402173746468871,0.0,0.3478260824196598
89,0.8638519845176446,0.0725806438524323,0.1451612877048646,0.1451612877048646
90,0.0,0.0,0.0,0.0
91,0.0,0.3636363601652892,0.0,0.0909090900413223
92,0.0,0.0,0.0,0.0
93,0.239999997888,0.719999993664,0.0,1.19999998944
94,0.0,1.7556935657660668,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.909090900413223,0.0,0.0
97,0.0904761905772108,0.3454545458438014,0.0,0.005263157785457
98,0.5657754016098427,0.0,3.1467543548705112,0.0
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,0.4761904717157974,0.0,0.2539682515923406
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0,0.6015037536857177,0.0,0.2957393455596383
105,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0723981894637701,0.5294117644166306,0.1813725498732458,1.244720965292108
108,0.0,0.5278260819114896,0.0,0.0
109,0.0,0.1864801915524797,0.0,0.0
110,0.0,0.5079365032401106,0.0,0.0
111,0.0,0.5078260823087182,0.1739130418903591,0.5987351715649165
112,0.0,4.999999969612644e-09,0.0,1.249999992403161e-09
113,0.0,0.012307708791290041,0.0,0.0
114,0.0,0.9428571339369609,0.0,0.0
115,0.2222222202469136,0.8094301184259762,0.0,0.5555555505246914
116,0.124999998828125,0.2857142829931971,0.0,0.2857142829931971
117,0.0,2.2230362028396606,0.0,0.4444444393964336
118,0.0,0.0,0.0,0.0
119,0.2046035786236353,0.5682399387889245,0.0,0.17786561094869469
120,0.0,0.4545454502066115,0.0,0.3636363601652892
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.0,1.4293012101556053,0.0,1.1435869268902992
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,1.122994640654008,0.0,0.4705882314013841,2.8174178523412845
130,0.0,0.2005012495258195,0.0,0.0
131,0.0,1.0575430504467842,0.0,0.0
132,0.0952380970748296,0.30952381200148754,0.0,0.20238095453815858
133,0.0,1.7555555366622226,0.0,0.5833333275086806
134,0.0,1.464615370254864,0.0740740720987654,0.2307692287278107
135,0.0,0.0,0.0,0.0
136,0.0,1.3913043342155011,0.0,0.5217391258979206
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.3571428538917234,0.0,0.0,0.4999999954166667
141,0.0,0.2116402127600012,0.0,0.0
142,0.0,0.0681818189695248,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,1.5571296340290015,0.0,0.0
147,0.0,0.6666666603174598,0.0,0.0
148,0.0,0.434782608695652,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.0,0.909090900413223,0.0,0.0
151,0.4347826007561435,0.0,0.0,0.5383022693577493
152,0.0,0.8272727193805784,0.0,0.0909090900413223
153,0.0,0.0,0.0,0.0740740720987654
154,0.4615384574556214,1.1538461436390535,0.0,0.6758241698280703
155,0.0,0.39705882568663464,0.0,0.0
156,0.0,1.3495652050357958,0.0,0.3478260837807182
157,0.0,0.0,0.0,0.0
158,0.2994652377989075,0.0,0.0,0.598930475597815
