,Medium-High,Low,High,Medium-Low
64,0.0,5.999999969999999,0.0,1.99999999
65,0.0,0.999999995,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,2.9999999949999996,0.0,0.3333333327777777
68,0.0,3.500000001666666,0.0,0.0
69,0.6666666644444443,2.6666666577777773,1.3333333288888887,1.999999993333333
70,0.0,0.3999999952,0.0,0.3999999952
71,0.0,7.9999999599999985,0.0,0.999999995
72,0.0,1.99999999,0.0,0.0
73,0.0,5.999999969999999,0.0,0.999999995
74,0.0,2.4999999812500002,0.0,1.9999999875000003
75,0.0888888887506172,0.4666666660518515,0.0888888887506172,0.3999999995999998
76,0.0,0.0,0.0,0.0
77,0.0,0.999999995,0.0,0.0
78,0.0,6.666666632222222,0.0,2.999999985
79,0.0,0.0,0.0,0.0
80,0.3676767690141003,0.3232323235424955,0.8242424250010403,0.9696969706274865
81,0.0,9.999999949999998,0.0,0.0
82,0.0,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,2.999999985,0.0,5.999999969999999
85,0.0,0.0,0.0,0.0
86,0.0,5.999999969999999,0.0,0.0
87,4.333333308784722,0.0,2.999999985,0.999999995
88,0.0,3.4999999912499993,0.0,1.4999999962499997
89,0.0,4.756410257175377,0.0,2.038461538789447
90,0.0,0.0,0.0,0.0
91,0.0,4.999999987499999,0.0,0.0
92,0.0,4.999999975,0.0,3.99999998
93,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0
97,0.0,2.999999985,0.0,0.0
98,0.749615973867924,0.0,2.3764754573437266,0.374807986933962
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0
101,0.0,9.333333284444445,0.0,0.0
102,1.3333333311111109,0.0,1.3333333311111109,0.4999999988888889
103,0.0,0.0,0.0,0.0
104,0.0,0.0,0.0,0.0
105,0.0,0.0,0.0,0.0
106,0.7999999904,0.3999999952,0.3999999952,0.0
107,0.0,0.0,0.0,0.0
108,0.0,0.0,0.0,0.0
109,0.0,4.366666664141667,0.0,0.0
110,0.0,4.285714270408163,0.0,0.0
111,0.4999999987499999,0.9999999974999998,0.4999999987499999,1.9999999949999996
112,0.0,7.9999999599999985,0.0,1.99999999
113,0.0,0.0,0.0,0.0
114,0.0,0.0,0.0,0.0
115,0.0,0.0,0.0,0.0
116,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0
118,0.0,9.999999949999998,0.0,0.0
119,1.99999999,4.999999975,0.0,1.2857142782653062
120,0.0,4.1999999874,0.5999999981999999,1.1999999963999999
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.999999995,2.999999985,0.999999995,3.99999998
124,0.0,0.0,0.0,0.0
125,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0
127,0.6666666644444443,4.666666651111111,0.0,0.0
128,0.0,1.99999999,0.0,0.999999995
129,0.0,0.0522875817166473,0.0,0.3137254902998837
130,0.0,0.4999999950000001,0.0,0.0
131,0.0,5.733333292977778,0.0,0.0
132,1.8095237947278915,3.619047589455783,0.0,0.0
133,0.0,0.0,0.0,0.0
134,0.0,4.896103865096139,0.0,2.714285699489796
135,2.0615384373680476,0.3999999952,1.2333333235333335,0.3999999952
136,0.0,7.9999999599999985,0.0,1.99999999
137,0.0,0.0,0.0,0.0
138,0.0,4.999999975,0.0,0.999999995
139,0.0,0.0,0.0,0.0
140,0.0,0.0,0.0,0.0
141,0.0,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.0
146,0.0,0.0,0.0,0.0
147,0.0,4.999999975,0.0,1.99999999
148,0.0,6.999999958333333,0.0,0.3999999952
149,0.0,0.0,0.0,0.0
150,0.0,0.0,0.0,0.0
151,0.0,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0
153,0.7500000028125,0.7500000028125,0.2500000009375,0.500000001875
154,1.99999999,4.999999975,0.0,2.8571428422448983
155,0.0,4.999999961,0.0,0.0
156,0.0,8.999999954999998,0.0,0.999999995
157,0.0,4.799999995199999,0.0,2.3999999976
158,0.0,0.0,0.0,0.0
