,Unknown,Pre-1900s,21st century,20th century
107,1.073529414036368,0.0,0.0,0.0
108,0.5347826035868619,0.0,0.0,0.0
109,0.5475913072924525,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0
111,0.6467391234835773,0.1739130418903591,0.0,0.4387351730369165
112,7.499999954418966e-09,0.0,0.0,0.0
113,0.0682517643636896,0.0,0.0,0.0
114,0.5714285659863941,0.0,0.0,0.0
115,1.2630718832869836,0.0,0.38888888538580246,0.0
116,0.6666666603174598,0.0,0.0,0.2857142829931971
117,2.8148147895747604,0.0,0.0,0.0
118,0.0,0.0,0.0,0.0
119,0.26482213185606707,0.0,0.0,0.3478260836294896
120,0.5454545402479338,0.2727272701239669,0.0,0.0
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,2.3386243186573727,0.0,0.2962962937722909,0.0
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,4.699770777946822,0.0,0.0,0.0
130,0.30576440553689976,0.0,0.0,0.0
131,0.0,0.0869565201512287,0.0,0.8576678696190324
132,0.3928571486878178,0.0,0.0,0.0
133,2.2355555324382226,0.0,0.0,0.0
134,1.7635327452922056,0.0,0.0,0.0
135,0.0,0.0,0.0,0.0
136,0.6956521671077505,0.0,1.2173912930056712,0.0
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,1.166666655972222,0.0,0.0,0.1666666651388889
141,0.2116402127600012,0.0,0.1058201063800006,0.0
142,0.0,0.076839828879384,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.2156862728392926,0.0,0.0,0.0
146,2.0116323238802343,0.0,0.0,0.0
147,0.6666666603174598,0.0,0.0,0.0
148,0.525691699539752,0.0,0.0,0.0
149,0.0,0.0,0.0,0.0
150,0.6363636302892561,0.0,0.0,0.2727272701239669
151,1.1801242073171048,0.0,0.0,0.0
152,0.8181818103719007,0.0,0.0,0.0909090900413223
153,0.37333332590933344,0.0,0.0,0.239999995776
154,2.0984763842905485,0.0,0.0,0.2307692287278107
155,0.3778280566019454,0.0,0.1323529418955449,0.0
156,0.5217391256710773,0.0,0.159999998528,1.0156521646174366
157,0.0,0.0,0.0,0.0
158,0.5454545402479338,0.0,0.0,0.0909090900413223
