,s-,e-k,a-d,l-r
40,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0
43,0.2857142829931971,0.0952380943310657,0.0,0.2857142829931971
44,0.0,0.0,0.0,0.0
45,0.0,0.1111111100617284,0.23026315572563189,0.0869565209073724
46,0.0,0.0,0.0,0.0
47,0.2857142829931971,0.0,0.0,0.0
48,0.0947368421889196,0.2561403505333948,0.0,0.1614035083444752
49,0.3999999962,0.1999999981,0.09999999905,0.09999999905
50,0.0,0.0,0.0,0.0
51,0.0,0.0952380927891157,0.1904761855782314,0.6666666495238098
52,0.2914103412698949,0.20634920439279408,0.0,0.21637426695923528
53,0.0,0.0,0.0,0.0
54,0.0,0.0869565194706995,0.2572463700872324,0.0
55,0.0,0.2499999978125,0.20526315268545708,0.0
56,0.0,0.0,0.0,0.0
57,0.144796382080629,0.2171945731209435,0.0723981910403145,0.144796382080629
58,0.3809523768707483,0.6153846082840236,0.3076923041420118,1.8956043744855695
59,0.0760869566026701,0.0,0.0,0.0
60,0.0,0.2005012495258195,0.0,0.0952380935147392
61,0.0,0.0,0.0,0.0086580085875452
62,0.47619047165532846,0.0,0.0,0.2857142829931971
63,0.6819221886186764,0.6262626188388941,0.4210526272576177,1.4984744264167111
64,0.6046035748236352,0.09999999905,0.1999999981,0.0
65,0.0,0.0,0.0,0.0
66,0.0,0.0,0.0,0.0
67,0.0,0.0,0.2428571405806122,0.0
68,0.2761904714303854,0.9333333238694446,0.0,0.9440476084333617
69,0.2727272701239669,0.0,0.0909090900413223,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,0.0,0.0
72,0.0,0.0952380943310657,0.0,0.0
73,0.0869565209073724,0.0,0.0,0.0869565209073724
74,0.1111111100617284,0.1818181800826446,0.1111111100617284,0.4444444402469136
75,0.0,0.0,0.0,0.0
76,0.0476190489229025,0.0619047640902493,0.0,0.0
77,0.0,0.0,0.0,0.0227272734187757
78,0.6666666603174598,0.0952380943310657,0.0952380943310657,0.0952380943310657
79,0.9090909020661158,0.8695652105860115,0.8695652105860115,1.6944444305362656
80,0.0,0.0,0.0,0.0
81,0.0,0.0,0.0,0.0
82,0.7352941111959344,0.8506787257484492,0.299465236912694,0.4318181779777892
83,0.5588179882729575,0.0,0.0909090900413223,0.1904761886621314
84,0.0,0.0,0.0,0.0
85,0.3478260824196598,0.5217391236294897,0.5986621985111465,0.1739130412098299
86,0.0,0.1818181800826446,0.0909090900413223,0.1176470577162629
87,0.0,0.0,0.3043956064989126,1.6237590046909172
88,0.0,0.2608695629489603,1.1576086858000059,0.8217391233479205
89,0.21774193155729693,0.1451612877048646,0.0725806438524323,0.21774193155729693
90,0.0,0.0,0.0,0.0
91,0.4545454502066115,0.0,0.0909090900413223,0.0909090900413223
92,0.0,0.0,0.0,0.0
93,0.479999995776,0.479999995776,0.479999995776,0.959999991552
94,0.6555183888694756,0.5217391256710773,0.1739130418903591,0.6555183888694756
95,0.0,0.0,0.0,0.0
96,0.5454545402479338,0.0,0.1818181800826446,0.0
97,0.0,0.0,0.0,0.38851674649683143
98,0.0,0.0,0.0,3.4285470728064493
99,0.0,0.0,0.1283422450902227,0.0
100,0.0,0.0,0.0,0.0
101,0.1111111100617284,0.1111111100617284,0.0,0.3333333301851852
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,0.0
104,0.0952380943310657,0.2957393455596383,0.0952380943310657,0.4010025024571452
105,0.0952380943310657,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0
107,0.0,0.1813725498732458,0.4460784320815611,0.4460784320815611
108,0.2608695627221172,0.0869565209073724,0.0,0.1869565199573724
109,0.0854700863642339,0.0,0.19227994893275388,0.2698412719954648
110,0.0,0.0,0.0,0.0
111,0.3478260837807182,0.3478260837807182,0.0909090892561983,0.4728260815932182
112,4.999999969612644e-09,1.249999992403161e-09,0.0,1.249999992403161e-09
113,0.012307698850461547,1.656804748950691e-09,3.313609497901382e-09,0.0559440605428138
114,0.0952380943310657,0.0,0.1904761886621314,0.2857142829931971
115,0.0833333318055555,0.0,0.9019607761264898,0.6666666607407408
116,0.3809523773242628,0.2857142829931971,0.1904761886621314,0.0952380943310657
117,0.0,0.5925925875445818,0.7407407331687245,1.4814814688614544
118,0.0,0.0,0.0,0.0
119,0.0,0.17786561094869469,0.0869565209073724,0.3478260836294896
120,0.2727272701239669,0.0909090900413223,0.2727272701239669,0.1818181800826446
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.0,0.0,0.0,0.0
124,0.0,0.0,0.0,0.0
125,0.2857142832653061,0.8783068708098879,1.1851851750891635,0.2857142832653061
126,0.0,0.0,0.0,0.0
127,0.0,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0
129,0.0,0.0,0.9411764628027682,3.7585943151440526
130,0.0,0.0,0.30576440553689976,0.0
131,0.1739130403024574,0.5784916733054947,0.0,0.192219676162309
132,0.0952380970748296,0.0476190485374148,0.2023809545381586,0.0476190485374148
133,0.0,0.239999997888,1.1644444325528889,0.8311111019973334
134,0.2307692287278107,0.6923076861834321,0.0,0.8404558303809628
135,0.0,0.0,0.0,0.0
136,0.4347826041587902,0.2608695629489603,0.1739130412098299,1.0434782517958412
137,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0
140,0.1666666651388889,0.3333333302777778,0.3333333302777778,0.4999999954166667
141,0.3174603191400018,0.0,0.0,0.0
142,0.076839828879384,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0
145,0.0,0.0,0.0,0.2156862728392926
146,0.1739130418903591,0.2499999978125,0.4722222180594136,1.1154970661179615
147,0.3809523773242628,0.0952380943310657,0.0952380943310657,0.0952380943310657
148,0.0,0.0,0.0039525691049696,0.5217391304347824
149,0.0,0.0,0.0,0.0
150,0.3636363601652892,0.0,0.3636363601652892,0.1818181800826446
151,0.5548654178081265,0.0869565201512287,0.0869565201512287,0.4513457492065206
152,0.2727272701239669,0.0909090900413223,0.2727272701239669,0.2727272701239669
153,0.079999997888,0.2133333280213334,0.319999995776,0.0
154,0.9446302406514953,0.4615384574556214,0.4615384574556214,0.4615384574556214
155,0.1131221728108556,0.2647058837910898,0.0,0.1323529418955449
156,0.49391303894635913,0.3339130404183591,0.5217391256710773,0.3478260837807182
157,0.0,0.0,0.0,0.0
158,0.1818181800826446,0.1818181800826446,0.1818181800826446,0.0909090900413223
