,s-,e-k,a-d,l-r
33,0.0882920131574576,0.1398641215634483,0.1619069600009589,0.10197375349514409
34,0.0,0.8946762157306474,0.08963945258021319,0.1340335066890315
35,0.0251990541299154,0.0,0.0156464422019431,0.0446804165887039
36,0.0175438596491228,0.0464396284627132,0.22243556775904944,0.0
37,0.0,0.0227540278985901,0.0,0.0135878021025726
38,0.1845386117770001,0.0473723940103664,0.1340487443998047,0.0697050938337801
39,0.989679154127896,0.0,0.2348927859759318,0.0962541478357896
40,0.0,0.0342342340946912,0.0,0.0407407405975454
41,0.062313571199452994,0.1487196639222474,0.0236249537986893,0.0077519374090049
42,0.0,0.0,0.0,0.0
43,0.3020462950117489,0.1826681172561214,0.4360810342818501,0.7040988576211145
44,0.0930017790982099,0.0,0.651657374874079,0.6177120879080074
45,0.0,0.0,0.0,0.060472297240450404
46,0.04906565026847,0.0,0.0162915641233297,0.0
47,0.2234621299024682,0.43033636202438097,0.2552560636051979,0.0
48,0.0,0.0043459361091622,0.0,0.0
49,0.7519062308009437,0.07888458358591159,0.0611978536943008,0.0316778779369434
50,0.0,0.06954854045694969,0.0,0.0
51,0.0566995272949052,0.0,0.0,0.010130339302764
52,0.0202869664684036,0.1097892029334972,0.046974830867701795,0.0423076918369021
53,0.034584992369193004,0.0150509521788727,0.0,0.0061553027265597
54,0.0,0.0,1.3735597939043513,0.0
55,0.0,0.0,0.0309078944557094,0.0462323410650209
56,0.0,0.0281281893101345,0.0,0.0
57,0.0036434153654165,0.0,0.0159247531552321,0.0
58,0.0,0.0,0.0,0.0
59,0.037491401216312,0.0317625233874698,0.024584527118701002,0.0330698479211461
60,0.0,0.0,0.0,0.0372268961150283
61,0.0503398470301992,0.0377514105033746,0.1003606778698735,0.0451056572789679
62,0.0,0.0,2.3368797393293,0.0
63,0.0001434043475227,0.0073315591223157,0.0,0.0335100079997431
64,0.3210695260704194,0.081427872043327,0.0,0.387553571800385
65,0.0,0.0,0.0,0.0
66,0.0,0.0,4.173989576401779,0.0
67,0.0,0.0,0.0,0.623939172892999
68,0.0053436336906361,0.0,0.0,0.0
69,0.0472299540823756,0.11904462577900729,0.1164909650392485,0.2833345696763964
70,0.0,0.1485829963546718,0.0,0.8653364145906339
71,0.2712773167660952,0.9477625555010648,0.06734052167808251,1.3831021528168546
72,0.3185554752193292,0.31683254990230036,0.0,1.409243280316371
73,0.0818401933675325,0.0846292942652149,0.0643970410554885,0.0790850717979038
74,0.4954181333177679,0.3190110245332823,0.0,0.4496428843220229
75,0.0266702014066104,0.1580615948891462,0.0978758133551042,0.05158206974449
76,0.09490913130056561,0.0,0.1992381483316492,0.2190093400645108
77,0.103966791034237,0.0309930797848121,0.0,0.0236013155593743
78,0.0,0.0540801575891577,0.0,0.0
79,1.0040772991829872,0.4015034488518102,0.8426056813243339,0.5082939123089449
80,0.620177726530738,0.7322069298857496,0.0,0.8116011821149833
81,0.3560905025886124,1.9414145362530695,0.0,1.1429334085160812
82,0.0726817042521771,0.0,0.0,0.0
83,1.6692221211412297,0.0,0.1512417354560453,0.0
84,0.1064920482848758,0.0,0.1568744314626731,0.0
85,0.0,0.5119249944852766,0.0,0.0
86,0.0,0.0,0.0,0.0
87,0.6535054768142479,0.0,0.5226281760345588,0.0
88,0.1508591540191178,0.0,0.0,0.0
89,0.0726757907855776,0.5811435022299611,0.0,0.0
90,0.2720795075661566,0.09720483992064309,0.35056116151207717,0.0163682870801735
91,0.0,0.0,0.207431721248919,1.29379003475455
92,0.0,0.0512906963452441,0.0892387539419499,0.0
93,0.8321874195955266,0.0,0.0178571431292516,0.0631469981092979
94,0.0,0.0,0.0,0.1933624781923105
95,0.0,0.0,0.1099827176222446,0.0577569135006944
96,0.1021549517220905,0.0039110990638928,0.0,0.0400889453911913
97,0.0,0.17837746362607682,0.0,0.0
98,0.21494987317151631,0.3459770434662426,0.0,0.1623511571373728
99,0.21344707134460972,0.0,0.0344622698067582,0.0347871235105511
100,0.0020387344953227,0.0512846563110612,0.182072768578987,0.0666089654560558
101,0.0315167467150692,0.0,0.0,0.0357697685836116
102,1.3374017290245603,0.0826966292697022,0.0,0.0
103,0.0034530888455337003,0.0,0.0171985659782147,0.2484863359219353
104,0.0130325815724775,0.4579085075277022,0.7467774961548096,0.8558028087369198
105,0.2241803330759103,0.0,0.0,0.0
106,0.1101990670579246,0.0101351351140773,0.1064132458931154,0.0200381682936554
107,0.0,0.0,0.0,0.0
108,0.0295984977087765,0.0828419804662195,0.0,0.0
109,0.0,0.033542762883282,0.0,0.0
110,0.0286027377293685,0.0,0.0,0.08468724873437809
111,0.0,0.0,0.0021260991035829,0.0
112,0.0,0.0,0.0,1.3961286803463748
113,0.2184253750573762,0.3559381300344844,0.1997646011354124,0.1069951406915734
114,0.4819070478282697,0.417816440400415,0.6483525552009843,0.448466565420102
115,0.0,0.0,0.0,0.0
116,0.094274986872365,0.1749200661966824,0.1041082859786204,0.03877427295659
117,0.075015371678283,0.0,0.1725551490436664,0.1532493518090794
118,0.0,0.0084175087637917,0.0,0.005387205262862
119,0.0696849819978666,0.0302631955129817,0.0581759513304092,0.0069375320557472
120,0.3464222411655946,1.262226120166762,0.7135181253456889,0.1758005064938239
121,0.0,0.0298712661055354,0.0,0.1896782555622168
122,0.18816126804682132,0.0,0.0,0.0317948719391121
123,0.0,0.0261571919424185,0.0,0.0012722647441239
124,1.3186399161889681,0.9608500449409798,0.0603489426072523,1.16684193739203
125,0.0,2.924457603117624,0.0,0.0
126,0.318781678071429,0.0189473689924628,0.0,0.37752699383134153
127,0.11139041361735572,0.0135380120626673,0.1383036371277441,0.0359744990717648
128,0.0,0.1912360689032022,0.0838521301286839,0.141665368590975
129,0.5158033198169982,0.7759305211995102,0.527547264295697,0.5937438906354668
130,0.0,3.3209159906009105,0.511724983389311,0.8401049110144115
131,0.0,0.0,1.3931639118057462,0.4036062131027652
132,0.0291521487065295,0.0,0.014619141817154999,0.0
133,0.0,0.47651735849835286,0.0,0.0
134,0.0,0.0,0.0,0.5065856128946762
135,0.1086315793255179,0.2352402745880548,0.0,1.039497079143833
136,0.0,0.0,0.0,0.0
137,0.0,0.4343001249683711,0.1186813170907861,3.160534243999622
138,2.061942602174843,1.8960790817579922,0.5920812838337213,1.1148249394604308
139,3.6613748530855474,0.0,0.0,0.4577726605550152
140,0.222496445075619,0.0838051695641057,0.1015165477850964,0.19365611250186088
141,0.0,0.0,0.0,0.12270879726670719
142,0.0,0.0,0.0,0.124999999696871
143,0.0,0.0,0.23185670100400818,0.0
