,a-d,e-k,s-,l-r
36,0.0117088607108061,0.028199045355286598,0.0,0.0089601698060814
37,0.2780081231910712,0.1679394622157876,0.0975035393680616,0.0687488582761464
38,0.07464507531467071,0.047413576074638704,0.0,0.0034172948008748
39,0.0,0.0067633637724079,0.0,0.0
40,0.0,0.0,0.0,0.1169814388701931
41,0.0351335666185973,0.0800180108041004,0.0,0.0262420768956167
42,0.1590847847159451,0.1275838808748067,0.0,0.0176142172088042
43,0.0,0.0312426035189849,0.0,0.0
44,0.0,0.0,0.0,0.0
45,0.0,0.0184689269236356,0.011711783955456299,0.4646993248220797
46,0.035535346890599,0.0,0.0600451730315725,0.0259255063706406
47,0.0,0.0,0.0088178293461106,0.0
48,0.3314855875115765,0.6212571096116264,0.6509894188054046,0.7134405809751125
49,0.0604144695862529,0.0019994305434198997,0.0,0.0310559006314048
50,0.18622379751017698,0.0,0.1662012518645266,0.5271254710954849
51,0.2807479545539036,0.2821063662528505,0.0,0.8323128945080628
52,0.3216450205561342,0.421701575990171,0.1580952383396826,0.0
53,0.0,0.0768489851273084,0.2364314486048753,0.0544950055803034
54,0.0,0.0,0.0,0.0
55,0.0971045703491506,0.1122283864255721,0.16910716223452782,0.0080617199520478
56,0.3162316135148685,0.258280538646094,0.1336503995925926,0.2926162395400341
57,0.0,0.0949658947967163,0.0908085834961804,0.1752051945109404
58,0.0,0.43521522154726633,0.5770009643355132,0.8977393036921122
59,0.0143638583163101,0.0,0.0,0.0
60,0.035959334412648904,0.0619677457943857,0.0583970432260891,0.0
61,0.15573115297584678,0.14832900813328037,0.0,0.11023608893937
62,0.0297709596084991,0.076710074409792,0.07021314681605059,0.0500200639878836
63,0.356788498126683,0.5779785817412898,0.3378981218158777,1.818521085780786
64,0.0,0.0,0.0,0.0
65,0.0305900263426343,0.0,0.0,0.0536614918123468
66,0.21929235329391772,0.248007472095088,0.0795454548446825,0.2167685978989505
67,0.0,0.16375660662169447,0.0554716372902916,0.1626206928945833
68,0.45774104447948694,0.0,0.4147707505019149,0.0910927449036446
69,0.0384029260707609,0.0020038357651617,0.0114421416111649,0.1064960729035835
70,0.0,0.0,0.0,0.0442032839361305
71,0.4073324336002178,0.7213210246317527,0.4430675845271071,1.564525009390564
72,0.4420154608768111,0.4465630883271878,0.0,0.5043111430166437
73,0.121646591745978,0.024204649815774103,0.0471562544975708,0.0
74,0.0620597474685153,0.0552808545572334,0.0,0.0585699799885617
75,0.0,0.0,0.0,0.0
76,0.0748863045087654,0.2124401905595237,0.2326815512455261,0.0929732708866095
77,0.0096425097094591,0.0,0.0,0.20755000046746414
78,0.0,0.0058064206706173,0.0,0.0112514261858069
79,1.3350306616602696,1.363891293269439,0.6757490326390916,2.2198005873899818
80,0.0,0.0,0.0,0.0132748748495165
81,0.3855728672922305,0.0,0.0957584822290221,0.0463495220267644
82,0.0,0.138139791128005,0.1510907624951555,1.3817822694119573
83,0.0,0.0,0.0,0.0039301244073468
84,0.1145237379742852,0.0,0.0,0.0
85,0.18991456032645332,0.2662124207410782,0.1040788267935161,0.1095918538614702
86,0.1777777775881042,0.032022351863966694,0.4256651008173918,0.2303415977156443
87,0.0,0.0,0.0,0.083832681342077
88,0.092818600755989,0.0,0.0,0.0114189542618347
89,0.2303645068366063,0.2842794355150588,0.0,0.0531871249741356
90,0.0059709517229012,0.0,0.0,0.0421084767796801
91,0.053391724768714996,0.0,0.0,0.1983361581024347
92,0.0,0.0,0.0,0.0
93,0.0259179694122762,0.0977628309684274,0.0,0.0564367018247278
94,0.23646021059783973,0.46797892138622776,0.4352451209335142,0.71878625832612
95,0.0415384615674045,0.0,0.1263994632103687,0.06322475695903369
96,0.1315310771565254,0.0298775710376245,0.0559567951626089,0.0
97,0.0188415260755728,0.0,0.1185880724723899,0.192900031690581
98,0.0,0.0,0.0,1.7564979440821726
99,2.1425690317163983,0.1925133678731891,0.0,0.0
100,0.9837410137243183,0.8317387165677725,0.0,1.0302431410461395
101,0.0049812398497912,0.0,0.0,0.0849788190277394
102,0.0959450174908569,0.0,0.0,0.1178325487795202
103,0.6729151286662556,0.110162959239294,0.0195129473793037,0.0
104,0.0368484838991566,0.0502260162792593,0.1454002348542469,0.08661891499504
105,0.1415571275741957,0.4637667279451962,0.1229235873766177,0.0
106,0.1232749890415332,0.16888836856160952,0.0,0.25826757790757743
107,0.09098069418853849,0.0,0.0622062719910753,0.48958972376261173
108,0.0603692159412732,0.068654586998388,0.1077613505613302,0.0788949124740469
109,2.371119395967153,0.1384643871983431,0.440941570579225,0.0
110,0.2179775280963292,0.389580416724426,0.0379775282021068,0.0
111,0.0,0.17417944817570669,0.0,0.33259234816017763
112,0.1964608509346932,0.21105770006381772,0.0972803847176656,0.090613717972617
113,0.0,0.0,0.451415672928092,0.374555677685174
114,0.1040311011002307,0.08140067457317719,0.013726426098692,0.0084129247208299
115,0.0361344100768017,2.5581442745892247e-05,0.0,0.0
116,0.0062451967251808,0.0,0.0,0.0052833640655277
117,0.0,0.0055347228512622,0.011772954533661001,0.112574995983045
118,0.5525741311899863,0.0,0.0,1.7024946178919407
119,0.0,0.0,0.0,0.07914500830137342
120,0.0899082409702226,0.0259767117015979,0.0315834397186634,0.0315834397186634
121,0.0,0.0,0.0,0.0
122,0.0,0.0,0.0736412882422141,0.0
123,0.0,0.0,0.2104112569032597,0.0
124,0.029124624670253202,0.0162757920261708,0.0,0.0025131137548422998
125,0.009218825646328,0.0,0.0279120925314037,0.0604284345770053
126,0.23152464264804812,0.0,0.0467683053414273,0.0608003771786616
127,0.0026123303592076,0.0020703102307204,0.0,0.0
128,0.16706172768575528,0.0,0.0896226409710435,0.0787671223722389
129,0.28474257493111843,0.0,0.0222518913724884,0.2225600230138906
130,0.05244356008933,0.0236367998802772,0.0081114442229546,0.0531929923811475
131,0.0,0.0,0.183405682628934,0.2922502567766882
132,0.0,0.0074126173347524,0.012243781335342499,0.0756908640699848
133,0.8495890990513831,0.0217750549998366,0.0,0.0
134,0.0,0.1864750702730616,0.1631367815417033,0.2221236753406037
135,0.0,0.0,0.0,0.0
136,0.0586605512661586,0.09920948950485761,0.1082767982325882,0.135000509999923
137,0.0086235486553391,0.0,0.0,0.0
138,0.11531283757290331,0.1023193771543955,0.023390718185427,0.0567876963822067
139,0.0490676541729329,0.0040339941760523,0.0147839941305113,0.0
140,0.0189976252923356,0.0,0.0,0.0
141,0.0180899908207273,0.0131091479313423,0.0096957337502207,0.05452313118197699
142,0.0120435120039073,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0
144,0.0,0.0107905231649552,0.0667693936919559,0.0
145,0.0,0.0,0.0,0.0
146,0.0,0.0477783089662294,0.0,0.116459627557734
147,0.1822147484316365,0.0463756662858573,0.0,0.0
148,0.6624653257160941,0.087928151784896,0.0,0.8869514174559796
149,0.0004439671825032,0.6772097746556998,0.0,0.0023996096253047
150,0.1599988048650027,0.1303061911278903,0.0182961682903843,0.0036572611230768
151,0.1518683261442648,0.1258857192488476,0.1297672239712273,0.28873427564832144
152,0.1583967673378671,0.0661175932861516,0.0,0.0
153,0.074833274613011,0.0,0.0,0.0
154,0.0,0.0,0.0099462367553419,0.0
155,0.2435009357840822,0.401674537533515,0.0,0.000682911769969
156,0.0968283514851357,0.5580740578258094,0.0,0.19977145101457888
157,0.0,0.0,0.0,0.0
158,0.1833700985390354,0.0692337293254396,0.0540774401119056,0.09421782019679509
