docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
148789,e-k,2001-2006,Pre-1900s,High,Man,['None'],"{19008902, 18430950, 19008615, 18473867, 545585, 18770387, 43730901, 67330776, 6181081, 21001693}"
763654,e-k,2001-2006,20th century,Low,Man,['None'],"{65379939, 1178564, 64637381, 14548937, 8022895, 11868181, 26992698, 24693789, 45140702, 32108159}"
185966,a-d,2001-2006,Unknown,High,Unknown,['None'],"{117531, 43761636, 5368837, 35705992, 2155612, 13568466, 9304980, 333819, 5368764, 624543}"
3329154,a-d,2001-2006,Pre-1900s,High,Unknown,['Western Asia'],"{49169602, 38401247, 5388964, 3279723, 11719117, 29352301, 62472781, 67591350, 7268600, 44648927}"
6170724,e-k,2001-2006,21st century,Low,Unknown,['Southern Asia'],"{32901120, 57314914, 65435363, 41140738, 41118852, 52716675, 59157420, 32901166, 6126544, 7299486}"
8219779,s-,2001-2006,Pre-1900s,Low,Man,['Eastern Asia'],"{58538272, 3579298, 1208547, 8559371, 874446, 8370766, 22074679, 36891736, 496698, 12843325}"
7579839,l-r,2001-2006,Pre-1900s,Low,Man,['None'],"{7093439, 24824676, 820904, 24476619, 1227088, 5617744, 5319574, 23490456, 49966716, 36193919}"
2147120,e-k,2001-2006,20th century,Medium-Low,Man,['Western Europe'],"{28187905, 68443107, 50210462, 3598031, 27311282, 28097078, 35739767, 3456253, 25942397, 12050302}"
6196328,a-d,2001-2006,20th century,Low,Unknown,['Eastern Asia'],"{54890401, 8556130, 49138523, 32282094, 1586900, 68649588, 50836021, 12004376, 17147738, 6956731}"
8068836,l-r,2001-2006,20th century,Low,Unknown,['Western Asia'],"{2375424, 963745, 58858024, 35042093, 7829043, 1023061, 1025109, 60830742, 23594360, 36683741}"
392210,e-k,2001-2006,20th century,Medium-High,Unknown,['None'],"{9195142, 29535807, 43220397, 15003899, 30286131, 11811477, 6067288, 465243, 10505692, 11544671}"
8600611,l-r,2001-2006,20th century,Medium-Low,Unknown,['Northern America'],"{1133860, 1980107, 9873389, 18774641, 47009042, 66982611, 49593268, 58009046, 47008822, 5835422}"
2611519,a-d,2001-2006,20th century,High,Woman,['Caribbean'],"{40984832, 23087843, 54320358, 66708775, 31503758, 4368981, 8517045, 50194934, 60347575, 52857946}"
2853185,l-r,2001-2006,20th century,High,Unknown,['None'],"{62974179, 62598698, 62991437, 63781293, 1263601, 63042772, 62988310, 63781175, 7560762, 1263646}"
4572296,l-r,2001-2006,21st century,Medium-Low,Unknown,['None'],"{66384162, 44675046, 32572585, 4916241, 20571697, 890771, 512442, 11340956, 36376254, 41983199}"
291026,l-r,2001-2006,21st century,High,Unknown,['None'],"{51305376, 23144548, 12890980, 34725000, 12866638, 32194960, 34210390, 3873500, 12069117, 34526975}"
6772438,e-k,2001-2006,21st century,Medium-Low,Unknown,['None'],"{15482242, 56348803, 43112164, 57474630, 22986572, 42888334, 14565999, 43342385, 56224244, 13405340}"
881245,l-r,2001-2006,21st century,Low,Unknown,['None'],"{11959332, 4130789, 12531279, 11564371, 405651, 14289141, 1145971, 1147895, 11794363, 20975711}"
2091364,s-,2001-2006,21st century,Medium-Low,Man,['Southern Asia'],"{48974562, 4093506, 30692068, 59749672, 1776337, 34770034, 2677, 2680, 40892186, 56121022}"
5306673,a-d,2001-2006,21st century,Medium-High,Unknown,['Western Asia'],"{2824352, 3225890, 20957602, 410280, 62174286, 46458738, 41149463, 46203194, 53396702, 55463359}"
1711140,l-r,2001-2006,21st century,Medium-High,Unknown,['Northern America'],"{58809987, 10941476, 52977031, 22017640, 3858769, 56752309, 8846262, 47732600, 23173085, 8731614}"
1980918,a-d,2001-2006,21st century,Medium-Low,Unknown,['Northern Europe'],"{265446, 15232231, 28344042, 31791023, 33634131, 41603028, 12589754, 44597179, 55957565, 52431551}"
3299482,e-k,2001-2006,21st century,Medium-High,Unknown,"['Eastern Asia', 'Northern America']","{1359392, 16746657, 5846272, 53926695, 66289063, 22264874, 69090451, 56211605, 20533367, 7970939}"
765581,s-,2001-2006,21st century,Medium-High,Unknown,['None'],"{765602, 765604, 20043596, 961773, 8163948, 11818642, 1025751, 1025752, 1025753, 1015515}"
3373496,a-d,2001-2006,21st century,Low,Unknown,['Australia and New Zealand'],"{46279523, 45643045, 54985064, 46663242, 51607084, 50671501, 59170511, 4446385, 33067446, 19988023}"
57577276,a-d,2017-2022,Unknown,Low,Unknown,['None'],"{56079781, 9364424, 17658316, 6517805, 62857583, 1218704, 57576657, 40565267, 15237433, 59600542}"
36446483,e-k,2007-2011,Unknown,Low,Unknown,['Western Europe'],"{42116672, 26087073, 26929730, 25908459, 29262202, 30322895, 28395766, 42840345, 29194266, 33349532}"
17527393,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"{8728483, 5336487, 38798220, 3937485, 9979245, 39805484, 4008941, 65413203, 37884695, 17335289}"
15175449,a-d,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{15386115, 14346852, 8542404, 14349766, 49258661, 18969390, 27163406, 24209427, 62915416, 62927609}"
10780499,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America'],"{7505056, 11783651, 47588197, 25224008, 17976940, 15260273, 12634804, 10252052, 37708922, 18909148}"
21613101,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{46596011, 56791979, 56728877, 45099693, 17392267, 1664018, 21641299, 42840345, 5777658, 47414142}"
25240261,a-d,2007-2011,Unknown,Medium-High,Unknown,['None'],"{27981731, 32246220, 20944204, 50353838, 24163500, 32246161, 5172402, 8807159, 5768474, 64694206}"
27047379,e-k,2007-2011,20th century,Medium-High,Man,['Eastern Asia'],"{41642144, 9966818, 35624580, 69133612, 66758671, 43069298, 49038834, 3643221, 601463, 66628317}"
25800982,a-d,2007-2011,Unknown,Low,Unknown,['None'],"{27248417, 25668097, 12224385, 32582986, 51083982, 6437783, 24964369, 20417810, 7498455, 62628634}"
31083241,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{2965601, 1940962, 9463365, 18737799, 67462378, 14621424, 64542356, 12861237, 4991894, 19025500}"
9342307,a-d,2007-2011,21st century,Low,Unknown,['Northern America'],"{9343586, 20759235, 17354788, 65605451, 48264685, 26569520, 22047955, 37604214, 38716855, 27940794}"
22654426,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Northern Europe'],"{9647136, 11118116, 6450469, 19339179, 66415756, 7541039, 5658549, 7530295, 10102393, 7541307}"
11827089,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['None'],"{4025352, 66502888, 18410199, 53693101, 21252399, 32215696, 29372145, 29738771, 1530903, 3812861}"
18130020,e-k,2007-2011,20th century,Low,Man,['Eastern Asia'],"{48252610, 69378916, 35403013, 12883663, 48252592, 48202258, 43705651, 12883730, 47583763, 69362424}"
25389632,s-,2007-2011,Unknown,Low,Unknown,['None'],"{21624549, 21623083, 25215883, 20614447, 25147183, 23868977, 25215699, 39424823, 6459960, 9502553}"
8706744,e-k,2007-2011,21st century,Low,Unknown,['None'],"{5242754, 7365254, 18979882, 61270218, 7185741, 30113198, 3719406, 18654001, 8750198, 8740700}"
16893086,e-k,2007-2011,Pre-1900s,Low,Man,['Northern America'],"{759111, 1193771, 1221803, 11636046, 44916944, 13346194, 68039059, 20111416, 51630970, 25067871}"
28883999,s-,2007-2011,20th century,Low,Man,['None'],"{4811552, 31138370, 36282755, 68951396, 45437256, 61111919, 39618452, 38132532, 64616532, 49201526}"
9990365,e-k,2007-2011,20th century,Medium-Low,Man,['Eastern Asia'],"{3587332, 15458503, 40441129, 1197994, 10884236, 4172398, 69177807, 19019825, 41914874, 877565}"
12345604,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"{37442, 66846787, 1406052, 36036485, 30242631, 10873322, 2938285, 58826390, 18462524, 6539389}"
9465748,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"{41089475, 14956581, 59443270, 48459097, 55257225, 2218361, 7133489, 58944662, 13629241, 68601375}"
13558050,s-,2007-2011,Unknown,High,Unknown,['None'],"{1449669, 1449670, 1449676, 1449677, 1449680, 1449681, 1449682, 1449683, 1449684, 417172}"
20194358,s-,2007-2011,Pre-1900s,Low,Man,['None'],"{1220224, 4536195, 7014211, 51464575, 54498632, 27938410, 36811407, 69733711, 22950104, 15094335}"
9648387,e-k,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{24197441, 57484356, 63380876, 49537874, 46533654, 1566711, 20119768, 10499001, 4248345, 3301116}"
19660913,s-,2007-2011,20th century,Medium-High,Man,['None'],"{9966818, 317123, 3894371, 7086148, 4395306, 54383437, 29175149, 8201368, 36390169, 31734107}"
27888863,s-,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{62156385, 50582214, 62166447, 62882928, 67893106, 19573298, 3723575, 27597112, 3723547, 62133566}"
26343754,s-,2007-2011,21st century,Low,Unknown,['Northern America'],"{53997826, 63630723, 922791, 55547370, 26151946, 18201067, 46256811, 22672849, 48513880, 900542}"
30643724,l-r,2007-2011,20th century,Low,Unknown,['None'],"{35635939, 21009991, 18032074, 30756779, 30271213, 30659694, 21022320, 20180466, 18733141, 27465721}"
8745619,a-d,2007-2011,21st century,Medium-Low,Unknown,['Eastern Europe'],"{7532448, 5741015, 64103907, 3618886, 1849129, 3179986, 66308946, 27371511, 26844568, 13709567}"
11199039,l-r,2007-2011,Pre-1900s,Medium-Low,Man,['None'],"{117353, 108649, 40649833, 19023055, 64287761, 35743698, 117203, 20025332, 57483539, 58727478}"
33340388,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"{1911362, 8878019, 55267558, 3650951, 9873389, 14326512, 5918067, 14338007, 36355960, 14327095}"
20621561,a-d,2007-2011,20th century,High,Man,['None'],"{25200039, 9708487, 25176266, 46872492, 36955855, 13814639, 50165525, 37490807, 21103386, 3747359}"
12407294,l-r,2007-2011,Unknown,High,Unknown,['None'],"{40503488, 26500362, 69714384, 2584884, 24877750, 34217462, 25752697, 40083994, 58790461, 24396825}"
24783091,s-,2007-2011,20th century,Medium-Low,Unknown,['None'],"{21284385, 1393121, 6456867, 392230, 42119975, 13514504, 26911147, 1916251, 5954359, 392219}"
11625579,l-r,2007-2011,20th century,Medium-Low,Unknown,['None'],"{53877346, 57445732, 12715205, 57125041, 8675794, 29661563, 2856343, 28916922, 39125595, 2684542}"
20098361,e-k,2007-2011,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{6785378, 62625730, 5216010, 57302699, 13271754, 7361552, 55319222, 6041180, 48659614, 63510879}"
22438300,l-r,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"{19298212, 24334086, 21938347, 42353356, 2589551, 5505969, 1002993, 14570197, 26701751, 33050876}"
17838402,s-,2007-2011,Unknown,Medium-High,Unknown,['Northern America'],"{31330852, 49108744, 53030539, 44376204, 56610541, 56485966, 31685647, 801649, 10550546, 13048798}"
9798472,a-d,2007-2011,Pre-1900s,Medium-Low,Man,['None'],"{20993248, 6749537, 20993252, 24667469, 55802320, 68196145, 48030960, 65189207, 108664, 48246237}"
29372145,a-d,2007-2011,Pre-1900s,Medium-High,Unknown,['None'],"{1615908, 2560904, 4025352, 161099, 5063276, 11719117, 6115315, 29738771, 7933692, 37656542}"
24278209,e-k,2007-2011,Unknown,Medium-High,Unknown,['South-eastern Asia'],"{67908612, 65933510, 26811046, 8614766, 37295482, 64962867, 14353525, 6068215, 68641273, 39903994}"
30683150,l-r,2007-2011,Pre-1900s,Medium-High,Woman,['Southern Europe'],"{57001218, 48009224, 61439021, 33776081, 51035314, 3981975, 18053498, 5983835, 42286205, 38733566}"
27936150,s-,2007-2011,21st century,Medium-High,Unknown,['None'],"{13461184, 57401889, 7887395, 69789071, 245520, 14463377, 42367573, 31971381, 19975198, 26582974}"
22789996,s-,2007-2011,Pre-1900s,Medium-High,Unknown,['Northern Europe'],"{3214402, 25847683, 50998114, 22269413, 52575366, 17165323, 22670028, 3197329, 18129592, 28157854}"
8924609,e-k,2007-2011,21st century,Medium-High,Unknown,['Western Europe'],"{63454434, 4489731, 23087843, 37712933, 39360969, 18374315, 3064565, 1875511, 22140890, 24551486}"
19368465,l-r,2007-2011,20th century,Medium-High,Unknown,['Northern Europe'],"{32706017, 8714242, 4745191, 1339273, 3274511, 27310256, 40487476, 15430421, 47250838, 3632184}"
15085780,a-d,2007-2011,20th century,Medium-High,Unknown,['None'],"{53756286, 11257989, 50552685, 53838221, 56412404, 56458613, 49127860, 50795671, 22709018, 38480862}"
23397764,s-,2007-2011,21st century,Medium-Low,Unknown,['None'],"{9995140, 50897007, 54718096, 245520, 18433298, 25132179, 49634163, 20850258, 52270352, 48880311}"
9140389,e-k,2007-2011,20th century,High,Unknown,['None'],"{6607649, 9092198, 42338502, 64913132, 1452686, 66548375, 643352, 42023835, 7487868, 52359519}"
12847755,s-,2007-2011,21st century,High,Unknown,['Northern Europe'],"{30721120, 16790340, 12715205, 2602701, 39448242, 12933972, 461685, 68278965, 12481590, 22690485}"
21327500,a-d,2007-2011,Unknown,High,Unknown,['None'],"{63965313, 28169577, 649068, 22494189, 11717617, 43619987, 38298772, 68167225, 54953818, 6823198}"
19044957,s-,2007-2011,20th century,High,Unknown,['None'],"{18163366, 40309671, 58712552, 24716301, 62580301, 63053390, 1620400, 519185, 65789046, 475510}"
25135768,e-k,2007-2011,21st century,Medium-Low,Unknown,['Northern America'],"{31579365, 8672710, 33481579, 57132495, 8765553, 55784597, 54246296, 16533113, 38123130, 40894972}"
17995544,e-k,2007-2011,Unknown,High,Unknown,"['Eastern Europe', 'Western Asia']","{31618272, 51494593, 3283780, 20945448, 24108585, 40004907, 17995216, 18012191, 19083934, 31617310}"
11466337,a-d,2007-2011,21st century,High,Unknown,['Western Asia'],"{10063459, 10246437, 9541638, 628817, 22576113, 1831890, 10143092, 4476761, 44641562, 7967099}"
20086978,l-r,2007-2011,21st century,Medium-Low,Unknown,['Northern America'],"{23096960, 11618179, 60480198, 25508509, 59983756, 4562604, 2526804, 50317014, 63775323, 67548093}"
10473206,a-d,2007-2011,21st century,Medium-High,Unknown,['Western Europe'],"{19753160, 19994953, 67462378, 11743228, 35964975, 14184467, 28066454, 3259640, 15772604, 1265885}"
17897316,l-r,2007-2011,21st century,Medium-High,Unknown,['None'],"{9820165, 17954951, 24979081, 3490925, 1145971, 26002868, 7179668, 8601812, 1165687, 6155580}"
11299985,a-d,2007-2011,Pre-1900s,High,Unknown,['None'],"{48733476, 24420969, 48729196, 30793742, 48733455, 29496911, 61641551, 14630003, 45551740, 63669597}"
22443646,l-r,2007-2011,20th century,High,Unknown,['None'],"{27240322, 965028, 28555207, 14185130, 34288399, 41156786, 51500274, 63989333, 15017307, 42740254}"
13134210,l-r,2007-2011,Pre-1900s,High,Man,['Eastern Europe'],"{33180836, 1094405, 4451750, 39302057, 22537033, 30650987, 19725100, 8804405, 68558265, 1854139}"
17366912,e-k,2007-2011,Pre-1900s,High,Man,['None'],"{11990209, 41082881, 17307046, 139754, 40973836, 41121269, 63241463, 50883832, 55073083, 64158301}"
17857319,s-,2007-2011,Pre-1900s,High,Unknown,['Eastern Europe'],"{5804642, 47214147, 69148549, 27710694, 46990783, 51512300, 69148594, 36410900, 2966685, 60963199}"
41178596,a-d,2012-2016,Pre-1900s,Low,Man,['None'],"{28478242, 41305853, 24435549, 27377613, 25733006, 48511532, 28751061, 9015769, 51064797, 36910815}"
47531837,l-r,2012-2016,20th century,Low,Man,['Australia and New Zealand'],"{2778370, 28071588, 51059237, 69322921, 49050026, 50108683, 38958956, 7704334, 58707664, 38987160}"
25462124,e-k,2007-2011,21st century,High,Unknown,['None'],"{29333318, 56293479, 29386537, 15607178, 61552809, 29340269, 29364403, 29367029, 29368570, 29387099}"
25677017,l-r,2007-2011,21st century,High,Man,['Central America'],"{40386948, 25303590, 47817868, 64484302, 120558, 64210992, 42132913, 9745552, 6521971, 44274487}"
44037469,s-,2012-2016,20th century,Low,Man,['Southern Africa'],"{44765432, 45661729, 352774, 2516551, 15513551, 23959279, 47170897, 15287608, 22342684, 56913470}"
37898739,s-,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{24588742, 22703114, 65854705, 28144594, 23003858, 15211254, 27727735, 46895608, 1277082, 21142396}"
46978810,l-r,2012-2016,Pre-1900s,Low,Man,['None'],"{5985763, 26511012, 15690985, 23617773, 26511062, 13531703, 1227512, 20484153, 5985852, 14786175}"
34592233,a-d,2012-2016,20th century,Medium-Low,Unknown,['None'],"{26391241, 1305131, 7626412, 37126254, 20555537, 25829362, 14071379, 54900375, 13707513, 49667994}"
40450218,a-d,2012-2016,Unknown,Low,Unknown,['Northern America'],"{7541184, 61402403, 15959396, 40434066, 7337459, 18250642, 42247156, 371186, 26357592, 40477181}"
48513880,l-r,2012-2016,21st century,Low,Unknown,['Eastern Asia'],"{7025186, 12468261, 14323144, 63311947, 30731948, 6976492, 11607508, 50276191, 1514299, 48913759}"
37135130,l-r,2012-2016,20th century,Medium-Low,Unknown,['Southern Europe'],"{28258976, 41555620, 18330309, 31866660, 6930248, 4388472, 66254101, 21731989, 7240952, 57907390}"
34245545,l-r,2012-2016,Unknown,High,Unknown,['None'],"{24619464, 50333131, 66825678, 7469136, 66354715, 4520890, 44558203, 4509532, 60514878, 28139007}"
50153114,a-d,2012-2016,20th century,Low,Unknown,['Central America'],"{33102081, 36447973, 36487654, 57046375, 28164747, 36518731, 19168850, 64213270, 4182522, 36128219}"
48722101,e-k,2012-2016,20th century,Low,Unknown,['None'],"{60760257, 50611234, 55546793, 16434601, 878731, 41421805, 878737, 41142451, 20654300, 18234077}"
36971010,l-r,2012-2016,Unknown,Medium-Low,Unknown,['Western Asia'],"{29038817, 52790915, 67477923, 10151299, 26196968, 15422922, 20366701, 32614905, 28461074, 28461049}"
41609569,e-k,2012-2016,21st century,Low,Unknown,['Australia and New Zealand'],"{49247713, 59824035, 47442373, 43053770, 43123308, 12986316, 43094068, 69001876, 56308694, 66366936}"
40189494,a-d,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{51451456, 67465251, 40200143, 19518864, 40252147, 43570389, 64787256, 12804058, 42456988, 40182332}"
39531468,l-r,2012-2016,Unknown,Low,Unknown,['Northern America'],"{18523491, 18773061, 8741191, 17501225, 21418288, 66413597, 18326483, 19015220, 46365077, 18967037}"
36723831,e-k,2012-2016,Unknown,Medium-Low,Unknown,['South America'],"{43660898, 46601187, 10019717, 8409477, 2188042, 11972811, 10750830, 26454223, 40246167, 31669950}"
42361931,e-k,2012-2016,Pre-1900s,Low,Man,['None'],"{26037924, 59481476, 20486438, 40959591, 33321831, 38401961, 22787378, 1228211, 32820852, 69650815}"
37131963,e-k,2012-2016,20th century,Medium-Low,Man,['Southern Europe'],"{7745762, 39765533, 25082180, 26920236, 21158543, 58455475, 1903669, 21364217, 33818333, 7962334}"
49544852,e-k,2012-2016,Unknown,Low,Unknown,['None'],"{49544737, 49544685, 32570478, 49924878, 5537393, 49544884, 40703703, 32283, 49544862, 49544671}"
42882989,s-,2012-2016,Unknown,Low,Unknown,['None'],"{22206981, 42759558, 59816264, 42883017, 23479822, 42819408, 43335120, 42759544, 8645018, 21957629}"
35944940,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"{67502785, 67281221, 1530278, 67461095, 52306570, 52306508, 57039183, 3717560, 1569465, 42808954}"
48927148,l-r,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{49338753, 30723170, 5617573, 17120998, 12524683, 932625, 49398866, 14829144, 55129, 55133}"
50660806,e-k,2012-2016,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{42881315, 31664422, 2346505, 42523562, 56007244, 44372269, 44351669, 44352570, 64376573, 44081662}"
43156336,s-,2012-2016,20th century,Medium-Low,Unknown,['None'],"{11630720, 68953284, 65028068, 19468554, 40536651, 1423790, 11543794, 152114, 62576340, 13683801}"
49709450,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"{13538400, 11396608, 14065570, 12989698, 18329028, 1529859, 11283405, 13419311, 13341744, 13341751}"
47132134,s-,2012-2016,Pre-1900s,Low,Unknown,['Northern America'],"{42511939, 28221307, 403910, 12021766, 57990027, 150802, 22995544, 57989305, 50223160, 118971}"
41580224,a-d,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{14528481, 67502785, 12268284, 67502765, 11046160, 11044785, 1811607, 38524924, 20883037, 10819294}"
34305685,e-k,2012-2016,Unknown,Medium-High,Unknown,['None'],"{20938914, 12199720, 26184809, 7477483, 29540044, 4397293, 10326830, 8520784, 18260567, 53994459}"
38988819,a-d,2012-2016,Pre-1900s,Medium-High,Unknown,['Eastern Asia'],"{64590658, 35521721, 16734020, 66708775, 3402215, 3208460, 63281490, 57610709, 67346841, 46431290}"
37602440,a-d,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{22777405, 26571594, 66714798, 57802863, 42112306, 47263805, 35460148, 27278965, 3789909, 61266653}"
51556214,s-,2012-2016,21st century,Low,Unknown,['None'],"{47513065, 66516362, 54253515, 65882675, 61879924, 59728982, 53180183, 66100598, 66515068, 51556670}"
39482660,a-d,2012-2016,Pre-1900s,Medium-Low,Man,['None'],"{59556804, 40447876, 16466664, 37675947, 25658704, 736402, 34483859, 41904819, 30203419, 20575966}"
