docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
7382288,e-k,2001-2006,Unknown,Low,Unknown,['None'],"{49986564, 36050598, 7442764, 2450894, 3277116, 7436503, 7542198, 502937, 28306266, 7351098}"
1838300,e-k,2001-2006,Unknown,Medium-Low,Unknown,['None'],"{22975616, 20615010, 2936102, 8283690, 4280305, 4622226, 41202961, 33634131, 37728341, 4772626}"
20145,l-r,2001-2006,Pre-1900s,Medium-High,Man,['None'],"{1057096, 50734921, 67739850, 39472427, 629934, 69484530, 28082237, 3303636, 25851481, 58277085}"
1184091,l-r,2001-2006,Unknown,Low,Unknown,['None'],"{14318021, 439367, 554570, 43230606, 496657, 8013879, 20665431, 10924185, 5314366, 49354809}"
308441,s-,2001-2006,Unknown,Medium-High,Unknown,['None'],"{13095584, 192004, 29427535, 18810319, 32186, 3868372, 64860917, 12801079, 10634682, 8562236}"
2658232,s-,2001-2006,20th century,High,Man,['Northern Europe'],"{10323136, 41937637, 2604550, 41631046, 30870127, 20733458, 46798357, 40863189, 2084472, 56598013}"
5970152,s-,2001-2006,20th century,Medium-High,Unknown,['Southern Europe'],"{13611233, 23728294, 31047270, 47624231, 53237709, 41075117, 23085135, 41110939, 24734779, 25908221}"
2884586,s-,2001-2006,Unknown,High,Unknown,['None'],"{62133034, 1483499, 29423149, 29208077, 13739922, 59433971, 68359353, 34930490, 22823931, 3975103}"
5024646,s-,2001-2006,Unknown,Medium-Low,Unknown,['None'],"{10396740, 36636682, 20676235, 1845132, 5024240, 32620179, 10397011, 63287382, 3520791, 1845116}"
1211854,s-,2001-2006,20th century,Medium-Low,Man,['Western Asia'],"{52682504, 15785327, 8665713, 34387, 19477588, 25950068, 1024030, 18522904, 6889979, 41714654}"
1736269,s-,2001-2006,Unknown,Low,Unknown,['None'],"{6642110, 1417663, 56432618, 10179662, 51716496, 39835409, 1417658, 1417659, 46263422, 12771615}"
5096164,a-d,2001-2006,Unknown,Low,Unknown,['None'],"{51355000, 40085156, 40085223, 17675210, 4469546, 53023536, 4468920, 4469851, 50921724, 10398430}"
1182809,s-,2001-2006,20th century,Low,Man,['Southern Africa'],"{131301, 69476517, 12467653, 22892934, 16483113, 1951665, 470642, 9290548, 6597852, 6597822}"
3907724,s-,2001-2006,21st century,Low,Unknown,['Northern America'],"{33814272, 2449280, 8489217, 1918823, 425928, 18348244, 7798325, 64323189, 46832180, 64469723}"
7146993,e-k,2001-2006,Pre-1900s,Low,Man,['Northern America'],"{7663556, 7652933, 13946057, 3858129, 7134967, 7619992, 46386106, 41684988, 28868413, 5328511}"
80052,s-,2001-2006,Pre-1900s,High,Man,['Western Europe'],"{3082208, 3137222, 3780650, 52983212, 44332557, 50144243, 8440534, 3096440, 3086971, 3131131}"
8409477,e-k,2001-2006,20th century,High,Unknown,['Eastern Europe'],"{2853185, 30143361, 595687, 42912487, 32971054, 2187855, 18162929, 59341719, 23833178, 31669950}"
49669,e-k,2001-2006,Unknown,High,Unknown,['Northern America'],"{5907292, 5157704, 119688, 1175274, 15111338, 9615212, 13770645, 20140888, 3092252, 9617023}"
468685,e-k,2001-2006,Pre-1900s,Medium-Low,Man,['None'],"{33756546, 385543, 65283368, 5290909, 16194865, 385586, 36905137, 10369275, 54277053, 1505725}"
364546,s-,2001-2006,Pre-1900s,Medium-High,Unknown,['Northern Europe'],"{62314535, 22741450, 41973773, 47096847, 22791888, 52616017, 19177554, 58621524, 16845722, 64047676}"
356194,s-,2001-2006,Pre-1900s,Medium-Low,Unknown,['Eastern Asia'],"{3323200, 4433061, 52697894, 17882765, 8389934, 7011087, 3719406, 69036274, 3385619, 3552213}"
4562115,l-r,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern America'],"{39530816, 31317281, 24653093, 38901830, 48522504, 57665705, 7104490, 34809643, 33771185, 22827484}"
148789,e-k,2001-2006,Pre-1900s,High,Man,['None'],"{28621091, 18430950, 37384807, 54963592, 19008615, 23085100, 67361935, 18089686, 67330776, 21001693}"
763654,e-k,2001-2006,20th century,Low,Man,['None'],"{321085, 42982277, 25600677, 5854374, 52138865, 19025236, 13884790, 14922520, 7299706, 19355485}"
185966,a-d,2001-2006,Unknown,High,Unknown,['None'],"{285088, 7148385, 4839138, 5368837, 1122664, 5415725, 57568429, 9304980, 21764729, 5368764}"
3329154,a-d,2001-2006,Pre-1900s,High,Unknown,['Western Asia'],"{5358982, 30092072, 21175883, 66607307, 38997709, 18507391, 42582643, 62003702, 66097852, 17729855}"
6170724,e-k,2001-2006,21st century,Low,Unknown,['Southern Asia'],"{6928096, 57314914, 67349639, 50229096, 66218252, 53261644, 53469100, 65560625, 30939603, 36069405}"
8219779,s-,2001-2006,Pre-1900s,Low,Man,['Eastern Asia'],"{58538272, 3579298, 877411, 366925, 8370766, 5918831, 6985971, 7847795, 4015735, 1194046}"
7579839,l-r,2001-2006,Pre-1900s,Low,Man,['None'],"{33546012, 13259079, 820904, 24476619, 1227088, 5617744, 5319574, 25796891, 49966716, 7093439}"
2147120,e-k,2001-2006,20th century,Medium-Low,Man,['Western Europe'],"{743712, 68443107, 17320835, 4558437, 10076456, 10037416, 28258637, 27311282, 50982452, 28072276}"
6196328,a-d,2001-2006,20th century,Low,Unknown,['Eastern Asia'],"{54890401, 8556130, 14838474, 14511601, 9333489, 8763315, 1586900, 7172920, 17147738, 6956731}"
8068836,l-r,2001-2006,20th century,Low,Unknown,['Western Asia'],"{8569441, 65842340, 28123748, 54566151, 60582634, 37429802, 21145709, 46703414, 31638999, 9811194}"
392210,e-k,2001-2006,20th century,Medium-High,Unknown,['None'],"{47960864, 51470080, 54710242, 30134759, 8587719, 54681612, 24712078, 6067288, 465243, 30148125}"
8600611,l-r,2001-2006,20th century,Medium-Low,Unknown,['Northern America'],"{15278233, 28694436, 17385189, 39688678, 1980107, 47009042, 6735733, 47008822, 34490297, 24577373}"
2611519,a-d,2001-2006,20th century,High,Woman,['Caribbean'],"{4479494, 68784647, 45159754, 68624430, 6247633, 2381845, 55916565, 65531031, 52857946, 53431134}"
2853185,l-r,2001-2006,20th century,High,Unknown,['None'],"{27001669, 62598698, 1637259, 14780461, 1263601, 19469938, 63042772, 18270359, 26259611, 1263646}"
4572296,l-r,2001-2006,21st century,Medium-Low,Unknown,['None'],"{11386978, 44676228, 56776455, 31894603, 2672400, 20571697, 4916241, 890771, 62851162, 36376254}"
291026,l-r,2001-2006,21st century,High,Unknown,['None'],"{18693, 49100360, 49060108, 33648429, 22852790, 890647, 2509144, 1597628, 49165464, 31910526}"
6772438,e-k,2001-2006,21st century,Medium-Low,Unknown,['None'],"{24484259, 56348803, 16091177, 64626956, 22494189, 14565999, 43342385, 29115123, 56224244, 450323}"
881245,l-r,2001-2006,21st century,Low,Unknown,['None'],"{11959332, 12293221, 13683096, 17455653, 12531279, 6228275, 52518452, 26002868, 52719256, 11794363}"
2091364,s-,2001-2006,21st century,Medium-Low,Man,['Southern Asia'],"{17175296, 50830435, 7657512, 59749672, 58071116, 53293389, 11577101, 55476976, 24145040, 64184405}"
5306673,a-d,2001-2006,21st century,Medium-High,Unknown,['Western Asia'],"{65289479, 410280, 55463359, 55372557, 55469998, 46458738, 31987927, 46203194, 10722170, 16343903}"
1711140,l-r,2001-2006,21st century,Medium-High,Unknown,['Northern America'],"{1396737, 817569, 11224067, 10941476, 22901419, 14373148, 8846262, 67302423, 30857849, 59518268}"
1980918,a-d,2001-2006,21st century,Medium-Low,Unknown,['Northern Europe'],"{62842566, 25469479, 13127339, 46979279, 45382001, 17199769, 57923412, 13848023, 64068664, 446488}"
3299482,e-k,2001-2006,21st century,Medium-High,Unknown,"['Eastern Asia', 'Northern America']","{16746657, 23802052, 53327978, 9956560, 66653074, 27275007, 2006133, 1481657, 34161403, 27550943}"
765581,s-,2001-2006,21st century,Medium-High,Unknown,['None'],"{7532099, 7080163, 1652709, 678729, 22163177, 2769179, 1814775, 1025751, 1015515, 12243134}"
3373496,a-d,2001-2006,21st century,Low,Unknown,['Australia and New Zealand'],"{47149729, 45643045, 4025352, 46663242, 44997516, 3490925, 24657838, 44556718, 61012886, 33067446}"
57577276,a-d,2017-2022,Unknown,Low,Unknown,['None'],"{35021957, 40122694, 41100455, 30708971, 30680875, 6517805, 62857583, 55467028, 25333847, 59600542}"
36446483,e-k,2007-2011,Unknown,Low,Unknown,['Western Europe'],"{26087073, 25908459, 32647500, 13237007, 387345, 29262228, 8154901, 4255446, 29239543, 1335324}"
17527393,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"{46855105, 64443425, 49554499, 9909360, 2105553, 49251957, 19268056, 65029691, 23666875, 23310488}"
15175449,a-d,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{8542404, 14349766, 39923751, 63590216, 48752335, 18895286, 39447511, 38005753, 43578394, 9182844}"
10780499,a-d,2007-2011,Pre-1900s,Low,Unknown,['Northern America'],"{11959776, 11716420, 11043236, 26929561, 11730859, 10852972, 11976429, 12220985, 10849948, 12184478}"
21613101,l-r,2007-2011,Unknown,Low,Unknown,['Eastern Europe'],"{8467968, 46596011, 5227885, 45099693, 21641299, 8873012, 56736788, 60568157, 47414142, 600479}"
25240261,a-d,2007-2011,Unknown,Medium-High,Unknown,['None'],"{63874276, 31637092, 67147238, 16386535, 18301257, 2226890, 39126996, 31636470, 63873942, 23387391}"
27047379,e-k,2007-2011,20th century,Medium-High,Man,['Eastern Asia'],"{601539, 35624580, 3040517, 860675, 860680, 328428, 328655, 329616, 601463, 10993660}"
25800982,a-d,2007-2011,Unknown,Low,Unknown,['None'],"{5559649, 54518018, 25759427, 25668097, 32582986, 27248652, 51083982, 20417810, 25800788, 27249659}"
31083241,a-d,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{24724609, 14584844, 12306288, 29115123, 25153204, 12861237, 6772438, 26090805, 9473113, 19025500}"
9342307,a-d,2007-2011,21st century,Low,Unknown,['Northern America'],"{17233989, 11194630, 11222775, 37654957, 52845558, 67378839, 67762617, 27940794, 20285629, 42797855}"
22654426,l-r,2007-2011,Unknown,Medium-Low,Unknown,['Northern Europe'],"{43549442, 11118116, 49221574, 19339179, 59708239, 43549395, 17118165, 5058810, 4434653, 4963806}"
11827089,s-,2007-2011,Pre-1900s,Medium-Low,Unknown,['None'],"{35071009, 8464360, 12115149, 1530903, 7201940, 41239990, 18410199, 35308505, 23461502, 1547967}"
18130020,e-k,2007-2011,20th century,Low,Man,['Eastern Asia'],"{48541224, 4454826, 47800619, 55859147, 43761515, 65218474, 48202258, 54371635, 47839096, 4487199}"
25389632,s-,2007-2011,Unknown,Low,Unknown,['None'],"{9159942, 1393161, 21623083, 1452463, 20614447, 11386803, 10729590, 6459960, 21676633, 43454490}"
8706744,e-k,2007-2011,21st century,Low,Unknown,['None'],"{39436097, 31760357, 14294599, 18979882, 38805354, 8975690, 32690701, 30113198, 30173519, 8740700}"
16893086,e-k,2007-2011,Pre-1900s,Low,Man,['Northern America'],"{23279363, 132003, 22897573, 63430604, 16869068, 11636046, 26047219, 30216534, 51066231, 51630970}"
28883999,s-,2007-2011,20th century,Low,Man,['None'],"{39890595, 50954950, 4581703, 39755240, 38610636, 23271501, 39444372, 33513141, 3509117, 9534079}"
9990365,e-k,2007-2011,20th century,Medium-Low,Man,['Eastern Asia'],"{41859650, 1635882, 13843502, 10567312, 43069298, 6985971, 17959955, 5572662, 860604, 877565}"
12345604,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"{19846594, 20883037, 1180678, 62488717, 3046195, 2976276, 22697557, 42491096, 1058844, 2865981}"
9465748,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"{35674082, 32072900, 14956581, 63749530, 7133489, 52420017, 58944662, 60585240, 60747674, 3222590}"
13558050,s-,2007-2011,Unknown,High,Unknown,['None'],"{65844161, 64986373, 65844296, 64986184, 1449676, 64996814, 64986639, 65844334, 24956276, 65844255}"
20194358,s-,2007-2011,Pre-1900s,Low,Man,['None'],"{3869186, 42994089, 53778540, 12135149, 39031608, 13660505, 10665722, 3909916, 28479133, 25992511}"
9648387,e-k,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{12084192, 24197441, 473986, 1661640, 40278670, 11973649, 35403635, 3387124, 10499001, 2320703}"
19660913,s-,2007-2011,20th century,Medium-High,Man,['None'],"{48255961, 2866370, 5101698, 9966818, 5975435, 54383437, 3568623, 1722896, 36390169, 3629660}"
27888863,s-,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{20516475, 54114445, 48527223, 58047633, 67893106, 35680852, 3723575, 35679928, 33101145, 3723547}"
26343754,s-,2007-2011,21st century,Low,Unknown,['Northern America'],"{35817024, 63382083, 46318051, 26183464, 55547370, 18201067, 26151946, 35483035, 48499132, 46376223}"
30643724,l-r,2007-2011,20th century,Low,Unknown,['None'],"{15981474, 36676580, 11539109, 18032074, 38830649, 18733141, 26307669, 18732889, 1050554, 4129659}"
8745619,a-d,2007-2011,21st century,Medium-Low,Unknown,['Eastern Europe'],"{38514021, 67736616, 37268104, 45435149, 7931568, 23194456, 1340244, 42269240, 17235193, 10072895}"
11199039,l-r,2007-2011,Pre-1900s,Medium-Low,Man,['None'],"{178019, 178020, 26111685, 3482280, 108649, 117353, 1633164, 18762317, 1806649, 998425}"
33340388,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"{53099746, 767907, 16191011, 55267558, 1980107, 14326512, 41699825, 6735733, 14327095, 15278233}"
20621561,a-d,2007-2011,20th century,High,Man,['None'],"{34780608, 60331553, 7714405, 2288647, 15842120, 10785034, 36955855, 20357369, 21103386, 15580030}"
12407294,l-r,2007-2011,Unknown,High,Unknown,['None'],"{66825479, 63590216, 47826573, 20075853, 20743794, 2584884, 34217462, 40083994, 44558203, 58790461}"
24783091,s-,2007-2011,20th century,Medium-Low,Unknown,['None'],"{4202528, 18873921, 397761, 55583013, 42119975, 12529807, 31362228, 1962132, 45710360, 28753819}"
11625579,l-r,2007-2011,20th century,Medium-Low,Unknown,['None'],"{12051785, 24119594, 5447404, 33705743, 65804623, 57405490, 43292405, 59057717, 2856343, 7761595}"
20098361,e-k,2007-2011,Pre-1900s,Medium-High,Unknown,['Eastern Europe'],"{62625730, 16305058, 66658660, 56129190, 13271754, 20827532, 52244462, 19960278, 31554365, 48659614}"
22438300,l-r,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"{2213313, 24334086, 9883822, 2589583, 49012366, 20181937, 2589651, 38061236, 14570197, 26821723}"
17838402,s-,2007-2011,Unknown,Medium-High,Unknown,['Northern America'],"{2588064, 26016805, 49108744, 17906796, 2608592, 1618229, 45423414, 58313239, 2450296, 57916885}"
9798472,a-d,2007-2011,Pre-1900s,Medium-Low,Man,['None'],"{46357635, 32026696, 5061193, 46357804, 30683150, 21940593, 28762449, 23093525, 2309333, 14468414}"
29372145,a-d,2007-2011,Pre-1900s,Medium-High,Unknown,['None'],"{1287648, 48344897, 5202628, 20366182, 10242792, 26288744, 27528650, 40495211, 3525517, 28162431}"
24278209,e-k,2007-2011,Unknown,Medium-High,Unknown,['South-eastern Asia'],"{6065859, 18739140, 65933510, 67908749, 67908751, 64503220, 55513460, 23418330, 68610331, 38922558}"
30683150,l-r,2007-2011,Pre-1900s,Medium-High,Woman,['Southern Europe'],"{18782241, 46338505, 8469129, 19727823, 69122960, 22698708, 36066166, 59040248, 53176415, 27206239}"
27936150,s-,2007-2011,21st century,Medium-High,Unknown,['None'],"{15664674, 64370502, 20964104, 8357610, 31998541, 245520, 3468985, 9007706, 2895133, 19975198}"
22789996,s-,2007-2011,Pre-1900s,Medium-High,Unknown,['Northern Europe'],"{61137792, 364546, 22269413, 22741450, 33392108, 41973773, 35740079, 22852790, 57571928, 35651612}"
8924609,e-k,2007-2011,21st century,Medium-High,Unknown,['Western Europe'],"{39819810, 23087843, 1656102, 39360969, 25814218, 18374315, 64986573, 5437842, 12261139, 8395256}"
19368465,l-r,2007-2011,20th century,Medium-High,Unknown,['Northern Europe'],"{31671361, 24078850, 7354693, 39300453, 15358000, 30768757, 42312471, 56864732, 59069789, 30948862}"
15085780,a-d,2007-2011,20th century,Medium-High,Unknown,['None'],"{50552642, 50794723, 11546311, 33837806, 49127860, 41998872, 54179065, 37495482, 53382172, 38480862}"
23397764,s-,2007-2011,21st century,Medium-Low,Unknown,['None'],"{9995140, 27832773, 4370284, 50897007, 38641745, 9304980, 5844533, 49591863, 1437182, 38922975}"
9140389,e-k,2007-2011,20th century,High,Unknown,['None'],"{6975746, 42338502, 37240392, 25023720, 11110154, 64566701, 26491446, 414454, 50558968, 62384539}"
12847755,s-,2007-2011,21st century,High,Unknown,['Northern Europe'],"{30721120, 13260386, 3963899, 3825804, 274668, 50022576, 9315602, 33368722, 22053108, 65370747}"
21327500,a-d,2007-2011,Unknown,High,Unknown,['None'],"{11144192, 63965313, 54022, 36949961, 27724460, 13549488, 38298772, 11190132, 43278326, 6823198}"
19044957,s-,2007-2011,20th century,High,Unknown,['None'],"{59004448, 24283073, 63123974, 24421001, 33618732, 24716301, 24420847, 23342671, 18173594, 738014}"
25135768,e-k,2007-2011,21st century,Medium-Low,Unknown,['Northern America'],"{5977666, 364612, 46975496, 33481579, 55243020, 33573035, 465070, 34557690, 53197532, 465085}"
17995544,e-k,2007-2011,Unknown,High,Unknown,"['Eastern Europe', 'Western Asia']","{31618272, 51494593, 51494143, 1336109, 2518846, 17995216, 24634581, 18012191, 19083934, 31617310}"
11466337,a-d,2007-2011,21st century,High,Unknown,['Western Asia'],"{2005217, 11805283, 10246437, 2570088, 1831758, 628817, 607410, 1220919, 44641562, 7967099}"
20086978,l-r,2007-2011,21st century,Medium-Low,Unknown,['Northern America'],"{56694560, 4651074, 15120639, 2600038, 29756974, 62210354, 14078452, 9697301, 57818908, 5583135}"
10473206,a-d,2007-2011,21st century,Medium-High,Unknown,['Western Europe'],"{53742114, 2772324, 19753160, 19994953, 23133450, 1313935, 1517365, 41472086, 3126648, 1208474}"
17897316,l-r,2007-2011,21st century,Medium-High,Unknown,['None'],"{31836775, 28125930, 4059788, 6769612, 52705294, 18309456, 39747186, 22827484, 27038654, 41801855}"
11299985,a-d,2007-2011,Pre-1900s,High,Unknown,['None'],"{26472546, 40983113, 43765898, 59710221, 30793742, 58518063, 40673521, 14630003, 40673499, 40673500}"
22443646,l-r,2007-2011,20th century,High,Unknown,['None'],"{31054272, 965028, 28555207, 48757448, 21464814, 41651407, 44279891, 19139187, 1938455, 4814397}"
13134210,l-r,2007-2011,Pre-1900s,High,Man,['Eastern Europe'],"{35817024, 2703783, 1057096, 24796556, 95472, 24728117, 36831831, 2481436, 49399198, 10792639}"
17366912,e-k,2007-2011,Pre-1900s,High,Man,['None'],"{40824580, 40824583, 35268681, 139754, 66448811, 38732971, 41321106, 41794707, 39702010, 40824607}"
17857319,s-,2007-2011,Pre-1900s,High,Unknown,['Eastern Europe'],"{46772800, 4207876, 47219752, 9751563, 51512300, 8124790, 20086390, 22489371, 22265468, 60963199}"
41178596,a-d,2012-2016,Pre-1900s,Low,Man,['None'],"{60350688, 30215106, 41107587, 18840323, 53182149, 30314314, 38252214, 8163419, 41305853, 36910815}"
47531837,l-r,2012-2016,20th century,Low,Man,['Australia and New Zealand'],"{28071588, 48622886, 11577543, 69322921, 49050026, 12689001, 5630347, 38987160, 69306778, 32359454}"
25462124,e-k,2007-2011,21st century,High,Unknown,['None'],"{23789573, 61552809, 29386537, 9405195, 7104490, 24029547, 26105547, 29367029, 50827128, 9354525}"
25677017,l-r,2007-2011,21st century,High,Man,['Central America'],"{23063908, 40386948, 37656775, 32026696, 19904713, 16888078, 3753425, 13172440, 26233242, 38829151}"
44037469,s-,2012-2016,20th century,Low,Man,['Southern Africa'],"{48970178, 51108643, 4279780, 343397, 65597989, 19092430, 10393302, 44765432, 58946013, 56913470}"
37898739,s-,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{19562336, 26295843, 31872580, 47327624, 34603337, 2521419, 5748496, 47321333, 47327382, 4053532}"
46978810,l-r,2012-2016,Pre-1900s,Low,Man,['None'],"{9773184, 15690985, 65055979, 47108082, 12589492, 51762773, 13531703, 44052282, 65990587, 5985852}"
34592233,a-d,2012-2016,20th century,Medium-Low,Unknown,['None'],"{49463424, 37848005, 26391241, 50079149, 37126254, 8499887, 47289073, 33453203, 14071379, 49667994}"
40450218,a-d,2012-2016,Unknown,Low,Unknown,['Northern America'],"{9302722, 40418631, 32373480, 40434066, 7337459, 25759381, 9297113, 40477181, 40419134, 18715647}"
48513880,l-r,2012-2016,21st century,Low,Unknown,['Eastern Asia'],"{49008067, 41805828, 15470438, 3232679, 58908262, 63311947, 63832624, 12938746, 65499998, 50276191}"
37135130,l-r,2012-2016,20th century,Medium-Low,Unknown,['Southern Europe'],"{31866660, 46452004, 10795848, 2662794, 66465484, 15492812, 38765586, 66254101, 64148501, 8810201}"
34245545,l-r,2012-2016,Unknown,High,Unknown,['None'],"{47590848, 66830504, 50333131, 37179084, 47826573, 53942286, 56512815, 44558203, 2514077, 12407294}"
50153114,a-d,2012-2016,20th century,Low,Unknown,['Central America'],"{36447973, 36487654, 28164747, 36515950, 52035985, 19168850, 36488222, 52036157, 66772830, 28162431}"
48722101,e-k,2012-2016,20th century,Low,Unknown,['None'],"{52405379, 55546793, 31613580, 68204398, 18663502, 43288785, 964435, 23005365, 20654300, 34136797}"
36971010,l-r,2012-2016,Unknown,Medium-Low,Unknown,['Western Asia'],"{60709952, 6417529, 9399296, 33390407, 6056871, 35238569, 13284426, 35271595, 33390955, 60529785}"
41609569,e-k,2012-2016,21st century,Low,Unknown,['Australia and New Zealand'],"{59798016, 44054818, 47442373, 15477253, 43123308, 43094068, 56308694, 41786390, 49247576, 61300635}"
40189494,a-d,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{67465251, 40600870, 40200143, 40252147, 43570389, 66087255, 40075224, 67911194, 40182332, 43311230}"
39531468,l-r,2012-2016,Unknown,Low,Unknown,['Northern America'],"{18325568, 18773061, 8741191, 63335179, 1273299, 63607447, 63591417, 19002075, 24331388, 19159134}"
36723831,e-k,2012-2016,Unknown,Medium-Low,Unknown,['South America'],"{1845116, 4884968, 40969259, 27691279, 11016208, 59341719, 10397011, 3520791, 63940348, 18762141}"
42361931,e-k,2012-2016,Pre-1900s,Low,Man,['None'],"{51801057, 3802499, 3085831, 12330989, 20992943, 32820852, 10246904, 5591225, 24682878, 69650815}"
37131963,e-k,2012-2016,20th century,Medium-Low,Man,['Southern Europe'],"{3171778, 21364228, 21364234, 1088781, 21158543, 21364219, 21364217, 18707003, 7962334, 18979903}"
49544852,e-k,2012-2016,Unknown,Low,Unknown,['None'],"{9004416, 36632865, 26534822, 36624326, 21631688, 3226604, 50010382, 6695196, 9510680, 32911516}"
42882989,s-,2012-2016,Unknown,Low,Unknown,['None'],"{62872354, 42759558, 59816264, 42883017, 23479822, 42819408, 42768657, 42759544, 42759580, 42819454}"
35944940,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"{66084667, 67440678, 1530278, 32671422, 3562317, 42808947, 29660472, 13167995, 28686173, 42819454}"
48927148,l-r,2012-2016,Pre-1900s,Medium-Low,Unknown,['None'],"{1290080, 49338753, 4664962, 1220202, 59936880, 17938450, 755477, 49339062, 17370460, 33244924}"
50660806,e-k,2012-2016,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{28065862, 44082376, 42523562, 33573035, 42870252, 3321134, 1467215, 42525680, 44352570, 44081662}"
43156336,s-,2012-2016,20th century,Medium-Low,Unknown,['None'],"{11630720, 1218691, 12153895, 1423790, 110257, 152114, 62850067, 27912566, 115447, 124664}"
49709450,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"{6023137, 14065570, 28069863, 68044280, 56324587, 248044, 2491608, 33926650, 18819996, 25948829}"
47132134,s-,2012-2016,Pre-1900s,Low,Unknown,['Northern America'],"{42511939, 6864391, 14444014, 12958639, 14444853, 50223160, 41409753, 37884570, 41409883, 40657725}"
41580224,a-d,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{40899, 30411780, 2668042, 65785674, 8207469, 24587695, 11046160, 11044785, 38524924, 20883037}"
34305685,e-k,2012-2016,Unknown,Medium-High,Unknown,['None'],"{15787712, 12199720, 26184809, 63242857, 7477483, 64792747, 29540044, 24963343, 37738415, 64280762}"
38988819,a-d,2012-2016,Pre-1900s,Medium-High,Unknown,['Eastern Asia'],"{1718912, 2076261, 19230085, 1704229, 12874536, 3208460, 13379791, 6985971, 2553500, 1194046}"
37602440,a-d,2012-2016,21st century,Medium-Low,Unknown,['Northern America'],"{15664674, 1392393, 26571594, 47496073, 53390224, 22576113, 9797238, 65912280, 16558457, 22777405}"
51556214,s-,2012-2016,21st century,Low,Unknown,['None'],"{63205418, 20852749, 66443310, 15422959, 51072941, 62015443, 61879924, 59728982, 27208955, 56393564}"
39482660,a-d,2012-2016,Pre-1900s,Medium-Low,Man,['None'],"{38292864, 40447876, 59556804, 58221193, 38292878, 52583282, 35530038, 11272441, 18390908, 38292446}"
