docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
4346338,e-k,2001-2006,20th century,Medium-High,Unknown,['Northern America'],"{12755103, 44935174, 14415046, 14423593, 15235052, 14423314, 14415571, 44896282, 25413212, 25412735}"
86872,l-r,2001-2006,Pre-1900s,Medium-High,Unknown,['Western Europe'],"{2325251, 30873480, 59398283, 2313936, 15862866, 12275316, 15954783, 15862877, 15862879, 24436607}"
4474226,e-k,2001-2006,Unknown,Low,Unknown,['None'],"{39522212, 38454150, 40293160, 40873480, 40917648, 36986000, 40293170, 37898711, 40873433, 36986043}"
1139674,l-r,2001-2006,Unknown,Low,Unknown,['Western Europe'],"{19020089, 10361674, 30067435, 1139759, 21906160, 1220464, 48050259, 20974359, 10511033, 33187517}"
6656477,a-d,2001-2006,Unknown,Medium-High,Unknown,['Eastern Europe'],"{24189600, 39863329, 24277441, 45340774, 23409287, 23639914, 1073869, 3198542, 24297101, 24007860}"
690557,e-k,2001-2006,Pre-1900s,Medium-Low,Unknown,['Northern Europe'],"{26581162, 132494, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
506349,l-r,2001-2006,Unknown,Medium-Low,Unknown,['Western Europe'],"{44082983, 25008715, 2030671, 35234544, 32781680, 41174994, 35242803, 32781527, 41578937, 10098682}"
715914,e-k,2001-2006,20th century,Low,Unknown,['Eastern Asia'],"{11927681, 15253571, 15253574, 15253447, 8518215, 1209578, 15253549, 15300982, 15253496, 15253467}"
4206474,a-d,2001-2006,20th century,Low,Unknown,['Northern America'],"{4181057, 4206465, 1031144, 4447146, 3115119, 19272079, 28883636, 13966778, 4206492, 4271645}"
7701761,s-,2001-2006,Unknown,Low,Unknown,['Northern America'],"{17930593, 6856901, 12656421, 20722598, 26035179, 5438444, 18609618, 17946261, 31272471, 5562840}"
2307703,l-r,2001-2006,21st century,Medium-Low,Unknown,['Southern Europe'],"{60329824, 3362081, 14416837, 31276455, 66915591, 36508080, 22918067, 58030133, 18426904, 6173021}"
950891,s-,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{38185984, 56138660, 35461605, 22951244, 41052944, 32315927, 61307769, 35699034, 3604476, 56383998}"
2397932,s-,2001-2006,Unknown,Medium-Low,Unknown,['South-eastern Asia'],"{2399393, 9534209, 69782691, 61040803, 47437616, 56812945, 55735314, 60907219, 2399382, 9534330}"
5019081,a-d,2001-2006,Pre-1900s,Medium-Low,Unknown,['South-eastern Asia'],"{38289143, 863952, 38634193, 10136882, 23418330, 56063766, 5792951, 6127800, 1844890, 68264093}"
2298723,s-,2001-2006,20th century,Low,Man,['None'],"{7244931, 2262147, 33179561, 55518508, 59722129, 44931092, 31068182, 54718013, 38959678, 14393119}"
1383391,a-d,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"{26581162, 132494, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
569140,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"{37834245, 36190602, 24218251, 35276365, 37555246, 1028724, 35832693, 37958998, 35338649, 35822079}"
461032,a-d,2001-2006,21st century,Medium-High,Unknown,['Southern Europe'],"{19562496, 59038017, 30724483, 58658599, 58792009, 58610761, 65074831, 1758385, 51536914, 15277172}"
7761657,e-k,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{58455489, 58514881, 58513827, 9789607, 58497163, 58497149, 58541014, 58514493, 58506270, 58483199}"
62636941,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{57262462, 57277156, 57281933, 57261741, 57262286, 68237620, 57261878, 57250236, 57275582, 57249727}"
791181,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{37834245, 36190602, 791211, 24218251, 35276365, 37555246, 35832693, 37958998, 35338649, 35822079}"
589047,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"{24297184, 37834245, 36190602, 24218251, 19074189, 35276365, 35832693, 1710326, 37958998, 35822079}"
2119302,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['None'],"{66632963, 35386951, 19601610, 35814364, 53972332, 19649392, 21940593, 66619826, 6438295, 5969884}"
7898941,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{18966659, 18770470, 18523879, 66709390, 66366553, 18379098, 18474171, 18523901, 19016606, 18523903}"
791153,a-d,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{37834245, 36190602, 24218251, 35338649, 35276365, 37555246, 35832693, 37958998, 791353, 35822079}"
8318491,s-,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{66169227, 10809293, 33837806, 8318223, 34395920, 8318325, 62897525, 7609943, 8318424, 4122390}"
2419729,a-d,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{66854599, 25970921, 59633550, 2419731, 66854483, 21633561, 25971194, 5847259, 20580221, 56494046}"
8318223,a-d,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{31071520, 31089505, 31089888, 7609943, 460904, 31089451, 31090411, 31077552, 8318386, 31089783}"
1323117,s-,2001-2006,Pre-1900s,Medium-Low,Man,['Western Europe'],"{24796647, 67552488, 343370, 37092203, 4527884, 4286989, 54385933, 33919856, 68333079, 69392284}"
1383392,l-r,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"{5881351, 10361674, 30067435, 21906160, 56546226, 48050259, 10511033, 35957849, 33187517, 39272319}"
3941690,l-r,2001-2006,20th century,Low,Unknown,['Eastern Europe'],"{38185984, 56138660, 35461605, 46950124, 41052944, 32315927, 61307769, 35699034, 3604476, 56383998}"
2222461,e-k,2001-2006,21st century,Medium-Low,Unknown,['Southern Asia'],"{19999040, 20015843, 19119973, 19119784, 20018763, 20041647, 19999023, 20001432, 19120185, 19999036}"
2445711,a-d,2001-2006,21st century,Medium-Low,Unknown,['Southern Europe'],"{60329824, 3362081, 14416837, 66915591, 3729613, 6184787, 22918067, 58030133, 18426904, 6173021}"
7350274,s-,2001-2006,21st century,Low,Unknown,['Southern Asia'],"{35997090, 35995113, 35994762, 32755499, 35994697, 35994927, 35995568, 35997586, 35995132, 9217212}"
2419731,e-k,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{66854599, 50480776, 25970921, 59633550, 2419729, 66854483, 25971194, 5847259, 20580221, 56494046}"
3175778,l-r,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{66854599, 25970921, 59633550, 2419729, 2419731, 66854483, 25971194, 5847259, 20580221, 56494046}"
21424597,a-d,2007-2011,Unknown,Low,Unknown,['None'],"{20978274, 21410628, 18618281, 42777580, 42777613, 20978991, 21254356, 20978296, 21424473, 18618334}"
32876385,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia'],"{40192266, 40621420, 40498510, 36061487, 39514414, 41066002, 32878836, 40192277, 40463673, 40621594}"
12783597,a-d,2007-2011,Unknown,Medium-Low,Unknown,['Western Europe'],"{9493857, 1177626, 55981606, 62519228, 8261419, 56810478, 56618929, 4726708, 52442330, 58331164}"
28469555,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"{50428328, 3147626, 16129962, 46938188, 9765614, 8608017, 3459635, 8980979, 1962196, 1602717}"
20690689,l-r,2007-2011,Unknown,Low,Unknown,['Northern America'],"{20875748, 20860614, 20690696, 34894603, 14939278, 47796020, 20801653, 52708310, 15440475, 52700925}"
32659436,e-k,2007-2011,20th century,Low,Unknown,['Eastern Europe'],"{38185984, 60858763, 41052944, 60860211, 60858870, 32315927, 61307769, 35699034, 3604476, 56383998}"
12367938,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"{20736288, 19268545, 56157732, 14883435, 23640112, 9014006, 3115000, 31444281, 24764123, 3546524}"
18180717,a-d,2007-2011,Unknown,Medium-High,Unknown,"['Australia and New Zealand', 'South America']","{20771233, 25267970, 25294153, 20925322, 20902541, 20925395, 25283380, 20925363, 18178295, 25283645}"
22769850,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{9265058, 42123876, 249512, 39393325, 13008207, 36258703, 9265016, 11917078, 14247735, 14749878}"
11890091,s-,2007-2011,Unknown,Medium-Low,Unknown,['Northern America'],"{20497344, 20270328, 10901961, 20497356, 20140749, 34380691, 9387891, 26200436, 20875896, 20140570}"
14518938,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{59866821, 29525580, 8154225, 12609523, 40083994, 38123130, 643383, 263033, 32281146, 61018108}"
24285393,l-r,2007-2011,Unknown,High,Unknown,['None'],"{39548449, 54222242, 16171202, 59795236, 47485446, 1387207, 19987574, 47566266, 20089853, 42377661}"
23398599,s-,2007-2011,Unknown,Medium-High,Unknown,['None'],"{16394880, 2539168, 467875, 47485446, 68262907, 768049, 13688404, 3964502, 61872027, 20611325}"
24688126,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"{24688064, 24664320, 24687206, 24688103, 24687464, 24687218, 24687955, 24664539, 24664506, 24687419}"
13872613,l-r,2007-2011,Pre-1900s,Low,Man,['None'],"{8573569, 57961251, 117271, 108645, 55457591, 139278, 110418, 1218742, 9450038, 28624540}"
10420454,s-,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"{39416417, 40348354, 10420677, 67705195, 40174733, 10419768, 13296027, 8100509, 14671294, 27222527}"
30232307,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Asia'],"{5575674, 57370887, 46655144, 34164941, 38190640, 51455729, 46650934, 12770170, 24601660, 22983583}"
24664395,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"{24688064, 24664320, 24688103, 24687464, 24687218, 24687955, 24664539, 24664506, 24687419, 24688126}"
10271212,a-d,2007-2011,Unknown,High,Unknown,['Eastern Europe'],"{19611456, 25745894, 28035431, 62439081, 40835596, 26878316, 63729644, 53733531, 15772604, 41860606}"
10339070,a-d,2007-2011,20th century,Medium-Low,Man,['Northern America'],"{2904647, 19753160, 47491657, 50953993, 50808970, 30775660, 69561838, 50766289, 51171707, 50808671}"
11777222,e-k,2007-2011,Unknown,High,Unknown,['South America'],"{14535106, 13745123, 39318148, 37594277, 68639696, 27509810, 15581492, 13830872, 1810812, 53318973}"
31080414,e-k,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{60329824, 3362081, 14416837, 66915591, 6173009, 22918067, 58030133, 18426904, 6173021, 16098110}"
10843017,e-k,2007-2011,Pre-1900s,Low,Man,['None'],"{47789601, 40416931, 69036837, 6515116, 20234767, 1923281, 69561874, 30608182, 4700377, 19933181}"
16988490,l-r,2007-2011,20th century,Low,Unknown,['Northern America'],"{13832226, 16783848, 10680904, 15206491, 27833710, 15571901, 47843856, 15581557, 9630811, 38145213}"
33399055,a-d,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{25050272, 37262561, 37262208, 37262213, 37262217, 37262542, 37238868, 37262070, 37262295, 37262299}"
11373339,a-d,2007-2011,20th century,Medium-High,Unknown,['Southern Europe'],"{58308672, 4905184, 58461793, 1758403, 58465510, 36657543, 2445711, 2445715, 9857722, 64505758}"
26424028,s-,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{36618112, 36616929, 36616646, 36617128, 36618090, 36617195, 36616690, 36616916, 36617338, 36616829}"
20738533,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"{24905216, 4747170, 15875530, 2562572, 43328366, 4747215, 2067635, 3977812, 28687705, 10671517}"
15430027,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"{23522210, 9187333, 62549574, 11838714, 8887631, 31350163, 23764665, 62272538, 5869051, 12844349}"
30724463,s-,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 30724451, 1670531, 483431, 1510225, 66726163, 1590996, 2227283, 1776316, 30724414}"
13697365,a-d,2007-2011,Pre-1900s,Low,Unknown,['Southern Asia'],"{10361674, 30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 36715320, 19020089, 3547390}"
18183042,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"{24572576, 13915947, 33657870, 22548654, 6489244, 14332979, 5969021, 42730838, 38245052, 2063581}"
15131800,s-,2007-2011,20th century,Medium-Low,Unknown,['Western Europe'],"{57214689, 24387784, 12998344, 68101290, 12735567, 66258993, 27114163, 69329491, 62144410, 48201535}"
15459948,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{31894788, 39332262, 26188842, 23121259, 63141677, 34948365, 24816214, 2628538, 4271645, 33426398}"
17839068,e-k,2007-2011,20th century,Medium-Low,Unknown,['Northern Europe'],"{671712, 15581570, 65681351, 69505832, 1021707, 1269965, 33813519, 63577203, 55396343, 55602332}"
26130579,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{69416226, 2744035, 52688038, 9306951, 41234151, 44364682, 62105550, 52901746, 23517813, 7669213}"
27509810,s-,2007-2011,20th century,Medium-High,Unknown,['None'],"{14535106, 40176067, 39318148, 13745123, 37594277, 16710542, 9376340, 15581492, 13830872, 1810812}"
23179157,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Southern Europe'],"{14918912, 18123685, 614057, 41134827, 15303345, 45397042, 66225235, 52741271, 48052184, 52742012}"
29385787,a-d,2007-2011,21st century,Medium-Low,Unknown,['Southern Asia'],"{19020089, 10361674, 30067435, 65386703, 1220464, 48050259, 65432086, 10511033, 33187517, 39272319}"
30724414,l-r,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 1670531, 30724451, 1691855, 30724463, 1510225, 66726163, 1590996, 2227283, 1776316}"
38445554,l-r,2012-2016,Unknown,Low,Unknown,['None'],"{19020089, 10361674, 35233003, 30067435, 21906160, 38445586, 48050259, 10511033, 33187517, 39272319}"
34402278,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{34136513, 36456519, 33527913, 39732206, 40457070, 15862417, 37275569, 39779126, 34861816, 38004508}"
37009944,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{37009954, 37007845, 36930694, 40883689, 36979243, 37065005, 33817486, 40863766, 40919032, 35555134}"
37581793,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{41763808, 40042368, 37624107, 34362028, 37824749, 24988287, 37754517, 37064634, 39639547, 37909631}"
42505529,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"{42942473, 32201162, 42516811, 29030537, 31275214, 18283247, 42505586, 35048693, 42505558, 32508219}"
36426167,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{573856, 50880100, 4694374, 15097800, 26628168, 24045036, 64331980, 67278868, 27757367, 33670271}"
35016834,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{701380, 5288396, 607215, 417263, 2009396, 2252436, 2837239, 64446872, 17115676, 9033535}"
40348354,e-k,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{39416417, 10420454, 2905576, 4175978, 67705195, 46600973, 40174733, 12936910, 40599312, 27222527}"
34936718,l-r,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"{41839490, 44904197, 2840774, 51086405, 41860618, 1930667, 65240494, 8154225, 32598513, 3461205}"
39416963,a-d,2012-2016,20th century,Low,Man,['None'],"{12711616, 24544896, 9472995, 35952132, 13503467, 69403861, 3920630, 894199, 44776892, 44234494}"
39926611,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Southern Asia'],"{39983904, 39984043, 39984016, 39983922, 39984021, 39983929, 39983931, 39926172, 39983837, 39983871}"
47642505,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{53682338, 53711495, 9769770, 53711469, 27742158, 2913775, 53681997, 53682418, 53711220, 16439255}"
40349320,s-,2012-2016,Unknown,Medium-Low,Unknown,['South-eastern Asia'],"{57169252, 40076615, 12246471, 68318285, 42497808, 22863059, 6131861, 47420022, 68319480, 33805246}"
45073672,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern Africa'],"{409921, 64281190, 33876551, 10736170, 13248848, 27126417, 15443479, 1614009, 8153789, 67522143}"
49438140,e-k,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{21153447, 14468713, 171916, 31889293, 4450512, 7852983, 14732019, 54511221, 3707799, 66356120}"
36855788,e-k,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{36845697, 26581162, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
48251894,e-k,2012-2016,Pre-1900s,Low,Man,['Western Europe'],"{10036038, 30701768, 65681166, 39970224, 39923283, 15287411, 66579637, 21700797, 47005404, 17685181}"
37423534,l-r,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{40115138, 39274564, 37423620, 37432425, 37761136, 37432401, 29887318, 40051350, 37415350, 37432345}"
51999816,s-,2012-2016,21st century,Low,Unknown,['Eastern Europe'],"{27458883, 46883910, 51999849, 51999763, 51999828, 51976694, 61307769, 35699034, 3604476, 51999614}"
44383513,a-d,2012-2016,21st century,Low,Unknown,['None'],"{30899910, 14121273, 44292142, 44382735, 44353744, 44345455, 61074742, 44377277, 44312505, 44359901}"
50734381,a-d,2012-2016,Unknown,Medium-High,Unknown,['Eastern Europe'],"{1131905, 2097820, 2097796, 2087110, 2103600, 47422257, 2103480, 41258780, 1055837, 24590558}"
44956057,s-,2012-2016,Pre-1900s,Low,Unknown,['Eastern Asia'],"{30482273, 5974083, 1423339, 30482286, 18131694, 716276, 1209624, 18129692, 2491805, 37510078}"
37504906,e-k,2012-2016,20th century,Medium-Low,Unknown,['Western Europe'],"{16034432, 14027739, 35555623, 15654281, 35436523, 13116589, 12004110, 54959315, 41575451, 21100187}"
41754885,s-,2012-2016,20th century,Low,Unknown,['Northern America'],"{43962592, 43960677, 43760166, 43764232, 41811371, 41749262, 43936116, 43752664, 41886970, 41810078}"
47329029,e-k,2012-2016,Unknown,Medium-High,Unknown,"['Southern Europe', 'Western Europe']","{49463424, 69416226, 52688038, 41234151, 37001670, 1226281, 44364682, 62105550, 52901746, 26130579}"
39629790,l-r,2012-2016,21st century,Medium-Low,Unknown,['None'],"{491365, 58246920, 17447369, 44002763, 28757004, 8492267, 7151375, 12484243, 40678171, 26615004}"
51807646,l-r,2012-2016,Unknown,High,Unknown,['None'],"{62930592, 29591938, 63594051, 49586372, 54499631, 21648019, 64108307, 52972211, 63593849, 63594302}"
41008669,a-d,2012-2016,Unknown,High,Unknown,['Northern America'],"{58229474, 52090883, 64749413, 13893, 58827205, 52379477, 3709430, 3130422, 1950942, 34167903}"
41575400,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"{62930592, 13792037, 68793256, 2462734, 30406286, 34384718, 13410386, 343412, 1063004, 908159}"
51563568,l-r,2012-2016,Pre-1900s,High,Unknown,['None'],"{49486273, 11469542, 51626185, 17252746, 49052651, 36618863, 3964502, 49598391, 39707994, 48358013}"
63323811,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{26581162, 30067435, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
60161587,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{60196386, 60200036, 60196360, 60200072, 60206732, 60196461, 60161650, 60196084, 60161629, 60161599}"
61047130,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{61054656, 61041089, 61047010, 61053379, 61054660, 61041093, 61046729, 61053358, 61053364, 61053370}"
63279467,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{63278146, 63296939, 63299372, 63299695, 63280369, 63261046, 63298358, 63299352, 63279289, 63261334}"
60335405,s-,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{376640, 15993824, 51250786, 69538504, 4792717, 60284014, 26020532, 20652824, 32649691, 15984959}"
60284014,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{32621350, 46815207, 60335405, 6327085, 14176313, 8154225, 25097554, 32598513, 17004121, 40283679}"
58940136,l-r,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{14918373, 19722315, 19736844, 8863852, 19913970, 9246681, 48715382, 31566137, 17264730, 11723164}"
55988396,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{5336096, 985603, 1023940, 26561100, 36674576, 985586, 35759893, 25270074, 26206939, 20848092}"
64210992,s-,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{64492035, 61013164, 60810317, 60915600, 61363926, 44405591, 64492025, 60870205, 63280766, 64210943}"
61227270,e-k,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61740481, 61279525, 61740490, 10361674, 21906160, 48050259, 20974359, 61741016, 33187517, 39272319}"
59674087,a-d,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{10361674, 30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 36715320, 19020089, 3547390}"
67061821,l-r,2017-2022,20th century,Low,Unknown,['Northern Europe'],"{66854599, 66077869, 59633550, 2419729, 2419731, 66854483, 25971194, 5847259, 20580221, 56494046}"
53921191,s-,2017-2022,21st century,Low,Unknown,['Western Asia'],"{53800000, 10075138, 52730535, 1411624, 51861226, 24925164, 52737459, 28605907, 6066206, 29344894}"
53251123,s-,2017-2022,Unknown,High,Unknown,['Western Africa'],"{23223777, 45584322, 538021, 45584328, 2775756, 44183600, 40171378, 36871670, 41212664, 56318431}"
59898886,e-k,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{60059201, 60077442, 60025058, 60086310, 60086317, 59907791, 63254544, 59907827, 60041949, 60013374}"
66484926,l-r,2017-2022,21st century,Low,Unknown,['Northern America'],"{66502048, 15780290, 17001379, 21727204, 35620936, 32942091, 47301772, 63093518, 65610388, 14301214}"
64780734,a-d,2017-2022,21st century,Low,Unknown,['Northern America'],"{20141025, 64342114, 63266790, 65654444, 65704720, 35733907, 65355508, 43625559, 4628379, 38539740}"
62636958,l-r,2017-2022,Unknown,High,Unknown,['None'],"{2096225, 58622369, 25573286, 68732107, 62497231, 14102161, 13568466, 31301394, 52468084, 62636881}"
59191454,e-k,2017-2022,20th century,Medium-Low,Unknown,['None'],"{26173440, 26173402, 42487522, 12220484, 50526313, 66629289, 13832372, 4288762, 14358204, 55709502}"
63291071,s-,2017-2022,20th century,Low,Woman,['None'],"{41142464, 41142468, 41075561, 41120266, 41086351, 41142804, 41083157, 41130487, 41053948, 41142782}"
63591315,e-k,2017-2022,21st century,Low,Unknown,['Eastern Europe'],"{63590275, 63679718, 63606952, 63625455, 63607060, 63533781, 63635926, 63590391, 63588281, 63607386}"
62523416,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{9016322, 1115529, 15748592, 53839441, 1654236, 2726169, 6940219, 48153148, 37933469, 24764123}"
61741659,a-d,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{10361674, 30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 36715320, 19020089, 3547390}"
69891764,s-,2017-2022,Unknown,Medium-High,Unknown,['None'],"{62696033, 9001766, 69892519, 2611756, 40855570, 28677139, 44290037, 5813342, 16745790, 5810143}"
58246920,e-k,2017-2022,21st century,Medium-High,Unknown,['None'],"{17447369, 44002763, 30775660, 28757004, 8492267, 7151375, 59896530, 12484243, 55685245, 39629790}"
58277581,a-d,2017-2022,Pre-1900s,Medium-Low,Unknown,"['Southern Europe', 'Western Europe']","{10178499, 18089318, 41234151, 62105550, 16659759, 22538897, 8699313, 1215347, 52901746, 29488566}"
58465609,l-r,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{26581162, 132494, 17615918, 1220464, 10511033, 41762261, 36715320, 19020089, 39583099, 3547390}"
59328261,e-k,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{30067435, 17615918, 1220464, 10511033, 48050259, 41762261, 36715320, 19020089, 39583099, 3547390}"
