docno,first_letter_category,creation_date_category,years_category,relative_pageviews_category,gender_category,page_subcont_regions,rel_docno
569140,l-r,2001-2006,20th century,Medium-High,Unknown,['Eastern Asia'],"{632673, 874563, 40314980, 2581744, 69114195, 1410100, 4945717, 18260699, 6051325, 19957055}"
461032,a-d,2001-2006,21st century,Medium-High,Unknown,['Southern Europe'],"{19562496, 59038017, 42032327, 58792009, 1537684, 15277172, 53816952, 9857722, 43921852, 4116350}"
7761657,e-k,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{58475584, 58482118, 58474983, 58474346, 58474157, 58474191, 58475542, 58474966, 58481980, 58475519}"
62636941,l-r,2017-2022,Unknown,Medium-High,Unknown,['None'],"{57263297, 57275497, 57250092, 57281933, 62636881, 57251989, 57261878, 57266424, 57250236, 57266334}"
791181,e-k,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{50689185, 41174658, 27811619, 2997509, 40581126, 41338856, 40192460, 17807865, 39704381, 14393598}"
589047,l-r,2001-2006,20th century,Medium-Low,Unknown,['Eastern Europe'],"{36123842, 18256868, 36121285, 18256935, 34819221, 43749974, 589148, 36123703, 36121339, 64485660}"
2119302,l-r,2001-2006,Pre-1900s,Medium-Low,Man,['None'],"{66632963, 52163397, 35386951, 19601610, 35814364, 37398830, 22915374, 66619826, 57246394, 5969884}"
7898941,s-,2001-2006,Pre-1900s,Low,Unknown,['Eastern Europe'],"{1874657, 47427778, 18523907, 1187494, 30287600, 12578544, 5736978, 53662167, 66366553, 6806138}"
791153,a-d,2001-2006,20th century,Medium-Low,Unknown,['Eastern Asia'],"{9243265, 18037282, 18037284, 37908875, 41587339, 791249, 41961522, 11778295, 791353, 40891197}"
8318491,s-,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{4116650, 8318223, 4116763, 8046513, 8318386, 4105651, 4104080, 7609943, 8318424, 4050171}"
2419729,a-d,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{243458, 18943811, 24550213, 1873544, 23844105, 40887532, 10748525, 44808063, 378745, 50229759}"
8318223,a-d,2001-2006,20th century,Medium-High,Unknown,['Western Asia'],"{2224961, 460902, 460904, 64012300, 8046513, 8318386, 20316339, 7609943, 8318424, 460890}"
1323117,s-,2001-2006,Pre-1900s,Medium-Low,Man,['Western Europe'],"{29653568, 60742183, 14798922, 55194741, 32768662, 68333079, 46248120, 8133845, 26637147, 7271647}"
1383392,l-r,2001-2006,Pre-1900s,Low,Unknown,['Western Europe'],"{14064228, 176172, 4783247, 2109233, 2173043, 618548, 44615798, 15887480, 29886682, 41764893}"
3941690,l-r,2001-2006,20th century,Low,Unknown,['Eastern Europe'],"{63413474, 63242850, 68880258, 1881080, 63406858, 63236426, 44293264, 68880628, 68871544, 68818910}"
2222461,e-k,2001-2006,21st century,Medium-Low,Unknown,['Southern Asia'],"{20014532, 19120197, 20018919, 41159660, 19120117, 19134807, 20001432, 20015930, 19120091, 20015866}"
2445711,a-d,2001-2006,21st century,Medium-Low,Unknown,['Southern Europe'],"{2321984, 461032, 2322220, 790158, 1460367, 2322447, 126483, 6184787, 1610392, 2322074}"
7350274,s-,2001-2006,21st century,Low,Unknown,['Southern Asia'],"{35997698, 35994500, 35995366, 35997322, 35994927, 35994704, 35997425, 9217212, 35997372, 35997470}"
2419731,e-k,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{55921892, 2377988, 40887532, 40864175, 782547, 785012, 27357558, 774391, 2419772, 782621}"
3175778,l-r,2001-2006,21st century,Low,Unknown,['Northern Europe'],"{53065441, 63325347, 67062155, 40887532, 5806991, 50258835, 66870681, 52517786, 2419772, 67061821}"
21424597,a-d,2007-2011,Unknown,Low,Unknown,['None'],"{21424416, 18618281, 18618186, 18491530, 5438444, 16129487, 9803153, 16129619, 21254356, 8748504}"
32876385,s-,2007-2011,Unknown,Low,Unknown,['Southern Asia'],"{40198722, 40613447, 40523018, 33152559, 40801168, 40682961, 40641173, 40856983, 40706808, 40732281}"
12783597,a-d,2007-2011,Unknown,Medium-Low,Unknown,['Western Europe'],"{41054659, 24342916, 26572163, 38325483, 29789038, 8596175, 22065492, 86583, 58170589, 15518078}"
28469555,l-r,2007-2011,Unknown,Medium-High,Unknown,['None'],"{12059107, 12693095, 50428328, 46938088, 50004777, 46938188, 26459853, 6985680, 50398804, 11885886}"
20690689,l-r,2007-2011,Unknown,Low,Unknown,['Northern America'],"{5330528, 20575906, 20676452, 20690696, 3333740, 20722191, 47796020, 52708310, 28992572, 52700925}"
32659436,e-k,2007-2011,20th century,Low,Unknown,['Eastern Europe'],"{63609318, 63607241, 63252850, 18346709, 60858870, 63432406, 63497146, 63380091, 69514844, 63313599}"
12367938,e-k,2007-2011,Unknown,Low,Unknown,['Northern America'],"{20736288, 9284418, 56157732, 3114890, 15519981, 6217294, 3115119, 7410135, 3115000, 9555325}"
18180717,a-d,2007-2011,Unknown,Medium-High,Unknown,"['Australia and New Zealand', 'South America']","{18450561, 20771233, 24611881, 18272303, 16129619, 18272563, 20923445, 8693080, 20923549, 18478654}"
22769850,l-r,2007-2011,Unknown,Medium-Low,Unknown,['None'],"{24067776, 24067873, 9265058, 21113255, 1726189, 13008207, 11917078, 14247735, 9265016, 22770587}"
11890091,s-,2007-2011,Unknown,Medium-Low,Unknown,['Northern America'],"{4001760, 18950976, 26841026, 15690249, 20675342, 9387891, 340535, 20493720, 61691644, 15662494}"
14518938,e-k,2007-2011,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{29591938, 48604580, 61151557, 59866821, 4116428, 29525580, 4103249, 8046513, 263033, 4105756}"
24285393,l-r,2007-2011,Unknown,High,Unknown,['None'],"{2596128, 39548449, 59795236, 865765, 1387207, 50428328, 50429812, 5424470, 47566266, 20089853}"
23398599,s-,2007-2011,Unknown,Medium-High,Unknown,['None'],"{66235747, 76483, 41980677, 141828, 881162, 5777711, 1902712, 2211034, 61872027, 20611325}"
24688126,s-,2007-2011,20th century,Low,Unknown,['Northern America'],"{24686722, 24686916, 24687941, 24664422, 24688136, 24687464, 24687881, 24687218, 24686906, 24664539}"
13872613,l-r,2007-2011,Pre-1900s,Low,Man,['None'],"{8573569, 28624540, 57961251, 117271, 108645, 27349041, 110418, 9450038, 1218742, 610492}"
10420454,s-,2007-2011,Pre-1900s,Low,Unknown,['Northern Europe'],"{66317858, 39416963, 58372899, 5886597, 4496360, 34935785, 57851670, 12951321, 13296027, 14671294}"
30232307,e-k,2007-2011,Unknown,Medium-High,Unknown,['Western Asia'],"{5575674, 57370887, 340008, 14317160, 1451882, 40881511, 232172, 24457037, 38190640, 12770170}"
24664395,a-d,2007-2011,20th century,Low,Unknown,['Northern America'],"{24686722, 24687972, 24687881, 24688173, 24687534, 24664496, 24664529, 24687218, 24664506, 24688126}"
10271212,a-d,2007-2011,Unknown,High,Unknown,['Eastern Europe'],"{829216, 69048480, 19058054, 21364488, 19021676, 21459821, 5809999, 14837076, 14096854, 916217}"
10339070,a-d,2007-2011,20th century,Medium-Low,Man,['Northern America'],"{1376291, 9116805, 16307943, 22794408, 23954089, 13525326, 553585, 18489049, 27334585, 4416317}"
11777222,e-k,2007-2011,Unknown,High,Unknown,['South America'],"{13745123, 37594277, 117766, 134246, 9424714, 132397, 9449935, 27509810, 13830872, 6596217}"
31080414,e-k,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{1701344, 2326722, 1806179, 460902, 461032, 2322447, 31077552, 1806321, 2307703, 2322074}"
10843017,e-k,2007-2011,Pre-1900s,Low,Man,['None'],"{2298849, 1854371, 41392132, 13616516, 15603529, 41271050, 21001811, 41225173, 43020630, 1911707}"
16988490,l-r,2007-2011,20th century,Low,Unknown,['Northern America'],"{4316096, 4001760, 16783848, 4748877, 26839313, 5575734, 19049048, 31008025, 121084, 38145213}"
33399055,a-d,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{25050272, 37262177, 37262561, 40044931, 33002125, 37238868, 37262838, 37262070, 40044918, 37238841}"
11373339,a-d,2007-2011,20th century,Medium-High,Unknown,['Southern Europe'],"{2834208, 2326722, 30724451, 1806179, 370152, 46890035, 33600755, 9857722, 48424344, 460890}"
26424028,s-,2007-2011,21st century,Low,Unknown,['Southern Asia'],"{36616609, 36617028, 36616937, 36618090, 33823691, 36617264, 36616594, 36617014, 32696188, 1152703}"
20738533,l-r,2007-2011,21st century,Low,Unknown,['Northern America'],"{4747170, 3884044, 28727631, 28753264, 4747024, 20737715, 3977812, 57979189, 28687705, 10671517}"
15430027,e-k,2007-2011,21st century,Low,Unknown,['Western Europe'],"{39358048, 28765154, 4501636, 25023720, 23571082, 2931629, 21022030, 3581136, 5869051, 20235293}"
30724463,s-,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 30724451, 3834275, 460902, 603048, 1590996, 483412, 1610392, 566809, 30724414}"
13697365,a-d,2007-2011,Pre-1900s,Low,Unknown,['Southern Asia'],"{37966951, 1283980, 29548269, 21829554, 1695090, 40612244, 41284566, 6275097, 3004955, 63246013}"
18183042,e-k,2007-2011,Pre-1900s,Medium-Low,Man,['Western Europe'],"{10042496, 27038248, 53111754, 13915947, 40609805, 31672560, 2987891, 10453494, 38245052, 2063581}"
15131800,s-,2007-2011,20th century,Medium-Low,Unknown,['Western Europe'],"{57214689, 35674082, 20528994, 20179686, 56981351, 24387784, 68101290, 54104330, 66258993, 36747921}"
15459948,l-r,2007-2011,20th century,Medium-High,Unknown,['Eastern Europe'],"{3946434, 36135108, 32311433, 33431212, 2905644, 47909166, 29616789, 18578134, 24794172, 8513661}"
17839068,e-k,2007-2011,20th century,Medium-Low,Unknown,['Northern Europe'],"{52593318, 43227846, 62033832, 1052238, 15422959, 27706385, 8957905, 1210355, 64910014, 60888319}"
26130579,l-r,2007-2011,20th century,Medium-Low,Unknown,['Eastern Europe'],"{2744035, 9306951, 1801482, 53951346, 18557172, 23517813, 54989143, 28834170, 7669213, 4435774}"
27509810,s-,2007-2011,20th century,Medium-High,Unknown,['None'],"{11914656, 11978402, 11929124, 11964776, 4478955, 4687601, 10351700, 11978357, 11978326, 6878971}"
23179157,a-d,2007-2011,Pre-1900s,Medium-Low,Unknown,['Southern Europe'],"{11900192, 732450, 57288930, 29139463, 38895532, 36822925, 51524498, 8993590, 18579550, 4909855}"
29385787,a-d,2007-2011,21st century,Medium-Low,Unknown,['Southern Asia'],"{44093795, 24015976, 18733147, 37012875, 64368815, 5809526, 22669463, 12603386, 55518043, 4877470}"
30724414,l-r,2007-2011,21st century,Medium-Low,Unknown,['Southern Europe'],"{30672736, 375744, 2326722, 30724451, 3834275, 6172586, 2322447, 30724463, 1590996, 1610392}"
38445554,l-r,2012-2016,Unknown,Low,Unknown,['None'],"{66268800, 12791943, 11748904, 5455210, 66273073, 44619474, 40830003, 38445586, 36214204, 58305405}"
34402278,e-k,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{40289988, 33527913, 41401961, 41401964, 34410545, 41401970, 34413235, 35474266, 34410557, 34402302}"
37009944,a-d,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{34547840, 36875202, 37009954, 37007845, 37385597, 36940119, 37074040, 36978652, 36651039, 37188575}"
37581793,s-,2012-2016,Unknown,Low,Unknown,['Southern Asia'],"{36855904, 34678433, 41763808, 40042368, 41763717, 34362028, 36846510, 34552529, 36346646, 39639547}"
42505529,l-r,2012-2016,Unknown,Medium-High,Unknown,['None'],"{31211905, 42942473, 42516811, 18283247, 62636881, 42505586, 42505558, 267638, 58937050, 3794749}"
36426167,l-r,2012-2016,Unknown,Medium-Low,Unknown,['None'],"{11699684, 63361573, 5046634, 602603, 3045041, 5046069, 67219542, 42182263, 10909750, 66796285}"
35016834,a-d,2012-2016,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61233671, 61747402, 61233740, 61234958, 61233681, 61233713, 61233752, 61233722, 61234941, 61741278}"
40348354,e-k,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{64493378, 39416963, 66653640, 61337385, 3860430, 699798, 57851670, 12951321, 54453213, 27222527}"
34936718,l-r,2012-2016,Pre-1900s,Low,Unknown,['Western Europe'],"{41839490, 1920515, 2185988, 2126053, 44904197, 44082983, 14710216, 30612459, 44926136, 28395033}"
39416963,a-d,2012-2016,20th century,Low,Man,['None'],"{19759361, 66317858, 23778693, 4496360, 61337385, 24387784, 5373135, 56930931, 61339801, 54672095}"
39926611,e-k,2012-2016,Unknown,Medium-Low,Unknown,['Southern Asia'],"{41084868, 40639844, 40639847, 32685223, 34338569, 41605546, 40734249, 35986366, 41726013, 41916702}"
47642505,l-r,2012-2016,20th century,Low,Unknown,['Northern Europe'],"{16269478, 1457321, 9580173, 27742158, 60774382, 65804623, 53584856, 30537401, 48571132, 14671294}"
40349320,s-,2012-2016,Unknown,Medium-Low,Unknown,['South-eastern Asia'],"{5758401, 1210408, 22535881, 41024813, 44487826, 38954644, 2418997, 37181685, 489913, 45204063}"
45073672,a-d,2012-2016,Unknown,Medium-Low,Unknown,['Northern Africa'],"{14183077, 56299177, 7285002, 25683978, 60095500, 1561394, 1594259, 66191317, 571928, 1391357}"
49438140,e-k,2012-2016,Unknown,High,Unknown,['Eastern Europe'],"{63706977, 61131298, 8040646, 34852167, 25852875, 11800685, 63223536, 25625942, 68764829, 42213471}"
36855788,e-k,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{20675041, 36845697, 6020648, 1851356, 22562576, 47319346, 7031187, 15992729, 24954619, 40984348}"
48251894,e-k,2012-2016,Pre-1900s,Low,Man,['Western Europe'],"{4479682, 31657954, 21190728, 1096553, 6853327, 31672560, 26543759, 4345271, 10051609, 37997979}"
37423534,l-r,2012-2016,21st century,Low,Unknown,['Southern Asia'],"{37423620, 37565085, 7909576, 37432401, 39389170, 41938707, 29887318, 37415350, 38784955, 42001309}"
51999816,s-,2012-2016,21st century,Low,Unknown,['Eastern Europe'],"{55642210, 27458883, 4048964, 51999849, 67565964, 55538478, 20529072, 51999763, 51999828, 51999614}"
44383513,a-d,2012-2016,21st century,Low,Unknown,['None'],"{1881891, 44292142, 10942127, 44382735, 44345455, 1035414, 9390359, 10388502, 44312505, 4116859}"
50734381,a-d,2012-2016,Unknown,Medium-High,Unknown,['Eastern Europe'],"{57380003, 55490276, 2097796, 2087110, 40890568, 25224798, 23758380, 67671482, 41258780, 10528926}"
44956057,s-,2012-2016,Pre-1900s,Low,Unknown,['Eastern Asia'],"{5226688, 43337122, 1423339, 716276, 942101, 1606773, 18044951, 18600180, 37510078, 12734719}"
37504906,e-k,2012-2016,20th century,Medium-Low,Unknown,['Western Europe'],"{15333001, 32411658, 65716714, 31464718, 35023954, 17216562, 37910169, 21100187, 23983100, 21822237}"
41754885,s-,2012-2016,20th century,Low,Unknown,['Northern America'],"{43718629, 41812326, 40639462, 40074312, 43764232, 43739434, 41811371, 43760166, 38413199, 41810078}"
47329029,e-k,2012-2016,Unknown,Medium-High,Unknown,"['Southern Europe', 'Western Europe']","{38605280, 18093027, 18092837, 40074312, 19871755, 58277581, 49395381, 44082199, 52677275, 54989143}"
39629790,l-r,2012-2016,21st century,Medium-Low,Unknown,['None'],"{43966403, 36686502, 58246920, 8492267, 28757004, 3662699, 7151375, 2272402, 7711317, 2334391}"
51807646,l-r,2012-2016,Unknown,High,Unknown,['None'],"{3933442, 35133859, 722439, 18435529, 43191277, 67273423, 12609523, 21648019, 926455, 50148954}"
41008669,a-d,2012-2016,Unknown,High,Unknown,['Northern America'],"{52576707, 58827205, 10193286, 3130422, 3709430, 21364950, 33081050, 59641690, 14358845, 2320703}"
41575400,s-,2012-2016,Unknown,Medium-High,Unknown,['None'],"{9365472, 3356094, 76296, 2462734, 34631637, 41826229, 18007288, 27316730, 4846076, 52940542}"
51563568,l-r,2012-2016,Pre-1900s,High,Unknown,['None'],"{49486273, 11485507, 88325, 49052651, 6622547, 3964502, 49598391, 13853656, 11485593, 39707994}"
63323811,l-r,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{64112581, 4971975, 48749128, 61521037, 47277870, 5960366, 49973424, 8208181, 69574870, 61302873}"
60161587,a-d,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{60133635, 60105380, 60098150, 60150566, 60161485, 60120781, 60196432, 60196338, 60151157, 60150620}"
61047130,e-k,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{61041089, 61047010, 61053379, 61041093, 61041097, 61046154, 61046729, 61042414, 58425614, 61046996}"
63279467,s-,2017-2022,Unknown,Low,Unknown,['Eastern Europe'],"{63279040, 63279243, 63278155, 63278158, 63278991, 63261393, 63296178, 63280435, 63296186, 63299421}"
60335405,s-,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{1242154, 28777578, 43000780, 3885258, 34679790, 60284014, 1277713, 9862517, 44096312, 3546524}"
60284014,e-k,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{12485600, 32621350, 46815207, 60335405, 1532976, 8154225, 25097554, 32598513, 17004121, 40283679}"
58940136,l-r,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{58000642, 5808387, 63469772, 1457263, 5802640, 58304368, 15160630, 4934044, 5802302, 5528927}"
55988396,a-d,2017-2022,Unknown,Medium-High,Unknown,['None'],"{42629155, 265446, 534887, 63773993, 51626185, 8661257, 14321934, 27436495, 1923795, 50558968}"
64210992,s-,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{69243619, 61013164, 63962444, 64484302, 60915600, 58086737, 57284054, 63313591, 60870205, 62065566}"
61227270,e-k,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61244288, 61740481, 61279525, 61740490, 61738607, 11768055, 61741016, 36672568, 61213406, 60915135}"
59674087,a-d,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{8390305, 68880258, 426403, 735331, 53375851, 4479757, 68879727, 68876372, 68885848, 68904831}"
67061821,l-r,2017-2022,20th century,Low,Unknown,['Northern Europe'],"{3175778, 63325347, 40887532, 779568, 63373200, 53421618, 2419729, 2419711, 2419772, 774303}"
53921191,s-,2017-2022,21st century,Low,Unknown,['Western Asia'],"{2381376, 54719609, 2381382, 2381388, 23758380, 2381391, 2162424, 2381369, 2381371, 2381372}"
53251123,s-,2017-2022,Unknown,High,Unknown,['Western Africa'],"{489410, 739493, 8680198, 25009862, 2775756, 44649742, 18545935, 116823, 24042777, 53711548}"
59898886,e-k,2017-2022,20th century,Low,Unknown,['Eastern Europe'],"{64117921, 15979236, 59898662, 61187175, 9022375, 60860109, 59653553, 60860115, 60096915, 61240246}"
66484926,l-r,2017-2022,21st century,Low,Unknown,['Northern America'],"{66502048, 62905024, 66465474, 24662757, 62901415, 41811371, 43709529, 3088281, 24662747, 24662750}"
64780734,a-d,2017-2022,21st century,Low,Unknown,['Northern America'],"{63226720, 63276996, 64753860, 65076008, 65704720, 65720564, 63266583, 64342873, 64333275, 65711581}"
62636958,l-r,2017-2022,Unknown,High,Unknown,['None'],"{58622369, 62636999, 68732107, 62636941, 62497231, 62637008, 62636881, 14102161, 13568466, 52468084}"
59191454,e-k,2017-2022,20th century,Medium-Low,Unknown,['None'],"{64062665, 1503114, 53212940, 24538380, 4815577, 1118292, 28395033, 48290523, 31374556, 55709502}"
63291071,s-,2017-2022,20th century,Low,Woman,['None'],"{15423936, 40605890, 14196202, 22988619, 37852913, 41092434, 36673939, 64263636, 33163448, 43216219}"
63591315,e-k,2017-2022,21st century,Low,Unknown,['Eastern Europe'],"{63606657, 63679718, 63637068, 63606926, 63606931, 63533781, 63606710, 63588281, 63636511, 63606847}"
62523416,a-d,2017-2022,Unknown,Medium-Low,Unknown,['Eastern Europe'],"{846402, 8286341, 62518601, 1115529, 52571052, 62342156, 12518862, 68231860, 2791420, 48988447}"
61741659,a-d,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{61413504, 60861539, 61119179, 33162574, 61004015, 2848883, 5556598, 60968631, 11822488, 30085627}"
69891764,s-,2017-2022,Unknown,Medium-High,Unknown,['None'],"{20051264, 20014532, 2890534, 5810214, 69892519, 46781708, 69891629, 69889233, 68381618, 4775187}"
58246920,e-k,2017-2022,21st century,Medium-High,Unknown,['None'],"{43966403, 2732615, 8492267, 7151375, 7500116, 2279476, 28955607, 1785304, 7485373, 39629790}"
58277581,a-d,2017-2022,Pre-1900s,Medium-Low,Unknown,"['Southern Europe', 'Western Europe']","{18212259, 47329029, 18089318, 16218983, 18092837, 18212169, 8699313, 22538897, 29488566, 28395033}"
58465609,l-r,2017-2022,Pre-1900s,Low,Unknown,['Eastern Europe'],"{57094912, 69260035, 11822488, 68926269, 1428812, 2696275, 69037718, 23321880, 56868569, 3850557}"
59328261,e-k,2017-2022,Unknown,Medium-High,Unknown,['Southern Asia'],"{118754, 5723747, 30682982, 52523367, 19413990, 31451399, 4103532, 63804847, 3331451, 2564319}"
