,Medium-Low,Low,Medium-High,High
55,0.0,0.39551675006988324,0.0,0.0
56,0.0324775353868638,0.2498159471792015,0.0,0.0
57,0.0,0.0323754575020559,0.0,0.0
58,0.0,2.7991052328755783,0.0,0.0
59,0.0,0.0,0.0,0.0
60,0.0274422294812423,0.012033988054215999,0.0017051822885265,0.0
61,0.0243058059617662,0.1517978679320796,0.0,0.0
62,0.0,0.5604668888819666,0.0,0.0
63,0.0,2.994013379600355,0.0,0.0
64,0.0,0.010445470634438,0.0,0.0
65,0.0,0.066634642028637,0.0,0.0
66,0.061371277006841904,0.0432212971674695,0.0,0.0
67,0.0077429345800465,0.064459312822649,0.0,0.0
68,0.0,0.9774467725275582,0.0,0.0
69,0.1183309223010471,0.3992896434738608,0.0,0.0
70,0.0,0.0146704312686775,0.0,0.0
71,0.0,3.095985794429756,0.0,0.0
72,0.0,2.066922313259139,0.0,0.0
73,0.0,0.0125986039998917,0.0,0.0
74,0.0,0.0,0.0,0.0
75,0.0,0.036091060515745496,0.0099644927166572,0.0195194261609907
76,0.0,0.6115910776005467,0.0720729452986526,0.0
77,0.1539416512645063,0.0,0.0,0.0
78,0.0898767094419838,0.0377503230463021,0.0,0.0
79,0.0,4.870132698478604,0.0,0.0
80,0.0659235502779254,0.0,0.2674362732692459,0.015860163339259402
81,0.0,0.6447209488479474,0.0,0.0
82,0.0,0.45948199777376636,0.0,0.0
83,0.0,0.0,0.0,0.0
84,0.0,0.0107386727811428,0.0,0.0
85,0.0552621063261541,0.0454104293255846,0.0,0.0
86,0.9413365618305953,2.583102905114364,0.0,0.0
87,0.0,0.0176619338374409,0.0,0.044202178116482596
88,0.0471886539440964,0.352333401641272,0.0,0.0
89,0.0,0.0,0.2805413240393877,0.0
90,0.0,0.0,0.0,0.0
91,0.1142508284626898,0.1552678989860862,0.0,0.0
92,0.0149154329120399,0.4319481829789891,0.0,0.0
93,0.0,0.0,0.0,0.0
94,0.0,2.406294150415628,0.0,0.0
95,0.008868228231571601,0.0159801590904408,0.0,0.0
96,0.0,0.20375686408123447,0.2079138700098696,0.0
97,0.0,0.0112645361092194,0.0,0.0
98,0.0,0.0,0.29562169084809264,0.6003488881943749
99,0.0,0.0,0.0,0.0
100,0.0,0.9920533038818597,0.0,0.0
101,0.0,0.0,0.0,0.0
102,0.0,0.0424430645675534,0.0,0.06661581967454451
103,0.0,1.0020340339603717,0.0,0.0
104,0.0,0.0494589501594712,0.0,0.0
105,0.0,0.07140636011054119,0.0,0.0
106,0.0,0.0655009657985301,0.0,0.0
107,0.0,0.0428764531033992,0.0384924774133185,0.0
108,0.017069327512586,0.1638203125254864,0.0,0.0
109,0.0,0.11271023348287901,0.0,0.0
110,0.0,0.7016544596356709,0.0,0.0
111,0.0,0.1108252067055907,0.0,0.1185645746943038
112,0.3052401929512687,0.3033874032557076,0.0,0.0
113,0.20765047383041382,0.9687948738241349,0.0,0.0
114,0.0,0.0758168210088367,0.0,0.0
115,0.0,0.0961659345662095,0.0,0.0
116,0.07737005317508269,0.1574253626758768,0.0,0.0
117,0.0190684239801049,0.057970600637595605,0.0,0.0
118,0.0,1.4537323002379787,0.0,0.0
119,0.0087639425616771,0.1553289052278095,0.0,0.0
120,0.0042725839569922,0.0,0.0,0.0
121,0.0,0.0277469733683665,0.0,0.0
122,0.0,0.0,0.0,0.0
123,0.11797934362189459,0.20831066561221467,0.0,0.0
124,0.0435886668108912,0.0572815292646545,0.0,0.0
125,0.0,0.0170339618327151,0.025433660563426,0.0
126,0.427769275799748,0.13069366112961012,0.0,0.0
127,0.0628571422543265,0.286145260683801,0.0,0.0
128,0.479999995648,3.0721163823386397,0.0,0.0
129,0.9612367980252621,0.0,0.0,0.0345359235486265
130,0.00810547115418,0.00810547115418,0.0,0.0
131,0.0,1.2941523131403352,0.0,0.0
132,0.0,0.2623995407406564,0.2341919704716326,0.0
133,0.0152150283814632,0.5770311269013086,0.0,0.0
134,0.0972222210975883,0.7827915697114162,0.0,0.0
135,0.0,0.0,0.0226449275547129,0.0178372352381402
136,0.1592982459980573,0.2375401366914348,0.0,0.0
137,0.0,0.5532025930677517,0.0,0.0
138,0.0916912894212224,0.3595534118130759,0.0,0.0
139,0.0173804862732436,0.0,0.0,0.0
140,0.0,0.0278217350751533,0.0,0.0
141,0.0,0.1020535897323132,0.0,0.0
142,0.0452843207194028,0.0733470487536117,0.0,0.0
143,0.0154135476256013,0.3569747943224423,0.0,0.0
144,0.0141280880135369,0.11359669824572188,0.0,0.0
145,0.6145448701024131,0.9739923786416448,0.1199999965680001,0.0
146,0.0,0.1763798961559425,0.0,0.0
147,0.1339712917729009,0.8321947090716137,0.0,0.0
148,0.0,0.5540616292882528,0.0379943135210316,0.0
149,0.0,0.799645881937817,0.0,0.0
150,0.0,0.1514235044699819,0.0,0.0
151,0.0,0.1836499999668676,0.203200294048954,0.0
152,0.032051283238215,0.24408732710330822,0.0153846151068376,0.0
153,0.0,0.0,0.0,0.0
154,0.0,0.0609968455175949,0.0193334800018877,0.0
155,0.0010774414339238,0.4410565276956132,0.0,0.0
156,0.0,1.0375631298741472,0.0,0.0
157,0.0192382438593307,0.0,0.0,0.0
158,0.011391223172123599,0.0,0.023166023049014,0.0
