,20th century,21st century,Pre-1900s,Unknown
55,0.0,0.0,2.5956338841955717,0.6029411713765139
56,0.8000000063999996,0.0,0.0,1.241666676419791
57,0.0,0.0,0.0,0.0
58,0.0,0.0,0.0,0.19826087003451032
59,1.4088669817755828,0.0,0.0,1.960591113143003
60,0.5739682631500213,0.1587301618454126,0.0,0.0793650809227063
61,0.0,0.8114285644186122,0.0,0.0
62,0.559999993664,1.279999987328,0.0,0.0
63,0.7466666715591104,0.1866666678897776,0.3733333357795552,0.6209523842258136
64,0.0,0.0,0.0,0.0
65,0.447903955272544,0.3182743237996361,0.0,0.0
66,0.0,0.0,2.565789451337431,0.0
67,0.1904761880272109,0.0,0.0,0.1904761880272109
68,0.0,0.0,0.2727272701239669,0.6363636302892561
69,0.0869565201512287,0.0,0.0,0.0
70,0.0,0.0,0.0,0.0
71,0.0,0.0,2.0105820161809578,0.0
72,0.0,0.0,0.6774327057695039,0.2691511361458105
73,0.1904761886621314,0.0,0.1904761886621314,0.4596273248079419
74,0.0,0.0,0.0,0.0
75,0.0,0.095238094648526,0.0,0.0
76,0.0,0.0,0.071428571512018,0.0
77,0.2727272701239669,0.0,0.0,0.4688995170627961
78,0.0,0.0,0.0,0.1368421051594183
79,0.6283068791432207,1.2566137582864416,0.0,0.2129629632167352
80,0.0,0.0,0.2608695627221172,0.43478260453686196
81,0.0833333318055555,0.0,0.0,1.2934782467588213
82,2.049230745461018,0.0,0.0,0.1428571404081632
83,2.496732003924684,0.6666666618055556,0.0,1.063180817698796
84,0.359999995338,0.0,1.3022222055334443,0.159999997888
85,0.0,0.0,0.7272727203305784,0.1818181800826446
86,0.0320512818591798,0.0,0.0,0.0
87,0.0,0.0,0.0,0.961904766548843
88,0.0,0.0,2.159999980992,0.0
89,0.2222222196982167,1.5641025463549805,0.0,0.4444444393964334
90,0.0,0.0,0.0,0.0
91,0.0,0.0,0.0,0.0
92,2.354495918401996,0.0,0.0,0.239999997888
93,0.4999999912500002,0.4999999912500002,0.0,0.1666666622916668
94,0.269480514576493,0.0,0.0,0.0952380935147392
95,1.1851851750891635,0.5925925875445818,0.0,1.1746031645821788
96,0.7142857054846938,0.0,0.0,0.9999999853316326
97,0.5263157855955679,0.0,3.30016277273176,0.0
98,0.296296292345679,0.4501424441504127,0.1481481461728395,0.5982905903232523
99,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0909090892561983,0.5454545355371898
101,0.0,0.0,0.0,1.7391304189035914
102,0.0,0.0,0.0,0.0
103,0.0,0.0,0.0,1.5901875732008295
104,0.0,0.0,0.8861538578374422,0.0974358987434581
105,0.2962962937722909,0.0,0.0,2.6369731560266967
106,0.0,0.0,0.0,3.2051281782215644
107,0.188172042520089,0.0,0.0,0.0
108,1.5643304664189068,0.2962962937722909,0.0,0.2962962937722909
109,0.5750000046743745,0.0,0.0,0.5750000046743745
110,0.0,0.0,0.0,2.1666666442013884
111,0.0,0.0,0.0,0.0
112,1.1198135059971082,0.0,0.5989304736661042,0.3636363589256198
113,0.0,0.0,0.0,2.5187970019256305
114,0.0,0.0,0.0,0.0
115,0.6920289776278616,0.0,0.0,0.0833333318055555
116,0.9230769149112428,0.4615384574556214,0.0,0.9230769149112428
117,0.0,0.0,0.0,0.0
118,0.9155555472526915,0.0,0.6466666607228889,0.0
119,0.1786492386071832,0.0,1.3762838563682087,0.1680672281093318
120,2.649572623934871,0.0,0.0,0.0
121,0.0,0.0,3.798412669777791,1.3090909009322316
122,0.479999995584,0.0,0.0,1.096296286192812
123,0.0,0.0,0.0,0.0
124,0.0580645170996877,0.0,0.0,0.45645162005336926
125,0.0,0.0,0.0,0.0830039526341608
126,0.3033333398098328,0.0,0.0,0.4123077023474313
127,0.0,0.0,0.0,0.125579710869748
128,0.0,0.0,0.0,1.2200279915194
129,0.0,0.0,0.0,0.0334928233208947
130,0.0,0.0,0.0,1.329923277486149
131,0.1538461486390534,0.0,0.0,0.6923076766863909
132,0.1000000040249998,0.0,0.0,1.0686813316380188
133,0.0,0.0,0.0,0.7826086956521735
134,1.0434782513421548,0.0,0.0,0.6956521675614364
135,1.448717934894068,0.0,0.0,0.9194139111229185
136,0.5714285673469389,3.4999999737500005,0.0,1.0161290246787202
137,0.0,0.0,0.0,0.0130718952960399
138,1.7391304189035914,0.0,0.0,0.0
139,0.799999992704,0.3999999968,0.0,1.7243107530863324
140,0.3157894749311806,0.5486026979270157,0.1250000008593749,0.0
141,0.0,0.0,0.8983957133967225,0.0909090900413223
142,0.0,0.0,0.0,0.0857142850653061
143,0.0,0.0,0.2747252763283418,1.9890109998665608
144,0.0,0.0,0.0,0.9108793936680473
145,0.0,0.0,0.4809523722589569,0.47619046757369604
146,0.0,0.6153846236686384,0.0,0.5384615467455615
147,0.0,0.0,0.0,0.0
148,0.0,0.0,0.0,0.0
149,0.0,0.0,1.439999987328,0.719999993664
150,0.5217391256710773,0.0,0.0,0.5478260819807181
151,0.0,0.0,0.0,0.012383900818756
152,0.0,0.0,0.0,0.0
153,0.3809523773242628,0.0,0.0,0.3809523773242628
154,0.0,0.0,2.2683333148606803,0.0
155,0.0,0.0,0.0,3.5957556624036138
156,0.2499999978125,0.0,0.0,2.239999980388
157,0.5359477156421315,0.0,0.0,0.8578194613086405
158,0.4615384574556214,1.3646822614896406,0.0,0.0
159,1.391304335122873,0.0,0.0,0.1739130418903591
160,0.0,0.0,0.0,2.076923058550296
161,0.6199999930500001,1.354285696902041,0.0,0.8142857038520408
162,0.0909090900413223,0.0,0.0,0.8225108146616441
163,1.518518505644719,0.3333333305555556,0.0,1.306878295968618
164,0.0,0.0,0.0,0.0
165,0.1739130418903591,0.0,0.0,1.6579709994784289
166,0.0,0.0,0.0,0.0
167,0.326666660667111,0.079999998528,0.0,0.24999999541666648
168,1.4217506395676787,0.071428568494898,0.0,0.0
169,4.224999966903125,0.0,0.0,0.0
170,0.0,0.0,0.0,0.0
171,0.239999997888,0.239999997888,0.239999997888,1.2681481335008395
172,0.47076922661581067,0.3846153805325444,0.0,1.3333333214814815
173,0.0,0.0,0.0,2.4367149532176846
174,0.0,0.0,0.0,2.6666666436111113
175,0.2307692287278107,1.1538461436390535,0.4615384574556214,0.6593406539318922
176,0.0,0.0,0.0,0.08158508103919761
177,0.3651205808988168,0.0,0.46794872280962324,0.1823076951087838
178,0.6956521675614364,0.0,0.8695652094517956,0.1739130418903591
179,1.449743573267161,0.0,0.0,0.8153846069775148
180,0.0,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0
182,0.0681818193904958,0.0,0.0,1.724025986373966
183,0.0,0.7999999936,0.0,3.1999999744000003
184,2.386231863286518,0.0,0.0,0.0
185,0.0,0.0,0.0,0.1739130418147448
186,3.438022300143561,0.0,0.0,0.0
187,0.0,0.5068131911629838,0.0,0.6070329727763965
188,0.2608695629489603,0.2608695629489603,0.0,2.249360594548869
189,0.1818181801652892,0.0,1.6083915925649173,0.0
190,0.0,0.0,0.0,0.0
191,0.1818181801652892,0.0,1.6047430683878823,0.0
192,0.0,0.0,0.0,0.16716616714769278
193,0.3333333302777778,0.4999999954166667,0.0,0.8333333256944444
194,0.0343915343728828,0.0,0.0,0.0
195,0.0,0.0,0.0,0.0
196,0.5517241313674196,0.0,0.5339265786909939,1.6373748414258333
197,0.0,0.0,1.5784215914403894,0.0
198,0.1150000009348749,0.1150000009348749,0.0,0.8100349715474571
199,0.0,0.0,0.0,0.5434191646182305
200,0.0,0.0,1.6709651209359337,0.1739130418903591
201,0.7238095254944216,0.0,0.0,0.5790476203955373
202,1.0775757422463856,0.0,0.0,0.0
203,0.0714285707695576,0.0227272725134871,0.0,0.0
204,0.8741418606603162,0.0,0.0,0.0
205,0.0,0.0,0.0,0.8674592205505951
206,1.391304335122873,0.0,0.0,0.3643892306431936
207,1.0741979307142486,0.6315849905261097,0.0,0.1739130406049149
208,0.0974358985944772,0.0,0.5938461607270527,0.2923076957834316
209,2.1699999809165003,0.0,0.0,0.0
210,0.0,0.0,1.1199999896960002,0.159999998528
211,1.2987012880080957,0.3636363603305784,0.1818181801652892,0.0
212,0.0,0.639999994624,0.0,2.5362962749562907
213,0.0,0.0,0.0,0.0
214,0.1299145353834077,0.0,0.0,0.159544166400143
215,0.4444444404938272,0.0,1.8249721131582524,0.0
216,0.0,0.0,0.0,0.0
217,0.0,0.0,0.0,0.0
218,0.0,0.0,0.0,0.0
219,1.1552794927171017,0.159999998528,0.0,0.0
220,0.0,1.1099033799647084,0.0,0.7363123982643189
221,4.412880863333073,1.7645502655174823,0.0,0.0
222,0.0,0.0,0.0,1.818181801652892
223,0.0,0.0,0.0,0.0
224,0.505555567082746,0.0733333349713332,0.0,0.0733333349713332
225,0.0,0.0,0.0,0.0
226,0.5056818186700993,0.0,5.181333220913269,0.0
227,1.919999983872,0.0,0.0,1.279999989248
228,2.3153845956275148,0.0,0.0,0.0
229,0.719999993664,0.0,0.479999995776,1.19999998944
230,0.0869565201512287,0.0,0.1739130403024574,0.6086956410586009
231,0.0,0.0,0.0,0.0711111204408884
232,2.5630421972284023,0.0,0.0,0.0
233,0.0,0.0,0.0,0.34920207980823803
234,1.552795017357355,0.0,0.0,0.1739130418903591
235,0.0,0.0,0.9999999908333332,0.7333333266777777
236,0.0,0.0,1.9199999831040002,0.479999995776
237,0.0,0.0,0.0,1.5555555640946497
238,0.4460784354172179,0.3347541933315653,0.089249494121103,0.3877995674939834
239,1.1538461436390535,0.0,0.0,1.1730769127237428
240,0.0,0.0,0.0,0.0
241,0.5714285662585035,0.0,0.0,1.178571417962727
242,0.4999999962500001,4.4799999663520005,0.0,0.0
243,1.3992094733978033,0.0,0.0,0.1739130418903591
244,2.8908424674592066,0.0,0.639999994624,0.0
